T[°C]	Scattering [mAU]	S.D.
19.99993	96.03848	
19.99998	95.72959	
20.00358	95.64628	
20.00508	96.05636	
20.01948	96.0556	
20.02272	96.13581	
20.04637	96.1786	
20.05054	95.96259	
20.08144	96.18887	
20.0868	96.23335	
20.12437	95.89234	
20.13092	96.51994	
20.17457	96.10593	
20.18179	96.38166	
20.23367	96.286	
20.24239	96.12769	
20.2988	96.22931	
20.30983	95.93595	
20.37346	96.34847	
20.38394	96.18237	
20.45376	96.25703	
20.46536	96.20595	
20.53781	95.95132	
20.54917	96.09544	
20.63043	95.90943	
20.6435	96.27053	
20.72673	96.09786	
20.74042	96.22881	
20.82605	96.03104	
20.83943	96.28831	
20.92968	95.766	
20.94422	96.12684	
21.0365	96.19146	
21.0508	96.40235	
21.14476	96.13004	
21.16009	96.45776	
21.25414	96.28248	
21.26862	96.25201	
21.36325	96.07149	
21.37847	96.01572	
21.47545	95.8954	
21.49035	96.00881	
21.58519	95.85467	
21.59959	95.98741	
21.69271	96.04932	
21.70786	95.75697	
21.80203	95.62826	
21.81666	95.89148	
21.91224	95.73166	
21.92664	95.9845	
22.02215	95.7845	
22.03694	96.0221	
22.12979	95.74771	
22.14685	95.68465	
22.23937	95.6937	
22.25452	95.80972	
22.34802	95.62391	
22.36322	95.82633	
22.45986	95.85897	
22.4745	95.6497	
22.56911	95.55391	
22.58394	95.4726	
22.6777	95.41962	
22.69265	95.32121	
22.78841	95.81371	
22.80334	95.55656	
22.89607	95.97469	
22.91088	95.67361	
23.00761	95.82544	
23.02358	95.79283	
23.11688	95.69776	
23.13153	95.78288	
23.22446	95.81824	
23.23904	95.70632	
23.33459	95.70428	
23.34926	95.66035	
23.44444	95.85477	
23.45934	95.49372	
23.55556	96.05124	
23.57033	95.46831	
23.66249	95.70322	
23.67723	95.68771	
23.77385	95.64663	
23.78827	95.50098	
23.88128	95.8112	
23.89585	95.9434	
23.9901	95.64411	
24.00522	95.55413	
24.10147	95.80901	
24.1161	95.65984	
24.20943	95.80222	
24.22409	95.72374	
24.32017	95.99596	
24.33465	95.74933	
24.4305	95.98724	
24.44513	95.6502	
24.53948	95.9537	
24.55405	95.51501	
24.64878	95.44969	
24.66396	95.48985	
24.75786	95.16775	
24.77351	95.57514	
24.86819	95.73935	
24.88266	95.82069	
24.97755	95.90162	
24.99247	95.60428	
25.08637	95.88103	
25.10137	95.51096	
25.19785	95.63667	
25.21224	95.6343	
25.30445	95.78799	
25.32044	95.65157	
25.41543	95.49811	
25.43073	95.49081	
25.52691	95.45605	
25.54188	95.23228	
25.63472	95.45676	
25.64929	95.33886	
25.74391	95.15768	
25.75877	95.43084	
25.85363	95.18067	
25.86904	95.30756	
25.9624	95.39541	
25.97712	95.29877	
26.07247	95.29615	
26.08748	95.5564	
26.1809	95.54234	
26.19569	95.68286	
26.29092	95.08734	
26.30622	95.51164	
26.4009	95.70348	
26.4151	95.39531	
26.51041	95.64542	
26.52521	95.26469	
26.62102	95.62541	
26.63548	95.26362	
26.72869	95.56625	
26.7429	95.14269	
26.8367	95.29266	
26.85203	95.44972	
26.95018	95.40892	
26.96511	95.78896	
27.05742	95.59653	
27.07215	95.73087	
27.16613	95.91006	
27.18082	95.79845	
27.27858	95.66556	
27.29339	95.31126	
27.38476	95.38705	
27.40274	95.76893	
27.49584	95.60823	
27.51072	95.45802	
27.60541	95.71803	
27.62034	95.30234	
27.71513	95.73593	
27.73027	95.25876	
27.82359	95.14496	
27.8384	95.48164	
27.93465	95.18985	
27.9495	95.62893	
28.0432	95.34169	
28.058	95.7129	
28.15591	95.34733	
28.17097	95.54432	
28.2639	95.59428	
28.27808	95.44878	
28.3714	95.42915	
28.38647	95.33997	
28.48247	95.47168	
28.49732	95.56372	
28.59116	95.20078	
28.60546	95.40884	
28.70036	95.27556	
28.71509	95.19269	
28.81034	95.20476	
28.82475	95.11295	
28.91853	95.28725	
28.93321	95.43235	
29.02824	95.1395	
29.04341	95.35543	
29.1392	95.04105	
29.15376	95.36463	
29.24726	95.13014	
29.26216	95.30859	
29.35623	95.06355	
29.37108	95.3996	
29.46651	95.14198	
29.48127	95.26044	
29.57613	95.18	
29.59104	95.02446	
29.68557	94.99274	
29.70018	95.23688	
29.79338	95.1629	
29.80802	95.07698	
29.90321	94.6806	
29.9179	94.8577	
30.01358	94.79823	
30.02816	94.84122	
30.12197	95.22475	
30.13651	95.19227	
30.23234	95.23374	
30.24714	95.09161	
30.34101	95.19818	
30.35567	95.31297	
30.45005	95.12656	
30.46501	95.57176	
30.56008	95.57394	
30.575	95.31257	
30.67015	95.73112	
30.68498	95.46813	
30.77969	95.4547	
30.79445	95.26908	
30.88893	95.06301	
30.90367	95.02001	
30.99965	95.2754	
31.01505	94.91782	
31.10737	95.36718	
31.12235	95.32355	
31.21728	95.30339	
31.23194	95.78014	
31.32655	95.33748	
31.34099	95.8028	
31.43584	95.25214	
31.45026	95.76208	
31.54469	95.44943	
31.55898	95.57219	
31.65523	95.57508	
31.66998	95.33849	
31.7645	95.4436	
31.77952	95.57889	
31.8745	95.35577	
31.88941	95.39503	
31.98444	95.09028	
31.999	95.36121	
32.09195	95.22939	
32.10758	95.41718	
32.20312	95.46539	
32.21762	95.56037	
32.31218	95.62011	
32.32675	95.53377	
32.42154	95.49517	
32.43711	95.57856	
32.53049	95.36597	
32.54531	95.70149	
32.64027	95.63229	
32.6548	95.48361	
32.74928	95.73452	
32.76401	95.34361	
32.85952	95.60349	
32.87534	95.28864	
32.96973	95.05687	
32.98544	95.11697	
33.07797	94.88882	
33.09249	95.03988	
33.18769	95.26191	
33.20289	94.99331	
33.29862	94.97498	
33.31328	95.25603	
33.40639	95.02843	
33.42084	95.14845	
33.51607	95.47578	
33.53075	95.08568	
33.6263	95.14729	
33.6411	95.19357	
33.7355	95.15004	
33.75058	94.61234	
33.84322	94.84924	
33.85798	94.35373	
33.95478	94.38226	
33.97229	94.29589	
34.06452	94.22925	
34.07919	94.20113	
34.17166	93.80387	
34.18668	93.98447	
34.28193	93.93962	
34.29762	93.96026	
34.39383	94.32741	
34.40829	93.74498	
34.50126	94.17041	
34.516	93.97021	
34.61017	93.75047	
34.62505	94.07383	
34.71817	93.97796	
34.7359	93.9228	
34.83075	93.95672	
34.84545	93.66138	
34.93883	93.55438	
34.9537	93.62235	
35.04709	93.71425	
35.06154	93.5856	
35.15665	93.52816	
35.17196	93.70455	
35.26691	93.21426	
35.28139	93.52213	
35.37571	93.4901	
35.39069	93.59247	
35.48684	93.83566	
35.50179	93.82799	
35.59614	93.46434	
35.61047	93.68909	
35.70481	93.70154	
35.71961	93.73234	
35.81368	93.75175	
35.82831	93.77183	
35.92493	93.87242	
35.93989	93.70133	
36.03215	93.43277	
