T[°C]	Ratio 350nm / 330nm	S.D.
19.99993	0.8694078	
19.99998	0.8663456	
20.00358	0.8712524	
20.00508	0.868394	
20.01948	0.869018	
20.02272	0.8667246	
20.04637	0.8704657	
20.05054	0.8689989	
20.08144	0.8685246	
20.0868	0.8690807	
20.12437	0.8706247	
20.13092	0.8691863	
20.17457	0.8675684	
20.18179	0.868589	
20.23367	0.8683754	
20.24239	0.8686074	
20.2988	0.8691906	
20.30983	0.8687675	
20.37346	0.8701829	
20.38394	0.8677104	
20.45376	0.8702787	
20.46536	0.8689461	
20.53781	0.869232	
20.54917	0.8683159	
20.63043	0.8675706	
20.6435	0.8689117	
20.72673	0.8718344	
20.74042	0.8698394	
20.82605	0.8683799	
20.83943	0.8706067	
20.92968	0.868803	
20.94422	0.8685178	
21.0365	0.8693435	
21.0508	0.8667521	
21.14476	0.8672665	
21.16009	0.8696793	
21.25414	0.8700094	
21.26862	0.8685985	
21.36325	0.8705703	
21.37847	0.8680809	
21.47545	0.8706533	
21.49035	0.8702184	
21.58519	0.8706222	
21.59959	0.8698279	
21.69271	0.8692613	
21.70786	0.8686264	
21.80203	0.8681015	
21.81666	0.8678955	
21.91224	0.8680673	
21.92664	0.8691657	
22.02215	0.8679434	
22.03694	0.8673915	
22.12979	0.8684651	
22.14685	0.8675576	
22.23937	0.8679308	
22.25452	0.8675964	
22.34802	0.8682573	
22.36322	0.8700594	
22.45986	0.8671578	
22.4745	0.8681874	
22.56911	0.8687885	
22.58394	0.8667527	
22.6777	0.8692616	
22.69265	0.8677066	
22.78841	0.8673871	
22.80334	0.8707432	
22.89607	0.8675134	
22.91088	0.8708886	
23.00761	0.870371	
23.02358	0.8681226	
23.11688	0.8688145	
23.13153	0.868287	
23.22446	0.8669657	
23.23904	0.8685363	
23.33459	0.8668463	
23.34926	0.8676271	
23.44444	0.8670207	
23.45934	0.8691996	
23.55556	0.8669016	
23.57033	0.8687048	
23.66249	0.8683779	
23.67723	0.8670033	
23.77385	0.868472	
23.78827	0.8681382	
23.88128	0.8673635	
23.89585	0.8692279	
23.9901	0.8698476	
24.00522	0.8691645	
24.10147	0.86852	
24.1161	0.8689338	
24.20943	0.8671945	
24.22409	0.8690484	
24.32017	0.8683087	
24.33465	0.8689787	
24.4305	0.8672071	
24.44513	0.8683714	
24.53948	0.8673106	
24.55405	0.8677062	
24.64878	0.8678652	
24.66396	0.8666649	
24.75786	0.8690929	
24.77351	0.868412	
24.86819	0.8673169	
24.88266	0.8662407	
24.97755	0.8684009	
24.99247	0.8677507	
25.08637	0.8687484	
25.10137	0.8678596	
25.19785	0.8675067	
25.21224	0.8681266	
25.30445	0.8652766	
25.32044	0.8682909	
25.41543	0.867309	
25.43073	0.8664134	
25.52691	0.8670138	
25.54188	0.8653575	
25.63472	0.868833	
25.64929	0.866527	
25.74391	0.8664869	
25.75877	0.8662261	
25.85363	0.8667652	
25.86904	0.866724	
25.9624	0.8675532	
25.97712	0.8644802	
26.07247	0.8660654	
26.08748	0.8689106	
26.1809	0.8669638	
26.19569	0.8676861	
26.29092	0.8676712	
26.30622	0.8674674	
26.4009	0.8669023	
26.4151	0.865887	
26.51041	0.865999	
26.52521	0.8661243	
26.62102	0.8665099	
26.63548	0.8672928	
26.72869	0.8657305	
26.7429	0.8661824	
26.8367	0.8669325	
26.85203	0.8668132	
26.95018	0.8675664	
26.96511	0.8663469	
27.05742	0.8659198	
27.07215	0.8669646	
27.16613	0.8668011	
27.18082	0.8658144	
27.27858	0.86682	
27.29339	0.8658673	
27.38476	0.8668579	
27.40274	0.8662567	
27.49584	0.865289	
27.51072	0.8654765	
27.60541	0.8671935	
27.62034	0.8665502	
27.71513	0.8660872	
27.73027	0.8654855	
27.82359	0.8676896	
27.8384	0.8666404	
27.93465	0.8654368	
27.9495	0.8655607	
28.0432	0.8652222	
28.058	0.8646065	
28.15591	0.8671814	
28.17097	0.8653038	
28.2639	0.8647646	
28.27808	0.8658741	
28.3714	0.8650609	
28.38647	0.8680396	
28.48247	0.8650653	
28.49732	0.8652327	
28.59116	0.8638223	
28.60546	0.8646091	
28.70036	0.8662815	
28.71509	0.8655107	
28.81034	0.8649241	
28.82475	0.8649725	
28.91853	0.863667	
28.93321	0.862533	
29.02824	0.8625447	
29.04341	0.8644318	
29.1392	0.862816	
29.15376	0.8633146	
29.24726	0.8662505	
29.26216	0.8663204	
29.35623	0.8640877	
29.37108	0.8658146	
29.46651	0.8624768	
29.48127	0.865244	
29.57613	0.8639501	
29.59104	0.8669334	
29.68557	0.8643658	
29.70018	0.8628799	
29.79338	0.8656728	
29.80802	0.8639159	
29.90321	0.8648216	
29.9179	0.8623372	
30.01358	0.8625005	
30.02816	0.8643794	
30.12197	0.8652749	
30.13651	0.8639665	
30.23234	0.8632281	
30.24714	0.8635396	
30.34101	0.863408	
30.35567	0.8648718	
30.45005	0.8632366	
30.46501	0.8610765	
30.56008	0.8621137	
30.575	0.8620974	
30.67015	0.863768	
30.68498	0.8645596	
30.77969	0.8633119	
30.79445	0.8618148	
30.88893	0.8631758	
30.90367	0.862963	
30.99965	0.8625624	
31.01505	0.8633471	
31.10737	0.8616848	
31.12235	0.8632409	
31.21728	0.8632225	
31.23194	0.8634145	
31.32655	0.863054	
31.34099	0.8622223	
31.43584	0.8622104	
31.45026	0.8610793	
31.54469	0.8633772	
31.55898	0.8611299	
31.65523	0.8618053	
31.66998	0.8627239	
31.7645	0.8600702	
31.77952	0.8637277	
31.8745	0.861165	
31.88941	0.8617633	
31.98444	0.8613426	
31.999	0.8624529	
32.09195	0.8607138	
32.10758	0.863025	
32.20312	0.8612652	
32.21762	0.8641924	
32.31218	0.8614973	
32.32675	0.8630559	
32.42154	0.8617489	
32.43711	0.8620847	
32.53049	0.8599369	
32.54531	0.8605217	
32.64027	0.8604048	
32.6548	0.861193	
32.74928	0.8613934	
32.76401	0.8598456	
32.85952	0.8609704	
32.87534	0.8624026	
32.96973	0.858939	
32.98544	0.8624596	
33.07797	0.8597518	
33.09249	0.8609889	
33.18769	0.861944	
33.20289	0.8596753	
33.29862	0.8602942	
33.31328	0.8598067	
33.40639	0.8600122	
33.42084	0.8583794	
33.51607	0.8615512	
33.53075	0.8596939	
33.6263	0.8606235	
33.6411	0.8620811	
33.7355	0.8582146	
33.75058	0.8588672	
33.84322	0.8583028	
33.85798	0.8567243	
33.95478	0.8570874	
33.97229	0.8606059	
34.06452	0.8582827	
34.07919	0.8595213	
34.17166	0.8594198	
34.18668	0.8592193	
34.28193	0.8575792	
34.29762	0.8591341	
34.39383	0.8593498	
34.40829	0.8589668	
34.50126	0.8581702	
34.516	0.8592033	
34.61017	0.8588346	
34.62505	0.8601813	
34.71817	0.8586151	
34.7359	0.857811	
34.83075	0.8582239	
34.84545	0.8577151	
34.93883	0.8565544	
34.9537	0.8581718	
35.04709	0.8570651	
35.06154	0.8584341	
35.15665	0.8594463	
35.17196	0.857748	
35.26691	0.8579171	
35.28139	0.8560925	
35.37571	0.857498	
35.39069	0.858496	
35.48684	0.8599858	
35.50179	0.8579226	
35.59614	0.8575334	
35.61047	0.8596799	
35.70481	0.8579665	
35.71961	0.8597044	
35.81368	0.8585026	
35.82831	0.8588353	
35.92493	0.8567671	
35.93989	0.8564492	
36.03215	0.8572292	
36.04778	0.857021	
36.14208	0.8577376	
36.15708	0.8575133	
36.25351	0.8560441	
36.26836	0.8581337	
36.36036	0.8555632	
36.37491	0.8582217	
36.47122	0.8573063	
36.48592	0.8568226	
36.58104	0.8539521	
36.59583	0.8561043	
36.69054	0.857451	
36.70509	0.8570469	
36.79964	0.8561365	
36.81417	0.855949	
36.90908	0.8565663	
36.92379	0.859639	
37.0188	0.8557175	
37.03297	0.8540595	
37.12782	0.8549617	
37.14277	0.8572937	
37.23903	0.8559897	
37.25439	0.8555363	
37.34655	0.855751	
37.36132	0.8538865	
37.45596	0.8539075	
37.47065	0.8537604	
37.56532	0.8553696	
37.57979	0.8560749	
37.676	0.8564489	
37.69319	0.8535732	
37.7855	0.8534896	
37.80061	0.8532259	
37.89548	0.8530167	
37.91003	0.8554789	
38.00368	0.8554794	
38.0187	0.8537613	
38.11298	0.8545342	
38.12793	0.8560898	
38.22233	0.8548109	
38.23749	0.8552707	
38.33215	0.8544158	
38.34676	0.8545108	
38.44091	0.8520562	
38.45586	0.8540294	
38.55075	0.8525317	
38.56577	0.8520443	
38.66003	0.8538352	
38.67528	0.8517073	
38.76968	0.8518926	
38.78484	0.8538266	
38.87833	0.8530278	
38.89314	0.8517269	
38.98856	0.8534888	
39.00315	0.8535569	
39.09851	0.8523563	
39.11423	0.8531548	
39.20628	0.8532426	
39.22076	0.8514336	
39.31602	0.8515321	
39.33088	0.85397	
39.42735	0.8527123	
39.44274	0.850983	
39.53706	0.8520442	
39.55239	0.8524761	
39.64457	0.8500118	
39.65895	0.8524018	
39.75721	0.852616	
39.77188	0.8535882	
39.86486	0.8522438	
39.87993	0.8517596	
39.97321	0.8525332	
39.98795	0.850565	
40.08802	0.8525186	
40.10406	0.8483007	
40.19573	0.8493827	
40.21035	0.8496098	
40.30545	0.8511906	
40.32014	0.8515455	
40.4163	0.8528018	
40.43129	0.8510799	
40.52375	0.8517126	
40.53856	0.8531505	
40.63441	0.8504833	
40.64911	0.8490134	
40.74485	0.8498117	
40.75948	0.8503569	
40.85434	0.84973	
40.86928	0.8513645	
40.96347	0.8517495	
40.97913	0.85256	
41.07458	0.8486783	
41.08941	0.85173	
41.18042	0.8488914	
41.19749	0.8509136	
41.29099	0.8494502	
41.30619	0.850467	
41.40079	0.8499618	
41.41563	0.8500463	
41.50925	0.8497625	
41.52381	0.8504232	
41.61884	0.8491839	
41.63507	0.8485076	
41.7284	0.849781	
41.74362	0.8480093	
41.83997	0.8481165	
41.85462	0.8498849	
41.94753	0.8484714	
41.96327	0.8489972	
42.05792	0.8488327	
42.0725	0.8470973	
42.16663	0.8465542	
42.18306	0.8468637	
42.27781	0.8480777	
42.29223	0.8482158	
42.38726	0.848672	
42.4017	0.8486581	
42.49627	0.8477606	
42.51127	0.8459027	
42.60658	0.8466671	
42.62144	0.8447798	
42.71449	0.8465755	
42.72947	0.8471188	
42.82408	0.8457884	
42.84139	0.8469836	
42.93421	0.8475146	
42.94915	0.8495467	
43.04358	0.8455192	
43.05864	0.8465921	
43.15215	0.847289	
43.16687	0.8481692	
43.26241	0.8451846	
43.27686	0.84418	
43.37158	0.8471543	
43.38625	0.8470907	
43.48054	0.8465604	
43.49515	0.8462479	
43.59097	0.8460679	
43.60588	0.8455961	
43.70088	0.8465667	
43.71546	0.8452926	
43.80925	0.8468615	
43.82385	0.8475372	
43.91803	0.8445996	
43.93275	0.8446303	
44.02902	0.8449449	
44.0442	0.8438713	
44.13773	0.844515	
44.15243	0.8413235	
