T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99993	8070.734		-125.062	
20.05392	8063.77		-124.6603	
20.1079	8056.825		-124.2606	
20.16189	8049.9		-123.863	
20.21587	8042.994		-123.4676	
20.26986	8036.107		-123.0745	
20.32385	8029.24		-122.6839	
20.37783	8022.39		-122.2957	
20.43182	8015.556		-121.9101	
20.48581	8008.733		-121.5272	
20.53979	8001.918		-121.1471	
20.59378	7995.107		-120.7699	
20.64777	7988.296		-120.3957	
20.70175	7981.478		-120.0246	
20.75574	7974.646		-119.6566	
20.80973	7967.798		-119.2919	
20.86371	7960.931		-118.9304	
20.9177	7954.061		-118.5722	
20.97169	7947.254		-118.2173	
21.02567	7940.621		-117.8658	
21.07966	7934.039		-117.5176	
21.13365	7927.518		-117.1728	
21.18763	7921.072		-116.8312	
21.24162	7914.715		-116.4929	
21.29561	7908.456		-116.1578	
21.34959	7902.294		-115.8258	
21.40358	7896.214		-115.4968	
21.45757	7890.201		-115.1708	
21.51155	7884.237		-114.8475	
21.56554	7878.3		-114.527	
21.61953	7872.364		-114.2091	
21.67351	7866.426		-113.8935	
21.7275	7860.493		-113.5803	
21.78149	7854.572		-113.2691	
21.83547	7848.672		-112.9598	
21.88946	7842.799		-112.6521	
21.94345	7836.951		-112.3457	
21.99743	7831.125		-112.0404	
22.05142	7825.322		-111.7356	
22.10541	7819.556		-111.431	
22.15939	7813.847		-111.1261	
22.21338	7808.206		-110.8203	
22.26736	7802.624		-110.5134	
22.32135	7797.084		-110.2049	
22.37534	7791.565		-109.8951	
22.42933	7786.061		-109.5847	
22.48331	7780.573		-109.2757	
22.5373	7775.104		-108.9716	
22.59129	7769.647		-108.6771	
22.64527	7764.2		-108.5532	
22.69926	7758.749		-108.4414	
22.75324	7753.283		-108.3418	
22.80723	7747.792		-108.2539	
22.86122	7742.275		-108.1778	
22.91521	7736.73		-108.1131	
22.96919	7731.164		-108.0596	
23.02318	7725.58		-108.0168	
23.07716	7719.982		-107.9843	
23.13115	7714.373		-107.9613	
23.18514	7708.756		-107.9472	
23.23912	7703.135		-107.9411	
23.29311	7697.51		-107.9422	
23.3471	7691.876		-107.9496	
23.40108	7686.225		-107.9623	
23.45507	7680.549		-107.9796	
23.50906	7674.845		-108.0004	
23.56304	7669.102		-108.024	
23.61703	7663.298		-108.0493	
23.67102	7657.421		-108.0757	
23.725	7651.466		-108.1024	
23.77899	7645.434		-108.1291	
23.83298	7639.327		-108.1551	
23.88696	7633.15		-108.1802	
23.94095	7626.913		-108.204	
23.99494	7620.625		-108.2261	
24.04892	7614.303		-108.2463	
24.10291	7607.96		-108.2642	
24.1569	7601.621		-108.2794	
24.21088	7595.308		-108.2914	
24.26487	7589.041		-108.2997	
24.31886	7582.822		-108.3039	
24.37284	7576.656		-108.3033	
24.42683	7570.551		-108.2973	
24.48082	7564.51		-108.2856	
24.5348	7558.528		-108.2674	
24.58879	7552.587		-108.2424	
24.64278	7546.661		-108.2101	
24.69676	7540.732		-108.1705	
24.75075	7534.791		-108.1234	
24.80474	7528.829		-108.0689	
24.85872	7522.848		-108.0074	
24.91271	7516.854		-107.9394	
24.9667	7510.859		-107.8654	
25.02068	7504.876		-107.7864	
25.07467	7498.924		-107.703	
25.12866	7493.026		-107.616	
25.18264	7487.211		-107.5259	
25.23663	7481.487		-107.4336	
25.29062	7475.854		-107.3395	
25.3446	7470.286		-107.2441	
25.39859	7464.747		-107.1478	
25.45258	7459.198		-107.0508	
25.50656	7453.608		-106.9534	
25.56055	7447.97		-106.8557	
25.61454	7442.29		-106.7577	
25.66852	7436.573		-106.6593	
25.72251	7430.835		-106.5607	
25.77649	7425.083		-106.4619	
25.83048	7419.32		-106.3631	
25.88447	7413.561		-106.2645	
25.93846	7407.823		-106.1664	
25.99244	7402.13		-106.0692	
26.04643	7396.5		-105.9732	
26.10041	7390.948		-105.8786	
26.1544	7385.486		-105.7856	
26.20839	7380.104		-105.6945	
26.26237	7374.77		-105.6052	
26.31636	7369.44		-105.5178	
26.37035	7364.082		-105.4322	
26.42434	7358.677		-105.3483	
26.47832	7353.227		-105.2658	
26.53231	7347.728		-105.1845	
26.58629	7342.184		-105.104	
26.64028	7336.614		-105.0239	
26.69427	7331.046		-104.944	
26.74825	7325.497		-104.8639	
26.80224	7319.975		-104.7837	
26.85623	7314.471		-104.7032	
26.91021	7308.972		-104.6226	
26.9642	7303.455		-104.542	
27.01819	7297.893		-104.4616	
27.07217	7292.268		-104.3814	
27.12616	7286.57		-104.3016	
27.18015	7280.794		-104.222	
27.23413	7274.949		-104.1424	
27.28812	7269.046		-104.0626	
27.34211	7263.097		-103.9822	
27.39609	7257.102		-103.9008	
27.45008	7251.054		-103.8181	
27.50407	7244.961		-103.7336	
27.55805	7238.842		-103.6469	
27.61204	7232.725		-103.5575	
27.66603	7226.652		-103.4649	
27.72001	7220.663		-103.3689	
27.774	7214.773		-103.2689	
27.82799	7208.984		-103.1647	
27.88197	7203.283		-103.0558	
27.93596	7197.654		-102.9423	
27.98995	7192.067		-102.824	
28.04393	7186.499		-102.701	
28.09792	7180.941		-102.5734	
28.15191	7175.398		-102.4417	
28.20589	7169.877		-102.3059	
28.25988	7164.386		-102.1666	
28.31387	7158.931		-102.024	
28.36785	7153.517		-101.8783	
28.42184	7148.142		-101.7299	
28.47583	7142.789		-101.579	
28.52981	7137.445		-101.4261	
28.5838	7132.109		-101.2713	
28.63778	7126.782		-101.1151	
28.69177	7121.466		-100.9578	
28.74576	7116.165		-100.7999	
28.79975	7110.872		-100.642	
28.85373	7105.577		-100.4848	
28.90772	7100.262		-100.3291	
28.96171	7094.908		-100.1755	
29.01569	7089.507		-100.0249	
29.06968	7084.068		-99.87818	
29.12366	7078.608		-99.73598	
29.17765	7073.147		-99.59903	
29.23164	7067.7		-99.46799	
29.28563	7062.27		-99.34345	
29.33961	7056.853		-99.22596	
29.3936	7051.45		-99.11591	
29.44758	7046.07		-99.01369	
29.50157	7040.72		-98.91956	
29.55556	7035.4		-98.83376	
29.60954	7030.125		-98.75644	
29.66353	7024.914		-98.68765	
29.71752	7019.787		-98.62737	
29.77151	7014.745		-98.57548	
29.82549	7009.781		-98.53178	
29.87948	7004.877		-98.49605	
29.93346	7000.004		-98.46796	
