T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
19.99993	0.8692217		-0.0001564731	
20.05392	0.8692148		-0.0001598328	
20.1079	0.8692075		-0.0001632036	
20.16189	0.8691998		-0.000166586	
20.21587	0.8691917		-0.00016998	
20.26986	0.8691831		-0.0001733861	
20.32385	0.869174		-0.0001768041	
20.37783	0.8691645		-0.0001802345	
20.43182	0.8691545		-0.0001836772	
20.48581	0.869144		-0.0001871326	
20.53979	0.8691329		-0.0001906005	
20.59378	0.8691214		-0.0001940813	
20.64777	0.8691095		-0.0001975748	
20.70175	0.8690971		-0.0002010815	
20.75574	0.8690842		-0.000204601	
20.80973	0.8690709		-0.0002081338	
20.86371	0.8690572		-0.0002116798	
20.9177	0.8690431		-0.0002152388	
20.97169	0.8690285		-0.0002188112	
21.02567	0.8690135		-0.0002223968	
21.07966	0.8689982		-0.0002259958	
21.13365	0.8689824		-0.0002296082	
21.18763	0.8689664		-0.000233234	
21.24162	0.8689501		-0.0002368732	
21.29561	0.8689339		-0.0002405261	
21.34959	0.8689176		-0.0002441923	
21.40358	0.8689012		-0.0002478723	
21.45757	0.8688843		-0.0002515657	
21.51155	0.8688658		-0.000255273	
21.56554	0.8688402		-0.0002589939	
21.61953	0.8688164		-0.0002627287	
21.67351	0.8687946		-0.0002664775	
21.7275	0.868775		-0.0002702402	
21.78149	0.8687572		-0.000274017	
21.83547	0.8687409		-0.000277808	
21.88946	0.8687253		-0.0002816134	
21.94345	0.86871		-0.000285433	
21.99743	0.8686941		-0.000289267	
22.05142	0.8686773		-0.0002931151	
22.10541	0.8686593		-0.0002969773	
22.15939	0.8686398		-0.0003008533	
22.21338	0.8686185		-0.0003047429	
22.26736	0.8685952		-0.0003086453	
22.32135	0.8685697		-0.0003125604	
22.37534	0.8685423		-0.0003164874	
22.42933	0.8685134		-0.0003204252	
22.48331	0.8684836		-0.0003243732	
22.5373	0.868454		-0.0003283302	
22.59129	0.8684259		-0.0003322952	
22.64527	0.8684008		-0.0003362667	
22.69926	0.8683796		-0.0003402437	
22.75324	0.8683629		-0.0003442246	
22.80723	0.8683507		-0.000348208	
22.86122	0.868343		-0.0003521919	
22.91521	0.8683395		-0.0003561747	
22.96919	0.8683397		-0.0003601541	
23.02318	0.8683426		-0.0003641283	
23.07716	0.868347		-0.0003680948	
23.13115	0.8683516		-0.0003720517	
23.18514	0.8683553		-0.0003759969	
23.23912	0.8683574		-0.0003799282	
23.29311	0.8683574		-0.0003838446	
23.3471	0.8683549		-0.000387745	
23.40108	0.8683499		-0.0003916299	
23.45507	0.8683421		-0.0003955006	
23.50906	0.8683314		-0.0003993603	
23.56304	0.8683179		-0.0004032134	
23.61703	0.8683018		-0.0004070658	
23.67102	0.8682837		-0.0004109234	
23.725	0.8682641		-0.0004147901	
23.77899	0.8682434		-0.000418368	
23.83298	0.8682219		-0.0004218641	
23.88696	0.8681996		-0.0004252852	
23.94095	0.8681767		-0.0004286407	
23.99494	0.8681535		-0.0004319424	
24.04892	0.8681302		-0.0004352035	
24.10291	0.8681071		-0.0004384388	
24.1569	0.8680844		-0.0004416631	
24.21088	0.8680622		-0.0004448918	
24.26487	0.8680405		-0.0004481392	
24.31886	0.8680189		-0.0004514201	
24.37284	0.8679965		-0.0004547481	
24.42683	0.8679725		-0.0004581367	
24.48082	0.867946		-0.0004615983	
24.5348	0.8679166		-0.0004651446	
24.58879	0.8678837		-0.0004687862	
24.64278	0.8678472		-0.0004725328	
24.69676	0.8678073		-0.0004763932	
24.75075	0.8677647		-0.0004803753	
24.80474	0.8677201		-0.0004844861	
24.85872	0.8676744		-0.0004887321	
24.91271	0.8676283		-0.0004931192	
24.9667	0.8675827		-0.0004976518	
25.02068	0.8675378		-0.0005023333	
25.07467	0.8674938		-0.0005071657	
25.12866	0.8674509		-0.0005121498	
25.18264	0.8674091		-0.0005172846	
25.23663	0.8673685		-0.000522568	
25.29062	0.8673294		-0.0005279957	
25.3446	0.8672915		-0.0005335625	
25.39859	0.8672549		-0.0005392616	
25.45258	0.8672193		-0.0005450856	
25.50656	0.8671845		-0.0005510254	
25.56055	0.8671501		-0.0005570713	
25.61454	0.8671159		-0.0005632115	
25.66852	0.8670821		-0.0005694335	
25.72251	0.8670486		-0.0005757248	
25.77649	0.8670155		-0.0005820714	
25.83048	0.8669828		-0.0005884594	
25.88447	0.8669505		-0.0005948735	
25.93846	0.8669188		-0.0006012993	
25.99244	0.866888		-0.0006077218	
26.04643	0.8668581		-0.0006141274	
26.10041	0.8668293		-0.0006205017	
26.1544	0.8668019		-0.0006268314	
26.20839	0.866776		-0.0006331032	
26.26237	0.8667516		-0.0006393049	
26.31636	0.8667287		-0.0006454246	
26.37035	0.8667074		-0.0006514506	
26.42434	0.8666877		-0.0006573724	
26.47832	0.8666695		-0.0006631798	
26.53231	0.8666525		-0.0006688659	
26.58629	0.866636		-0.0006744245	
26.64028	0.8666195		-0.0006798527	
26.69427	0.8666023		-0.0006851481	
26.74825	0.8665844		-0.0006903115	
26.80224	0.8665655		-0.0006953449	
26.85623	0.8665454		-0.0007002535	
26.91021	0.8665237		-0.0007050443	
26.9642	0.8665003		-0.0007097272	
27.01819	0.866475		-0.0007143138	
27.07217	0.866448		-0.0007188182	
27.12616	0.8664194		-0.0007232548	
27.18015	0.8663887		-0.000727639	
27.23413	0.8663561		-0.0007319865	
27.28812	0.8663216		-0.0007363122	
27.34211	0.8662859		-0.0007406315	
27.39609	0.866249		-0.0007449582	
27.45008	0.8662113		-0.0007493064	
27.50407	0.8661727		-0.0007536883	
27.55805	0.8661332		-0.0007581155	
27.61204	0.866092		-0.0007625974	
27.66603	0.8660484		-0.0007671426	
27.72001	0.8660015		-0.000771757	
27.774	0.8659509		-0.0007764457	
27.82799	0.8658967		-0.0007812109	
27.88197	0.8658394		-0.0007860543	
27.93596	0.8657796		-0.0007909759	
27.98995	0.8657183		-0.0007959747	
28.04393	0.865656		-0.0008010486	
28.09792	0.8655933		-0.0008061944	
28.15191	0.8655307		-0.0008114089	
28.20589	0.8654689		-0.0008166879	
28.25988	0.8654085		-0.0008220277	
28.31387	0.8653497		-0.0008274235	
28.36785	0.8652927		-0.0008328709	
28.42184	0.8652375		-0.0008383642	
28.47583	0.8651839		-0.0008438979	
28.52981	0.8651317		-0.0008494653	
28.5838	0.8650801		-0.0008550596	
28.63778	0.8650288		-0.000860672	
28.69177	0.8649777		-0.000866294	
28.74576	0.8649268		-0.0008719164	
28.79975	0.8648762		-0.0008775305	
28.85373	0.8648258		-0.000883129	
28.90772	0.8647754		-0.0008887041	
28.96171	0.8647252		-0.0008942492	
29.01569	0.8646755		-0.0008997572	
29.06968	0.864626		-0.0009052221	
29.12366	0.8645765		-0.0009106376	
29.17765	0.8645264		-0.0009159983	
29.23164	0.8644757		-0.0009212982	
29.28563	0.8644246		-0.0009265323	
29.33961	0.8643735		-0.0009316953	
29.3936	0.8643223		-0.0009367829	
29.44758	0.8642713		-0.0009417901	
29.50157	0.8642207		-0.0009467124	
29.55556	0.8641708		-0.000951545	
29.60954	0.8641221		-0.0009562832	
29.66353	0.8640745		-0.0009609237	
29.71752	0.8640279		-0.0009654631	
29.77151	0.8639826		-0.0009698995	
29.82549	0.8639385		-0.0009742321	
29.87948	0.8638957		-0.0009784619	
29.93346	0.8638538		-0.0009825911	
29.98745	0.8638121		-0.0009866235	
30.04144	0.8637702		-0.0009905637	
30.09542	0.8637275		-0.0009944182	
30.14941	0.8636835		-0.0009981942	
30.2034	0.8636374		-0.0010019	
30.25738	0.8635885		-0.001005544	
30.31137	0.8635361		-0.001009134	
30.36536	0.8634802		-0.001012678	
30.41934	0.8634209		-0.001016186	
30.47333	0.8633587		-0.001019664	
30.52732	0.8632945		-0.001023118	
30.5813	0.8632288		-0.001026555	
30.63529	0.8631624		-0.001029979	
30.68928	0.8630958		-0.001033393	
30.74326	0.8630293		-0.001036798	
30.79725	0.8629631		-0.001040194	
30.85124	0.8628978		-0.001043578	
30.90522	0.8628337		-0.001046949	
30.95921	0.8627715		-0.001050301	
31.0132	0.8627118		-0.001053631	
31.06718	0.8626546		-0.00105693	
31.12117	0.8625996		-0.00106019	
31.17516	0.8625461		-0.001063402	
31.22914	0.8624937		-0.001066555	
31.28313	0.862442		-0.001069636	
31.33712	0.8623908		-0.001072634	
31.3911	0.8623396		-0.001075537	
31.44509	0.8622885		-0.001078337	
31.49908	0.8622373		-0.001081025	
31.55306	0.8621858		-0.001083594	
31.60705	0.8621338		-0.001086039	
31.66104	0.8620808		-0.001088354	
31.71502	0.8620266		-0.001090533	
31.76901	0.8619714		-0.001092573	
