T[°C]	350nm [counts / mm]	S.D.
20.00061	4344.788	
20.00066	4341.876	
20.00516	4352.803	
20.0058	4352.762	
20.0202	4341.899	
20.02149	4343.127	
20.04811	4344.327	
20.04988	4354.235	
20.08172	4323.906	
20.0842	4334.064	
20.1262	4333.771	
20.12914	4327.048	
20.17649	4324.627	
20.17976	4329.312	
20.23616	4325.679	
20.2399	4329.635	
20.30325	4321.171	
20.3073	4320.824	
20.37629	4312.114	
20.38078	4309.857	
20.45511	4319.669	
20.45987	4308.114	
20.54377	4307.374	
20.54904	4314.542	
20.63371	4296.323	
20.63935	4301.609	
20.72895	4290.437	
20.73438	4284.867	
20.8311	4277.987	
20.8371	4282.332	
20.93508	4271.465	
20.94102	4273.115	
21.03931	4273.457	
21.04519	4269.397	
21.14866	4257.36	
21.15499	4263.271	
21.25803	4267.667	
21.26447	4259.48	
21.36605	4259.015	
21.3724	4250.636	
21.47868	4249.391	
21.48517	4255.229	
21.58606	4231.455	
21.59252	4234.41	
21.69515	4231.112	
21.70434	4227.8	
21.80618	4211.354	
21.81251	4221.713	
21.91238	4214.174	
21.91845	4211.606	
22.02484	4212.195	
22.03129	4207.648	
22.13504	4199.421	
22.14114	4203.253	
22.24479	4202.578	
22.25116	4191.959	
22.35313	4185.22	
22.35947	4192.304	
22.46397	4180.885	
22.47135	4178.11	
22.57006	4178.581	
22.57631	4182.252	
22.68105	4175.766	
22.68722	4163.284	
22.79001	4168.921	
22.79618	4163.762	
22.89953	4160.87	
22.9059	4163.425	
23.01093	4161.049	
23.01736	4150.537	
23.11892	4147.839	
23.12482	4147.368	
23.22906	4136.272	
23.23601	4139.84	
23.3404	4126.659	
23.3464	4126.968	
23.44718	4119.38	
23.45373	4128.345	
23.55787	4121.801	
23.56395	4124.384	
23.66581	4109.187	
23.6721	4117.605	
23.77788	4103.521	
23.78464	4103.971	
23.88601	4097.295	
23.89264	4083.996	
23.99478	4092.901	
24.00295	4090.342	
24.10591	4079.256	
24.1119	4093.587	
24.21181	4073.703	
24.21803	4077.044	
24.32254	4072.213	
24.32885	4070.761	
24.4332	4061.173	
24.43948	4060.467	
24.54265	4056.045	
24.54902	4063.992	
24.65088	4047.899	
24.65741	4046.284	
24.76258	4054.277	
24.76905	4045.635	
24.87221	4032.993	
24.87889	4032.948	
24.97975	4029.496	
24.9871	4040.652	
25.08865	4029.033	
25.09673	4024.159	
25.19848	4018.552	
25.20815	4018.43	
25.30761	4012.8	
25.31416	4007.12	
25.41722	4003.737	
25.42613	3996.796	
25.5279	3997.126	
25.53443	3992.299	
25.63694	3990.131	
25.64476	4002.166	
25.74615	3991.465	
25.7539	3982.075	
25.85687	3989.288	
25.86304	3972.342	
25.96567	3971.528	
25.97196	3970.004	
26.07452	3967.885	
26.0808	3964.688	
26.18366	3976.1	
26.19191	3953.573	
26.29482	3965.709	
26.30225	3964.254	
26.40484	3956.409	
26.41126	3962.161	
26.51101	3945.155	
26.51735	3949.534	
26.62555	3939.405	
26.63457	3938.863	
26.74158	3929.785	
26.74831	3937.527	
26.84803	3918.176	
26.85464	3919.074	
26.95828	3924.871	
26.9646	3901.836	
27.06869	3909.925	
27.07504	3906.505	
27.17675	3899.964	
27.18289	3905.398	
27.28568	3879.022	
27.29249	3895.754	
27.39587	3899.168	
27.4025	3887.35	
27.50559	3895.227	
27.51161	3886.835	
27.61605	3890.34	
27.62268	3874.447	
27.72684	3864.097	
27.73421	3870.16	
27.83318	3858.774	
27.84001	3867.735	
27.94301	3856.738	
27.94933	3859.333	
28.05427	3860.096	
28.06252	3844.844	
28.16283	3842.248	
28.16933	3847.472	
28.27151	3846.589	
28.27776	3832.75	
28.37855	3826.228	
28.38626	3822.676	
28.49268	3835.343	
28.49945	3832.239	
28.60055	3820.87	
28.60669	3814.321	
