T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00061	77.67337		-0.3252278	
20.05472	77.65936		-0.3193785	
20.10883	77.64567		-0.3135123	
20.16294	77.63242		-0.3076301	
20.21705	77.61974		-0.3017322	
20.27115	77.60771		-0.2958199	
20.32526	77.59641		-0.2898943	
20.37937	77.58584		-0.2839566	
20.43348	77.57595		-0.2780086	
20.48759	77.56663		-0.2720517	
20.5417	77.55769		-0.2660882	
20.5958	77.54887		-0.26012	
20.64991	77.53976		-0.2541491	
20.70402	77.52981		-0.2481784	
20.75813	77.51826		-0.2422101	
20.81224	77.50422		-0.2362467	
20.86635	77.48757		-0.2302915	
20.92046	77.47413		-0.2243469	
20.97456	77.46104		-0.2184163	
21.02867	77.4493		-0.2125027	
21.08278	77.43954		-0.2066091	
21.13689	77.43182		-0.2007389	
21.191	77.42547		-0.1948951	
21.24511	77.41952		-0.1890812	
21.29921	77.4125		-0.1833004	
21.35332	77.40306		-0.1775558	
21.40743	77.39037		-0.1718512	
21.46154	77.37421		-0.1661897	
21.51565	77.35514		-0.1605753	
21.56976	77.33437		-0.1550115	
21.62387	77.31312		-0.1495019	
21.67797	77.29234		-0.1440508	
21.73208	77.27265		-0.1386614	
21.78619	77.25462		-0.1333375	
21.8403	77.23815		-0.1280816	
21.89441	77.22286		-0.1228958	
21.94851	77.20819		-0.1177813	
22.00262	77.19374		-0.1127377	
22.05673	77.17936		-0.1077626	
22.11084	77.16533		-0.1028522	
22.16495	77.15199		-0.09799927	
22.21906	77.13976		-0.09319372	
22.27316	77.12934		-0.08842102	
22.32727	77.12125		-0.08366162	
22.38138	77.11592		-0.07889085	
22.43549	77.11381		-0.07407772	
22.4896	77.11507		-0.06918769	
22.54371	77.12003		-0.06418579	
22.59782	77.1287		-0.0590453	
22.65192	77.14081		-0.0565407	
22.70603	77.15568		-0.05421874	
22.76014	77.1722		-0.05208254	
22.81425	77.18907		-0.05013477	
22.86836	77.20541		-0.04837683	
22.92247	77.22076		-0.04680846	
22.97658	77.23547		-0.04542686	
23.03068	77.24989		-0.04422733	
23.08479	77.26427		-0.04320358	
23.1389	77.27876		-0.04234863	
23.19301	77.29316		-0.04165592	
23.24712	77.30718		-0.04112039	
23.30123	77.3205		-0.04073956	
23.35533	77.33247		-0.04051336	
23.40944	77.34253		-0.04044367	
23.46355	77.35021		-0.04053387	
23.51766	77.35537		-0.04078821	
23.57177	77.35771		-0.04121092	
23.62588	77.35725		-0.04180526	
23.67999	77.35435		-0.04257374	
23.73409	77.3494		-0.04351671	
23.7882	77.34285		-0.04463178	
23.84231	77.33488		-0.04591213	
23.89642	77.32539		-0.04734489	
23.95053	77.31409		-0.0489107	
24.00463	77.30122		-0.05058342	
24.05874	77.28725		-0.05233112	
24.11285	77.27277		-0.05411723	
24.16696	77.25867		-0.05590168	
24.22107	77.2457		-0.05764271	
24.27518	77.2341		-0.0592982	
24.32928	77.22368		-0.0608276	
24.38339	77.21418		-0.06219274	
24.4375	77.20562		-0.06335904	
24.49161	77.19792		-0.06429787	
24.54572	77.19099		-0.0649877	
24.59983	77.1846		-0.06541497	
24.65394	77.17838		-0.06557278	
24.70804	77.17249		-0.0654594	
24.76215	77.16721		-0.06507673	
24.81626	77.16236		-0.06442934	
24.87037	77.15773		-0.06352346	
24.92448	77.15265		-0.06236614	
24.97859	77.14629		-0.06096574	
25.03269	77.1383		-0.05933148	
25.0868	77.12847		-0.05747431	
25.14091	77.11713		-0.05540775	
25.19502	77.10471		-0.05314755	
25.24913	77.09155		-0.05071183	
25.30324	77.07748		-0.04812013	
25.35735	77.06214		-0.04539349	
25.41145	77.04523		-0.04255499	
25.46556	77.02715		-0.03962917	
25.51967	77.00878		-0.03664248	
25.57378	76.99144		-0.0336218	
25.62789	76.97634		-0.03059369	
25.682	76.96447		-0.02758417	
25.7361	76.9566		-0.02461745	
25.79021	76.95275		-0.02171638	
25.84432	76.95225		-0.01890164	
25.89843	76.95416		-0.01619189	
25.95254	76.95791		-0.01360429	
26.00665	76.96308		-0.01115416	
26.06075	76.96954		-0.008854736	
26.11486	76.97739		-0.006716786	
26.16897	76.98725		-0.00474803	
26.22308	76.9995		-0.002954204	
26.27719	77.01438		-0.001339318	
