T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00061	0.8714396		-0.0004751136	
20.05472	0.8714128		-0.0004740682	
20.10883	0.8713862		-0.0004730199	
20.16294	0.8713596		-0.0004719686	
20.21705	0.8713333		-0.0004709144	
20.27115	0.8713071		-0.0004698574	
20.32526	0.871281		-0.0004687975	
20.37937	0.871255		-0.0004677348	
20.43348	0.8712292		-0.0004666695	
20.48759	0.8712035		-0.0004656015	
20.5417	0.8711779		-0.0004645311	
20.5958	0.8711523		-0.0004634583	
20.64991	0.8711269		-0.0004623833	
20.70402	0.8711016		-0.0004613061	
20.75813	0.8710762		-0.000460227	
20.81224	0.871051		-0.000459146	
20.86635	0.8710256		-0.0004580635	
20.92046	0.8710003		-0.0004569794	
20.97456	0.870975		-0.0004558942	
21.02867	0.8709495		-0.0004548079	
21.08278	0.870924		-0.0004537207	
21.13689	0.8708984		-0.000452633	
21.191	0.8708727		-0.0004515448	
21.24511	0.8708468		-0.0004504565	
21.29921	0.8708209		-0.0004493684	
21.35332	0.8707949		-0.0004482805	
21.40743	0.8707688		-0.0004471934	
21.46154	0.8707426		-0.0004461071	
21.51565	0.8707164		-0.0004450221	
21.56976	0.8706901		-0.0004439386	
21.62387	0.8706638		-0.0004428568	
21.67797	0.8706374		-0.0004417772	
21.73208	0.8706111		-0.0004407	
21.78619	0.8705848		-0.0004396255	
21.8403	0.8705587		-0.0004385541	
21.89441	0.8705328		-0.000437486	
21.94851	0.8705071		-0.0004364218	
22.00262	0.870482		-0.0004353616	
22.05673	0.8704576		-0.0004343058	
22.11084	0.8704343		-0.0004332548	
22.16495	0.8704125		-0.0004322089	
22.21906	0.8703926		-0.0004311685	
22.27316	0.8703715		-0.000430134	
22.32727	0.8703509		-0.0004291056	
22.38138	0.8703306		-0.0004280837	
22.43549	0.8703106		-0.0004270687	
22.4896	0.8702906		-0.0004260609	
22.54371	0.8702705		-0.0004250605	
22.59782	0.8702499		-0.0004240678	
22.65192	0.8702288		-0.0004230829	
22.70603	0.8702071		-0.000422106	
22.76014	0.8701845		-0.0004211373	
22.81425	0.8701611		-0.0004201768	
22.86836	0.8701369		-0.0004192243	
22.92247	0.8701116		-0.0004182798	
22.97658	0.8700857		-0.000417343	
23.03068	0.870059		-0.0004164139	
23.08479	0.8700318		-0.0004154918	
23.1389	0.870004		-0.0004145764	
23.19301	0.8699759		-0.0004136669	
23.24712	0.8699476		-0.0004127623	
23.30123	0.8699192		-0.0004118617	
23.35533	0.869891		-0.0004109634	
23.40944	0.8698632		-0.0004100657	
23.46355	0.8698358		-0.0004091668	
23.51766	0.8698087		-0.0004082644	
23.57177	0.869782		-0.0004073561	
23.62588	0.8697556		-0.0004064401	
23.67999	0.8697296		-0.0004055153	
23.73409	0.8697042		-0.0004056282	
23.7882	0.8696793		-0.0004058647	
23.84231	0.8696551		-0.0004062294	
23.89642	0.8696316		-0.0004067265	
23.95053	0.8696087		-0.0004073599	
24.00463	0.8695866		-0.0004081335	
24.05874	0.8695653		-0.000409051	
24.11285	0.8695449		-0.000410116	
24.16696	0.8695251		-0.0004113317	
24.22107	0.8695059		-0.0004127012	
24.27518	0.8694873		-0.0004142269	
24.32928	0.8694692		-0.0004159113	
24.38339	0.8694515		-0.0004177561	
24.4375	0.8694338		-0.0004197621	
24.49161	0.8694163		-0.0004219297	
24.54572	0.8693987		-0.0004242578	
24.59983	0.8693811		-0.0004267454	
24.65394	0.8693637		-0.0004293908	
24.70804	0.8693464		-0.0004321914	
24.76215	0.8693296		-0.0004351443	
24.81626	0.8693135		-0.0004382465	
24.87037	0.8692982		-0.0004414942	
24.92448	0.8692839		-0.0004448842	
24.97859	0.8692707		-0.0004484127	
25.03269	0.8692583		-0.0004520761	
25.0868	0.8692469		-0.0004558707	
25.14091	0.869236		-0.0004597924	
25.19502	0.8692253		-0.0004638373	
25.24913	0.8692145		-0.0004680012	
25.30324	0.8692036		-0.0004722801	
25.35735	0.8691922		-0.0004766696	
25.41145	0.8691803		-0.0004811651	
25.46556	0.8691679		-0.0004857625	
25.51967	0.8691549		-0.0004904571	
25.57378	0.8691413		-0.0004952442	
25.62789	0.8691271		-0.0005001189	
25.682	0.8691121		-0.0005050757	
25.7361	0.8690963		-0.0005101092	
25.79021	0.8690796		-0.0005152131	
25.84432	0.869062		-0.0005203815	
25.89843	0.8690435		-0.0005256088	
25.95254	0.8690239		-0.0005308887	
26.00665	0.8690034		-0.0005362159	
26.06075	0.8689817		-0.0005415853	
26.11486	0.8689589		-0.0005469916	
26.16897	0.8689348		-0.0005524302	
26.22308	0.8689092		-0.0005578957	
26.27719	0.868882		-0.0005633838	
26.3313	0.8688529		-0.0005688899	
26.3854	0.8688218		-0.000574409	
26.43951	0.8687888		-0.0005799371	
26.49362	0.8687539		-0.0005854695	
26.54773	0.8687171		-0.0005910028	
26.60184	0.8686788		-0.0005965336	
26.65595	0.8686391		-0.0006020583	
26.71006	0.8685982		-0.000607574	
26.76416	0.8685566		-0.0006130774	
26.81827	0.8685145		-0.0006185655	
26.87238	0.8684722		-0.0006240355	
26.92649	0.8684301		-0.0006294841	
26.9806	0.8683882		-0.000634909	
27.03471	0.8683466		-0.0006403074	
27.08881	0.8683049		-0.000645677	
27.14292	0.8682632		-0.0006510157	
27.19703	0.8682212		-0.0006563206	
27.25114	0.8681788		-0.0006615895	
27.30525	0.8681358		-0.0006668205	
27.35936	0.8680923		-0.0006720114	
27.41347	0.8680483		-0.0006771606	
27.46757	0.8680036		-0.0006822655	
27.52168	0.8679584		-0.0006873239	
27.57579	0.8679125		-0.0006923327	
27.6299	0.867866		-0.0006972881	
27.68401	0.8678188		-0.000702186	
27.73812	0.8677711		-0.0007070217	
27.79222	0.8677227		-0.0007117909	
27.84633	0.8676736		-0.0007164893	
27.90044	0.8676239		-0.0007211128	
27.95455	0.8675734		-0.0007256586	
28.00866	0.8675222		-0.0007301239	
28.06277	0.8674705		-0.0007345068	
28.11687	0.8674183		-0.0007388059	
28.17098	0.8673658		-0.00074302	
28.22509	0.8673133		-0.0007471492	
28.2792	0.8672611		-0.0007511943	
28.33331	0.8672094		-0.000755157	
28.38742	0.8671584		-0.0007590399	
28.44152	0.8671083		-0.0007628457	
28.49563	0.8670596		-0.0007665782	
28.54974	0.8670121		-0.0007702411	
28.60385	0.8669661		-0.0007738385	
28.65796	0.8669215		-0.000777375	
28.71207	0.8668784		-0.0007808544	
28.76617	0.8668365		-0.0007842811	
28.82028	0.866796		-0.0007876592	
28.87439	0.8667567		-0.0007909923	
28.9285	0.8667183		-0.000794285	
28.98261	0.8666807		-0.0007975407	
29.03672	0.8666438		-0.0008007635	
29.09083	0.8666074		-0.0008039569	
29.14493	0.8665711		-0.0008071235	
29.19904	0.8665347		-0.0008102659	
29.25315	0.8664981		-0.0008133854	
29.30726	0.8664613		-0.0008164835	
29.36137	0.8664241		-0.0008195612	
29.41548	0.8663868		-0.0008226201	
29.46959	0.8663494		-0.0008256618	
29.52369	0.866312		-0.0008286883	
29.5778	0.8662744		-0.0008317019	
29.63191	0.8662369		-0.0008347041	
29.68602	0.866199		-0.0008376964	
29.74013	0.8661608		-0.0008406802	
29.79424	0.8661219		-0.0008436559	
29.84834	0.8660823		-0.0008466241	
29.90245	0.8660418		-0.0008495851	
29.95656	0.8660005		-0.0008525393	
30.01067	0.8659582		-0.0008554878	
30.06478	0.865915		-0.0008584326	
30.11889	0.8658711		-0.000861376	
30.17299	0.8658266		-0.0008643212	
30.2271	0.8657815		-0.0008672715	
30.28121	0.8657361		-0.0008702307	
30.33532	0.8656904		-0.0008732027	
30.38943	0.8656446		-0.0008761912	
30.44354	0.8655989		-0.0008792004	
30.49764	0.8655534		-0.0008822338	
30.55175	0.8655085		-0.0008852958	
30.60586	0.8654642		-0.0008883901	
30.65997	0.8654206		-0.0008915201	
30.71408	0.8653775		-0.0008946893	
30.76819	0.8653349		-0.0008979006	
30.82229	0.8652926		-0.0009011569	
30.8764	0.8652503		-0.0009044608	
30.93051	0.865208		-0.000907814	
30.98462	0.8651653		-0.0009112178	
31.03873	0.8651221		-0.000914672	
31.09284	0.8650782		-0.0009181764	
31.14695	0.8650332		-0.0009217296	
31.20105	0.8649872		-0.0009253293	
31.25516	0.8649399		-0.0009289729	
31.30927	0.8648915		-0.0009326577	
31.36338	0.8648419		-0.00093638	
31.41749	0.8647913		-0.0009401359	
31.4716	0.8647398		-0.0009439208	
31.5257	0.8646874		-0.0009477298	
31.57981	0.8646341		-0.0009515581	
31.63392	0.8645798		-0.0009554001	
31.68803	0.8645245		-0.000959251	
31.74214	0.8644683		-0.0009631055	
31.79625	0.8644112		-0.0009669589	
31.85036	0.8643536		-0.0009708069	
31.90446	0.8642954		-0.000974645	
31.95857	0.8642368		-0.0009784695	
32.01268	0.8641778		-0.000982276	
32.06679	0.8641183		-0.0009860605	
32.1209	0.8640587		-0.0009898184	
32.17501	0.8639987		-0.0009935448	
32.22911	0.8639385		-0.0009972345	
32.28322	0.863878		-0.001000882	
32.33733	0.8638172		-0.001004483	
32.39144	0.8637559		-0.001008032	
32.44555	0.8636943		-0.001011524	
32.49966	0.8636324		-0.001014955	
32.55376	0.8635702		-0.001018318	
32.60787	0.8635078		-0.001021609	
32.66198	0.8634453		-0.001024825	
32.71609	0.8633829		-0.00102796	
32.7702	0.8633206		-0.001031012	
32.82431	0.8632587		-0.001033979	
32.87841	0.8631971		-0.00103686	
32.93252	0.8631362		-0.001039654	
32.98663	0.863076		-0.001042364	
33.04074	0.8630165		-0.001044991	
33.09485	0.8629577		-0.001047538	
33.14896	0.8628992		-0.001050006	
33.20306	0.8628409		-0.001052399	
33.25717	0.8627826		-0.001054719	
33.31128	0.8627242		-0.001056968	
33.36539	0.8626658		-0.00105915	
33.4195	0.8626074		-0.001061266	
33.47361	0.8625488		-0.001063319	
33.52771	0.8624904		-0.001065312	
33.58183	0.8624321		-0.001067247	
33.63593	0.8623739		-0.001069126	
33.69004	0.8623158		-0.00107095	
33.74415	0.8622577		-0.001072723	
33.79826	0.8621995		-0.001074446	
33.85237	0.8621414		-0.00107612	
33.90648	0.8620832		-0.001077747	
33.96058	0.862025		-0.00107933	
34.01469	0.8619667		-0.001080873	
34.0688	0.8619084		-0.001082378	
34.12291	0.8618502		-0.001083849	
34.17702	0.861792		-0.001085288	
34.23112	0.8617339		-0.001086699	
34.28523	0.8616757		-0.001088083	
34.33934	0.8616172		-0.001089441	
34.39345	0.8615584		-0.001090775	
34.44756	0.8614993		-0.001092087	
34.50167	0.8614397		-0.001093376	
34.55577	0.8613797		-0.001094645	
34.60988	0.8613195		-0.001095896	
34.66399	0.8612593		-0.00109713	
34.7181	0.8611991		-0.00109835	
34.77221	0.8611392		-0.00109956	
34.82632	0.8610799		-0.001100761	
34.88042	0.8610212		-0.001101958	
34.93454	0.8609629		-0.001103155	
34.98864	0.8609052		-0.001104355	
35.04275	0.8608479		-0.001105563	
35.09686	0.860791		-0.001106782	
35.15097	0.8607344		-0.001108018	
35.20508	0.8606782		-0.001109274	
35.25919	0.8606223		-0.001110553	
35.31329	0.8605667		-0.001111861	
35.3674	0.8605114		-0.001113201	
