T[°C]	Scattering [mAU]	S.D.
20.00061	77.55357	
20.00066	77.43937	
20.00516	77.62864	
20.0058	77.51508	
20.0202	77.24886	
20.02149	77.08458	
20.04811	77.311	
20.04988	77.30346	
20.08172	78.03262	
20.0842	77.31554	
20.1262	77.98394	
20.12914	77.78336	
20.17649	77.75234	
20.17976	78.07561	
20.23616	77.77508	
20.2399	77.83106	
20.30325	78.09152	
20.3073	77.59602	
20.37629	78.21272	
20.38078	77.60768	
20.45511	77.54422	
20.45987	77.74345	
20.54377	77.3799	
20.54904	77.53325	
20.63371	77.37513	
20.63935	76.93451	
20.72895	77.14985	
20.73438	77.18888	
20.8311	77.53116	
20.8371	77.0831	
20.93508	77.60702	
20.94102	77.43513	
21.03931	77.95452	
21.04519	77.38145	
21.14866	77.86478	
21.15499	77.27425	
21.25803	77.60892	
21.26447	77.61987	
21.36605	77.4177	
21.3724	77.7958	
21.47868	77.18282	
21.48517	77.01025	
21.58606	77.38725	
21.59252	76.86172	
21.69515	77.27402	
21.70434	77.08375	
21.80618	77.37167	
21.81251	77.2479	
21.91238	77.42792	
21.91845	76.90701	
22.02484	77.42671	
22.03129	76.72491	
22.13504	77.1098	
22.14114	77.34751	
22.24479	77.10999	
22.25116	77.46224	
22.35313	77.26597	
22.35947	77.09382	
22.46397	77.38384	
22.47135	76.86298	
22.57006	77.19897	
22.57631	76.617	
22.68105	77.11442	
22.68722	76.92608	
22.79001	76.81311	
22.79618	76.98528	
22.89953	77.13175	
22.9059	77.10035	
23.01093	77.20197	
23.01736	77.60419	
23.11892	77.29842	
23.12482	77.23971	
23.22906	77.71614	
23.23601	77.29638	
23.3404	77.97739	
23.3464	77.54141	
23.44718	77.76105	
23.45373	77.54664	
23.55787	77.25406	
23.56395	77.00699	
23.66581	77.25591	
23.6721	77.03954	
23.77788	77.43785	
23.78464	77.10207	
23.88601	77.42156	
23.89264	77.47191	
23.99478	77.08576	
24.00295	77.45178	
24.10591	77.5075	
24.1119	77.23679	
24.21181	77.51283	
24.21803	77.32607	
24.32254	77.66143	
24.32885	77.23549	
24.4332	77.52786	
24.43948	77.28607	
24.54265	77.16445	
24.54902	77.23954	
24.65088	76.69875	
24.65741	76.72617	
24.76258	76.88245	
24.76905	76.81641	
24.87221	76.94727	
24.87889	77.25149	
24.97975	77.49052	
24.9871	77.23616	
25.08865	77.27607	
25.09673	77.06072	
25.19848	77.52386	
25.20815	76.68037	
25.30761	77.4252	
25.31416	77.22015	
25.41722	77.01627	
25.42613	77.38246	
25.5279	77.40339	
25.53443	76.62531	
25.63694	77.01711	
25.64476	76.63529	
25.74615	76.26385	
25.7539	76.62667	
25.85687	76.51885	
25.86304	76.87835	
25.96567	76.99814	
25.97196	76.80424	
26.07452	76.91022	
26.0808	76.801	
26.18366	76.92068	
26.19191	77.49406	
26.29482	77.06898	
26.30225	77.38113	
26.40484	77.40495	
26.41126	77.18579	
26.51101	77.54147	
26.51735	76.98003	
26.62555	77.07404	
26.63457	76.77022	
26.74158	76.97561	
26.74831	76.70612	
26.84803	77.21223	
26.85464	76.91792	
26.95828	77.30938	
26.9646	77.23148	
27.06869	77.05817	
27.07504	77.50285	
27.17675	77.30003	
27.18289	77.7709	
27.28568	77.66058	
27.29249	77.49349	
27.39587	77.37992	
27.4025	77.38093	
27.50559	76.71286	
27.51161	77.3567	
27.61605	76.77789	
27.62268	76.95349	
27.72684	77.02312	
27.73421	76.95318	
27.83318	77.42697	
27.84001	76.6819	
27.94301	77.13993	
27.94933	76.92731	
28.05427	77.0758	
28.06252	77.6869	
28.16283	77.24998	
28.16933	77.43533	
28.27151	77.26655	
28.27776	77.1143	
28.37855	77.06083	
28.38626	77.16515	
28.49268	76.90882	
28.49945	76.93625	
28.60055	77.04459	
28.60669	77.17864	
28.71022	77.06355	
28.71628	76.58628	
28.82046	77.09875	
28.8285	76.26463	
28.92921	77.21244	
28.93541	76.97331	
29.03776	77.0282	
29.04419	77.38284	
29.14885	77.07086	
29.15617	76.92043	
29.25729	76.95463	
29.26326	76.5895	
29.36536	76.67207	
29.37195	77.03397	
29.47683	76.91911	
29.48322	77.0304	
29.58773	76.50676	
29.59466	76.52516	
29.69579	76.55115	
29.70177	76.27557	
29.80368	76.7416	
