T[°C]	350nm [counts / mm]	S.D.
19.99894	6835.365	
19.99921	6838.549	
19.9994	6815.613	
20.00897	6829.166	
20.01058	6824.357	
20.03199	6821.421	
20.03464	6826.881	
20.06258	6813.656	
20.06612	6824.191	
20.10156	6821.817	
20.10576	6809.451	
20.14979	6794.406	
20.15487	6805.478	
20.20324	6790.573	
20.20917	6815.718	
20.26677	6790.331	
20.27347	6797.355	
20.33757	6794.978	
20.34467	6802.364	
20.415	6788.575	
20.42313	6784.776	
20.49964	6782.216	
20.50747	6764.225	
20.58467	6771.24	
20.59389	6763.875	
20.68164	6774.638	
20.6909	6754.112	
20.77981	6739.453	
20.78953	6742.553	
20.87918	6744.198	
20.88943	6736.422	
20.98696	6710.105	
20.99741	6719.818	
21.09327	6701.908	
21.1037	6710.696	
21.20162	6707.867	
21.2131	6701.734	
21.31014	6690.219	
21.32066	6679.534	
21.42126	6682.79	
21.43279	6673.047	
21.53274	6667.595	
21.54351	6668.576	
21.64014	6671.033	
21.65052	6663.442	
21.75051	6653.196	
21.76075	6659.352	
21.85891	6664.02	
21.87027	6649.634	
21.96824	6649.988	
21.97887	6636.958	
22.07968	6614.059	
22.09094	6632.517	
22.18666	6593.49	
22.19674	6602.205	
22.29699	6605.309	
22.30811	6612.142	
22.40652	6588.712	
22.41703	6589.184	
22.51701	6582.982	
22.52824	6577.006	
22.62439	6560.107	
22.63461	6559.521	
22.73355	6544.49	
22.74446	6561.583	
22.84485	6552.114	
22.85513	6548.252	
22.95307	6546.385	
22.96383	6531.882	
23.06319	6542.93	
23.07385	6522.704	
23.17238	6505.044	
23.18271	6504.471	
23.28065	6499.069	
23.29275	6513.901	
23.3912	6497.105	
23.40201	6495.765	
23.50202	6488.445	
23.51272	6480.374	
23.61047	6481.013	
23.62073	6461.46	
23.71968	6457.225	
23.73065	6461.955	
23.82916	6451.815	
23.83927	6465.4	
23.93714	6442.772	
23.94738	6448.031	
24.0489	6436.866	
24.06006	6425.766	
24.15821	6423.062	
24.1688	6422.478	
24.26707	6413.591	
24.27774	6405.069	
24.37652	6409.931	
24.38717	6405.534	
24.48701	6405.536	
24.49797	6376.972	
24.59423	6372.491	
24.60504	6365.276	
24.70551	6359.544	
24.71571	6360.122	
24.81589	6354.164	
24.82666	6363.009	
24.92384	6356.904	
24.93417	6345.904	
25.03302	6338.081	
25.04346	6339.533	
25.14421	6338.987	
25.15517	6325.672	
25.25343	6313.003	
25.26367	6301.51	
25.36224	6315.07	
25.37283	6315.855	
25.47243	6300.204	
25.48339	6289.234	
25.58234	6309.323	
25.59268	6288.309	
25.68924	6293.733	
25.70004	6280.133	
25.79981	6279.59	
25.81132	6270.402	
25.91146	6253.225	
25.92184	6270.372	
26.01913	6242.389	
26.02973	6247.588	
26.1291	6231.024	
26.13972	6241.099	
26.23895	6227.997	
26.24977	6228.104	
26.35045	6223.998	
26.3612	6204.416	
26.45645	6203.876	
26.47026	6215.349	
26.56774	6181.709	
26.57839	6198.625	
26.67704	6185.928	
26.6874	6182.032	
26.78433	6169.564	
26.79452	6170.805	
26.89569	6174.636	
26.90636	6162.168	
27.00375	6159.412	
27.01409	6155.157	
27.11451	6142.799	
27.1247	6140.029	
27.22342	6135.111	
27.23428	6139.038	
27.33377	6118.755	
27.34393	6127.753	
27.44155	6109.081	
27.45197	6119.381	
27.55199	6108.026	
27.56227	6092.572	
27.66247	6104.878	
27.67276	6097.499	
27.77284	6089.474	
27.78321	6069.642	
27.88265	6081.324	
27.8938	6072.805	
27.99177	6056.994	
28.00194	6067.742	
28.09981	6065.018	
28.11205	6034.672	
28.21304	6039.617	
28.22358	6045.429	
28.31879	6027.813	
28.32917	6030.627	
28.42875	6009.412	
28.43944	6010.898	
28.53918	6025.924	
28.54961	6018.271	
28.64716	6000.943	
28.65794	5996.304	
28.75686	5997.352	
28.76745	6000.83	
28.86587	5983.62	
28.8763	5982.561	
28.97633	5986.288	
28.98664	5973.813	
29.08677	5974.938	
29.09744	5962.59	
29.19358	5963.561	
29.20399	5949.359	
29.30409	5948.575	
29.31479	5941.195	
29.41421	5937.556	
29.42458	5939.427	
29.52221	5909.717	
29.53277	5919.021	
29.6329	5913.51	
29.64388	5918.435	
29.74193	5903.551	
29.75205	5902.481	
29.85179	5908.309	
29.86234	5898.585	
29.96097	5883.18	
29.97183	5888.417	
30.0697	5875.073	
30.08063	5878.959	
30.17806	5864.841	
30.18872	5856.427	
30.28819	5856.142	
30.29909	5849.729	
30.39734	5846.302	
30.40808	5834.277	
30.50838	5838.656	
30.51894	5828.978	
