T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99894	6828.13		-95.94145	
20.05293	6822.418		-95.93444	
20.10692	6816.704		-95.92775	
20.16092	6810.987		-95.92138	
20.21491	6805.27		-95.91534	
20.2689	6799.553		-95.90961	
20.32289	6793.836		-95.90421	
20.37688	6788.124		-95.89911	
20.43088	6782.415		-95.8943	
20.48487	6776.713		-95.88979	
20.53886	6771.02		-95.88554	
20.59285	6765.335		-95.88155	
20.64684	6759.661		-95.8778	
20.70083	6753.999		-95.87427	
20.75483	6748.348		-95.87092	
20.80882	6742.708		-95.86773	
20.86281	6737.076		-95.86467	
20.9168	6731.444		-95.86171	
20.97079	6725.789		-95.85881	
21.02478	6720.383		-95.85593	
21.07878	6715.075		-95.85302	
21.13277	6709.875		-95.85005	
21.18676	6704.777		-95.84696	
21.24075	6699.771		-95.8437	
21.29474	6694.834		-95.84024	
21.34873	6689.941		-95.83651	
21.40273	6685.068		-95.83245	
21.45672	6680.209		-95.82802	
21.51071	6675.362		-95.82314	
21.5647	6670.53		-95.81779	
21.61869	6665.708		-95.8119	
21.67269	6660.887		-95.80542	
21.72668	6656.054		-95.79834	
21.78067	6651.191		-95.7906	
21.83466	6646.28		-95.7822	
21.88865	6641.309		-95.7731	
21.94264	6636.282		-95.76331	
21.99664	6631.21		-95.75285	
22.05063	6626.102		-95.74173	
22.10462	6620.956		-95.73003	
22.15861	6615.766		-95.71785	
22.2126	6610.518		-95.70532	
22.26659	6605.2		-95.69266	
22.32059	6599.804		-95.68014	
22.37458	6594.334		-95.66816	
22.42857	6588.812		-95.65729	
22.48256	6583.267		-95.64824	
22.53655	6577.732		-95.64196	
22.59055	6572.23		-95.63944	
22.64454	6566.778		-95.63064	
22.69853	6561.389		-95.62171	
22.75252	6556.067		-95.61241	
22.80651	6550.794		-95.60242	
22.8605	6545.55		-95.59141	
22.9145	6540.317		-95.57899	
22.96849	6535.087		-95.56478	
23.02248	6529.865		-95.54834	
23.07647	6524.661		-95.52924	
23.13046	6519.484		-95.50706	
23.18445	6514.345		-95.48145	
23.23845	6509.246		-95.45215	
23.29244	6504.178		-95.41895	
23.34643	6499.126		-95.38175	
23.40042	6494.08		-95.34055	
23.45441	6489.029		-95.29536	
23.5084	6483.974		-95.2463	
23.5624	6478.926		-95.19354	
23.61639	6473.901		-95.13732	
23.67038	6468.905		-95.07795	
23.72437	6463.925		-95.01579	
23.77836	6458.933		-94.95123	
23.83236	6453.901		-94.88471	
23.88635	6448.811		-94.81673	
23.94034	6443.651		-94.74784	
23.99433	6438.429		-94.67863	
24.04832	6433.162		-94.60974	
24.10231	6427.871		-94.5418	
24.15631	6422.582		-94.47543	
24.2103	6417.321		-94.41118	
24.26429	6412.104		-94.3495	
24.31828	6406.925		-94.29079	
24.37227	6401.768		-94.23535	
24.42626	6396.611		-94.18342	
24.48026	6391.442		-94.13518	
24.53425	6386.256		-94.09073	
24.58824	6381.053		-94.0501	
24.64223	6375.841		-94.01324	
24.69622	6370.642		-93.97995	
24.75021	6365.476		-93.95002	
24.8042	6360.362		-93.92313	
24.8582	6355.311		-93.89894	
24.91219	6350.329		-93.87708	
24.96618	6345.414		-93.85719	
25.02017	6340.558		-93.83891	
25.07417	6335.758		-93.8219	
25.12816	6331.013		-93.80576	
25.18215	6326.31		-93.79007	
25.23614	6321.631		-93.77445	
25.29013	6316.96		-93.75856	
