T[°C]	Scattering [mAU]	S.D.
20.00043	90.5872	
20.00066	90.48726	
20.0056	90.21587	
20.00787	90.58949	
20.02045	90.48209	
20.02512	90.35957	
20.046	90.83959	
20.0525	90.8221	
20.08142	90.76505	
20.08973	90.66	
20.1242	90.76834	
20.13422	90.75625	
20.17479	90.88857	
20.18661	90.86922	
20.23302	90.95934	
20.24656	90.64279	
20.30035	90.46474	
20.31642	90.64627	
20.37307	90.41055	
20.38975	90.57451	
20.45271	90.61316	
20.47029	90.4468	
20.53938	90.57478	
20.5582	90.38261	
20.63041	90.64058	
20.65077	90.33131	
20.72584	90.63181	
20.74654	90.72069	
20.82598	90.85833	
20.8472	90.5837	
20.92971	90.3552	
20.95245	90.59318	
21.03699	90.3746	
21.06003	90.11382	
21.14396	90.39982	
21.16663	90.3245	
21.25284	90.59499	
21.27639	90.12766	
21.36125	90.22321	
21.38448	90.28769	
21.47319	90.39182	
21.49627	90.29097	
21.58305	90.88007	
21.60537	90.61816	
21.68993	90.88324	
21.71299	90.28883	
21.80193	90.7004	
21.82489	90.76707	
21.91035	90.75658	
21.93381	91.01267	
22.02047	90.93904	
22.04398	90.71895	
22.13139	90.53557	
22.15441	90.14669	
22.23881	90.18562	
22.26182	90.36197	
22.34808	90.21043	
22.3713	90.89231	
22.45787	90.72237	
22.48109	91.05072	
22.56727	90.96212	
22.59016	90.73306	
22.67787	90.63179	
22.70092	90.94167	
22.787	90.69323	
22.81054	91.04169	
22.89761	90.83281	
22.92054	91.0129	
23.00561	91.01589	
23.02913	90.5761	
23.11503	90.74737	
23.13766	90.30848	
23.22198	90.52321	
23.24536	90.50138	
23.33453	90.18223	
23.35788	90.55781	
23.44579	90.58629	
23.46838	90.72292	
23.55334	90.77357	
23.57681	90.9269	
23.66212	90.81609	
23.6853	91.03484	
23.77332	90.66986	
23.7966	91.07273	
23.88235	90.68375	
23.90525	90.59564	
23.99189	90.7942	
24.01533	90.32403	
24.10152	90.65144	
24.12432	90.17719	
24.2109	90.38251	
24.23462	90.29274	
24.32168	90.37768	
24.34452	90.13521	
24.42874	90.88603	
24.45224	90.45999	
24.53829	90.64931	
24.56143	90.7821	
24.64992	90.14039	
24.67287	90.71525	
24.75694	90.30827	
24.78061	90.86993	
24.86879	90.51424	
24.89173	90.32639	
24.9773	90.56319	
24.99976	90.59782	
25.08603	90.34002	
25.10998	90.49065	
25.19795	90.52673	
25.22133	90.57928	
25.30708	90.63469	
25.33029	89.89524	
25.41544	90.57816	
25.43831	90.45641	
25.52528	90.68942	
