T[°C]	Ratio 350nm / 330nm	S.D.
20.00043	0.8769909	
20.00066	0.879212	
20.0056	0.8765996	
20.00787	0.8780969	
20.02045	0.8776236	
20.02512	0.8776294	
20.046	0.8774483	
20.0525	0.8754188	
20.08142	0.8744773	
20.08973	0.8763828	
20.1242	0.8749341	
20.13422	0.8760437	
20.17479	0.8777418	
20.18661	0.8762926	
20.23302	0.8776569	
20.24656	0.8772112	
20.30035	0.8753039	
20.31642	0.8777568	
20.37307	0.8744961	
20.38975	0.8739433	
20.45271	0.8750908	
20.47029	0.8749768	
20.53938	0.8751121	
20.5582	0.875378	
20.63041	0.8771048	
20.65077	0.8787253	
20.72584	0.8741428	
20.74654	0.8765326	
20.82598	0.877754	
20.8472	0.8749803	
20.92971	0.8767022	
20.95245	0.8768418	
21.03699	0.8754595	
21.06003	0.8769662	
21.14396	0.8781403	
21.16663	0.8782023	
21.25284	0.8772672	
21.27639	0.8739922	
21.36125	0.8736826	
21.38448	0.8742103	
21.47319	0.8769356	
21.49627	0.8752148	
21.58305	0.8755406	
21.60537	0.8784167	
21.68993	0.8759609	
21.71299	0.8751304	
21.80193	0.8723021	
21.82489	0.8757641	
21.91035	0.8764086	
21.93381	0.8747956	
22.02047	0.8753566	
22.04398	0.8759489	
22.13139	0.8766363	
22.15441	0.8749617	
22.23881	0.8757406	
22.26182	0.8745487	
22.34808	0.8717575	
22.3713	0.8780358	
22.45787	0.8794622	
22.48109	0.8794515	
22.56727	0.8764825	
22.59016	0.8760527	
22.67787	0.8759338	
22.70092	0.8722785	
22.787	0.8771718	
22.81054	0.8746394	
22.89761	0.8763937	
22.92054	0.8770418	
23.00561	0.8771964	
23.02913	0.8758373	
23.11503	0.8736815	
23.13766	0.876167	
23.22198	0.8766907	
23.24536	0.8750705	
23.33453	0.8745709	
23.35788	0.8769478	
23.44579	0.8759106	
23.46838	0.8717455	
23.55334	0.8751062	
23.57681	0.8756296	
23.66212	0.8743804	
23.6853	0.8734596	
23.77332	0.8770638	
23.7966	0.8773408	
23.88235	0.8774023	
23.90525	0.8735728	
23.99189	0.8708966	
24.01533	0.8758134	
24.10152	0.8767259	
24.12432	0.8714554	
24.2109	0.8764725	
24.23462	0.8713062	
24.32168	0.8740926	
24.34452	0.8769063	
24.42874	0.8754725	
24.45224	0.873458	
24.53829	0.8733403	
24.56143	0.8752009	
24.64992	0.8756036	
24.67287	0.8764142	
24.75694	0.8723276	
24.78061	0.8730139	
24.86879	0.8763539	
24.89173	0.87555	
24.9773	0.8721645	
24.99976	0.8730716	
25.08603	0.8720987	
25.10998	0.8751103	
25.19795	0.8732142	
25.22133	0.8750892	
25.30708	0.8729882	
25.33029	0.8750989	
25.41544	0.8742244	
25.43831	0.8734496	
25.52528	0.8753266	
25.5484	0.8743401	
25.63419	0.875522	
25.65738	0.8734754	
25.74408	0.8735904	
25.76698	0.87387	
25.85142	0.8759086	
25.87437	0.873468	
25.96299	0.8729999	
25.98856	0.8741329	
26.07311	0.8733764	
26.09635	0.8743092	
26.18041	0.8724521	
26.20339	0.8728465	
26.29048	0.8742202	
26.31445	0.8730347	
26.4017	0.8719294	
26.42416	0.8727628	
26.50914	0.8720908	
26.53218	0.8705875	
26.61936	0.8731912	
26.64278	0.8733927	
26.73182	0.8711516	
26.75488	0.8713875	
26.83646	0.8732804	
26.85941	0.8741744	
26.94858	0.8713067	
26.97196	0.8713923	
27.05857	0.8730445	
27.08155	0.8737537	
27.1673	0.8734314	
27.19165	0.8712008	
27.27674	0.8738105	
27.29977	0.8732663	
27.38673	0.8708047	
27.40992	0.8742324	
27.49546	0.8718078	
27.51888	0.8719776	
27.6041	0.8700577	
27.62673	0.871091	
27.7147	0.8694183	
27.73771	0.8707795	
27.82242	0.8749138	
27.84548	0.8731542	
27.93348	0.8715091	
27.95661	0.8701898	
28.04165	0.8739901	
28.06575	0.8705381	
28.15478	0.8686766	
28.17735	0.8687277	
28.2607	0.8706996	
28.28355	0.872151	
28.37074	0.8710981	
28.39392	0.8716655	
28.48158	0.8717245	
28.50509	0.8713823	
28.59104	0.8685877	
28.61416	0.8719823	
28.69897	0.8742613	
28.72173	0.8721394	
28.80935	0.873396	
28.83327	0.8727729	
28.91863	0.8715057	
28.9412	0.8728226	
29.02833	0.8712021	
29.05225	0.8706766	
29.13884	0.8688298	
29.1619	0.8703098	
29.24753	0.8735968	
29.27059	0.8701543	
29.35511	0.8708756	
29.37951	0.8681859	
29.46626	0.8702841	
29.4896	0.8701852	
29.57479	0.8692428	
29.59773	0.873346	
29.68457	0.8699291	
29.70816	0.8715345	
29.79401	0.8694835	
29.81678	0.8695132	
29.90433	0.8713886	
29.92755	0.8731472	
30.01305	0.8684684	
30.0362	0.8676911	
30.12237	0.8750981	
30.14554	0.8678629	
30.2306	0.8687893	
30.25317	0.8690345	
30.34048	0.8684514	
30.36618	0.865548	
30.45121	0.8724706	
30.47519	0.8699099	
30.56034	0.8727723	
30.58305	0.8704787	
30.6706	0.871609	
30.69407	0.8697156	
30.78029	0.8705009	
30.80301	0.8690244	
30.88995	0.8720306	
30.91359	0.87016	
30.99755	0.8726122	
31.02147	0.8706406	
31.10697	0.8702241	
31.12979	0.8712959	
31.21804	0.8695948	
31.24165	0.868598	
31.32651	0.8692614	
31.35044	0.8688389	
31.43654	0.867088	
31.45961	0.8695775	
31.54466	0.865616	
31.56779	0.8663744	
31.65585	0.8696018	
31.67921	0.8657911	
31.76345	0.8671277	
31.78767	0.8683127	
31.87394	0.8681073	
31.89681	0.8671888	
31.98494	0.8690056	
32.00799	0.8710222	
32.09285	0.8669061	
32.11598	0.8687631	
32.20136	0.8715985	
32.22523	0.8660632	
32.311	0.8684849	
32.33469	0.8713754	
32.42099	0.8672075	
32.44387	0.8662255	
32.53055	0.8687241	
32.55328	0.8673506	
32.64079	0.8679029	
32.66384	0.8700365	
32.74808	0.8661278	
32.77129	0.8680947	
32.85838	0.8664284	
32.88162	0.8660793	
32.96983	0.8726256	
32.99304	0.8656101	
33.07872	0.8720962	
33.1016	0.8664199	
33.18483	0.8690909	
33.20815	0.8709894	
33.29713	0.8650894	
33.3214	0.8684688	
33.40581	0.8657703	
33.42924	0.8686449	
33.51737	0.867439	
33.53971	0.867836	
33.62366	0.8649347	
33.64783	0.8692021	
33.73512	0.8707364	
33.75794	0.8688428	
33.84404	0.8686996	
33.86787	0.8673028	
33.95393	0.8652829	
33.97698	0.8654577	
34.06335	0.8640334	
34.08649	0.868221	
34.17212	0.864005	
34.19528	0.8619137	
34.2811	0.8655555	
34.3044	0.8666561	
34.3916	0.8645602	
34.41442	0.8681361	
34.501	0.8652303	
34.52345	0.8654205	
34.60933	0.868518	
34.63278	0.8657545	
34.72084	0.8655595	
34.74414	0.8671908	
34.82821	0.869618	
34.85376	0.8665895	
34.93828	0.8675193	
34.96117	0.8622167	
35.04868	0.8669294	
35.07227	0.8670919	
35.15695	0.8678632	
35.18087	0.8655391	
35.26519	0.8647938	
35.28803	0.8658957	
35.37789	0.8650013	
35.40093	0.8674818	
35.48437	0.8675661	
35.50805	0.8652084	
35.59526	0.8625508	
35.61851	0.8664971	
35.70383	0.8638635	
35.72708	0.8669705	
35.81382	0.8684585	
35.83691	0.8654495	
35.92337	0.8638958	
35.9461	0.8650759	
36.03337	0.863224	
36.05748	0.8656728	
36.14307	0.8647056	
36.16572	0.8651239	
36.252	0.8649051	
36.27488	0.863995	
36.36032	0.8620293	
36.3836	0.8626128	
36.47059	0.8639699	
36.49381	0.8638134	
36.57996	0.8654683	
36.6039	0.8641022	
36.69101	0.8616648	
36.71337	0.8647996	
36.79908	0.8620657	
36.82262	0.8652455	
36.90842	0.860988	
36.93092	0.8652053	
37.01706	0.8599252	
37.04081	0.8638318	
37.12769	0.8630356	
37.15079	0.8615142	
37.23639	0.8613548	
37.25931	0.8641867	
37.3456	0.8627161	
37.36917	0.8609015	
37.45491	0.8639346	
37.47828	0.8631691	
37.56598	0.8608481	
37.58963	0.8599047	
37.67451	0.8646832	
37.69946	0.8634852	
37.78364	0.8618442	
37.80675	0.8615599	
37.89423	0.8649013	
37.91737	0.8647218	
38.00373	0.8588727	
38.02781	0.8654773	
38.1123	0.8605996	
38.13499	0.8610759	
38.22103	0.8636373	
38.24471	0.8608269	
38.33092	0.8644912	
38.35388	0.8650806	
38.44119	0.8615649	
38.46454	0.8610402	
38.54855	0.8621555	
38.57461	0.8632905	
38.65868	0.8624491	
38.6842	0.860079	
38.76744	0.8624169	
38.79022	0.8633271	
38.87799	0.8633446	
38.90139	0.8612131	
38.98851	0.8623202	
39.01181	0.8624324	
39.09705	0.8579849	
39.12073	0.8608745	
39.20798	0.8572103	
39.23072	0.8588094	
39.31708	0.8627742	
39.34063	0.8614193	
39.42731	0.8610133	
39.45016	0.865492	
39.53643	0.8622161	
39.55901	0.8614751	
39.64638	0.8600095	
39.6692	0.8586069	
39.75486	0.8591133	
39.77767	0.8582419	
39.86296	0.8615235	
39.8862	0.8561428	
39.97379	0.8563834	
39.99721	0.8595112	
40.08456	0.8626853	
40.10754	0.8581789	
40.19316	0.8590085	
40.21576	0.8616962	
40.30079	0.8622343	
40.32596	0.8606353	
40.41249	0.859175	
40.43628	0.8608961	
40.52243	0.8611332	
40.54597	0.8611035	
40.63114	0.8587605	
40.65441	0.857745	
40.74178	0.8596547	
40.76555	0.8566837	
40.85027	0.8596883	
40.87349	0.858583	
40.95976	0.8575742	
40.9836	0.8585961	
41.07111	0.856387	
41.09387	0.8582372	
41.17711	0.8582175	
41.20552	0.8561453	
41.29147	0.8568795	
41.31707	0.8558931	
41.40134	0.8604172	
41.42447	0.8572619	
41.51227	0.8564744	
41.53519	0.8563185	
41.6213	0.8565528	
41.64425	0.8548515	
41.72917	0.8563384	
41.75256	0.854996	
41.84094	0.8565475	
41.86345	0.8562037	
41.94812	0.8571044	
41.97137	0.8576394	
42.058	0.8544937	
42.08092	0.8571365	
42.16921	0.8561927	
42.19269	0.8552776	
42.27844	0.8577765	
42.30133	0.8595313	
42.38641	0.8551944	
42.40929	0.8530013	
42.49559	0.8562647	
42.51978	0.8559013	
42.60717	0.8564688	
42.63047	0.8563593	
42.71444	0.8555794	
42.73804	0.8556256	
42.8247	0.8550569	
42.85002	0.8539805	
42.93626	0.8573862	
42.95949	0.8560418	
43.04392	0.8547483	
43.06778	0.8535432	
43.15133	0.8566589	
43.17537	0.8561271	
43.26349	0.8529509	
43.28701	0.8562102	
43.37207	0.8552959	
43.39459	0.8556907	
43.4809	0.8540528	
43.50404	0.8539344	
43.59116	0.853698	
43.6144	0.8574358	
43.70181	0.8521101	
43.72498	0.852666	
43.80973	0.8555832	
43.83282	0.8543115	
43.91779	0.8533099	
43.94056	0.8549736	
44.02792	0.8540984	
44.05139	0.8531282	
44.13831	0.8523075	
44.16188	0.854374	
44.24829	0.8517928	
44.27121	0.8500547	
44.35615	0.8528636	
44.37953	0.8557017	
44.46526	0.8546599	
44.49055	0.8573495	
44.57715	0.8528745	
44.59966	0.8499593	
44.68459	0.8553271	
44.70738	0.8520925	
44.7945	0.8568067	
44.81719	0.8543544	
44.90443	0.8553203	
44.92771	0.8472126	
45.01456	0.8562235	
45.03759	0.85162	
45.12296	0.8530629	
45.14666	0.85274	
45.23103	0.8530883	
45.25475	0.8529384	
45.34278	0.8533007	
45.36597	0.8530353	
45.45351	0.8522571	
45.479	0.8529354	
45.56535	0.8514879	
45.5885	0.8536547	
45.67384	0.8546382	
45.69804	0.8521404	
45.78442	0.8519467	
45.80725	0.8514963	
45.89346	0.8486641	
45.91639	0.8498454	
46.00061	0.8540753	
46.02464	0.8543359	
46.11235	0.8531348	
46.13527	0.8473796	
46.22017	0.8505016	
46.24345	0.8500507	
46.33031	0.8512903	
46.35407	0.8523325	
46.44122	0.8522032	
46.46381	0.8530312	
46.54972	0.8481654	
46.57287	0.8486807	
46.65872	0.8513752	
46.68238	0.8504898	
46.76851	0.8498784	
46.79142	0.8492535	
46.87673	0.8481702	
46.90126	0.8466697	
46.9878	0.849827	
47.01069	0.8524001	
47.09545	0.8473526	
47.11892	0.8501301	
47.20681	0.8512854	
47.2297	0.8495452	
47.31539	0.8464299	
47.33859	0.8479127	
47.42403	0.8460659	
47.44704	0.8485969	
47.53635	0.8468432	
47.55926	0.8473366	
47.64291	0.847144	
47.66586	0.8507831	
47.75317	0.8466883	
47.77701	0.8494073	
47.86344	0.8495646	
47.88675	0.8479671	
47.9719	0.8448458	
47.99588	0.8491163	
48.08243	0.8457097	
48.10596	0.8466817	
48.19464	0.8487557	
48.21787	0.8468546	
48.2993	0.8480336	
48.32443	0.8477122	
48.41005	0.8484681	
48.43347	0.8442712	
48.51857	0.8484657	
48.54203	0.8422977	
48.63194	0.8431735	
48.65493	0.8467784	
48.73936	0.8467133	
48.76212	0.8464962	
48.85141	0.8466342	
48.8748	0.846975	
48.96246	0.8480853	
48.98631	0.8455375	
49.07154	0.8470314	
49.09491	0.8411563	
49.17987	0.8445721	
49.20262	0.8465577	
49.28866	0.8479698	
49.31214	0.8450783	
49.39799	0.8456504	
49.42091	0.8481889	
49.50888	0.8470067	
49.53357	0.8463883	
49.61744	0.8457395	
49.64006	0.8447921	
49.72618	0.8458217	
49.75019	0.8461239	
49.83735	0.8451752	
49.86058	0.8438563	
49.94655	0.8459306	
49.96976	0.8467119	
50.05646	0.8447641	
50.07948	0.842438	
50.16477	0.845132	
50.18785	0.8443583	
50.27435	0.8476662	
50.29821	0.8424847	
50.38552	0.8451464	
50.40876	0.8418147	
50.49229	0.8443282	
50.51515	0.841968	
50.60241	0.8427812	
50.62621	0.8409144	
50.71362	0.8410069	
50.73698	0.8429992	
50.82318	0.844097	
50.84589	0.8429744	
50.93258	0.8419206	
50.95582	0.8467693	
51.04086	0.8455577	
51.06414	0.8410334	
51.15051	0.8415565	
51.1741	0.8426157	
51.26137	0.8396927	
51.28391	0.8429441	
51.36935	0.8426418	
51.39283	0.8426284	
51.4795	0.8413813	
51.50222	0.842906	
51.58648	0.8431826	
51.6097	0.8450026	
51.69829	0.8426141	
51.72139	0.8410056	
51.80591	0.8415954	
51.82996	0.842091	
51.919	0.8422256	
51.94107	0.8409195	
52.02349	0.8414177	
52.04763	0.8398001	
52.13757	0.8439052	
52.16035	0.8399805	
52.24434	0.8433133	
52.26715	0.8427756	
52.35555	0.8398889	
52.37842	0.8384077	
52.46215	0.8393719	
52.48526	0.8381997	
52.57441	0.8372247	
52.59769	0.8378643	
52.68265	0.8411029	
52.70792	0.8361521	
52.79164	0.8383446	
52.81446	0.8416782	
52.90305	0.8393529	
52.92888	0.8376934	
53.01255	0.8388237	
53.03746	0.8387094	
53.12225	0.835662	
53.14539	0.8420734	
53.22988	0.836818	
53.25465	0.83751	
53.34053	0.8383895	
53.36386	0.8369962	
53.45207	0.8406897	
53.47507	0.8372726	
53.56087	0.8398535	
53.58307	0.8375858	
53.6696	0.8350362	
53.69215	0.8368787	
53.77844	0.8397236	
53.80179	0.8373356	
53.88964	0.8403912	
53.91208	0.8372578	
54.00238	0.8384137	
54.02614	0.8366876	
54.11196	0.8391497	
54.13525	0.8346099	
54.22121	0.8360251	
54.2442	0.8357297	
54.33184	0.8385844	
54.35501	0.8357358	
54.43966	0.8371271	
54.46262	0.8394687	
54.55369	0.8333347	
54.5774	0.8348002	
54.6621	0.8375553	
54.68489	0.8335233	
54.77257	0.8360843	
54.79552	0.8366498	
54.88393	0.8381193	
54.90797	0.8327353	
54.99009	0.8364407	
55.01306	0.8367676	
55.10072	0.8335726	
55.12354	0.8314199	
55.21445	0.8347594	
55.23738	0.8330534	
55.32386	0.8322193	
55.3473	0.8340248	
55.43493	0.8325602	
55.4577	0.8364167	
55.548	0.8368723	
55.57193	0.8359361	
55.65679	0.8320726	
55.67907	0.8326931	
55.76751	0.8335446	
55.79089	0.8328487	
55.87752	0.83451	
55.90055	0.8326944	
55.98582	0.8358664	
56.01075	0.8316353	
56.09676	0.8311381	
56.11989	0.8299363	
56.20411	0.8337722	
56.22709	0.8341697	
56.31458	0.8348699	
56.33773	0.8325258	
56.42393	0.8313502	
56.44816	0.8307606	
56.53622	0.8323489	
56.56009	0.8321096	
56.64443	0.8305205	
56.66935	0.8323486	
56.75094	0.8332062	
56.77609	0.8318126	
56.86265	0.832548	
56.88841	0.8314273	
56.97287	0.8334343	
56.99604	0.833062	
57.08011	0.8302427	
57.10666	0.8289583	
57.19437	0.8293738	
57.21983	0.8326539	
57.30515	0.8297191	
57.33058	0.8307894	
57.41714	0.8284424	
57.4411	0.830264	
57.52626	0.8297584	
57.55013	0.8347757	
57.63647	0.8323094	
57.6612	0.8323457	
57.74594	0.8294524	
57.77221	0.8259777	
57.85928	0.8326039	
57.88255	0.8272884	
57.96918	0.8315087	
57.99279	0.829423	
58.07901	0.8300174	
58.10212	0.8288971	
58.18742	0.8284292	
58.20985	0.8319395	
58.29789	0.8265513	
58.32111	0.8266887	
58.40783	0.827179	
58.43229	0.8281982	
58.51793	0.8274217	
58.54108	0.8280441	
58.62647	0.8258533	
58.64896	0.8242338	
58.7364	0.8257759	
58.75972	0.8257399	
58.84651	0.827213	
58.87014	0.8289288	
58.95739	0.8282114	
58.98207	0.8269292	
59.06555	0.8248267	
59.08871	0.827277	
59.17424	0.8269171	
59.19762	0.8277647	
59.28906	0.8229109	
59.31242	0.8287327	
59.39957	0.8242024	
59.4228	0.8249176	
59.50534	0.8250418	
59.52858	0.8226288	
59.6191	0.820729	
59.64399	0.8231596	
59.72659	0.8260019	
59.74981	0.8246988	
59.83704	0.8279662	
59.86087	0.8242877	
59.94688	0.8255299	
59.96937	0.8252438	
60.05618	0.8292144	
60.07951	0.824239	
60.16556	0.8204049	
60.18994	0.8251157	
60.27557	0.8273196	
60.29882	0.8247576	
60.38417	0.824331	
60.40736	0.8265787	
60.498	0.8233761	
60.52333	0.8264105	
60.60791	0.8234745	
60.63092	0.8224688	
60.71598	0.8252439	
60.73928	0.8226733	
60.82634	0.8223063	
60.85101	0.8213706	
60.93569	0.8229356	
60.95926	0.8227429	
61.04641	0.8264072	
61.069	0.8199135	
61.15651	0.8244832	
61.17961	0.8190989	
61.26581	0.8187403	
61.28874	0.8199936	
61.37682	0.8230124	
61.40004	0.8235427	
61.48539	0.8196815	
61.50954	0.8214926	
61.59629	0.8220176	
61.61977	0.8189279	
61.70444	0.8241743	
61.72766	0.8186228	
61.8151	0.8197412	
61.83918	0.8201388	
61.92612	0.8193758	
61.94923	0.8206628	
62.03585	0.8244001	
62.05928	0.8214574	
62.14709	0.8212759	
62.17101	0.8181076	
62.25457	0.8196112	
62.27808	0.8170215	
62.36595	0.8199043	
62.38945	0.8193889	
62.47276	0.8201191	
62.49544	0.822179	
62.58264	0.8196837	
62.60566	0.8180293	
62.69295	0.8189389	
62.71874	0.8184683	
62.8023	0.823607	
62.82536	0.8159428	
62.91162	0.820233	
62.93509	0.8154192	
63.02182	0.8204221	
63.04464	0.8170559	
63.13251	0.8185179	
63.15639	0.8177433	
63.24233	0.8174213	
63.26568	0.8129376	
63.35092	0.8188072	
63.37399	0.8149342	
63.46242	0.8160663	
63.48589	0.8162715	
63.57127	0.8161522	
63.59443	0.8141574	
63.68084	0.8147666	
63.70382	0.8165197	
63.79188	0.8183075	
63.81546	0.8118733	
63.90036	0.8133845	
63.92337	0.8152486	
64.00961	0.815758	
64.0327	0.8111292	
64.11967	0.8182277	
64.14289	0.8178295	
64.23009	0.814274	
64.25335	0.8157986	
64.34027	0.8141876	
64.36337	0.814779	
64.44865	0.8161002	
64.47212	0.8138188	
64.55841	0.8171487	
64.58181	0.8157092	
64.66749	0.8152074	
64.69044	0.8165864	
64.77631	0.8181809	
64.79981	0.8154163	
64.88687	0.8180283	
64.90996	0.8115554	
64.99559	0.8145621	
65.01862	0.8179442	
65.10528	0.8185377	
65.12878	0.8161088	
65.21326	0.8137642	
65.23693	0.8123032	
65.32549	0.8135901	
65.34856	0.8181204	
65.43351	0.8155145	
65.45631	0.8122854	
65.54486	0.8145005	
65.56843	0.8133987	
65.65363	0.8157349	
65.67702	0.8114641	
65.76443	0.8123025	
65.7877	0.811526	
65.87133	0.8143939	
65.89496	0.8118654	
65.98147	0.8167985	
66.00455	0.8123215	
66.09137	0.8169516	
66.11518	0.8133531	
66.20181	0.8154299	
66.22525	0.8163664	
66.31187	0.8145507	
66.335	0.811563	
66.42121	0.8168726	
66.4443	0.8162066	
66.52888	0.8162874	
66.55238	0.8152124	
66.63984	0.8133917	
66.66323	0.8130043	
66.75105	0.8123527	
66.7747	0.8103888	
66.8577	0.816461	
66.88121	0.8124692	
66.97012	0.8131288	
66.9939	0.8113894	
67.07925	0.8129983	
67.10238	0.8135068	
67.18768	0.8130586	
67.21072	0.8128904	
67.29795	0.8153321	
67.32121	0.8129663	
67.40803	0.812753	
67.43205	0.814901	
67.51707	0.8132756	
67.53995	0.8158646	
67.62621	0.8103483	
67.64981	0.8133585	
67.7372	0.8147302	
67.76141	0.8121334	
67.84664	0.8150755	
67.86972	0.8175808	
67.95552	0.8125302	
67.97826	0.8128878	
68.06543	0.8127683	
68.09128	0.8137721	
68.17815	0.8135548	
68.20157	0.8158243	
68.28865	0.8115457	
68.31142	0.8154953	
68.39711	0.8147698	
68.42126	0.8114397	
68.50766	0.8137977	
68.53053	0.8125322	
68.617	0.8134946	
68.64083	0.8129528	
68.72758	0.8131086	
68.75133	0.81472	
68.83538	0.8166023	
68.8588	0.8175192	
68.95061	0.8129457	
68.97549	0.815983	
69.06022	0.8160418	
69.08356	0.8175958	
69.16742	0.8147224	
69.19376	0.8140818	
69.27843	0.8195937	
69.30486	0.8149775	
69.39378	0.8131253	
69.41666	0.8149729	
69.50373	0.8165243	
69.52717	0.8167119	
69.61477	0.8195605	
69.64336	0.8185922	
69.72652	0.8174157	
69.74964	0.8160806	
69.83986	0.8172863	
69.86313	0.8131471	
69.95068	0.8177308	
69.97475	0.8167275	
70.06067	0.8167875	
70.08363	0.8179208	
70.1691	0.8187782	
70.19294	0.820361	
70.27563	0.8175517	
70.29892	0.8199418	
70.38614	0.8212801	
70.41058	0.8136914	
70.49526	0.8166284	
70.51821	0.8197127	
70.6071	0.816223	
70.63038	0.8162057	
70.71761	0.819412	
70.7444	0.8162585	
70.83221	0.8217702	
70.85527	0.8213236	
70.94243	0.8178922	
70.96589	0.8206053	
71.05219	0.8181472	
71.07443	0.8193594	
71.16086	0.8186501	
71.18361	0.8181246	
71.2702	0.8156722	
71.29539	0.815738	
71.38676	0.8174858	
71.41	0.8140801	
71.49268	0.8178642	
71.51538	0.8160107	
71.60191	0.8166361	
71.62532	0.8194911	
71.71316	0.8145538	
71.7364	0.8175381	
71.82319	0.8194195	
71.84557	0.8151355	
71.93035	0.8156396	
71.95497	0.8129067	
72.03974	0.8133106	
72.06328	0.8121402	
72.15	0.8135799	
72.17422	0.8115539	
72.25758	0.8123629	
72.28152	0.8115426	
72.36974	0.8103082	
72.39294	0.8105389	
72.47856	0.8100945	
72.50165	0.8098211	
72.58958	0.8124479	
72.61278	0.8081396	
72.6983	0.8069857	
72.72069	0.8085163	
72.80753	0.8070893	
72.83086	0.8083169	
72.91713	0.8096026	
72.9397	0.8090696	
73.02721	0.8065765	
73.05045	0.8084986	
73.13772	0.8097379	
73.16124	0.8062057	
73.24509	0.8072912	
73.26726	0.805851	
73.35596	0.8085531	
73.37997	0.8075057	
73.46924	0.807093	
73.49197	0.8058253	
73.57742	0.8066958	
73.60334	0.8053435	
73.69068	0.8051829	
73.7148	0.8048692	
73.80229	0.8041171	
73.82657	0.8039325	
73.9102	0.8057038	
73.93293	0.807783	
74.01873	0.8052542	
74.0428	0.8030061	
74.1304	0.8049515	
74.15557	0.8053961	
74.23971	0.8059446	
74.26266	0.8068224	
74.34778	0.806102	
74.37109	0.8072522	
74.45947	0.8047162	
74.48586	0.8054152	
74.57143	0.8040258	
74.59444	0.805668	
74.68031	0.805001	
74.70568	0.8050774	
74.79091	0.8059162	
74.81614	0.804267	
74.89838	0.8056647	
74.92509	0.8052067	
75.01373	0.808525	
75.03609	0.8048053	
75.12153	0.8060966	
75.14849	0.8039808	
75.23618	0.8034359	
75.25963	0.8051194	
75.3454	0.8049986	
75.37146	0.8079947	
75.45982	0.8076007	
75.48335	0.8076109	
75.56853	0.8081796	
75.59467	0.8060466	
75.68047	0.8051863	
75.70352	0.8032787	
75.79204	0.8072143	
75.81796	0.8069152	
75.90542	0.807503	
75.92912	0.8036379	
76.01329	0.8067374	
76.04151	0.8066782	
76.1288	0.8044843	
76.15153	0.8064678	
76.23676	0.8082487	
76.26008	0.8063226	
76.35167	0.8067344	
76.37521	0.8089369	
76.46194	0.8061906	
76.48514	0.8089566	
76.57406	0.8063494	
76.59848	0.8070835	
