T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00043	90.74625		-0.07355005	
20.05437	90.72993		-0.06998959	
20.10832	90.71367		-0.06650288	
20.16228	90.69747		-0.06309202	
20.21622	90.68136		-0.0597594	
20.27017	90.66531		-0.05650681	
20.32412	90.64927		-0.05333603	
20.37807	90.63316		-0.05024851	
20.43202	90.61693		-0.0472458	
20.48597	90.60052		-0.04432892	
20.53992	90.58386		-0.04149869	
20.59387	90.56693		-0.03875562	
20.64782	90.54964		-0.03610017	
20.70177	90.532		-0.03353222	
20.75572	90.51404		-0.0310514	
20.80967	90.49612		-0.02865691	
20.86362	90.4819		-0.02634783	
20.91757	90.47126		-0.02412256	
20.97152	90.46416		-0.02197916	
21.02547	90.46016		-0.01991516	
21.07942	90.45869		-0.01792784	
21.13337	90.4593		-0.01601386	
21.18732	90.46218		-0.01416963	
21.24127	90.46758		-0.01239133	
21.29522	90.47546		-0.01067519	
21.34917	90.48523		-0.009017133	
21.40312	90.49586		-0.007413059	
21.45707	90.50634		-0.005858595	
21.51102	90.5161		-0.004349229	
21.56497	90.52507		-0.002879885	
21.61892	90.53372		-0.001445048	
21.67287	90.54253		-3.86097E-05	
21.72682	90.55209		0.001345943	
21.78077	90.56306		0.002715756	
21.83472	90.57568		0.004078311	
21.88867	90.58961		0.00544147	
21.94262	90.60455		0.006813239	
21.99657	90.62014		0.008201888	
22.05052	90.63577		0.009615469	
22.10447	90.65068		0.01106142	
22.15842	90.6643		0.01254539	
22.21237	90.67663		0.0140699	
22.26632	90.68776		0.01563128	
22.32027	90.69772		0.01721526	
22.37422	90.70639		0.01879033	
22.42817	90.71365		0.02029821	
22.48212	90.71925		0.02164403	
22.53607	90.72302		0.02269166	
22.59002	90.72501		0.02328235	
22.64397	90.72589		0.02127661	
22.69792	90.7263		0.01913371	
22.75187	90.72661		0.01687666	
22.80582	90.72683		0.01452848	
22.85977	90.72655		0.01211239	
22.91372	90.72525		0.009650626	
22.96766	90.72262		0.007164067	
23.02162	90.71869		0.004671767	
23.07557	90.71404		0.00219074	
23.12951	90.70923		-0.0002642138	
23.18346	90.70464		-0.002679423	
23.23742	90.70051		-0.005041425	
23.29136	90.6964		-0.007335912	
23.34531	90.69181		-0.009547777	
23.39926	90.68607		-0.01166092	
23.45321	90.67899		-0.01365888	
23.50716	90.67093		-0.01552562	
23.56111	90.66257		-0.01724688	
23.61506	90.65457		-0.01881093	
23.66901	90.64781		-0.02020882	
23.72296	90.64265		-0.02143459	
23.77691	90.639		-0.02248636	
23.83086	90.63612		-0.02336535	
23.88481	90.63274		-0.02407498	
23.93876	90.62786		-0.02461953	
23.99271	90.62075		-0.02500319	
24.04666	90.6114		-0.0252303	
24.10061	90.60001		-0.0253058	
24.15456	90.58684		-0.02523539	
24.20851	90.57257		-0.02502592	
24.26246	90.5581		-0.02468545	
24.31641	90.54414		-0.02422285	
24.37036	90.53139		-0.02364662	
24.42431	90.52052		-0.02296356	
24.47826	90.51211		-0.02217892	
24.53221	90.50634		-0.02129734	
24.58616	90.50261		-0.02032351	
24.64011	90.50027		-0.01926283	
24.69406	90.4989		-0.01812146	
24.74801	90.49839		-0.01690587	
24.80196	90.49928		-0.01562236	
24.85591	90.50199		-0.01427656	
24.90986	90.5066		-0.01287396	
24.96381	90.51306		-0.01142113	
25.01776	90.52113		-0.009927001	
25.07171	90.53058		-0.008403978	
25.12566	90.54125		-0.006867809	
25.17961	90.55316		-0.005338116	
25.23356	90.5663		-0.003838703	
25.28751	90.58036		-0.002397161	
25.34146	90.59435		-0.001045072	
25.39541	90.60735		0.0001824653	
25.44936	90.61861		0.001248211	
25.50331	90.62772		0.002114141	
25.55726	90.63498		0.002743688	
25.61121	90.64062		0.003103936	
25.66516	90.64499		0.003167837	
25.71911	90.64832		0.002915523	
25.77306	90.65089		0.00233374	
25.82701	90.65313		0.001415153	
25.88096	90.65535		0.0001577738	
25.93491	90.65759		-0.001435741	
25.98886	90.65958		-0.003358407	
26.0428	90.66074		-0.005599077	
26.09676	90.66045		-0.008142503	
26.15071	90.65831		-0.0109695	
26.20465	90.65452		-0.0140585	
26.2586	90.64992		-0.01738634	
26.31256	90.6451		-0.02092844	
26.3665	90.6405		-0.02465753	
26.42045	90.63616		-0.02854256	
26.4744	90.63194		-0.03254654	
26.52835	90.62782		-0.0366264	
26.5823	90.62377		-0.0407325	
