T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00043	0.8763202		-0.0002899106	
20.05437	0.8763077		-0.0002937956	
20.10832	0.8762952		-0.0002976985	
20.16228	0.8762827		-0.0003016196	
20.21622	0.8762701		-0.0003055591	
20.27017	0.8762576		-0.0003095172	
20.32412	0.876245		-0.0003134941	
20.37807	0.8762324		-0.00031749	
20.43202	0.8762198		-0.0003215048	
20.48597	0.8762072		-0.0003255386	
20.53992	0.8761945		-0.0003295915	
20.59387	0.8761818		-0.0003336635	
20.64782	0.8761691		-0.0003377542	
20.70177	0.8761564		-0.0003418638	
20.75572	0.8761438		-0.0003459921	
20.80967	0.8761311		-0.0003501391	
20.86362	0.8761184		-0.0003543042	
20.91757	0.8761057		-0.0003584875	
20.97152	0.876093		-0.0003626887	
21.02547	0.8760803		-0.0003669076	
21.07942	0.8760676		-0.0003711437	
21.13337	0.8760549		-0.0003753967	
21.18732	0.8760422		-0.0003796663	
21.24127	0.8760296		-0.0003839523	
21.29522	0.8760169		-0.000388254	
21.34917	0.8760042		-0.0003925711	
21.40312	0.8759913		-0.0003969032	
21.45707	0.8759785		-0.0004012499	
21.51102	0.8759656		-0.0004056106	
21.56497	0.8759525		-0.0004099848	
21.61892	0.8759394		-0.0004143722	
21.67287	0.8759262		-0.0004187722	
21.72682	0.8759128		-0.000423184	
21.78077	0.8758993		-0.0004276073	
21.83472	0.8758856		-0.0004320415	
21.88867	0.8758717		-0.0004364862	
21.94262	0.8758577		-0.0004409406	
21.99657	0.8758433		-0.000445404	
22.05052	0.8758288		-0.0004498761	
22.10447	0.875814		-0.0004543563	
22.15842	0.8757989		-0.0004588437	
22.21237	0.8757835		-0.0004633378	
22.26632	0.8757677		-0.0004678382	
22.32027	0.8757514		-0.0004723441	
22.37422	0.8757345		-0.0004768551	
22.42817	0.8757132		-0.0004813703	
22.48212	0.8756915		-0.0004858892	
22.53607	0.8756694		-0.0004904114	
22.59002	0.875647		-0.0004949364	
22.64397	0.8756242		-0.0004994635	
22.69792	0.8756011		-0.0005039923	
22.75187	0.8755774		-0.0005085224	
22.80582	0.8755533		-0.0005130538	
22.85977	0.8755289		-0.0005175856	
22.91372	0.8755042		-0.0005221181	
22.96766	0.8754793		-0.0005266512	
23.02162	0.8754541		-0.0005311852	
23.07557	0.8754287		-0.0005357204	
23.12951	0.875403		-0.0005402581	
23.18346	0.8753771		-0.0005447997	
23.23742	0.8753508		-0.0005493481	
23.29136	0.8753241		-0.0005539066	
23.34531	0.8752971		-0.0005584812	
23.39926	0.8752698		-0.0005630797	
23.45321	0.875242		-0.0005677131	
23.50716	0.8752137		-0.0005723956	
23.56111	0.8751848		-0.0005771455	
23.61506	0.8751552		-0.000581984	
23.66901	0.8751248		-0.0005869338	
23.72296	0.8750938		-0.0005920128	
