X Lag Time,Record 1: JJ1_10mg_PS20_250ug_200rpm_10-00min_PM_No3_230629 1,Record 2: JJ1_10mg_PS20_250ug_200rpm_10-00min_PM_No3_230629 2,Record 3: JJ1_10mg_PS20_250ug_200rpm_10-00min_PM_No3_230629 3,X Intensity,Record 1: JJ1_10mg_PS20_250ug_200rpm_10-00min_PM_No3_230629 1,Record 2: JJ1_10mg_PS20_250ug_200rpm_10-00min_PM_No3_230629 2,Record 3: JJ1_10mg_PS20_250ug_200rpm_10-00min_PM_No3_230629 3
68.5,0.0567,0.0596,0.062,50.7,0,0,0
76.5,0.0432,0.046,0.0501,58.8,0,0,0
84.5,0.034,0.0352,0.0415,68.1,0,0,0
92.5,0.0286,0.0268,0.0339,78.8,0,0,0
101,0.0227,0.0218,0.0305,91.3,0,0,0
109,0.0194,0.0187,0.027,106,0,0,0
117,0.0163,0.0169,0.0226,122,0,0,0
125,0.0147,0.0158,0.0204,142,0,0,0
141,0.0134,0.0125,0.0153,164,0,0,0
157,0.0097,0.0105,0.0143,190,0,0,0
173,0.00872,0.00746,0.0117,220,0,0,0
189,0.00757,0.00672,0.00984,255,0,0,0
205,0.00523,0.00686,0.0082,295,0,0,0
221,0.00468,0.00619,0.0097,342,0,0,0
237,0.00337,0.00706,0.00799,396,0,0,0
253,0.0043,0.00631,0.00835,459,0,0,0
285,0.00552,0.00639,0.00921,531,0,0,0
317,0.00351,0.00666,0.00681,615,0,0,0
349,0.00495,0.00619,0.00597,712,0,0,0
381,0.00452,0.00605,0.00493,825,0,0,0
413,0.00505,0.00296,0.00467,955,0,0,0
445,0.00554,0.00294,0.00427,1.11E+03,0,0,0
477,0.00391,0.0021,0.0057,1.28E+03,0,0,0
509,0.00334,0.00219,0.00492,1.48E+03,0,0,0
573,0.0016,0.00209,0.00561,1.72E+03,0,0,0.00729
637,0.0015,0.00206,0.00461,1.99E+03,0,0,0.0742
701,0.000832,0.00335,0.00337,2.30E+03,0.0248,0.0472,0.215
765,0.000985,0.00376,0.00365,2.67E+03,0.119,0.161,0.416
829,0.00128,0.0026,0.00452,3.09E+03,0.284,0.332,0.65
893,0.00132,0.00225,0.00231,3.58E+03,0.495,0.532,0.879
957,0.00105,0.00204,0.00235,4.15E+03,0.709,0.721,1.06
1.02E+03,0.000497,0.00244,0.00286,4.80E+03,0.879,0.862,1.17
1.15E+03,0.00141,0.00258,0.00187,5.56E+03,0.962,0.918,1.17
1.28E+03,0.00106,0.00149,0.00261,6.44E+03,0,0,0
1.40E+03,0.00151,0.00072,0.00183,7.46E+03,0,0,0
1.53E+03,0.000313,0.000945,0.00113,8.63E+03,0,0,0
1.66E+03,0.000926,0.00121,0.00151,,,,
1.79E+03,0,0.00133,0.0011,,,,
1.92E+03,0.000367,0.000689,0.00213,,,,
2.04E+03,0,0.000461,0.00161,,,,
2.30E+03,0.000633,0.00104,0.000919,,,,
2.56E+03,0.00129,0.00198,0.00149,,,,
2.81E+03,0.0012,0.000986,0.0009,,,,
3.07E+03,0.00172,0.000913,0.000262,,,,
3.32E+03,0.000703,0.000732,0.000157,,,,
3.58E+03,0.000729,0.00088,0.000899,,,,
3.84E+03,0.000247,0.000172,0.00106,,,,
4.09E+03,0.000453,0.000632,0.00124,,,,
4.60E+03,0,6.88E-05,0.0011,,,,
5.12E+03,0.000363,0.000302,0.0004,,,,
5.63E+03,0.000542,0.000181,0.000705,,,,
6.14E+03,0.000541,0.000131,0.000116,,,,
6.65E+03,8.01E-05,0.000526,0.000284,,,,
7.16E+03,0.000185,0.00107,0.000414,,,,
7.68E+03,0.00062,0.00109,0.000156,,,,
8.19E+03,0.000446,0.000609,0.000352,,,,
9.21E+03,1.52E-05,0.000419,0.000351,,,,
1.02E+04,7.54E-05,7.37E-05,0.000467,,,,
1.13E+04,0.000143,7.29E-05,0.00076,,,,
1.23E+04,0.000407,0.000191,0.000496,,,,
1.33E+04,0.000331,0.000201,0.000675,,,,
1.43E+04,0.000388,0.000116,6.64E-05,,,,
1.54E+04,0.000336,0.000644,0.000887,,,,
1.64E+04,4.25E-05,0.000227,0.000185,,,,
1.84E+04,0.000246,0.000102,0.000521,,,,
2.05E+04,0.000265,0.000358,0.000609,,,,
2.25E+04,0.000272,0.000341,0.000326,,,,
2.46E+04,0.000151,0.000499,0.000487,,,,
2.66E+04,0.000114,0.000465,0.000425,,,,
2.87E+04,0.000233,0.000384,0.000381,,,,
3.07E+04,0.000267,0.000111,0.000234,,,,
3.28E+04,0.000385,0.000142,0.000111,,,,
3.69E+04,0.000238,0.000211,0.000374,,,,
4.10E+04,0.000153,0.000121,0.000425,,,,
4.51E+04,0.000174,8.45E-05,0.000227,,,,
4.91E+04,8.31E-05,0.00031,4.69E-05,,,,
5.32E+04,0.00035,0.000131,0.000279,,,,
5.73E+04,0.000194,0.000309,0.000269,,,,
6.14E+04,0.000113,0.000288,0.000491,,,,
6.55E+04,0.000261,0.000131,0.000217,,,,
7.37E+04,0.000138,0.000133,0.000135,,,,
8.19E+04,0.000148,0.000119,0.000489,,,,
9.01E+04,8.52E-05,0.000102,0.000233,,,,
9.83E+04,0.000132,0.000195,0.00024,,,,
1.06E+05,0.000263,0.000308,0.000179,,,,
1.15E+05,3.22E-05,6.46E-05,8.10E-05,,,,
1.23E+05,0.000362,0.000167,0.000457,,,,
1.31E+05,0.000151,0.000216,6.44E-05,,,,
1.47E+05,0.000134,5.29E-05,0.000143,,,,
1.64E+05,8.30E-05,0.000145,3.81E-05,,,,
1.80E+05,6.58E-05,5.74E-05,4.36E-05,,,,
1.97E+05,8.30E-05,0.0001,0.000104,,,,
2.13E+05,0.000219,2.92E-05,0.000173,,,,
2.29E+05,0.000125,0.00021,5.04E-05,,,,
2.46E+05,0.00012,6.98E-05,0.000122,,,,
2.62E+05,0.000177,0.000122,0.000233,,,,
2.95E+05,1.10E-05,3.61E-05,8.95E-05,,,,
3.28E+05,2.09E-05,0,0.000365,,,,
3.60E+05,3.76E-05,0,0.000172,,,,
3.93E+05,0.000161,6.44E-05,0.000232,,,,
4.26E+05,7.41E-05,0,0.000107,,,,
4.59E+05,0.000122,0.000182,0.000329,,,,
4.92E+05,0.000134,9.19E-05,0.000189,,,,
5.24E+05,6.67E-05,0.000333,6.08E-05,,,,
5.90E+05,0.000197,0.000189,6.34E-05,,,,
6.55E+05,0.000208,0.000319,0,,,,
7.21E+05,0.000327,0.000125,0.00012,,,,
7.86E+05,0.000439,0.000306,0.000131,,,,
8.52E+05,8.34E-05,0.000197,0.000103,,,,
9.18E+05,0.000128,0.000284,2.72E-05,,,,
9.83E+05,0.000173,0.000192,6.24E-05,,,,
1.05E+06,9.44E-05,0.000487,0.000483,,,,
1.18E+06,6.50E-05,0.00068,0.000121,,,,
1.31E+06,0.000209,0.000381,0.000135,,,,
1.44E+06,0.000475,0.000425,0.000179,,,,
1.57E+06,0,0.000483,0.000347,,,,
1.70E+06,0.000371,0.000671,0.000262,,,,
1.84E+06,8.44E-05,0.000479,0.000696,,,,
1.97E+06,0.000197,0.000247,0.000256,,,,
2.10E+06,0,0,0,,,,
2.36E+06,0,0,0,,,,
2.62E+06,0,0,0,,,,
2.88E+06,0,0,0,,,,
3.15E+06,0,0,0,,,,
3.41E+06,0,0,0,,,,
3.67E+06,0,0,0,,,,
3.93E+06,0,0,0,,,,
4.19E+06,0,0,0,,,,
4.72E+06,0,0,0,,,,
5.24E+06,0,0,0,,,,
5.77E+06,0,0,0,,,,
6.29E+06,0,0,0,,,,
6.82E+06,0,0,0,,,,
7.34E+06,0,0,0,,,,
7.86E+06,0,0,0,,,,
8.39E+06,0,0,0,,,,
9.44E+06,0,0,0,,,,
1.05E+07,0,0,0,,,,
1.15E+07,0,0,0,,,,
1.26E+07,0,0,0,,,,
1.36E+07,0,0,0,,,,
1.47E+07,0,0,0,,,,
1.57E+07,0,0,0,,,,
1.68E+07,0,0,0,,,,
1.89E+07,0,0,0,,,,
2.10E+07,0,0,0,,,,
2.31E+07,0,0,0,,,,
2.52E+07,0,0,0,,,,
2.73E+07,0,0,0,,,,
2.94E+07,0,0,0,,,,
3.15E+07,0,0,0,,,,
3.36E+07,0,0,0,,,,
3.77E+07,0,0,0,,,,
4.19E+07,0,0,0,,,,
4.61E+07,0,0,0,,,,
5.03E+07,0,0,0,,,,
5.45E+07,0,0,0,,,,
5.87E+07,0,0,0,,,,
