T[°C]	330nm [counts / mm]	S.D.
20.00003	8096.577	10.09649
20.05401	8090.376	13.9559
20.108	8075.159	10.28172
20.16199	8065.438	13.13245
20.21597	8057.977	11.36089
20.26996	8057.268	14.06981
20.32394	8052.734	18.53419
20.37793	8046.687	16.99873
20.43192	8031.728	16.84307
20.4859	8022.764	23.17154
20.53989	8019.775	21.33963
20.59388	8016.899	12.2226
20.64786	8001.536	33.85512
20.70185	7993.563	25.47683
20.75584	7993.169	20.15889
20.80982	7988.14	23.06295
20.86381	7984.83	30.05356
20.9178	7978.654	17.01955
20.97178	7967.054	23.20059
21.02577	7964.563	24.35594
21.07975	7964.656	26.42703
21.13374	7954.671	28.04689
21.18773	7944.639	22.85372
21.24171	7944.317	19.78334
21.2957	7937.475	19.52235
21.34969	7925.223	14.19205
21.40367	7917.3	16.71452
21.45766	7912.357	22.28481
21.51164	7910.549	26.70532
21.56563	7904.971	24.27084
21.61962	7891.161	27.72545
21.6736	7884.052	25.71492
21.72759	7885.602	27.41007
21.78158	7879.73	30.00579
21.83556	7869.72	30.07453
21.88955	7877.043	31.89405
21.94353	7859.321	26.68284
21.99752	7857.473	23.14613
22.05151	7851.242	19.7317
22.1055	7848.274	18.2182
22.15948	7848.796	19.55133
22.21347	7838.404	18.51779
22.26745	7828.367	22.48395
22.32144	7826.813	20.07224
22.37543	7815.792	23.79222
22.42941	7808.798	18.34745
22.4834	7803.743	25.84095
22.53739	7800.933	25.49365
22.59137	7792.157	16.5183
22.64536	7786.822	19.19848
22.69934	7772.098	15.02959
22.75333	7771.701	17.33718
22.80732	7759.535	21.86727
22.8613	7762.48	26.56975
22.91529	7751.085	24.3967
22.96928	7752.49	20.0172
23.02326	7743.699	12.22635
23.07725	7737.717	10.76571
23.13124	7723.818	12.25288
23.18522	7725.07	11.99109
23.23921	7712.92	15.63151
23.29319	7715.556	4.96062
23.34718	7711.215	1.594576
23.40117	7705.728	6.439242
23.45515	7694.105	9.307964
23.50914	7691.575	15.00066
23.56313	7686.667	19.76661
23.61711	7682.511	18.91361
23.6711	7680.206	20.49831
23.72508	7673.74	24.88077
23.77907	7665.703	24.52035
23.83306	7656.183	18.86836
23.88704	7657.16	27.57509
23.94103	7651.979	22.77865
23.99502	7643.697	16.36799
24.049	7634.243	15.01423
24.10299	7627.761	13.70169
24.15698	7614.646	17.51635
24.21096	7611.447	13.5665
24.26495	7609.328	22.85176
24.31894	7605.385	17.82629
24.37292	7603.997	17.96281
24.42691	7593.014	18.33857
24.48089	7586.33	18.77436
24.53488	7584.763	20.51367
24.58887	7579.521	21.13831
24.64285	7579.685	22.87877
24.69684	7564.972	33.54279
24.75083	7565.069	34.48104
24.80481	7553.103	28.2985
24.8588	7548.616	29.24096
24.91278	7547.656	27.74413
24.96677	7537.091	32.88543
25.02076	7520.586	21.25401
25.07474	7522.69	18.74537
25.12873	7516.797	21.22869
25.18272	7509.744	19.31406
25.2367	7510.965	16.00357
25.29069	7506.632	10.99803
25.34468	7495.351	21.59654
25.39866	7491.539	19.34598
25.45265	7475.872	22.31241
25.50664	7469.866	24.32636
25.56062	7468.542	15.76705
25.61461	7468.192	26.83568
25.66859	7462.41	31.88482
25.72258	7456.924	21.46703
25.77657	7450.224	28.73842
25.83055	7453.713	23.77927
25.88454	7449.719	27.29756
25.93853	7437.192	23.41879
25.99251	7440.817	23.04935
26.0465	7431.227	23.93512
26.10048	7412.254	25.92763
26.15447	7411.047	20.37534
26.20846	7394.795	24.81239
26.26244	7389.576	19.59797
26.31643	7384.185	27.06859
26.37042	7383.989	22.37954
26.4244	7395.288	21.94711
26.47839	7382.213	19.74643
