T[°C]	Ratio 350nm / 330nm	S.D.
20.00003	0.8680121	0.001583993
20.05401	0.8688338	0.000175401
20.108	0.8688433	0.001023818
20.16199	0.8682922	0.0002490873
20.21597	0.8688899	0.0009452659
20.26996	0.8686799	0.00102656
20.32394	0.8692109	0.0002119267
20.37793	0.8685467	0.0005151112
20.43192	0.8691273	0.0004329007
20.4859	0.8687012	0.0002907258
20.53989	0.8692819	0.0006212942
20.59388	0.8685828	0.0006923506
20.64786	0.8685375	0.0005530319
20.70185	0.8703602	0.0005207726
20.75584	0.8690014	0.000799728
20.80982	0.8687562	0.0002276161
20.86381	0.869442	0.0006611317
20.9178	0.8694504	0.0003735285
20.97178	0.8685369	0.0008450023
21.02577	0.8685064	0.001552655
21.07975	0.8678797	0.0008635555
21.13374	0.8680471	0.0007301758
21.18773	0.8693445	0.0003745925
21.24171	0.8687882	0.001116549
21.2957	0.8688198	0.0007128256
21.34969	0.8690669	0.001394488
21.40367	0.8687483	0.0001720861
21.45766	0.8689911	0.00124243
21.51164	0.8692026	0.00181603
21.56563	0.8694629	0.001804539
21.61962	0.8694929	0.0002034171
21.6736	0.8691765	0.0001881979
21.72759	0.8686553	0.0008428719
21.78158	0.8684325	0.001495135
21.83556	0.8686598	0.0006937336
21.88955	0.8683567	0.0005028513
21.94353	0.8690637	0.0001970259
21.99752	0.86838	0.0001180829
22.05151	0.8682344	0.00130194
22.1055	0.8677502	0.0004217321
22.15948	0.8683775	0.000865127
22.21347	0.868268	0.0004053852
22.26745	0.8677472	0.0003654974
22.32144	0.8681206	0.0007241287
22.37543	0.8698767	0.0003722376
22.42941	0.8689179	0.0007508744
22.4834	0.8678065	0.000393977
22.53739	0.8680725	0.0004554002
22.59137	0.8681324	0.001278791
22.64536	0.8684237	0.0009025756
22.69934	0.8688685	0.001304825
22.75333	0.8683838	0.001065522
22.80732	0.8687041	0.001821096
22.8613	0.8682029	0.0004785713
22.91529	0.8696222	0.001659474
22.96928	0.8691697	0.001718501
23.02326	0.8687371	0.0007526344
23.07725	0.868535	0.0003829558
23.13124	0.8698162	0.0013233
23.18522	0.8686545	0.001055327
23.23921	0.8679641	0.000660123
23.29319	0.8677758	0.0002192173
23.34718	0.868443	0.0008175439
23.40117	0.86791	0.0007176562
23.45515	0.8685743	5.878762E-05
23.50914	0.8681522	0.0001681823
23.56313	0.8680425	0.0003121173
23.61711	0.8679705	0.0005362261
23.6711	0.8674463	0.0005930401
23.72508	0.867389	0.0004557674
23.77907	0.8677309	0.0005791688
23.83306	0.8681327	0.0003199766
23.88704	0.8674587	0.0008258967
23.94103	0.8679419	0.001422601
23.99502	0.8682503	0.001247237
24.049	0.8680956	0.000812199
24.10299	0.8682992	0.0007189398
24.15698	0.868339	0.0005190822
24.21096	0.8682476	0.001159116
24.26495	0.8678514	0.0009207878
24.31894	0.8686257	0.0003211912
24.37292	0.8673027	0.001038573
24.42691	0.8667233	0.0004767947
24.48089	0.8678702	0.0001130907
24.53488	0.8675988	0.0002923553
24.58887	0.8680145	0.0002275483
24.64285	0.8676052	0.0006943014
24.69684	0.867333	0.0002494221
24.75083	0.8677569	0.00102476
24.80481	0.8672711	0.001267774
24.8588	0.8666348	0.001472701
24.91278	0.8667058	0.0005933545
24.96677	0.8676459	0.001095782
25.02076	0.8684677	0.0005963368
25.07474	0.8684537	0.0006132189
25.12873	0.8671196	0.001218631
25.18272	0.8674415	0.000837121
25.2367	0.8672177	0.0003420015
25.29069	0.8667688	0.00120715
25.34468	0.8679891	0.0001737637
25.39866	0.8671784	0.0003492007
25.45265	0.8672681	0.0006238847
25.50664	0.8670071	0.0008465723
25.56062	0.8669135	0.0007456648
25.61461	0.8673032	0.0007070564
25.66859	0.8667484	0.0004408439
25.72258	0.8675687	0.001096811
25.77657	0.8662539	7.965472E-05
25.83055	0.8661916	0.0006447614
25.88454	0.866365	0.0005980623
25.93853	0.867142	0.0003117004
25.99251	0.8658357	0.001117155
26.0465	0.8660153	0.0003696581
26.10048	0.8675712	0.0009359581
26.15447	0.8672748	0.0003465146
26.20846	0.8672858	0.0007624782
26.26244	0.8680843	0.0003775293
26.31643	0.8664212	0.001386543
26.37042	0.8666013	0.0006072657
26.4244	0.8659986	0.0006070456
26.47839	0.8659841	0.0004156481
26.53238	0.8668161	0.001198917
26.58636	0.8667533	0.0006310936
26.64035	0.8673592	0.0007082189
26.69433	0.8667289	0.0004567334
26.74832	0.866384	0.0007012837
26.80231	0.8666645	0.0002549718
26.85629	0.8662168	0.000684633
26.91028	0.8661462	0.001066821
26.96427	0.8651471	0.001285639
27.01825	0.8655163	0.0008631045
27.07224	0.8663839	0.0005112378
27.12623	0.8663264	0.0005681497
27.18021	0.8656738	0.0005790627
27.2342	0.865795	0.0008682852
27.28819	0.8657256	0.0004157525
27.34217	0.8659106	0.001064037
27.39616	0.8657861	0.001435049
27.45014	0.8657932	0.001023335
27.50413	0.865929	0.0007368479
27.55812	0.866303	0.0001135823
27.6121	0.8667994	0.0003247876
27.66609	0.8661561	0.000532638
27.72008	0.8653643	0.001074565
27.77406	0.8657937	0.0007108611
27.82805	0.8659723	0.001224191
27.88203	0.8656633	0.0004246116
27.93602	0.8653637	0.0003715304
27.99001	0.8649808	0.0005347943
28.04399	0.865493	0.0006089908
28.09798	0.8653087	0.0007684552
28.15197	0.8665133	0.0005570631
28.20595	0.8656927	0.0007126026
28.25994	0.8654749	0.0009725459
28.31392	0.8654393	0.001365108
28.36791	0.865064	0.001879304
28.4219	0.8656039	0.00150527
28.47589	0.865078	0.0006790792
28.52987	0.8641346	0.0007417436
28.58386	0.8639091	0.0004950651
28.63784	0.8637878	0.00122163
28.69183	0.8642437	0.00167511
28.74582	0.8650386	0.0004765297
28.7998	0.8650299	0.0001857971
28.85379	0.8640739	0.0009429803
28.90778	0.8639775	0.0001789134
28.96176	0.8632043	0.0006388915
29.01575	0.8634079	0.0008211351
29.06973	0.8636137	0.0003263888
29.12372	0.8638712	0.0006893534
29.17771	0.8642328	0.001102598
29.23169	0.8648342	0.0008127908
29.28568	0.8643299	0.001472528
29.33967	0.8639092	0.0006731478
29.39365	0.8642193	0.0008123064
29.44764	0.8637996	0.0006974483
29.50163	0.8639735	0.001164734
29.55561	0.8643366	0.0008252491
29.6096	0.8647101	0.001491435
29.66358	0.8637388	0.001089488
29.71757	0.8634256	0.0007187034
29.77156	0.86409	0.001217731
29.82554	0.8636794	0.001081877
29.87953	0.8636011	0.0008807593
29.93352	0.8632171	0.001124958
29.9875	0.8629276	0.0004604239
30.04149	0.8640255	0.0004336358
30.09547	0.8637909	0.00123527
30.14946	0.8634148	0.0005684083
30.20345	0.8632862	0.0007321516
30.25743	0.8636495	0.0005355337
30.31142	0.8634838	0.0004356843
30.36541	0.8640347	0.0006376089
30.41939	0.8624656	0.001174896
30.47338	0.8621228	0.001794068
30.52737	0.8628611	0.00143281
30.58135	0.8619775	0.000235308
30.63534	0.8625373	0.0005527833
30.68933	0.8632036	0.001158481
30.74331	0.8628073	0.0008762005
30.7973	0.86252	0.0008049735
30.85128	0.8627127	0.00062387
30.90527	0.863236	0.0005487484
30.95926	0.8634205	0.0007942291
31.01324	0.8627288	0.002004395
31.06723	0.8625106	0.0004403941
31.12122	0.8627247	0.0005036084
31.1752	0.8626916	0.001070525
31.22919	0.8634285	0.0005960843
31.28317	0.8635055	0.0006456588
31.33716	0.8623601	0.001331115
31.39115	0.8622252	0.000698152
31.44513	0.8616487	0.0004883399
31.49912	0.8618325	0.0004054407
31.55311	0.8621879	0.0007652914
31.60709	0.8616697	0.0002008637
31.66108	0.861462	0.0008206107
31.71507	0.8614697	0.0002174441
31.76905	0.8616055	0.001212556
31.82304	0.862882	0.0003337064
31.87703	0.8620632	0.0008491841
31.93101	0.8618819	0.0004180774
31.985	0.8620626	0.0005870828
32.03898	0.8618754	0.0009545356
32.09297	0.861772	0.001106231
32.14696	0.8611728	0.0009760668
32.20094	0.8606374	0.0007873074
32.25493	0.8623095	0.0007728877
32.30891	0.8617252	0.0002256497
32.3629	0.8614638	0.001030493
32.41689	0.860895	0.001443741
32.47087	0.8610399	0.0002412858
32.52486	0.8600964	0.0008144
32.57885	0.860528	0.0005088418
32.63284	0.859821	0.0005451728
32.68682	0.8615258	0.0007193456
32.74081	0.8614851	0.0002885579
32.79479	0.8608645	0.0005687125
32.84878	0.8606538	0.0007145968
32.90277	0.8616593	0.0002782447
32.95675	0.8605085	0.001019269
33.01074	0.8606845	0.0009714743
33.06472	0.8602557	0.0006093142
33.11871	0.8611892	0.0007966837
33.1727	0.8610706	0.0008518198
33.22668	0.8605592	0.001063515
33.28067	0.8601357	0.0007556024
33.33466	0.8591571	0.0007261707
33.38864	0.8589666	0.0008771723
33.44263	0.8601578	0.000912397
33.49662	0.8606345	0.001121508
33.5506	0.8598894	0.0004391771
33.60459	0.8602881	0.000824274
33.65857	0.8609137	0.0005282611
33.71256	0.8593086	0.0002312873
33.76655	0.8592216	0.00042164
33.82053	0.8593695	0.0008730886
33.87452	0.8581536	0.001280676
33.9285	0.858195	0.00111315
33.98249	0.8600158	0.0003981852
34.03648	0.8592203	0.0007455716
34.09047	0.8588787	0.001192821
34.14445	0.8596001	0.0001341113
34.19844	0.8595617	0.0005190807
34.25243	0.8593083	0.001074885
34.30641	0.8587092	0.000854759
34.3604	0.8583893	0.0007671934
34.41438	0.858727	0.0002139803
34.46837	0.8585942	0.0003641516
34.52236	0.8584419	0.0009778291
34.57634	0.8585375	0.0003721499
34.63033	0.8593668	0.001335312
34.68431	0.8590416	0.0009977772
34.7383	0.8586289	0.001024989
34.79229	0.8585565	0.00101742
34.84628	0.8583409	0.001565646
34.90026	0.8577383	0.001844694
34.95425	0.8582715	0.0007545563
35.00823	0.8572539	0.0007557182
35.06222	0.8582332	0.0001875132
35.11621	0.8583409	0.0009458687
35.17019	0.858408	0.0008343479
35.22418	0.8584511	0.0007672596
35.27816	0.8566555	0.00123818
35.33215	0.8569878	0.0002670953
35.38614	0.8578942	0.0002637406
35.44012	0.8580909	0.001025545
35.49411	0.8581395	0.0007445353
35.5481	0.8576975	0.0004191602
35.60209	0.8575909	0.001215687
35.65607	0.8574739	0.001214936
35.71006	0.8575343	0.0009080112
35.76404	0.8579355	0.001216831
35.81803	0.8574573	0.001031094
35.87202	0.8574415	0.0009317158
35.926	0.8576616	0.0007944874
35.97999	0.8571868	0.0006894647
36.03397	0.8576821	0.0006453847
36.08796	0.8576162	0.001003735
36.14195	0.857463	0.0007518816
36.19593	0.856369	0.0007151367
36.24992	0.8552495	0.0007725102
36.30391	0.856898	0.0006521345
36.35789	0.8560148	0.0003340444
36.41188	0.8574064	0.0009617024
36.46587	0.85749	0.0009924632
36.51985	0.8558173	0.001486742
36.57384	0.8546703	0.001300656
36.62782	0.8563339	0.001160257
36.68181	0.8565457	0.00111164
36.7358	0.8562571	0.0004901509
36.78978	0.8564765	0.000865531
36.84377	0.8561184	0.0008144706
36.89775	0.8558893	0.0007098792
36.95174	0.8558573	0.002281105
37.00573	0.8554308	0.0007197742
37.05972	0.8551235	0.0009627624
37.1137	0.8555708	0.0009919774
37.16769	0.8558956	0.0009773194
37.22168	0.8560367	0.0001849445
37.27566	0.8554218	0.000295444
37.32965	0.855222	0.001209475
37.38363	0.8543685	0.0004290885
37.43762	0.8536721	0.0009782332
37.49161	0.8549038	0.0008558696
37.54559	0.8551171	0.0001161982
37.59958	0.855333	0.0008495382
37.65356	0.8553645	0.001270915
