T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00003	8086.055	13.39263	-116.8914	7.132103
20.05401	8079.603	13.89159	-116.7265	6.933828
20.108	8073.158	14.38811	-116.562	6.737312
20.16199	8066.722	14.88047	-116.3979	6.542614
20.21597	8060.293	15.36728	-116.234	6.349776
20.26996	8053.873	15.84791	-116.0705	6.158858
20.32394	8047.461	16.32155	-115.9075	5.9699
20.37793	8041.056	16.78859	-115.7448	5.782964
20.43192	8034.658	17.24915	-115.5825	5.598094
20.4859	8028.264	17.70445	-115.4206	5.415341
20.53989	8021.875	18.15549	-115.2592	5.234751
20.59388	8015.485	18.60341	-115.0982	5.056369
20.64786	8009.095	19.05035	-114.9377	4.880242
20.70185	8002.7	19.49828	-114.7777	4.70642
20.75584	7996.299	19.95006	-114.6181	4.534931
20.80982	7989.887	20.40714	-114.4589	4.365826
20.86381	7983.465	20.86996	-114.3003	4.199141
20.9178	7977.039	21.3277	-114.142	4.034916
20.97178	7970.636	21.73924	-113.9842	3.873182
21.02577	7964.341	22.02786	-113.8269	3.71399
21.07975	7958.094	22.30437	-113.6699	3.55737
21.13374	7951.902	22.56489	-113.5132	3.403363
21.18773	7945.769	22.79849	-113.3569	3.252016
21.24171	7939.697	22.99112	-113.2008	3.103368
21.2957	7933.684	23.13012	-113.0449	2.957483
21.34969	7927.722	23.20734	-112.8893	2.81442
21.40367	7921.796	23.22515	-112.7337	2.674253
21.45766	7915.898	23.19235	-112.5782	2.53707
21.51164	7910.02	23.12158	-112.4228	2.402979
21.56563	7904.149	23.03096	-112.2673	2.27211
21.61962	7898.275	22.94258	-112.1117	2.144609
21.6736	7892.399	22.86769	-111.956	2.020674
21.72759	7886.527	22.81178	-111.8002	1.900535
21.78158	7880.66	22.77239	-111.6442	1.78448
21.83556	7874.793	22.73911	-111.488	1.672868
21.88955	7868.924	22.69766	-111.3315	1.566178
21.94353	7863.047	22.64433	-111.1747	1.464984
21.99752	7857.166	22.57828	-111.0175	1.370035
22.05151	7851.278	22.49416	-110.86	1.282282
22.1055	7845.384	22.37813	-110.7021	1.202893
22.15948	7839.486	22.21259	-110.5438	1.133295
22.21347	7833.583	21.9857	-110.385	1.075109
22.26745	7827.665	21.69634	-110.2258	1.030002
22.32144	7821.72	21.34955	-110.0661	0.999386
22.37543	7815.742	20.95668	-109.9063	0.983899
22.42941	7809.731	20.52219	-109.7465	0.9827942
22.4834	7803.688	20.04506	-109.5873	0.9933359
22.53739	7797.617	19.52571	-109.4296	1.010657
22.59137	7791.523	18.97262	-109.2748	1.028627
22.64536	7785.416	18.39921	-109.1541	0.9564766
22.69934	7779.306	17.82571	-109.0384	0.8819797
22.75333	7773.205	17.27334	-108.9275	0.8055127
22.80732	7767.126	16.76194	-108.8215	0.727506
22.8613	7761.084	16.30456	-108.7201	0.6484526
22.91529	7755.086	15.91046	-108.6233	0.5689844
22.96928	7749.143	15.58234	-108.531	0.4900109
23.02326	7743.262	15.32404	-108.4428	0.4129306
23.07725	7737.45	15.1369	-108.3587	0.3400476
23.13124	7731.703	15.01556	-108.2783	0.2754584
23.18522	7726.007	14.94689	-108.2013	0.2264735
23.23921	7720.349	14.91597	-108.1274	0.203816
23.29319	7714.712	14.9078	-108.0561	0.2143043
23.34718	7709.08	14.91184	-107.9871	0.2518258
23.40117	7703.44	14.92725	-107.9199	0.3045525
23.45515	7697.789	14.95518	-107.854	0.3640947
23.50914	7692.125	14.9975	-107.7889	0.4260579
23.56313	7686.446	15.06253	-107.7242	0.4883272
23.61711	7680.75	15.16677	-107.6594	0.549977
23.6711	7675.041	15.32676	-107.594	0.6107545
23.72508	7669.332	15.55774	-107.5279	0.6707522
23.77907	7663.632	15.86922	-107.4609	0.7302803
23.83306	7657.949	16.26491	-107.393	0.7896948
23.88704	7652.28	16.74073	-107.3243	0.8493177
23.94103	7646.62	17.28327	-107.255	0.909384
23.99502	7640.955	17.87316	-107.1853	0.9699789
24.049	7635.278	18.49134	-107.1155	1.030994
24.10299	7629.581	19.11639	-107.046	1.092093
24.15698	7623.854	19.71892	-106.9773	1.152699
24.21096	7618.089	20.26876	-106.9098	1.212039
24.26495	7612.286	20.74202	-106.8439	1.269221
24.31894	7606.445	21.13128	-106.7802	1.323239
24.37292	7600.574	21.43673	-106.7188	1.373078
24.42691	7594.689	21.66025	-106.6602	1.41775
24.48089	7588.809	21.81512	-106.6047	1.456334
24.53488	7582.945	21.92077	-106.5523	1.488025
24.58887	7577.101	22.0003	-106.5032	1.512177
24.64285	7571.271	22.07354	-106.4573	1.528337
24.69684	7565.448	22.14978	-106.4147	1.536247
24.75083	7559.627	22.23464	-106.3754	1.535837
24.80481	7553.811	22.33267	-106.3391	1.527199
24.8588	7547.997	22.44128	-106.306	1.510616
