Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,5.723333333333333606e-01,5.359415391004258150e-02
1.000000000000000000e+00,5.613333333333332398e-01,5.372460640463857379e-02
1.500000000000000000e+00,5.436666666666666314e-01,5.477529856909346684e-02
2.000000000000000000e+00,5.289999999999999147e-01,5.325410782277738286e-02
2.500000000000000000e+00,5.159999999999999032e-01,5.483611948342075049e-02
3.000000000000000000e+00,5.013333333333332975e-01,5.379900866496831191e-02
3.500000000000000000e+00,4.899999999999999911e-01,5.370288632839022996e-02
4.000000000000000000e+00,4.776666666666666283e-01,5.325723737984665307e-02
4.500000000000000000e+00,4.653333333333333210e-01,5.281413952090231040e-02
5.500000000000000000e+00,4.410000000000000031e-01,5.204805471869240752e-02
6.500000000000000000e+00,4.196666666666666323e-01,5.229085324732553330e-02
7.500000000000000000e+00,3.986666666666666692e-01,5.103266927501766415e-02
8.500000000000000000e+00,3.790000000000000036e-01,5.092150822589604914e-02
9.500000000000000000e+00,3.609999999999999876e-01,5.020956084253278690e-02
1.050000000000000000e+01,3.433333333333333237e-01,5.036202272877187552e-02
1.150000000000000000e+01,3.260000000000000120e-01,4.782258880487336161e-02
1.250000000000000000e+01,3.113333333333333508e-01,4.800347209664455189e-02
1.450000000000000000e+01,2.826666666666666772e-01,4.479211240088295382e-02
1.650000000000000000e+01,2.566666666666666541e-01,4.443347086750407821e-02
1.850000000000000000e+01,2.346666666666666623e-01,4.272391992003231331e-02
2.050000000000000000e+01,2.133333333333333470e-01,4.064890322423635877e-02
2.250000000000000000e+01,1.946666666666666545e-01,3.914502948438452340e-02
2.450000000000000000e+01,1.776666666666666672e-01,3.716629297271027699e-02
2.650000000000000000e+01,1.633333333333333304e-01,3.521836642056717231e-02
2.850000000000000000e+01,1.489999999999999936e-01,3.315116890850154652e-02
3.250000000000000000e+01,1.257666666666666655e-01,3.011583193825688107e-02
3.650000000000000000e+01,1.064999999999999974e-01,2.701388531848019844e-02
4.050000000000000000e+01,9.003333333333334021e-02,2.427351093956811937e-02
4.450000000000000000e+01,7.696666666666666934e-02,2.138371654631937915e-02
4.850000000000000000e+01,6.616666666666666530e-02,1.913382693904524048e-02
5.250000000000000000e+01,5.699999999999999512e-02,1.704934016318520110e-02
5.650000000000000000e+01,4.943333333333333607e-02,1.546264315482102046e-02
6.050000000000000000e+01,4.293333333333333030e-02,1.395755470465128920e-02
6.850000000000000000e+01,3.286666666666666209e-02,1.096235984326975575e-02
7.650000000000000000e+01,2.580000000000000002e-02,9.488940931421168887e-03
8.450000000000000000e+01,2.046666666666666426e-02,8.069902932088670461e-03
9.250000000000000000e+01,1.670333333333333392e-02,6.761141422373394966e-03
1.010000000000000000e+02,1.322333333333333173e-02,5.557934268532989733e-03
1.090000000000000000e+02,1.074333333333333390e-02,4.899758497449984568e-03
1.170000000000000000e+02,9.653333333333333210e-03,4.030698864134274646e-03
1.250000000000000000e+02,8.436666666666666967e-03,3.524774224448047003e-03
1.410000000000000000e+02,6.263333333333333426e-03,2.648628575948944013e-03
1.570000000000000000e+02,5.066666666666667235e-03,2.678923913315444261e-03
1.730000000000000000e+02,4.539999999999999765e-03,2.519662675835795083e-03
1.890000000000000000e+02,4.256666666666666411e-03,2.042947217461413712e-03
2.050000000000000000e+02,3.833333333333333991e-03,1.855810694368725984e-03
2.210000000000000000e+02,3.323333333333333955e-03,1.494869002064506567e-03
2.370000000000000000e+02,3.093333333333333351e-03,1.382473628440461077e-03
2.530000000000000000e+02,2.496666666666666565e-03,9.372477438400869578e-04
2.850000000000000000e+02,2.567333333333333360e-03,1.663376485746186377e-03
3.170000000000000000e+02,1.924666666666666756e-03,1.054488185487790835e-03
3.490000000000000000e+02,1.821999999999999835e-03,7.596920428700040589e-04
3.810000000000000000e+02,1.816333333333333211e-03,1.029713714259130166e-03
4.130000000000000000e+02,1.065333333333333280e-03,6.363350794458319916e-04
4.450000000000000000e+02,8.969999999999999024e-04,4.379805931773690176e-04
4.770000000000000000e+02,6.383333333333333090e-04,8.008953323208553316e-05
5.090000000000000000e+02,4.823333333333333119e-04,4.311778442050719865e-04
5.730000000000000000e+02,8.716666666666665316e-04,5.445716971467883102e-04
6.370000000000000000e+02,1.125000000000000132e-03,2.775337817275583372e-04
7.010000000000000000e+02,8.493333333333333421e-04,9.392727683337426866e-05
7.650000000000000000e+02,1.051000000000000068e-03,7.292921225407553035e-04
8.290000000000000000e+02,1.005333333333333339e-03,6.908584032443502694e-04
8.930000000000000000e+02,7.829999999999999504e-04,3.375899880031989577e-04
9.570000000000000000e+02,1.205333333333333430e-03,4.642255199074404176e-04
1.020000000000000000e+03,5.943333333333333237e-04,3.234042877472921487e-04
1.150000000000000000e+03,8.359999999999999376e-04,5.332616618509153708e-04
1.280000000000000000e+03,7.426666666666666486e-04,4.577055093980554037e-04
1.400000000000000000e+03,8.256666666666664977e-04,8.015711654827244745e-04
1.530000000000000000e+03,9.573333333333333651e-04,5.092163914617569426e-04
1.660000000000000000e+03,9.686666666666667209e-04,2.575370523504013688e-04
1.790000000000000000e+03,3.976666666666666653e-04,2.492074102697055659e-04
1.920000000000000000e+03,5.253333333333333813e-04,1.145178297617158408e-04
2.040000000000000000e+03,3.826666666666667343e-04,1.599385298586095561e-04
2.300000000000000000e+03,4.506666666666666525e-04,1.515068755315524863e-04
2.560000000000000000e+03,2.356666666666666578e-04,7.844955916595921586e-05
2.810000000000000000e+03,4.336666666666666729e-04,3.035940271700570238e-04
3.070000000000000000e+03,5.659999999999999884e-04,2.668538926079213345e-04
3.320000000000000000e+03,2.936666666666666310e-04,1.179251174828048633e-04
3.580000000000000000e+03,2.193666666666666681e-04,1.667162359619881969e-04
3.840000000000000000e+03,4.573333333333333005e-04,1.845706730044980269e-04
4.090000000000000000e+03,3.680000000000000003e-04,9.306449376641984315e-05
4.600000000000000000e+03,3.350000000000000113e-04,1.343093444254717496e-04
5.120000000000000000e+03,1.199333333333333257e-04,2.695947576147083558e-05
5.630000000000000000e+03,3.546666666666665958e-04,1.739233547667861062e-04
6.140000000000000000e+03,3.505999999999999568e-04,2.901376914501113506e-04
6.650000000000000000e+03,3.533333333333333205e-04,1.154527320306164676e-04
7.160000000000000000e+03,3.273333333333333390e-04,1.451080057520374306e-04
7.680000000000000000e+03,1.258333333333333201e-04,1.273532227049371996e-04
8.190000000000000000e+03,2.789666666666666532e-04,1.906326397376202869e-04
9.210000000000000000e+03,2.353333333333333525e-04,8.396626306638478577e-05
1.020000000000000000e+04,1.744333333333333359e-04,7.416038924745023896e-05
1.130000000000000000e+04,2.716666666666666384e-04,4.539089482851527184e-05
1.230000000000000000e+04,1.779333333333333125e-04,1.176656846040226474e-04
1.330000000000000000e+04,1.911000000000000101e-04,2.363034701395643681e-04
1.430000000000000000e+04,4.853333333333332764e-04,1.724596571182180173e-04
1.540000000000000000e+04,2.036666666666666660e-04,2.793444707405775074e-05
1.640000000000000000e+04,1.721333333333333342e-04,6.577730104932348132e-05
1.840000000000000000e+04,2.368333333333333347e-04,1.798751882093062348e-04
2.050000000000000000e+04,2.540333333333332920e-04,1.484671793135888254e-04
2.250000000000000000e+04,2.633333333333333554e-04,2.400006944434397705e-04
2.460000000000000000e+04,2.754999999999999745e-04,1.815977698100943079e-04
2.660000000000000000e+04,2.129666666666666481e-04,1.171640018663298090e-04
2.870000000000000000e+04,2.916999999999999888e-04,1.835934911700303092e-04
3.070000000000000000e+04,1.801000000000000138e-04,1.039857201734930398e-04
3.280000000000000000e+04,1.194333333333333271e-04,3.184122066336862901e-05
3.690000000000000000e+04,2.453333333333333516e-04,1.681199968276627526e-04
4.100000000000000000e+04,1.317666666666666802e-04,1.145693821809881983e-04
4.510000000000000000e+04,1.707333333333333272e-04,1.241129055873454892e-04
4.910000000000000000e+04,2.812333333333333569e-04,2.153586852981168314e-04
5.320000000000000000e+04,2.289000000000000073e-04,2.554827391429800756e-04
5.730000000000000000e+04,2.600000000000000314e-04,6.390618123468183793e-05
6.140000000000000000e+04,1.463333333333333305e-04,1.921804707386610096e-05
