Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,6.741666666666666918e-01,1.677952395756280857e-01
1.000000000000000000e+00,6.695833333333331971e-01,1.719542530777158351e-01
1.500000000000000000e+00,6.669166666666667131e-01,1.738078658819106059e-01
2.000000000000000000e+00,6.639166666666665995e-01,1.743264744580400316e-01
2.500000000000000000e+00,6.626666666666666261e-01,1.755248406835046571e-01
3.000000000000000000e+00,6.605833333333334112e-01,1.743775727517385410e-01
3.500000000000000000e+00,6.595000000000000862e-01,1.739871991111571481e-01
4.000000000000000000e+00,6.582500000000000018e-01,1.748340121892242305e-01
4.500000000000000000e+00,6.560833333333332407e-01,1.739176703518249822e-01
5.500000000000000000e+00,6.527500000000000524e-01,1.733777405236638369e-01
6.500000000000000000e+00,6.504999999999999671e-01,1.728475418606603420e-01
7.500000000000000000e+00,6.475000000000000755e-01,1.731880218406888217e-01
8.500000000000000000e+00,6.451666666666667771e-01,1.722133102940195393e-01
9.500000000000000000e+00,6.438333333333334796e-01,1.709214776297920957e-01
1.050000000000000000e+01,6.399166666666668002e-01,1.710526013372565546e-01
1.150000000000000000e+01,6.380000000000000115e-01,1.702388696134720381e-01
1.250000000000000000e+01,6.355000000000000648e-01,1.701387134610516105e-01
1.450000000000000000e+01,6.310833333333333295e-01,1.702775586203213454e-01
1.650000000000000000e+01,6.261666666666667602e-01,1.680036976505054069e-01
1.850000000000000000e+01,6.218333333333333490e-01,1.672351818864860340e-01
2.050000000000000000e+01,6.184166666666667256e-01,1.658638315186906909e-01
2.250000000000000000e+01,6.140000000000001013e-01,1.644975821872605715e-01
2.450000000000000000e+01,6.097500000000000142e-01,1.639995149660233575e-01
2.650000000000000000e+01,6.066666666666665764e-01,1.622950922538847762e-01
2.850000000000000000e+01,6.028333333333333321e-01,1.609578337404683201e-01
3.250000000000000000e+01,5.952499999999999458e-01,1.584510965566347795e-01
3.650000000000000000e+01,5.875833333333332353e-01,1.554363116189295402e-01
4.050000000000000000e+01,5.804166666666665808e-01,1.530730415867080640e-01
4.450000000000000000e+01,5.727499999999998703e-01,1.506501817878998228e-01
4.850000000000000000e+01,5.656666666666666510e-01,1.478527113123876413e-01
5.250000000000000000e+01,5.586666666666667558e-01,1.457091332592144461e-01
5.650000000000000000e+01,5.522500000000000187e-01,1.427961834223870352e-01
6.050000000000000000e+01,5.453333333333333366e-01,1.406247962961487685e-01
6.850000000000000000e+01,5.320000000000000284e-01,1.359371512534711668e-01
7.650000000000000000e+01,5.192499999999999893e-01,1.316545928487943828e-01
8.450000000000000000e+01,5.069166666666666821e-01,1.273238236176013616e-01
9.250000000000000000e+01,4.948333333333332917e-01,1.228530780561837843e-01
1.010000000000000000e+02,4.832499999999999019e-01,1.189783211727703932e-01
1.090000000000000000e+02,4.717500000000000582e-01,1.151521720475681132e-01
1.170000000000000000e+02,4.602500000000000480e-01,1.116684418673911106e-01
1.250000000000000000e+02,4.495000000000000107e-01,1.080744692750832403e-01
1.410000000000000000e+02,4.290833333333333166e-01,1.008396191379102164e-01
1.570000000000000000e+02,4.091666666666665120e-01,9.485954529373064048e-02
1.730000000000000000e+02,3.907499999999999862e-01,8.924952253501007571e-02
1.890000000000000000e+02,3.732499999999999152e-01,8.372913580001993539e-02
2.050000000000000000e+02,3.565833333333333077e-01,7.848504007230623636e-02
2.210000000000000000e+02,3.409166666666667012e-01,7.400179154260491665e-02
2.370000000000000000e+02,3.254166666666667429e-01,6.990962781052449670e-02
2.530000000000000000e+02,3.114166666666666194e-01,6.602266598860140334e-02
2.850000000000000000e+02,2.845000000000000306e-01,5.939620434766089418e-02
3.170000000000000000e+02,2.605833333333333335e-01,5.375611311255397429e-02
3.490000000000000000e+02,2.389999999999999902e-01,4.884856004205055668e-02
3.810000000000000000e+02,2.190833333333333244e-01,4.495342707803939852e-02
4.130000000000000000e+02,2.012500000000000122e-01,4.162194569738858485e-02
4.450000000000000000e+02,1.851666666666666738e-01,3.908460132336084858e-02
4.770000000000000000e+02,1.705000000000000127e-01,3.677326103669250473e-02
5.090000000000000000e+02,1.576666666666666772e-01,3.468123237123903885e-02
5.730000000000000000e+02,1.344999999999999807e-01,3.167878555982622801e-02
6.370000000000000000e+02,1.150749999999999967e-01,2.971531974037512278e-02
7.010000000000000000e+02,9.910833333333333994e-02,2.771305758313327358e-02
7.650000000000000000e+02,8.600000000000000699e-02,2.590036854774640032e-02
8.290000000000000000e+02,7.513333333333334363e-02,2.451045540667133593e-02
8.930000000000000000e+02,6.624166666666667092e-02,2.310771057198847400e-02
9.570000000000000000e+02,5.876666666666666844e-02,2.195848700423486816e-02
1.020000000000000000e+03,5.270000000000000379e-02,2.090884980098140292e-02
1.150000000000000000e+03,4.269999999999999490e-02,1.932191407796762794e-02
1.280000000000000000e+03,3.567500000000000532e-02,1.804605849687757405e-02
1.400000000000000000e+03,3.088166666666666491e-02,1.724482627727323344e-02
1.530000000000000000e+03,2.727583333333333249e-02,1.671062887578568870e-02
1.660000000000000000e+03,2.471083333333333812e-02,1.617680351520957988e-02
1.790000000000000000e+03,2.290249999999999578e-02,1.544472262030567589e-02
1.920000000000000000e+03,2.212749999999999787e-02,1.489630468209542959e-02
2.040000000000000000e+03,2.159916666666666929e-02,1.419959823908814416e-02
2.300000000000000000e+03,2.033666666666666956e-02,1.337918215555476860e-02
2.560000000000000000e+03,1.975583333333333705e-02,1.295865274866975052e-02
