Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.496666666666667034e-01,3.214550253664321365e-03
1.000000000000000000e+00,7.186666666666665648e-01,3.055050463303895809e-03
1.500000000000000000e+00,6.883333333333334636e-01,2.309401076758441172e-03
2.000000000000000000e+00,6.600000000000000311e-01,2.645751311064592926e-03
2.500000000000000000e+00,6.363333333333333064e-01,3.214550253664321365e-03
3.000000000000000000e+00,6.139999999999999902e-01,3.000000000000002665e-03
3.500000000000000000e+00,5.929999999999999716e-01,4.358898943540677820e-03
4.000000000000000000e+00,5.736666666666666581e-01,4.509249752822898534e-03
4.500000000000000000e+00,5.563333333333333464e-01,4.725815626252612665e-03
5.500000000000000000e+00,5.246666666666666146e-01,3.511884584284249728e-03
6.500000000000000000e+00,4.953333333333333477e-01,3.785938897200185650e-03
7.500000000000000000e+00,4.693333333333333246e-01,4.618802153516978620e-03
8.500000000000000000e+00,4.460000000000000075e-01,5.196152422706636076e-03
9.500000000000000000e+00,4.243333333333332846e-01,4.618802153517010713e-03
1.050000000000000000e+01,4.036666666666666181e-01,5.773502691896231082e-03
1.150000000000000000e+01,3.853333333333333610e-01,5.507570547286106885e-03
1.250000000000000000e+01,3.669999999999999929e-01,5.196152422706636076e-03
1.450000000000000000e+01,3.350000000000000200e-01,5.291502622129185852e-03
1.650000000000000000e+01,3.056666666666666976e-01,5.131601439446888992e-03
1.850000000000000000e+01,2.793333333333333779e-01,6.658328118479375432e-03
2.050000000000000000e+01,2.543333333333333557e-01,6.429100507328642730e-03
2.250000000000000000e+01,2.323333333333333084e-01,5.686240703077320713e-03
2.450000000000000000e+01,2.126666666666666705e-01,6.806859285554051932e-03
2.650000000000000000e+01,1.946666666666666823e-01,6.806859285554051932e-03
2.850000000000000000e+01,1.789999999999999647e-01,6.244997998398403409e-03
3.250000000000000000e+01,1.496666666666666423e-01,6.110100926607791617e-03
3.650000000000000000e+01,1.266666666666666774e-01,6.110100926607792485e-03
4.050000000000000000e+01,1.063333333333333353e-01,6.027713773341706292e-03
4.450000000000000000e+01,9.043333333333332391e-02,5.651843357112205403e-03
4.850000000000000000e+01,7.679999999999999327e-02,5.367494760127856923e-03
5.250000000000000000e+01,6.573333333333332418e-02,5.372460640463858940e-03
5.650000000000000000e+01,5.636666666666666908e-02,4.582939377008313740e-03
6.050000000000000000e+01,4.850000000000000838e-02,4.000000000000000083e-03
6.850000000000000000e+01,3.606666666666666354e-02,3.455912807542071193e-03
7.650000000000000000e+01,2.686666666666666717e-02,3.153305144341936751e-03
