Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.975555555555554399e-01,1.193849981269749089e-02
1.000000000000000000e+00,9.044444444444444953e-01,1.215638835254032393e-02
1.500000000000000000e+00,9.010000000000000231e-01,1.160818676624390984e-02
2.000000000000000000e+00,8.996666666666666146e-01,1.170469991071963582e-02
2.500000000000000000e+00,8.975555555555556619e-01,1.169520319523256746e-02
3.000000000000000000e+00,8.962222222222222534e-01,1.186146889910540125e-02
3.500000000000000000e+00,8.948888888888889559e-01,1.136270703270621761e-02
4.000000000000000000e+00,8.932222222222221397e-01,1.165952162159514596e-02
4.500000000000000000e+00,8.914444444444443727e-01,1.168451016422075023e-02
5.500000000000000000e+00,8.877777777777775547e-01,1.123363006531925487e-02
6.500000000000000000e+00,8.842222222222223538e-01,1.136637340775168738e-02
7.500000000000000000e+00,8.811111111111110672e-01,1.166666666666667761e-02
8.500000000000000000e+00,8.773333333333331874e-01,1.181101181101772667e-02
9.500000000000000000e+00,8.735555555555554186e-01,1.173787790777268414e-02
1.050000000000000000e+01,8.707777777777775396e-01,1.176624172981520500e-02
1.150000000000000000e+01,8.669999999999999929e-01,1.156503350622038739e-02
1.250000000000000000e+01,8.634444444444444589e-01,1.146855604589252543e-02
1.450000000000000000e+01,8.567777777777777493e-01,1.142122779934122076e-02
1.650000000000000000e+01,8.504444444444444473e-01,1.147945023848172090e-02
1.850000000000000000e+01,8.437777777777778487e-01,1.100883483591450114e-02
2.050000000000000000e+01,8.369999999999999662e-01,1.142365965879587296e-02
2.250000000000000000e+01,8.298888888888888982e-01,1.164521837970893155e-02
2.450000000000000000e+01,8.241111111111111276e-01,1.142852182528916391e-02
2.650000000000000000e+01,8.177777777777776036e-01,1.155181563410893376e-02
2.850000000000000000e+01,8.113333333333332398e-01,1.154339638061515315e-02
3.250000000000000000e+01,7.984444444444444011e-01,1.128174533384697538e-02
3.650000000000000000e+01,7.863333333333333286e-01,1.155422000829135244e-02
4.050000000000000000e+01,7.744444444444444908e-01,1.128174533384697538e-02
4.450000000000000000e+01,7.631111111111112955e-01,1.085638572965751461e-02
4.850000000000000000e+01,7.512222222222221246e-01,1.108803158565327407e-02
5.250000000000000000e+01,7.396666666666666945e-01,1.129158979063622434e-02
