Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.838333333333334707e-01,2.340098418028740968e-02
1.000000000000000000e+00,8.902499999999999858e-01,2.324621181260216884e-02
1.500000000000000000e+00,8.880000000000000115e-01,2.305724102394656611e-02
2.000000000000000000e+00,8.860833333333334449e-01,2.309056609146348943e-02
2.500000000000000000e+00,8.854999999999999538e-01,2.365855601526166072e-02
3.000000000000000000e+00,8.844166666666667398e-01,2.359683466189071641e-02
3.500000000000000000e+00,8.828333333333332478e-01,2.341263580102668010e-02
4.000000000000000000e+00,8.820000000000000062e-01,2.347532553748531495e-02
4.500000000000000000e+00,8.807500000000000329e-01,2.320707180620128901e-02
5.500000000000000000e+00,8.782500000000000862e-01,2.297874511962583535e-02
6.500000000000000000e+00,8.755000000000000560e-01,2.285726461006535801e-02
7.500000000000000000e+00,8.727499999999999147e-01,2.270012014385508481e-02
8.500000000000000000e+00,8.703333333333334032e-01,2.260866018037150163e-02
9.500000000000000000e+00,8.680833333333334290e-01,2.241532890004004769e-02
1.050000000000000000e+01,8.658333333333332327e-01,2.281480115002434972e-02
1.150000000000000000e+01,8.634999999999998233e-01,2.212978248260189310e-02
1.250000000000000000e+01,8.609166666666666634e-01,2.249225455910358606e-02
1.450000000000000000e+01,8.565000000000000391e-01,2.231795037835934345e-02
1.650000000000000000e+01,8.514166666666665995e-01,2.200189385787808607e-02
1.850000000000000000e+01,8.466666666666666785e-01,2.185212006911804380e-02
2.050000000000000000e+01,8.419166666666666465e-01,2.168978952634095445e-02
2.250000000000000000e+01,8.378333333333333188e-01,2.145114251389689322e-02
2.450000000000000000e+01,8.330833333333332869e-01,2.138163329645894825e-02
2.650000000000000000e+01,8.285000000000000142e-01,2.099567054938187433e-02
2.850000000000000000e+01,8.242499999999998161e-01,2.090291410741137307e-02
3.250000000000000000e+01,8.156666666666666510e-01,2.063683085841396675e-02
3.650000000000000000e+01,8.070833333333332638e-01,2.025500312305950762e-02
4.050000000000000000e+01,7.989166666666666083e-01,2.012442357540766141e-02
4.450000000000000000e+01,7.908333333333331661e-01,1.977065471548141579e-02
4.850000000000000000e+01,7.830000000000000293e-01,1.972538742562256892e-02
5.250000000000000000e+01,7.750833333333333464e-01,1.932242377669168842e-02
5.650000000000000000e+01,7.672499999999998765e-01,1.913647160410053560e-02
6.050000000000000000e+01,7.597500000000000364e-01,1.925486951396972179e-02
6.850000000000000000e+01,7.448333333333333472e-01,1.887197698047334005e-02
7.650000000000000000e+01,7.303333333333332789e-01,1.879232596438013686e-02
8.450000000000000000e+01,7.163333333333333774e-01,1.868073063265184713e-02
9.250000000000000000e+01,7.026666666666666616e-01,1.824247457961443442e-02
1.010000000000000000e+02,6.895000000000001128e-01,1.827815387534824365e-02
1.090000000000000000e+02,6.766666666666667496e-01,1.814253331680872397e-02
1.170000000000000000e+02,6.640833333333332478e-01,1.803762901841758984e-02
1.250000000000000000e+02,6.518333333333332646e-01,1.800420826227898397e-02
1.410000000000000000e+02,6.285833333333332718e-01,1.783998743035297360e-02
1.570000000000000000e+02,6.062500000000000666e-01,1.786884032458332591e-02
1.730000000000000000e+02,5.849999999999998535e-01,1.820089907869190671e-02
1.890000000000000000e+02,5.646666666666665391e-01,1.828726995547015621e-02
2.050000000000000000e+02,5.454166666666666607e-01,1.852986941686476929e-02
2.210000000000000000e+02,5.269166666666668108e-01,1.871537206456637056e-02
2.370000000000000000e+02,5.090000000000000080e-01,1.889203776486516467e-02
2.530000000000000000e+02,4.924166666666667247e-01,1.912379922948620817e-02
2.850000000000000000e+02,4.609166666666665857e-01,1.983320600926790495e-02
3.170000000000000000e+02,4.316666666666666430e-01,2.045986462824377072e-02
3.490000000000000000e+02,4.048333333333333783e-01,2.132362468477086784e-02
3.810000000000000000e+02,3.801666666666667083e-01,2.215168096774982470e-02
4.130000000000000000e+02,3.572500000000000120e-01,2.266003690922132469e-02
4.450000000000000000e+02,3.359166666666666412e-01,2.352352143294154929e-02
4.770000000000000000e+02,3.162500000000000311e-01,2.420790629676030162e-02
5.090000000000000000e+02,2.981666666666666354e-01,2.456839556434364802e-02
5.730000000000000000e+02,2.650833333333333375e-01,2.574863926972499606e-02
6.370000000000000000e+02,2.367500000000000160e-01,2.685694425182162323e-02
7.010000000000000000e+02,2.123333333333333461e-01,2.782847898150817706e-02
7.650000000000000000e+02,1.908333333333333270e-01,2.829337646013906776e-02
8.290000000000000000e+02,1.722500000000000142e-01,2.888259935418807309e-02
8.930000000000000000e+02,1.559166666666666479e-01,2.930857253846430935e-02
9.570000000000000000e+02,1.413333333333333386e-01,2.981864375104131132e-02
1.020000000000000000e+03,1.291750000000000120e-01,2.982141161831697654e-02
1.150000000000000000e+03,1.079916666666666664e-01,2.972435360053599096e-02
1.280000000000000000e+03,9.131666666666669874e-02,2.936534238406447034e-02
1.400000000000000000e+03,7.769999999999999130e-02,2.896176162396956605e-02
1.530000000000000000e+03,6.672499999999999265e-02,2.827877858362730021e-02
1.660000000000000000e+03,5.782500000000001528e-02,2.723187053302201024e-02
1.790000000000000000e+03,5.054166666666667224e-02,2.640094551796249786e-02
1.920000000000000000e+03,4.484166666666666856e-02,2.537656249854231688e-02
2.040000000000000000e+03,4.042499999999999566e-02,2.453624869453356269e-02
2.300000000000000000e+03,3.302499999999999186e-02,2.335878752301699321e-02
2.560000000000000000e+03,2.746750000000000233e-02,2.201216074024868463e-02
2.810000000000000000e+03,2.337083333333333027e-02,2.047103961402028938e-02
3.070000000000000000e+03,2.070583333333333304e-02,1.907172226495329123e-02
3.320000000000000000e+03,1.893833333333333133e-02,1.780084054876129515e-02
3.580000000000000000e+03,1.723666666666666750e-02,1.698848986457559759e-02
3.840000000000000000e+03,1.554833333333333588e-02,1.645491848731686635e-02
4.090000000000000000e+03,1.482083333333333343e-02,1.585920865750949788e-02
4.600000000000000000e+03,1.379916666666666618e-02,1.497691827648819224e-02
5.120000000000000000e+03,1.321250000000000202e-02,1.468441977372306889e-02
5.630000000000000000e+03,1.279583333333333267e-02,1.455376081251436721e-02
6.140000000000000000e+03,1.282416666666666427e-02,1.357264793508241620e-02
6.650000000000000000e+03,1.274333333333333394e-02,1.235274598351853576e-02
7.160000000000000000e+03,1.279833333333333344e-02,1.216471337579112452e-02
7.680000000000000000e+03,1.273583333333333338e-02,1.261041017163873519e-02
8.190000000000000000e+03,1.255166666666666757e-02,1.274171019870875589e-02
9.210000000000000000e+03,1.268416666666666477e-02,1.224182135760505143e-02
1.020000000000000000e+04,1.198500000000000086e-02,1.143462246465054566e-02
1.130000000000000000e+04,1.170916666666666633e-02,1.095422828976292708e-02
1.230000000000000000e+04,1.146749999999999853e-02,1.005534694939599211e-02
1.330000000000000000e+04,1.121416666666666395e-02,9.505775716357765803e-03
1.430000000000000000e+04,1.136750000000000087e-02,9.529730631507424624e-03
1.540000000000000000e+04,1.160416666666666714e-02,1.086490970412492055e-02
1.640000000000000000e+04,1.063249999999999786e-02,1.026260654910915796e-02
1.840000000000000000e+04,9.990000000000000616e-03,1.051563511244954854e-02
2.050000000000000000e+04,1.023166666666666669e-02,1.020202104160412675e-02
2.250000000000000000e+04,1.040333333333333041e-02,1.077167525869527319e-02
2.460000000000000000e+04,1.071275000000000178e-02,1.114331710957493227e-02
2.660000000000000000e+04,1.021308333333333096e-02,1.036548727494128463e-02
2.870000000000000000e+04,1.018541666666666727e-02,1.101665628581090760e-02
3.070000000000000000e+04,1.030583333333333351e-02,1.096271736248348970e-02
3.280000000000000000e+04,1.001258333333333340e-02,1.098449651644065918e-02
3.690000000000000000e+04,9.999166666666666620e-03,1.089546399223367476e-02
4.100000000000000000e+04,9.843333333333332408e-03,9.450311522843460668e-03
4.510000000000000000e+04,9.178333333333333482e-03,1.001520283762580114e-02
4.910000000000000000e+04,9.252499999999998573e-03,9.482338726668265369e-03
5.320000000000000000e+04,9.062666666666665052e-03,9.099751338593952896e-03
5.730000000000000000e+04,9.033999999999998629e-03,1.011671987804886597e-02
6.140000000000000000e+04,8.517916666666666692e-03,9.650567298052609155e-03
6.550000000000000000e+04,8.709733333333332175e-03,1.007175309009701591e-02
7.370000000000000000e+04,8.561416666666666828e-03,9.579223089187570081e-03
8.190000000000000000e+04,7.905916666666663525e-03,8.566151044646421256e-03
9.010000000000000000e+04,8.097000000000000031e-03,8.793332122590492503e-03
9.830000000000000000e+04,7.643499999999998386e-03,8.331735293442776857e-03
1.060000000000000000e+05,7.841083333333333585e-03,8.322742308751291188e-03
1.150000000000000000e+05,7.405833333333334580e-03,7.975193880040937905e-03
1.230000000000000000e+05,8.151666666666666436e-03,7.888928759324485146e-03
1.310000000000000000e+05,7.242083333333333879e-03,8.239407971431987610e-03
1.470000000000000000e+05,7.236166666666667656e-03,8.194197302008441111e-03
1.640000000000000000e+05,7.014666666666666446e-03,7.791444927650202114e-03
1.800000000000000000e+05,6.429166666666667231e-03,6.519696672159656231e-03
1.970000000000000000e+05,6.361083333333334040e-03,7.059014294546092985e-03
2.130000000000000000e+05,6.512416666666666354e-03,6.699778903520668856e-03
2.290000000000000000e+05,6.292249999999999233e-03,6.678864004182420537e-03
2.460000000000000000e+05,6.713249999999999600e-03,6.647538124270995982e-03
2.620000000000000000e+05,5.850583333333335238e-03,6.450554077094087027e-03
2.950000000000000000e+05,5.561500000000000471e-03,5.920310702841685702e-03
3.280000000000000000e+05,5.611666666666666713e-03,5.868575533115235991e-03
3.600000000000000000e+05,4.986750000000000731e-03,5.329424105422136439e-03
3.930000000000000000e+05,4.574916666666667235e-03,4.962505680479154663e-03
4.260000000000000000e+05,4.562500000000000583e-03,4.285060994580208379e-03
4.590000000000000000e+05,4.336083333333333283e-03,4.385816446400276833e-03
4.920000000000000000e+05,3.914833333333332666e-03,4.167563116898570681e-03
5.240000000000000000e+05,4.330750000000000398e-03,4.126678768585084409e-03
5.900000000000000000e+05,4.001833333333333804e-03,4.221618514123212651e-03
6.550000000000000000e+05,3.739416666666667364e-03,4.674941700333294127e-03
7.210000000000000000e+05,3.621666666666666697e-03,4.391076867991047794e-03
7.860000000000000000e+05,3.257166666666666890e-03,3.787678560647388809e-03
8.520000000000000000e+05,3.488750000000000098e-03,4.088144903253797431e-03
9.180000000000000000e+05,3.477833333333333211e-03,4.005699458461050091e-03
9.830000000000000000e+05,3.443083333333333152e-03,3.884324896492973803e-03
1.050000000000000000e+06,2.669583333333333270e-03,3.421206497935362634e-03
1.180000000000000000e+06,2.571749999999999817e-03,2.280357353374884259e-03
1.310000000000000000e+06,2.348666666666666437e-03,2.354914950532698611e-03
1.440000000000000000e+06,2.073083333333333462e-03,1.733772316934867200e-03
1.570000000000000000e+06,1.980666666666666600e-03,1.698723067661724821e-03
1.700000000000000000e+06,1.946333333333333552e-03,1.695815831195514149e-03
1.840000000000000000e+06,2.023749999999999508e-03,1.533455345112645900e-03
1.970000000000000000e+06,1.627666666666666368e-03,1.450588365478162108e-03
2.100000000000000000e+06,2.741500000000000447e-03,2.614900919381423720e-03
2.360000000000000000e+06,2.922916666666666111e-03,2.448995543940907758e-03
2.620000000000000000e+06,2.816499999999999993e-03,2.479732665209919817e-03
2.880000000000000000e+06,2.719499999999999695e-03,2.401321170446878064e-03
3.150000000000000000e+06,2.997749999999999981e-03,2.979634514652608826e-03
3.410000000000000000e+06,3.082916666666666531e-03,2.751154483562172088e-03
3.670000000000000000e+06,2.434583333333333304e-03,2.538524928104126874e-03
3.930000000000000000e+06,2.803499999999999135e-03,2.342415555866131371e-03
4.190000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
4.720000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.240000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.770000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.290000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.820000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.340000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.860000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
8.390000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.360000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.470000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.570000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.890000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.310000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.520000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.730000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.940000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.360000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
