Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.956666666666666110e-01,1.590597372058688216e-02
1.000000000000000000e+00,9.016666666666667274e-01,1.616322987524462795e-02
1.500000000000000000e+00,8.983333333333334281e-01,1.619413474070166212e-02
2.000000000000000000e+00,8.956666666666666110e-01,1.689674524871581651e-02
2.500000000000000000e+00,8.939999999999999059e-01,1.662077013859467392e-02
3.000000000000000000e+00,8.916666666666667185e-01,1.777638883463119115e-02
3.500000000000000000e+00,8.901111111111111862e-01,1.804469758990467909e-02
4.000000000000000000e+00,8.874444444444444802e-01,1.833787822453236682e-02
4.500000000000000000e+00,8.846666666666666012e-01,1.856071119327060148e-02
5.500000000000000000e+00,8.805555555555556468e-01,1.864880097426583477e-02
6.500000000000000000e+00,8.756666666666665932e-01,1.948717526990509374e-02
7.500000000000000000e+00,8.707777777777778727e-01,1.965183056217524940e-02
8.500000000000000000e+00,8.662222222222222268e-01,2.048644538333688550e-02
9.500000000000000000e+00,8.618888888888888156e-01,2.078126827484578359e-02
1.050000000000000000e+01,8.568888888888888111e-01,2.104426551607615353e-02
1.150000000000000000e+01,8.525555555555555109e-01,2.151808025307505590e-02
1.250000000000000000e+01,8.482222222222222108e-01,2.212339134139350988e-02
1.450000000000000000e+01,8.392222222222222028e-01,2.329043675941786656e-02
1.650000000000000000e+01,8.302222222222223058e-01,2.381584439914828655e-02
1.850000000000000000e+01,8.215555555555555944e-01,2.497053819559715004e-02
2.050000000000000000e+01,8.131111111111111178e-01,2.545802645750666962e-02
2.250000000000000000e+01,8.043333333333333446e-01,2.640075756488815054e-02
2.450000000000000000e+01,7.961111111111111027e-01,2.704368893311543537e-02
2.650000000000000000e+01,7.881111111111110956e-01,2.797518741869499392e-02
2.850000000000000000e+01,7.797777777777779029e-01,2.870443248776129164e-02
3.250000000000000000e+01,7.638888888888889506e-01,3.004348699986592389e-02
3.650000000000000000e+01,7.481111111111110601e-01,3.135858911225300472e-02
4.050000000000000000e+01,7.327777777777777501e-01,3.239512994949157731e-02
4.450000000000000000e+01,7.181111111111111445e-01,3.349419518530202811e-02
4.850000000000000000e+01,7.034444444444445388e-01,3.498610835428508231e-02
5.250000000000000000e+01,6.894444444444444153e-01,3.598302068723214370e-02
5.650000000000000000e+01,6.755555555555555758e-01,3.693613106130333446e-02
6.050000000000000000e+01,6.621111111111113168e-01,3.765449655899159864e-02
6.850000000000000000e+01,6.363333333333334174e-01,3.918226639693016267e-02
7.650000000000000000e+01,6.112222222222221113e-01,4.032300143149623178e-02
8.450000000000000000e+01,5.876666666666666705e-01,4.137934267240115510e-02
9.250000000000000000e+01,5.647777777777778230e-01,4.255225545660821368e-02
1.010000000000000000e+02,5.433333333333334458e-01,4.333012808658658066e-02
1.090000000000000000e+02,5.226666666666666128e-01,4.380068492615154380e-02
1.170000000000000000e+02,5.029999999999998916e-01,4.456736474147873078e-02
1.250000000000000000e+02,4.843333333333333379e-01,4.498610896710229790e-02
1.410000000000000000e+02,4.487777777777777199e-01,4.546366070219647754e-02
1.570000000000000000e+02,4.162222222222221601e-01,4.575963772195366236e-02
1.730000000000000000e+02,3.867777777777778314e-01,4.552410838714410907e-02
1.890000000000000000e+02,3.592222222222221095e-01,4.562011008803511930e-02
2.050000000000000000e+02,3.337777777777777288e-01,4.513529045485855512e-02
2.210000000000000000e+02,3.107777777777778194e-01,4.439250437229740054e-02
2.370000000000000000e+02,2.894444444444444486e-01,4.341978555656138966e-02
2.530000000000000000e+02,2.702222222222222525e-01,4.268424117217553548e-02
2.850000000000000000e+02,2.354444444444444562e-01,4.023714425475269363e-02
3.170000000000000000e+02,2.057777777777777817e-01,3.825499241202962725e-02
3.490000000000000000e+02,1.801111111111111107e-01,3.613324108229307163e-02
3.810000000000000000e+02,1.584444444444444711e-01,3.345187256010905691e-02
4.130000000000000000e+02,1.393333333333333368e-01,3.142053468672995065e-02
4.450000000000000000e+02,1.231777777777777749e-01,2.919206988968827202e-02
4.770000000000000000e+02,1.090111111111111003e-01,2.724277172225892871e-02
5.090000000000000000e+02,9.711111111111110639e-02,2.535845245891616556e-02
5.730000000000000000e+02,7.684444444444445133e-02,2.199921084443207456e-02
6.370000000000000000e+02,6.128888888888888581e-02,1.905429377098797478e-02
7.010000000000000000e+02,4.903333333333333155e-02,1.623453109886454152e-02
7.650000000000000000e+02,3.940000000000000446e-02,1.381674708460714322e-02
8.290000000000000000e+02,3.206666666666666693e-02,1.179131035975221689e-02
8.930000000000000000e+02,2.634444444444444464e-02,1.006567324016519917e-02
9.570000000000000000e+02,2.147777777777777619e-02,8.768947738722384505e-03
1.020000000000000000e+03,1.790000000000000271e-02,7.518975994109836775e-03
1.150000000000000000e+03,1.258444444444444497e-02,4.883620867530338340e-03
1.280000000000000000e+03,9.015555555555556169e-03,3.483113230685700064e-03
1.400000000000000000e+03,6.984444444444444164e-03,3.096946524849561976e-03
1.530000000000000000e+03,5.371111111111111225e-03,2.893395256633823562e-03
1.660000000000000000e+03,4.611111111111110966e-03,2.926262310715003426e-03
1.790000000000000000e+03,3.923777777777777767e-03,2.540510469264876687e-03
1.920000000000000000e+03,3.361666666666667316e-03,2.048892993789572844e-03
2.040000000000000000e+03,3.307555555555555336e-03,2.023072855281731613e-03
2.300000000000000000e+03,2.734555555555555611e-03,1.318027608882976851e-03
2.560000000000000000e+03,2.118888888888888905e-03,1.134597334348671572e-03
2.810000000000000000e+03,2.488666666666666805e-03,9.713089106973125291e-04
3.070000000000000000e+03,2.846666666666667050e-03,1.102066241203313469e-03
3.320000000000000000e+03,3.047777777777777725e-03,1.371958251713384022e-03
3.580000000000000000e+03,2.817777777777777989e-03,1.011011594614248058e-03
3.840000000000000000e+03,2.899999999999999800e-03,8.752999485890536162e-04
4.090000000000000000e+03,3.062222222222221388e-03,1.044722185293508717e-03
4.600000000000000000e+03,2.977777777777777541e-03,1.319240101135666851e-03
5.120000000000000000e+03,1.913888888888889018e-03,1.118402928783321414e-03
5.630000000000000000e+03,2.161111111111111045e-03,8.642980453009893030e-04
6.140000000000000000e+03,2.106000000000000233e-03,9.070854425025241721e-04
6.650000000000000000e+03,1.588317777777777844e-03,9.261000560654579538e-04
7.160000000000000000e+03,2.395555555555555285e-03,1.419455098894564218e-03
7.680000000000000000e+03,1.635555555555555677e-03,8.891586066488800294e-04
8.190000000000000000e+03,1.778111111111111168e-03,1.001839363925729857e-03
9.210000000000000000e+03,1.890422222222222504e-03,1.016982597906396961e-03
1.020000000000000000e+04,1.951333333333333132e-03,8.943837263725228992e-04
1.130000000000000000e+04,1.849222222222222370e-03,1.123058299664111363e-03
1.230000000000000000e+04,1.921444444444444372e-03,7.775562859226191250e-04
1.330000000000000000e+04,1.925888888888889093e-03,8.179765345724235347e-04
1.430000000000000000e+04,2.104777777777777897e-03,7.997533647596890855e-04
1.540000000000000000e+04,1.835000000000000259e-03,9.228957145853479991e-04
1.640000000000000000e+04,1.793777777777777601e-03,1.052570517563761448e-03
1.840000000000000000e+04,1.588777777777777714e-03,1.061420484277764793e-03
2.050000000000000000e+04,2.087777777777777809e-03,8.901373177462254278e-04
2.250000000000000000e+04,2.036733333333333364e-03,1.191886924166885887e-03
2.460000000000000000e+04,1.650888888888889022e-03,8.940352963452344315e-04
2.660000000000000000e+04,1.253111111111111092e-03,5.409592046643730504e-04
2.870000000000000000e+04,1.582444444444444480e-03,7.380472734031186428e-04
3.070000000000000000e+04,1.603666666666666435e-03,9.328242063754562871e-04
3.280000000000000000e+04,1.466888888888888886e-03,8.109766402992820561e-04
3.690000000000000000e+04,1.224622222222222258e-03,8.113263427526833495e-04
4.100000000000000000e+04,1.168111111111111086e-03,5.204225313253751754e-04
4.510000000000000000e+04,1.369444444444444615e-03,7.877252235251691560e-04
4.910000000000000000e+04,1.361666666666666407e-03,6.489252653426278187e-04
5.320000000000000000e+04,1.572444444444444671e-03,1.052741671910909773e-03
5.730000000000000000e+04,1.457444444444444369e-03,7.017695688598770461e-04
6.140000000000000000e+04,1.319666666666666471e-03,6.362082992228252059e-04
6.550000000000000000e+04,1.094444444444444544e-03,6.379514305789882539e-04
7.370000000000000000e+04,1.613111111111111169e-03,6.721362295778372537e-04
8.190000000000000000e+04,1.232888888888888836e-03,6.576723052638837113e-04
9.010000000000000000e+04,1.281555555555555529e-03,6.235595623336857851e-04
9.830000000000000000e+04,1.073144444444444406e-03,6.221631118748344961e-04
1.060000000000000000e+05,1.364111111111111080e-03,3.979944862822990263e-04
1.150000000000000000e+05,1.016777777777777688e-03,4.443157035762346847e-04
1.230000000000000000e+05,9.328888888888889168e-04,6.216772563888043430e-04
1.310000000000000000e+05,9.028888888888890549e-04,5.366498962182990546e-04
1.470000000000000000e+05,1.031666666666666843e-03,5.214966442845053946e-04
1.640000000000000000e+05,8.294444444444444998e-04,3.305287850971194404e-04
1.800000000000000000e+05,9.770000000000000039e-04,5.043597426440774327e-04
1.970000000000000000e+05,1.087555555555555368e-03,4.404781808191839598e-04
2.130000000000000000e+05,1.027777777777777631e-03,6.168384670596058130e-04
2.290000000000000000e+05,8.006222222222221432e-04,6.073733896413674839e-04
2.460000000000000000e+05,9.563333333333333408e-04,4.969720817108341012e-04
2.620000000000000000e+05,9.663333333333333670e-04,2.787382284509966183e-04
2.950000000000000000e+05,1.081444444444444554e-03,5.911034408441367440e-04
3.280000000000000000e+05,1.046666666666666882e-03,4.827077273050432563e-04
3.600000000000000000e+05,9.301111111111111558e-04,3.544514933120060840e-04
3.930000000000000000e+05,1.172333333333333170e-03,4.300383703810626169e-04
4.260000000000000000e+05,9.421111111111111222e-04,5.363812646906220135e-04
4.590000000000000000e+05,9.676666666666665882e-04,5.429882595415852714e-04
4.920000000000000000e+05,9.692222222222222298e-04,5.622985812221514921e-04
5.240000000000000000e+05,1.017888888888888706e-03,4.630292767321642034e-04
5.900000000000000000e+05,9.466666666666666199e-04,6.534529439829620066e-04
6.550000000000000000e+05,9.141111111111110922e-04,5.806271274330119603e-04
7.210000000000000000e+05,9.573333333333333651e-04,6.176710289466392232e-04
7.860000000000000000e+05,8.976666666666666215e-04,6.018683410846594091e-04
8.520000000000000000e+05,8.800000000000000313e-04,6.879963662694738068e-04
9.180000000000000000e+05,7.861111111111111251e-04,5.313928500752632166e-04
9.830000000000000000e+05,8.190000000000000665e-04,5.326314391772231155e-04
1.050000000000000000e+06,1.035999999999999812e-03,4.834503593958742952e-04
1.180000000000000000e+06,8.044444444444444342e-04,7.836195044648759525e-04
1.310000000000000000e+06,6.121111111111110156e-04,6.001871467393409118e-04
1.440000000000000000e+06,6.664888888888889466e-04,6.041588790302688606e-04
1.570000000000000000e+06,7.104444444444445346e-04,7.253044379967476694e-04
1.700000000000000000e+06,5.323333333333333346e-04,5.626824148665035682e-04
1.840000000000000000e+06,6.503333333333333839e-04,3.353468353809231661e-04
1.970000000000000000e+06,6.438888888888888310e-04,4.341277013864827195e-04
2.100000000000000000e+06,8.522222222222222048e-04,5.162542439965452524e-04
2.360000000000000000e+06,8.018888888888888768e-04,4.854560856669850569e-04
2.620000000000000000e+06,8.495555555555556540e-04,5.701155828231480862e-04
2.880000000000000000e+06,8.524444444444444083e-04,7.498134953291904232e-04
3.150000000000000000e+06,8.464444444444443709e-04,7.838003749538384555e-04
3.410000000000000000e+06,5.886999999999999438e-04,8.295590304493105031e-04
3.670000000000000000e+06,8.832799999999999593e-04,8.102084951418369067e-04
3.930000000000000000e+06,7.068888888888889529e-04,1.099865155876442397e-03
4.190000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
4.720000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.240000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.770000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.290000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.820000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.340000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.860000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
8.390000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
