Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.643333333333332869e-01,3.055050463303896242e-03
1.000000000000000000e+00,8.699999999999999956e-01,2.000000000000001776e-03
1.500000000000000000e+00,8.673333333333332895e-01,4.163331998932269518e-03
2.000000000000000000e+00,8.639999999999999902e-01,3.000000000000002665e-03
2.500000000000000000e+00,8.629999999999999893e-01,4.358898943540677820e-03
3.000000000000000000e+00,8.606666666666665799e-01,3.511884584284249728e-03
3.500000000000000000e+00,8.596666666666665790e-01,4.041451884327383615e-03
4.000000000000000000e+00,8.573333333333333917e-01,3.214550253664321365e-03
4.500000000000000000e+00,8.539999999999999813e-01,3.605551275463992570e-03
5.500000000000000000e+00,8.499999999999999778e-01,3.605551275463992570e-03
6.500000000000000000e+00,8.466666666666666785e-01,3.055050463303895809e-03
7.500000000000000000e+00,8.419999999999999707e-01,4.000000000000003553e-03
8.500000000000000000e+00,8.386666666666666714e-01,3.055050463303895809e-03
9.500000000000000000e+00,8.333333333333333703e-01,2.516611478423585232e-03
1.050000000000000000e+01,8.309999999999999609e-01,4.000000000000003553e-03
1.150000000000000000e+01,8.266666666666666607e-01,3.511884584284249728e-03
1.250000000000000000e+01,8.229999999999999538e-01,3.000000000000002665e-03
1.450000000000000000e+01,8.143333333333332424e-01,3.055050463303835527e-03
1.650000000000000000e+01,8.066666666666666430e-01,3.511884584284249728e-03
1.850000000000000000e+01,7.986666666666666359e-01,3.511884584284249728e-03
2.050000000000000000e+01,7.913333333333333330e-01,4.041451884327383615e-03
2.250000000000000000e+01,7.843333333333334378e-01,3.055050463303895809e-03
2.450000000000000000e+01,7.770000000000001350e-01,3.000000000000002665e-03
2.650000000000000000e+01,7.703333333333333144e-01,3.511884584284249728e-03
2.850000000000000000e+01,7.626666666666667149e-01,3.511884584284249728e-03
3.250000000000000000e+01,7.493333333333334068e-01,4.041451884327383615e-03
3.650000000000000000e+01,7.356666666666665799e-01,3.511884584284249728e-03
4.050000000000000000e+01,7.223333333333332718e-01,4.041451884327383615e-03
4.450000000000000000e+01,7.093333333333333712e-01,3.055050463303895809e-03
4.850000000000000000e+01,6.966666666666666563e-01,3.214550253664321365e-03
5.250000000000000000e+01,6.846666666666667567e-01,3.511884584284196819e-03
5.650000000000000000e+01,6.723333333333334494e-01,4.041451884327383615e-03
6.050000000000000000e+01,6.606666666666666243e-01,3.214550253664321365e-03
6.850000000000000000e+01,6.386666666666666048e-01,3.214550253664321365e-03
7.650000000000000000e+01,6.166666666666665853e-01,3.214550253664321365e-03
8.450000000000000000e+01,5.959999999999999742e-01,3.464101615137758251e-03
9.250000000000000000e+01,5.769999999999999574e-01,3.464101615137758251e-03
1.010000000000000000e+02,5.576666666666666439e-01,3.214550253664321365e-03
1.090000000000000000e+02,5.396666666666666279e-01,4.041451884327383615e-03
1.170000000000000000e+02,5.226666666666667238e-01,3.214550253664321365e-03
1.250000000000000000e+02,5.060000000000000053e-01,3.464101615137758251e-03
1.410000000000000000e+02,4.746666666666666257e-01,3.214550253664321365e-03
1.570000000000000000e+02,4.453333333333333588e-01,3.785938897200185650e-03
1.730000000000000000e+02,4.183333333333332793e-01,3.785938897200185650e-03
1.890000000000000000e+02,3.936666666666666647e-01,4.163331998932269518e-03
2.050000000000000000e+02,3.706666666666666998e-01,4.163331998932269518e-03
2.210000000000000000e+02,3.489999999999999769e-01,5.291502622129154627e-03
2.370000000000000000e+02,3.290000000000000147e-01,5.291502622129185852e-03
2.530000000000000000e+02,3.106666666666666465e-01,4.932882862316251803e-03
2.850000000000000000e+02,2.770000000000000240e-01,5.196152422706636076e-03
3.170000000000000000e+02,2.476666666666666738e-01,4.932882862316251803e-03
3.490000000000000000e+02,2.223333333333333550e-01,4.725815626252612665e-03
3.810000000000000000e+02,1.996666666666666590e-01,4.163331998932269518e-03
4.130000000000000000e+02,1.796666666666666412e-01,4.163331998932269518e-03
4.450000000000000000e+02,1.616666666666666530e-01,4.163331998932269518e-03
4.770000000000000000e+02,1.459999999999999909e-01,3.605551275463992570e-03
5.090000000000000000e+02,1.330000000000000071e-01,3.605551275463992570e-03
5.730000000000000000e+02,1.096666666666666762e-01,3.511884584284249294e-03
6.370000000000000000e+02,9.116666666666667362e-02,2.900574655707612286e-03
7.010000000000000000e+02,7.590000000000000913e-02,2.622975409720805506e-03
7.650000000000000000e+02,6.356666666666667409e-02,2.250185177565026950e-03
8.290000000000000000e+02,5.373333333333333434e-02,1.497776129244064161e-03
8.930000000000000000e+02,4.596666666666666262e-02,4.041451884327353040e-04
9.570000000000000000e+02,3.929999999999999466e-02,1.732050807568886769e-04
1.020000000000000000e+03,3.406666666666666871e-02,3.214550253664306403e-04
1.150000000000000000e+03,2.529999999999999957e-02,1.053565375285274441e-03
1.280000000000000000e+03,1.796666666666666898e-02,1.379613472438324159e-03
1.400000000000000000e+03,1.336666666666666559e-02,4.725815626252606377e-04
1.530000000000000000e+03,9.573333333333331266e-03,1.462919455518085733e-03
1.660000000000000000e+03,7.086666666666667329e-03,1.642386475021434533e-03
1.790000000000000000e+03,5.373333333333334128e-03,1.357104761370077047e-03
1.920000000000000000e+03,4.480000000000000475e-03,1.655807959879406020e-03
2.040000000000000000e+03,4.426666666666666423e-03,1.600322884087249748e-03
2.300000000000000000e+03,4.060000000000000241e-03,1.802775637731993303e-04
2.560000000000000000e+03,3.863333333333333203e-03,5.750072463311512155e-04
2.810000000000000000e+03,3.690000000000000138e-03,1.218646790501661404e-03
3.070000000000000000e+03,3.096666666666666404e-03,1.838731446767942869e-03
3.320000000000000000e+03,2.516666666666666618e-03,1.916281120643141241e-03
3.580000000000000000e+03,2.724000000000000293e-03,2.471199708643556908e-03
3.840000000000000000e+03,3.150000000000000022e-03,2.210407202304589050e-03
4.090000000000000000e+03,2.266666666666666829e-03,8.715694655811050172e-04
4.600000000000000000e+03,2.110000000000000330e-03,6.002499479383567897e-04
5.120000000000000000e+03,1.999333333333333431e-03,1.472467769879304712e-03
5.630000000000000000e+03,1.693000000000000060e-03,9.367374231875227712e-04
