Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.037777777777779242e-01,2.536127844656974398e-02
1.000000000000000000e+00,8.061111111111111116e-01,2.532510831390676759e-02
1.500000000000000000e+00,8.032222222222221708e-01,2.549400801059815633e-02
2.000000000000000000e+00,8.008888888888887614e-01,2.593956651740945279e-02
2.500000000000000000e+00,7.984444444444445121e-01,2.551524598701287658e-02
3.000000000000000000e+00,7.973333333333332273e-01,2.525371259834876397e-02
3.500000000000000000e+00,7.953333333333332256e-01,2.631539473388151348e-02
4.000000000000000000e+00,7.941111111111112120e-01,2.694180972227201015e-02
4.500000000000000000e+00,7.922222222222223831e-01,2.642809952388638917e-02
5.500000000000000000e+00,7.890000000000000346e-01,2.675817632051929323e-02
6.500000000000000000e+00,7.853333333333334387e-01,2.716615541441225190e-02
7.500000000000000000e+00,7.823333333333333250e-01,2.749090758778255025e-02
8.500000000000000000e+00,7.791111111111110876e-01,2.763351427363358939e-02
9.500000000000000000e+00,7.766666666666668384e-01,2.771281292110204172e-02
1.050000000000000000e+01,7.737777777777777866e-01,2.757615717326191568e-02
1.150000000000000000e+01,7.708888888888889568e-01,2.834803540126037621e-02
1.250000000000000000e+01,7.683333333333334236e-01,2.871410803072248566e-02
1.450000000000000000e+01,7.631111111111112955e-01,2.911376154177114373e-02
1.650000000000000000e+01,7.578888888888888342e-01,2.931486160825448259e-02
1.850000000000000000e+01,7.536666666666665959e-01,2.981191037152771187e-02
2.050000000000000000e+01,7.491111111111110610e-01,3.044028763187222111e-02
2.250000000000000000e+01,7.446666666666665879e-01,3.103224129836583065e-02
2.450000000000000000e+01,7.406666666666665844e-01,3.103224129836582718e-02
2.650000000000000000e+01,7.366666666666666918e-01,3.170961999141588133e-02
2.850000000000000000e+01,7.329999999999999849e-01,3.219860245414388200e-02
3.250000000000000000e+01,7.259999999999998677e-01,3.299242337264724628e-02
3.650000000000000000e+01,7.196666666666666767e-01,3.346640106136303250e-02
4.050000000000000000e+01,7.134444444444443256e-01,3.419470394341464492e-02
4.450000000000000000e+01,7.077777777777778390e-01,3.451730644827958466e-02
4.850000000000000000e+01,7.026666666666666616e-01,3.547181980107588090e-02
5.250000000000000000e+01,6.976666666666667682e-01,3.560898762952968699e-02
5.650000000000000000e+01,6.931111111111111223e-01,3.642953624617131791e-02
6.050000000000000000e+01,6.891111111111111187e-01,3.650494639238783395e-02
6.850000000000000000e+01,6.815555555555555811e-01,3.724282182888102172e-02
7.650000000000000000e+01,6.747777777777776986e-01,3.813717929323618555e-02
8.450000000000000000e+01,6.683333333333334458e-01,3.873306081372860504e-02
9.250000000000000000e+01,6.631111111111110956e-01,3.932061941413322187e-02
1.010000000000000000e+02,6.575555555555555598e-01,3.980612738986017557e-02
1.090000000000000000e+02,6.531111111111110867e-01,4.016044211797362845e-02
1.170000000000000000e+02,6.486666666666666137e-01,4.065402809070708945e-02
1.250000000000000000e+02,6.444444444444444864e-01,4.111298794514671451e-02
1.410000000000000000e+02,6.364444444444443683e-01,4.167766521504988331e-02
1.570000000000000000e+02,6.292222222222223493e-01,4.239627866268979445e-02
1.730000000000000000e+02,6.223333333333332940e-01,4.285440467443223794e-02
1.890000000000000000e+02,6.157777777777777573e-01,4.312997153308179704e-02
2.050000000000000000e+02,6.096666666666666901e-01,4.380068492615157155e-02
2.210000000000000000e+02,6.034444444444445610e-01,4.431735300960311374e-02
2.370000000000000000e+02,5.973333333333333828e-01,4.449719092257398839e-02
2.530000000000000000e+02,5.912222222222222046e-01,4.480172367715827553e-02
2.850000000000000000e+02,5.792222222222220829e-01,4.545266157712267441e-02
3.170000000000000000e+02,5.677777777777777146e-01,4.592324514278627728e-02
3.490000000000000000e+02,5.563333333333333464e-01,4.647848964843843966e-02
3.810000000000000000e+02,5.448888888888888671e-01,4.676388682638676908e-02
4.130000000000000000e+02,5.337777777777777954e-01,4.714015745035694122e-02
4.450000000000000000e+02,5.230000000000000204e-01,4.746577714522326463e-02
4.770000000000000000e+02,5.121111111111110725e-01,4.772170482192680113e-02
5.090000000000000000e+02,5.013333333333332975e-01,4.775719841029203022e-02
5.730000000000000000e+02,4.805555555555555691e-01,4.806794958990636552e-02
6.370000000000000000e+02,4.604444444444444340e-01,4.813032077368463446e-02
7.010000000000000000e+02,4.408888888888888857e-01,4.810001155001016049e-02
7.650000000000000000e+02,4.219999999999999862e-01,4.783042964473557812e-02
8.290000000000000000e+02,4.038888888888889084e-01,4.739051710111539389e-02
8.930000000000000000e+02,3.859999999999999543e-01,4.702127178203499569e-02
9.570000000000000000e+02,3.691111111111111120e-01,4.641240255697942629e-02
1.020000000000000000e+03,3.531111111111110978e-01,4.552593888225822671e-02
1.150000000000000000e+03,3.225555555555555398e-01,4.438781113974620690e-02
1.280000000000000000e+03,2.944444444444444531e-01,4.287514172312178323e-02
1.400000000000000000e+03,2.693333333333333690e-01,4.147891030391227807e-02
1.530000000000000000e+03,2.467777777777777903e-01,3.984902062089410585e-02
1.660000000000000000e+03,2.267777777777777726e-01,3.827459267509512181e-02
1.790000000000000000e+03,2.087777777777777566e-01,3.706338414722061547e-02
1.920000000000000000e+03,1.931111111111111223e-01,3.555434025700816847e-02
2.040000000000000000e+03,1.791111111111111098e-01,3.453058225850109964e-02
2.300000000000000000e+03,1.554444444444444406e-01,3.157574667015457942e-02
2.560000000000000000e+03,1.352888888888889030e-01,2.832050690067378085e-02
2.810000000000000000e+03,1.192888888888889026e-01,2.592852890372130195e-02
3.070000000000000000e+03,1.055888888888888988e-01,2.343231979790116881e-02
3.320000000000000000e+03,9.428888888888889430e-02,2.192780452099824667e-02
3.580000000000000000e+03,8.436666666666665926e-02,2.090753452705507165e-02
3.840000000000000000e+03,7.628888888888889219e-02,2.000452726537448392e-02
4.090000000000000000e+03,6.954444444444443651e-02,1.881124072935588809e-02
4.600000000000000000e+03,5.883333333333332776e-02,1.662475563730186207e-02
5.120000000000000000e+03,5.031111111111111200e-02,1.536200218432190803e-02
5.630000000000000000e+03,4.273333333333333844e-02,1.478056155902068500e-02
6.140000000000000000e+03,3.677777777777777729e-02,1.401193935343870989e-02
6.650000000000000000e+03,3.183888888888888880e-02,1.375326728857950709e-02
7.160000000000000000e+03,2.752555555555555658e-02,1.323871699893074128e-02
7.680000000000000000e+03,2.535666666666666624e-02,1.206636440689572327e-02
8.190000000000000000e+03,2.381888888888888944e-02,1.146366918185932025e-02
9.210000000000000000e+03,2.142222222222222097e-02,1.000521961000579163e-02
1.020000000000000000e+04,2.045444444444444523e-02,1.015609067396396406e-02
1.130000000000000000e+04,1.856111111111111156e-02,9.847195596265522627e-03
1.230000000000000000e+04,1.692222222222222391e-02,7.605923313079380674e-03
1.330000000000000000e+04,1.652555555555555375e-02,6.365656115262414982e-03
1.430000000000000000e+04,1.543333333333333363e-02,5.979757520167519776e-03
1.540000000000000000e+04,1.500666666666666815e-02,6.671418514828762227e-03
1.640000000000000000e+04,1.300222222222222231e-02,6.146354158722423799e-03
1.840000000000000000e+04,1.030444444444444420e-02,3.175760188959137961e-03
