Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,2.510000000000000009e-01,6.755738301621815045e-02
1.000000000000000000e+00,2.510000000000000009e-01,6.977822009767804812e-02
1.500000000000000000e+00,2.516666666666666496e-01,6.763381797099239645e-02
2.000000000000000000e+00,2.489999999999999991e-01,6.656575696257047148e-02
2.500000000000000000e+00,2.530000000000000027e-01,6.854925236645546816e-02
3.000000000000000000e+00,2.496666666666666756e-01,6.724829613702738851e-02
3.500000000000000000e+00,2.489999999999999991e-01,6.954854419756031914e-02
4.000000000000000000e+00,2.469999999999999973e-01,6.677574409918619891e-02
4.500000000000000000e+00,2.469999999999999973e-01,6.677574409918619891e-02
5.500000000000000000e+00,2.463333333333333208e-01,6.788470618138767176e-02
6.500000000000000000e+00,2.489999999999999991e-01,6.620422947214173182e-02
7.500000000000000000e+00,2.456666666666666721e-01,7.040123104984269409e-02
8.500000000000000000e+00,2.463333333333333208e-01,6.672580710140067761e-02
9.500000000000000000e+00,2.473333333333333217e-01,6.610849668033098869e-02
1.050000000000000000e+01,2.459999999999999964e-01,6.536818798161686539e-02
1.150000000000000000e+01,2.426666666666666694e-01,6.627468093724278586e-02
1.250000000000000000e+01,2.403333333333333155e-01,6.709942871093116379e-02
1.450000000000000000e+01,2.406666666666666676e-01,6.583565396753747467e-02
1.650000000000000000e+01,2.373333333333333128e-01,6.530951946947192999e-02
1.850000000000000000e+01,2.359999999999999876e-01,6.496922348312314521e-02
2.050000000000000000e+01,2.363333333333333119e-01,6.730032194078519603e-02
2.250000000000000000e+01,2.326666666666666605e-01,6.668083182844475321e-02
2.450000000000000000e+01,2.309999999999999831e-01,6.458327956987008900e-02
2.650000000000000000e+01,2.306666666666666587e-01,6.326399713370418898e-02
2.850000000000000000e+01,2.279999999999999805e-01,6.478425734698205207e-02
3.250000000000000000e+01,2.256666666666666543e-01,6.344551468254734650e-02
3.650000000000000000e+01,2.216666666666666508e-01,6.245264872952412810e-02
4.050000000000000000e+01,2.179999999999999716e-01,6.139218191268329405e-02
4.450000000000000000e+01,2.153333333333333488e-01,6.274020507882752118e-02
4.850000000000000000e+01,2.109999999999999931e-01,6.179805822192151882e-02
5.250000000000000000e+01,2.066666666666666929e-01,6.146001410131090442e-02
5.650000000000000000e+01,2.046666666666666912e-01,6.086323466045273634e-02
6.050000000000000000e+01,2.023333333333333373e-01,5.975226634474490456e-02
6.850000000000000000e+01,1.966666666666666841e-01,5.770904030854554639e-02
7.650000000000000000e+01,1.903333333333333266e-01,5.818361739642296387e-02
8.450000000000000000e+01,1.863333333333333230e-01,5.762233363317849355e-02
9.250000000000000000e+01,1.796666666666666412e-01,5.629683235612224779e-02
1.010000000000000000e+02,1.750000000000000167e-01,5.524490926773253929e-02
1.090000000000000000e+02,1.700000000000000122e-01,5.411099703387473731e-02
1.170000000000000000e+02,1.656666666666666565e-01,5.430776494511013741e-02
1.250000000000000000e+02,1.616666666666666530e-01,5.372460640463858766e-02
1.410000000000000000e+02,1.533333333333333215e-01,5.063924696649164253e-02
1.570000000000000000e+02,1.457333333333333536e-01,5.006808697497173305e-02
1.730000000000000000e+02,1.390333333333333421e-01,4.864569182706042494e-02
1.890000000000000000e+02,1.320999999999999952e-01,4.798155895758285383e-02
2.050000000000000000e+02,1.266333333333333477e-01,4.610643483650989083e-02
2.210000000000000000e+02,1.199000000000000066e-01,4.527615266340549033e-02
2.370000000000000000e+02,1.152999999999999997e-01,4.314475634419552563e-02
2.530000000000000000e+02,1.099666666666666570e-01,4.219008572322806988e-02
2.850000000000000000e+02,1.012666666666666715e-01,4.124128190700833418e-02
3.170000000000000000e+02,9.410000000000000309e-02,3.957436038649266713e-02
3.490000000000000000e+02,8.733333333333333226e-02,3.755440497908778263e-02
