Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,9.240000000000000435e-01,4.000000000000003553e-03
1.000000000000000000e+00,9.276666666666667505e-01,2.309401076758505356e-03
1.500000000000000000e+00,9.266666666666667496e-01,2.081665999466134759e-03
2.000000000000000000e+00,9.223333333333334494e-01,4.509249752822898534e-03
2.500000000000000000e+00,9.203333333333333366e-01,4.041451884327383615e-03
3.000000000000000000e+00,9.190000000000000391e-01,2.645751311064592926e-03
3.500000000000000000e+00,9.160000000000000364e-01,1.732050807568879126e-03
4.000000000000000000e+00,9.140000000000000346e-01,3.605551275463992570e-03
4.500000000000000000e+00,9.110000000000000320e-01,3.605551275463992570e-03
5.500000000000000000e+00,9.060000000000000275e-01,2.645751311064592926e-03
6.500000000000000000e+00,9.006666666666666154e-01,3.055050463303896242e-03
7.500000000000000000e+00,8.963333333333333153e-01,3.511884584284249728e-03
8.500000000000000000e+00,8.910000000000000142e-01,3.464101615137757818e-03
9.500000000000000000e+00,8.856666666666667131e-01,3.055050463303895809e-03
1.050000000000000000e+01,8.816666666666667096e-01,1.527525231651947904e-03
1.150000000000000000e+01,8.769999999999998908e-01,3.000000000000002665e-03
1.250000000000000000e+01,8.713333333333332931e-01,2.516611478423585232e-03
1.450000000000000000e+01,8.609999999999998765e-01,3.000000000000002665e-03
1.650000000000000000e+01,8.526666666666665728e-01,2.516611478423585232e-03
1.850000000000000000e+01,8.429999999999999716e-01,2.645751311064592926e-03
2.050000000000000000e+01,8.339999999999999636e-01,2.645751311064592926e-03
2.250000000000000000e+01,8.246666666666665479e-01,2.516611478423585232e-03
2.450000000000000000e+01,8.153333333333332433e-01,2.516611478423585232e-03
2.650000000000000000e+01,8.060000000000000497e-01,2.000000000000001776e-03
2.850000000000000000e+01,7.970000000000000417e-01,2.000000000000001776e-03
3.250000000000000000e+01,7.803333333333334343e-01,1.527525231651947904e-03
3.650000000000000000e+01,7.633333333333333082e-01,1.527525231651948121e-03
4.050000000000000000e+01,7.466666666666667007e-01,2.081665999466134759e-03
4.450000000000000000e+01,7.296666666666666856e-01,2.081665999466134759e-03
4.850000000000000000e+01,7.143333333333332646e-01,1.527525231651948121e-03
5.250000000000000000e+01,6.996666666666665479e-01,2.081665999466134759e-03
5.650000000000000000e+01,6.843333333333333490e-01,1.527525231651948121e-03
6.050000000000000000e+01,6.703333333333333366e-01,1.527525231651948121e-03
6.850000000000000000e+01,6.416666666666667185e-01,2.081665999466134759e-03
7.650000000000000000e+01,6.146666666666665835e-01,2.081665999466134759e-03
8.450000000000000000e+01,5.893333333333333757e-01,1.527525231651947904e-03
9.250000000000000000e+01,5.649999999999999467e-01,1.732050807568878909e-03
1.010000000000000000e+02,5.420000000000000373e-01,1.732050807568878909e-03
1.090000000000000000e+02,5.193333333333333135e-01,2.309401076758505356e-03
1.170000000000000000e+02,4.983333333333333504e-01,1.527525231651947904e-03
1.250000000000000000e+02,4.783333333333333326e-01,1.527525231651947904e-03
1.410000000000000000e+02,4.406666666666667065e-01,1.154700538379252678e-03
1.570000000000000000e+02,4.063333333333333797e-01,5.773502691895942467e-04
1.730000000000000000e+02,3.746666666666667034e-01,5.773502691896263391e-04
1.890000000000000000e+02,3.459999999999999187e-01,6.798699777552591143e-17
2.050000000000000000e+02,3.196666666666667100e-01,5.773502691896263391e-04
2.210000000000000000e+02,2.953333333333332811e-01,5.773502691896263391e-04
2.370000000000000000e+02,2.733333333333333726e-01,5.773502691896263391e-04
2.530000000000000000e+02,2.536666666666666514e-01,5.773502691896263391e-04
2.850000000000000000e+02,2.176666666666666750e-01,5.773502691896263391e-04
3.170000000000000000e+02,1.873333333333333517e-01,1.154700538379252678e-03
3.490000000000000000e+02,1.616666666666666530e-01,5.773502691896263391e-04
3.810000000000000000e+02,1.393333333333333368e-01,1.154700538379252678e-03
4.130000000000000000e+02,1.203333333333333338e-01,1.154700538379252678e-03
4.450000000000000000e+02,1.039999999999999952e-01,1.000000000000000888e-03
4.770000000000000000e+02,9.059999999999999998e-02,1.252996408614167603e-03
5.090000000000000000e+02,7.953333333333333088e-02,1.150362261782491343e-03
5.730000000000000000e+02,6.106666666666666493e-02,1.106044001535803857e-03
6.370000000000000000e+02,4.750000000000000749e-02,1.276714533480368579e-03
7.010000000000000000e+02,3.663333333333333025e-02,1.844812546936228223e-03
