Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,5.090833333333333321e-01,3.697777792953575032e-02
1.000000000000000000e+00,4.942499999999999116e-01,3.877000949656366630e-02
1.500000000000000000e+00,4.763333333333333308e-01,3.807966131756698042e-02
2.000000000000000000e+00,4.609999999999999098e-01,3.730951621235526622e-02
2.500000000000000000e+00,4.473333333333333606e-01,3.759674389511877268e-02
3.000000000000000000e+00,4.339999999999999414e-01,3.713611327388623151e-02
3.500000000000000000e+00,4.204999999999999294e-01,3.722047334953757641e-02
4.000000000000000000e+00,4.069999999999999729e-01,3.665564572663213005e-02
4.500000000000000000e+00,3.959999999999999631e-01,3.776963667478751285e-02
5.500000000000000000e+00,3.740833333333333233e-01,3.671377827398748100e-02
6.500000000000000000e+00,3.535000000000000919e-01,3.701965080135881381e-02
7.500000000000000000e+00,3.339166666666666394e-01,3.604658181584018128e-02
8.500000000000000000e+00,3.160833333333333273e-01,3.554883538134120946e-02
9.500000000000000000e+00,2.989999999999999880e-01,3.553743224979952903e-02
1.050000000000000000e+01,2.837500000000000022e-01,3.479583308386220708e-02
1.150000000000000000e+01,2.691666666666666652e-01,3.442206832656613535e-02
1.250000000000000000e+01,2.557499999999999774e-01,3.378306461150992757e-02
1.450000000000000000e+01,2.300833333333333064e-01,3.257287866066529286e-02
1.650000000000000000e+01,2.073333333333333417e-01,3.172419017759542381e-02
1.850000000000000000e+01,1.883333333333333526e-01,3.071965119751475862e-02
2.050000000000000000e+01,1.709166666666666889e-01,2.939529440800573573e-02
2.250000000000000000e+01,1.554166666666666752e-01,2.842680659752926109e-02
2.450000000000000000e+01,1.417833333333333168e-01,2.757171915150915739e-02
2.650000000000000000e+01,1.295249999999999735e-01,2.631657358879657335e-02
2.850000000000000000e+01,1.186999999999999861e-01,2.555361564881323405e-02
3.250000000000000000e+01,1.003166666666666651e-01,2.343357472180512477e-02
3.650000000000000000e+01,8.536666666666666015e-02,2.198393352731338110e-02
4.050000000000000000e+01,7.334166666666668000e-02,2.016403000544796792e-02
4.450000000000000000e+01,6.399166666666665504e-02,1.908595191773416674e-02
4.850000000000000000e+01,5.603333333333334471e-02,1.780195767239369994e-02
5.250000000000000000e+01,4.904166666666667090e-02,1.697722850994200922e-02
5.650000000000000000e+01,4.395000000000000989e-02,1.607937696667267186e-02
6.050000000000000000e+01,3.974166666666666820e-02,1.501402122461978350e-02
6.850000000000000000e+01,3.284166666666667178e-02,1.349905440010409387e-02
7.650000000000000000e+01,2.793333333333333779e-02,1.231778708972836554e-02
8.450000000000000000e+01,2.446166666666666281e-02,1.143545509952854228e-02
9.250000000000000000e+01,2.187666666666666926e-02,1.110229978905544548e-02
1.010000000000000000e+02,2.004916666666666653e-02,1.036525442246470988e-02
1.090000000000000000e+02,1.878999999999999768e-02,1.010702455990611717e-02
1.170000000000000000e+02,1.762999999999999984e-02,9.698650327845528135e-03
1.250000000000000000e+02,1.683249999999999677e-02,9.604173453622790943e-03
1.410000000000000000e+02,1.557916666666666651e-02,9.147951045634936454e-03
1.570000000000000000e+02,1.462666666666666802e-02,8.652039521337607023e-03
1.730000000000000000e+02,1.396583333333333184e-02,8.364401253726014632e-03
1.890000000000000000e+02,1.339333333333333348e-02,8.143858068656664034e-03
2.050000000000000000e+02,1.275583333333333257e-02,7.988520694020130250e-03
2.210000000000000000e+02,1.242750000000000105e-02,7.426179887888033695e-03
2.370000000000000000e+02,1.206416666666666748e-02,7.325330223190479675e-03
2.530000000000000000e+02,1.166166666666666567e-02,7.238828174044009342e-03
2.850000000000000000e+02,1.085916666666666454e-02,6.565054120573615183e-03
3.170000000000000000e+02,1.018666666666666505e-02,6.270076602886172704e-03
3.490000000000000000e+02,9.623333333333332698e-03,5.895157231819926798e-03
3.810000000000000000e+02,9.135833333333332612e-03,5.419044629542157585e-03
4.130000000000000000e+02,8.767499999999999252e-03,4.993485073755420806e-03
4.450000000000000000e+02,8.237500000000000031e-03,4.644396672824733716e-03
4.770000000000000000e+02,7.884999999999999648e-03,4.444417335775912269e-03
5.090000000000000000e+02,7.406666666666666433e-03,4.237551465674773907e-03
5.730000000000000000e+02,6.925833333333333321e-03,3.792699825941537890e-03
