Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.843333333333332158e-01,3.238440982942253354e-02
1.000000000000000000e+00,7.584444444444443656e-01,3.603162191433766787e-02
1.500000000000000000e+00,7.361111111111110494e-01,3.858576306244459325e-02
2.000000000000000000e+00,7.136666666666667824e-01,4.162030754331351445e-02
2.500000000000000000e+00,6.937777777777778265e-01,4.509372954684989776e-02
3.000000000000000000e+00,6.757777777777778105e-01,4.854322243572673640e-02
3.500000000000000000e+00,6.614444444444445015e-01,4.951290516398504371e-02
4.000000000000000000e+00,6.448888888888888449e-01,5.282386876319369873e-02
4.500000000000000000e+00,6.304444444444444740e-01,5.222573865229460099e-02
5.500000000000000000e+00,6.034444444444445610e-01,5.453693957106302281e-02
6.500000000000000000e+00,5.765555555555555989e-01,5.862616973483580213e-02
7.500000000000000000e+00,5.535555555555554674e-01,6.159973845543321308e-02
8.500000000000000000e+00,5.304444444444444962e-01,6.433916208482806653e-02
9.500000000000000000e+00,5.121111111111110725e-01,6.625036687529442525e-02
1.050000000000000000e+01,4.925555555555555243e-01,6.806451188231482652e-02
1.150000000000000000e+01,4.744444444444443909e-01,7.073208450044278506e-02
1.250000000000000000e+01,4.571111111111110792e-01,7.114675755866259332e-02
1.450000000000000000e+01,4.243333333333332846e-01,7.422937423958254899e-02
1.650000000000000000e+01,3.952222222222221970e-01,7.687291099239343395e-02
1.850000000000000000e+01,3.697777777777777608e-01,7.772029621948468858e-02
2.050000000000000000e+01,3.464444444444444438e-01,7.932230315477342697e-02
2.250000000000000000e+01,3.240000000000000657e-01,8.065203035262039077e-02
2.450000000000000000e+01,3.018888888888888733e-01,8.132564854405473220e-02
2.650000000000000000e+01,2.840000000000000302e-01,8.130036900285263213e-02
2.850000000000000000e+01,2.673333333333333672e-01,8.228152891141486680e-02
3.250000000000000000e+01,2.365555555555555467e-01,8.189491912064983392e-02
3.650000000000000000e+01,2.115555555555555522e-01,8.193612010449223548e-02
4.050000000000000000e+01,1.891111111111111187e-01,8.135945618741013963e-02
4.450000000000000000e+01,1.704222222222222527e-01,7.947853134302648725e-02
4.850000000000000000e+01,1.547666666666666635e-01,7.815801302489720770e-02
5.250000000000000000e+01,1.406555555555555614e-01,7.726234708949618335e-02
5.650000000000000000e+01,1.300111111111111051e-01,7.553777936311810437e-02
6.050000000000000000e+01,1.192888888888889026e-01,7.385623610170714837e-02
6.850000000000000000e+01,1.027999999999999747e-01,7.078373753907037103e-02
7.650000000000000000e+01,9.017777777777778725e-02,6.852475424577927909e-02
8.450000000000000000e+01,8.107777777777777639e-02,6.579575931961302582e-02
9.250000000000000000e+01,7.371111111111111613e-02,6.343647303492770673e-02
1.010000000000000000e+02,6.784444444444444333e-02,6.165831474973815923e-02
1.090000000000000000e+02,6.353222222222222604e-02,5.953398310582322384e-02
1.170000000000000000e+02,6.001888888888889245e-02,5.840924508253047404e-02
1.250000000000000000e+02,5.695666666666666933e-02,5.662445695103838356e-02
