Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,3.882222222222223018e-02,2.067938452769918500e-02
1.000000000000000000e+00,2.736666666666666414e-02,1.382108895854447517e-02
1.500000000000000000e+00,2.484444444444444677e-02,1.389605259697076177e-02
2.000000000000000000e+00,2.280000000000000082e-02,1.219241567532865743e-02
2.500000000000000000e+00,2.114333333333333342e-02,1.238595575642025166e-02
3.000000000000000000e+00,2.027777777777777651e-02,1.025765296958541274e-02
3.500000000000000000e+00,1.832222222222222238e-02,9.074108465543292285e-03
4.000000000000000000e+00,1.907444444444444595e-02,1.110570248916194387e-02
4.500000000000000000e+00,1.854444444444444673e-02,8.753729363978404732e-03
5.500000000000000000e+00,1.681222222222221799e-02,9.253680048739767669e-03
6.500000000000000000e+00,1.418333333333333425e-02,7.548455139960758183e-03
7.500000000000000000e+00,1.474000000000000310e-02,7.906600091063161959e-03
8.500000000000000000e+00,1.301777777777777742e-02,7.264609035897557493e-03
9.500000000000000000e+00,1.182888888888888879e-02,6.366689572384624969e-03
1.050000000000000000e+01,1.100333333333333198e-02,6.188206525318947979e-03
1.150000000000000000e+01,9.812222222222223914e-03,3.935475758335254745e-03
1.250000000000000000e+01,1.039222222222222110e-02,5.426437085643253007e-03
1.450000000000000000e+01,9.877777777777776991e-03,5.406377663874809697e-03
1.650000000000000000e+01,8.071111111111110500e-03,4.323365137379806336e-03
1.850000000000000000e+01,7.407777777777778752e-03,3.518812931152271676e-03
2.050000000000000000e+01,6.691111111111111218e-03,4.180330263401578657e-03
2.250000000000000000e+01,7.644444444444444160e-03,5.395875997257329297e-03
2.450000000000000000e+01,7.081111111111111807e-03,4.218712613003060968e-03
2.650000000000000000e+01,5.718888888888890541e-03,3.972953701103388441e-03
2.850000000000000000e+01,5.761111111111110947e-03,3.278633268773912830e-03
3.250000000000000000e+01,5.155555555555555586e-03,3.163096232772214921e-03
3.650000000000000000e+01,4.883333333333333276e-03,3.197479476087376152e-03
4.050000000000000000e+01,4.863333333333333224e-03,3.057821937261880584e-03
4.450000000000000000e+01,4.608888888888888931e-03,2.878877578347351085e-03
4.850000000000000000e+01,4.475555555555556404e-03,3.189028500621745883e-03
5.250000000000000000e+01,4.642222222222222063e-03,3.159524401621934420e-03
5.650000000000000000e+01,4.014444444444444614e-03,2.654336598432417531e-03
6.050000000000000000e+01,3.675555555555555173e-03,2.054015038352391756e-03
6.850000000000000000e+01,3.384444444444445130e-03,2.849443415437088491e-03
7.650000000000000000e+01,3.732222222222221844e-03,2.968390884712531104e-03
8.450000000000000000e+01,2.853333333333333589e-03,1.621002776061780887e-03
9.250000000000000000e+01,3.318888888888889017e-03,1.973540248160931664e-03
1.010000000000000000e+02,2.825555555555555980e-03,2.053138518896807825e-03
1.090000000000000000e+02,3.027777777777778106e-03,1.918272515688124310e-03
1.170000000000000000e+02,2.832222222222222519e-03,1.623759355460175410e-03
1.250000000000000000e+02,2.749999999999999840e-03,1.696746887429000138e-03
1.410000000000000000e+02,2.682222222222222559e-03,1.769390981226152222e-03
1.570000000000000000e+02,3.067777777777778211e-03,2.111727833894426042e-03
1.730000000000000000e+02,2.661444444444444578e-03,1.807712305035781303e-03
1.890000000000000000e+02,2.439999999999999895e-03,1.706179943616733521e-03
2.050000000000000000e+02,2.743222222222221982e-03,2.213694523741802089e-03
2.210000000000000000e+02,2.271000000000000449e-03,1.811425267572471529e-03
2.370000000000000000e+02,2.265555555555555378e-03,1.122220022000043442e-03
2.530000000000000000e+02,2.532222222222221732e-03,1.478147301335169675e-03
2.850000000000000000e+02,2.550222222222222820e-03,1.784232452469252999e-03
3.170000000000000000e+02,2.165999999999999523e-03,1.368783401418938823e-03
3.490000000000000000e+02,2.354000000000000190e-03,1.384972562905128265e-03
3.810000000000000000e+02,2.133000000000000347e-03,1.388159212770638919e-03
4.130000000000000000e+02,2.162999999999999992e-03,1.432223271700330900e-03
4.450000000000000000e+02,2.340000000000000066e-03,1.531747368204039060e-03
4.770000000000000000e+02,2.162222222222222497e-03,1.556340079945396897e-03
5.090000000000000000e+02,2.127111111111111303e-03,1.432559374375495581e-03
5.730000000000000000e+02,1.906444444444444332e-03,9.944091350031825961e-04
6.370000000000000000e+02,1.844111111111111255e-03,1.204266627915558585e-03
7.010000000000000000e+02,1.753333333333333306e-03,1.059908840419778722e-03
7.650000000000000000e+02,1.648777777777777655e-03,8.433646568622877454e-04
8.290000000000000000e+02,1.431777777777777693e-03,7.146189155378161132e-04
8.930000000000000000e+02,1.172666666666666475e-03,5.125039024241669506e-04
9.570000000000000000e+02,1.265111111111111384e-03,7.067427828503883595e-04
1.020000000000000000e+03,1.095333333333333358e-03,4.534779487472351614e-04
1.150000000000000000e+03,8.794444444444444141e-04,4.515540142416827642e-04
1.280000000000000000e+03,7.002222222222223048e-04,3.848125445518173768e-04
1.400000000000000000e+03,6.476666666666666163e-04,3.202241402517930647e-04
1.530000000000000000e+03,6.587777777777777686e-04,4.331237634261648887e-04
1.660000000000000000e+03,5.246666666666666623e-04,3.165015797748883743e-04
1.790000000000000000e+03,5.009333333333333303e-04,2.435375535723392228e-04
1.920000000000000000e+03,5.280000000000001489e-04,4.198130536322090258e-04
2.040000000000000000e+03,4.759888888888889240e-04,3.449787690729838076e-04
2.300000000000000000e+03,5.255222222222222326e-04,4.489181489363561683e-04
2.560000000000000000e+03,6.755555555555555446e-04,4.359340865059507493e-04
