Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.344166666666667176e-01,2.676652703839201702e-02
1.000000000000000000e+00,7.102499999999999369e-01,2.576158168492551775e-02
1.500000000000000000e+00,6.844999999999999973e-01,2.533951280295079767e-02
2.000000000000000000e+00,6.599166666666667069e-01,2.524951244653803398e-02
2.500000000000000000e+00,6.383333333333333082e-01,2.419366308216542791e-02
3.000000000000000000e+00,6.189166666666666705e-01,2.408869343727784024e-02
3.500000000000000000e+00,5.998333333333334405e-01,2.328414729277231143e-02
4.000000000000000000e+00,5.825000000000000178e-01,2.261737063731002889e-02
4.500000000000000000e+00,5.658333333333334103e-01,2.200757445365872020e-02
5.500000000000000000e+00,5.352500000000000036e-01,2.096804928716762897e-02
6.500000000000000000e+00,5.073333333333334139e-01,2.008316044185610647e-02
7.500000000000000000e+00,4.810833333333333073e-01,1.984237125370092586e-02
8.500000000000000000e+00,4.576666666666666661e-01,1.911845055215383518e-02
9.500000000000000000e+00,4.354999999999999427e-01,1.818340902131291431e-02
1.050000000000000000e+01,4.148333333333333872e-01,1.712963053963051027e-02
1.150000000000000000e+01,3.958333333333333148e-01,1.727232854404214812e-02
1.250000000000000000e+01,3.772499999999999187e-01,1.659750802763092226e-02
1.450000000000000000e+01,3.430833333333334068e-01,1.604232092329723955e-02
1.650000000000000000e+01,3.125833333333333797e-01,1.509640735908764422e-02
1.850000000000000000e+01,2.848333333333333273e-01,1.468353025011561765e-02
2.050000000000000000e+01,2.603333333333333055e-01,1.414427820924794160e-02
2.250000000000000000e+01,2.375000000000000167e-01,1.423503999419614002e-02
2.450000000000000000e+01,2.169166666666667298e-01,1.386597099070784565e-02
2.650000000000000000e+01,1.982500000000000095e-01,1.356549767877048354e-02
2.850000000000000000e+01,1.819999999999999674e-01,1.336209020121681759e-02
3.250000000000000000e+01,1.525833333333333208e-01,1.280240271009763092e-02
3.650000000000000000e+01,1.281666666666666787e-01,1.240845264203788677e-02
4.050000000000000000e+01,1.083583333333333343e-01,1.186725505010499150e-02
4.450000000000000000e+01,9.176666666666666305e-02,1.133083751484764701e-02
4.850000000000000000e+01,7.770833333333333759e-02,1.066561666233503680e-02
5.250000000000000000e+01,6.611666666666667080e-02,1.003175261886279923e-02
5.650000000000000000e+01,5.658333333333332577e-02,9.298663963987057260e-03
6.050000000000000000e+01,4.864166666666667332e-02,8.792296042386750152e-03
6.850000000000000000e+01,3.587499999999999717e-02,7.663386979658537781e-03
7.650000000000000000e+01,2.704166666666666871e-02,6.839119870718791613e-03
8.450000000000000000e+01,2.050833333333333328e-02,5.955663207605365987e-03
9.250000000000000000e+01,1.565583333333333757e-02,5.163292568847436051e-03
1.010000000000000000e+02,1.243833333333333423e-02,4.320397358268488787e-03
1.090000000000000000e+02,9.824166666666666811e-03,3.769860036787798380e-03
1.170000000000000000e+02,7.959166666666668208e-03,3.254977889418922236e-03
1.250000000000000000e+02,6.701666666666667403e-03,2.888868395420705892e-03
1.410000000000000000e+02,4.783333333333333881e-03,2.339768183285504712e-03
1.570000000000000000e+02,3.598166666666666614e-03,2.018221396690810573e-03
1.730000000000000000e+02,2.912800000000000111e-03,1.796763101701602701e-03
1.890000000000000000e+02,2.389916666666666925e-03,1.736369067300724432e-03
2.050000000000000000e+02,1.994333333333333201e-03,1.306915545253113349e-03
2.210000000000000000e+02,1.795833333333333309e-03,1.116357944660251395e-03
2.370000000000000000e+02,1.593250000000000265e-03,9.366315978013981707e-04
2.530000000000000000e+02,1.508333333333333097e-03,7.743222647560701801e-04
