Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.755000000000000782e-01,3.306811152757293398e-02
1.000000000000000000e+00,7.750000000000000222e-01,3.288160580020389051e-02
1.500000000000000000e+00,7.708333333333333703e-01,3.119241360758523429e-02
2.000000000000000000e+00,7.680000000000001270e-01,2.894822965226028638e-02
2.500000000000000000e+00,7.655000000000001803e-01,3.003164997132194702e-02
3.000000000000000000e+00,7.641666666666666607e-01,2.870133562513542749e-02
3.500000000000000000e+00,7.625000000000000666e-01,2.845171348091361449e-02
4.000000000000000000e+00,7.593333333333333046e-01,2.814012556238276383e-02
4.500000000000000000e+00,7.578333333333332478e-01,2.709551008316079049e-02
5.500000000000000000e+00,7.533333333333332993e-01,2.686013154596730498e-02
6.500000000000000000e+00,7.498333333333332407e-01,2.518266599601137745e-02
7.500000000000000000e+00,7.459999999999999964e-01,2.462519035459423758e-02
8.500000000000000000e+00,7.423333333333332895e-01,2.318332734243874066e-02
9.500000000000000000e+00,7.403333333333331767e-01,2.324363712216028291e-02
1.050000000000000000e+01,7.366666666666666918e-01,2.213293172326404046e-02
1.150000000000000000e+01,7.336666666666666892e-01,2.142584109589790523e-02
1.250000000000000000e+01,7.299999999999999822e-01,2.045482828087297200e-02
1.450000000000000000e+01,7.251666666666666261e-01,1.983347338886124953e-02
1.650000000000000000e+01,7.201666666666666217e-01,1.829116362254373448e-02
1.850000000000000000e+01,7.138333333333334307e-01,1.697547250201495925e-02
2.050000000000000000e+01,7.096666666666666679e-01,1.681269361722463607e-02
2.250000000000000000e+01,7.044999999999999041e-01,1.488287606613719442e-02
2.450000000000000000e+01,7.009999999999999565e-01,1.495326051401497068e-02
2.650000000000000000e+01,6.963333333333333597e-01,1.420797897896338736e-02
2.850000000000000000e+01,6.925000000000000044e-01,1.327780102275971479e-02
3.250000000000000000e+01,6.844999999999999973e-01,1.148477252713344006e-02
3.650000000000000000e+01,6.778333333333333988e-01,1.028429222973884817e-02
4.050000000000000000e+01,6.711666666666666892e-01,9.703951085339767094e-03
4.450000000000000000e+01,6.651666666666667949e-01,9.152413160837244432e-03
4.850000000000000000e+01,6.596666666666667345e-01,9.373722135132172076e-03
5.250000000000000000e+01,6.551666666666667860e-01,8.635199283552568231e-03
5.650000000000000000e+01,6.500000000000000222e-01,8.485281374238576660e-03
6.050000000000000000e+01,6.461666666666666670e-01,8.400396816024037483e-03
6.850000000000000000e+01,6.381666666666667709e-01,8.886319072972048705e-03
7.650000000000000000e+01,6.318333333333333579e-01,9.064583093924773530e-03
8.450000000000000000e+01,6.256666666666667043e-01,9.811557810392132137e-03
9.250000000000000000e+01,6.199999999999999956e-01,1.000000000000000888e-02
1.010000000000000000e+02,6.153333333333333988e-01,9.872520785831085180e-03
1.090000000000000000e+02,6.108333333333333393e-01,1.030372101071583106e-02
1.170000000000000000e+02,6.073333333333333917e-01,1.070825226947268345e-02
1.250000000000000000e+02,6.041666666666666297e-01,1.036178877736208467e-02
1.410000000000000000e+02,5.978333333333333277e-01,1.066614582061706402e-02
1.570000000000000000e+02,5.918333333333333224e-01,1.053407170407847857e-02
1.730000000000000000e+02,5.874999999999999112e-01,1.055935604097144737e-02
1.890000000000000000e+02,5.830000000000000737e-01,1.052615789355262378e-02
2.050000000000000000e+02,5.784999999999999032e-01,1.036822067666386994e-02
2.210000000000000000e+02,5.743333333333332513e-01,1.025020325001738120e-02
2.370000000000000000e+02,5.708333333333333037e-01,1.008794660308362512e-02
2.530000000000000000e+02,5.668333333333333002e-01,9.621157241551861819e-03
2.850000000000000000e+02,5.593333333333333490e-01,9.157874571463943750e-03
3.170000000000000000e+02,5.521666666666666945e-01,9.130534851073408842e-03
