Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.903333333333334210e-01,2.081665999466134325e-03
1.000000000000000000e+00,8.793333333333333002e-01,2.081665999466134759e-03
1.500000000000000000e+00,8.576666666666666883e-01,3.511884584284249728e-03
2.000000000000000000e+00,8.386666666666666714e-01,2.309401076758505356e-03
2.500000000000000000e+00,8.209999999999998410e-01,3.000000000000002665e-03
3.000000000000000000e+00,8.026666666666667505e-01,4.041451884327383615e-03
3.500000000000000000e+00,7.850000000000000311e-01,2.000000000000001776e-03
4.000000000000000000e+00,7.693333333333333135e-01,2.886751345948131587e-03
4.500000000000000000e+00,7.530000000000000027e-01,2.645751311064592926e-03
5.500000000000000000e+00,7.219999999999999751e-01,3.464101615137758251e-03
6.500000000000000000e+00,6.903333333333332433e-01,2.886751345948067402e-03
7.500000000000000000e+00,6.643333333333333313e-01,3.785938897200185650e-03
8.500000000000000000e+00,6.376666666666667149e-01,3.214550253664321365e-03
9.500000000000000000e+00,6.119999999999999885e-01,3.464101615137758251e-03
1.050000000000000000e+01,5.886666666666665604e-01,3.214550253664321365e-03
1.150000000000000000e+01,5.663333333333332442e-01,4.618802153516946528e-03
1.250000000000000000e+01,5.460000000000000409e-01,4.358898943540677820e-03
1.450000000000000000e+01,5.060000000000000053e-01,4.358898943540677820e-03
1.650000000000000000e+01,4.696666666666666767e-01,4.932882862316219710e-03
1.850000000000000000e+01,4.373333333333333517e-01,4.618802153517010713e-03
2.050000000000000000e+01,4.086666666666666781e-01,4.932882862316219710e-03
2.250000000000000000e+01,3.823333333333333584e-01,5.507570547286106885e-03
2.450000000000000000e+01,3.579999999999999294e-01,4.358898943540677820e-03
2.650000000000000000e+01,3.363333333333333730e-01,4.725815626252612665e-03
2.850000000000000000e+01,3.173333333333333006e-01,4.725815626252612665e-03
3.250000000000000000e+01,2.829999999999999738e-01,5.291502622129154627e-03
3.650000000000000000e+01,2.540000000000000036e-01,5.291502622129185852e-03
4.050000000000000000e+01,2.286666666666666847e-01,5.131601439446888124e-03
4.450000000000000000e+01,2.079999999999999905e-01,5.291502622129170240e-03
4.850000000000000000e+01,1.896666666666666501e-01,4.932882862316251803e-03
5.250000000000000000e+01,1.743333333333333124e-01,4.725815626252597053e-03
5.650000000000000000e+01,1.606666666666666521e-01,4.932882862316251803e-03
6.050000000000000000e+01,1.496666666666666423e-01,4.932882862316251803e-03
6.850000000000000000e+01,1.303333333333333288e-01,4.725815626252612665e-03
7.650000000000000000e+01,1.149999999999999911e-01,5.291502622129180648e-03
8.450000000000000000e+01,1.033333333333333326e-01,5.507570547286098211e-03
9.250000000000000000e+01,9.339999999999999691e-02,5.402777063696041597e-03
1.010000000000000000e+02,8.509999999999999509e-02,5.414794548272356019e-03
1.090000000000000000e+02,7.846666666666667067e-02,4.864497233356527423e-03
1.170000000000000000e+02,7.259999999999999787e-02,4.543126676640220178e-03
1.250000000000000000e+02,6.796666666666667522e-02,4.061198509471479132e-03
1.410000000000000000e+02,5.970000000000000306e-02,3.637306695894642564e-03
1.570000000000000000e+02,5.329999999999999322e-02,3.041381265149112421e-03
1.730000000000000000e+02,4.803333333333333760e-02,2.466441431158125901e-03
1.890000000000000000e+02,4.363333333333333647e-02,2.466441431158121998e-03
2.050000000000000000e+02,3.953333333333333699e-02,2.589079630550852190e-03
2.210000000000000000e+02,3.610000000000000014e-02,2.893095228297884111e-03
2.370000000000000000e+02,3.306666666666666782e-02,2.532455988429678246e-03
2.530000000000000000e+02,3.093333333333333005e-02,2.596792893808309594e-03
2.850000000000000000e+02,2.649999999999999925e-02,1.833030277982335534e-03
3.170000000000000000e+02,2.313333333333333561e-02,1.823001188516709930e-03
3.490000000000000000e+02,2.056666666666666712e-02,2.059935274064050251e-03
3.810000000000000000e+02,1.806666666666666490e-02,1.955334583474995728e-03
4.130000000000000000e+02,1.533333333333333250e-02,1.950213663508009289e-03
4.450000000000000000e+02,1.399999999999999856e-02,1.931320791582795448e-03
4.770000000000000000e+02,1.249999999999999896e-02,2.651414716712569876e-03
5.090000000000000000e+02,1.109666666666666614e-02,2.356487499082762956e-03
5.730000000000000000e+02,8.743333333333333859e-03,1.606123698017476601e-03
6.370000000000000000e+02,7.183333333333333237e-03,1.080385733584692020e-03
7.010000000000000000e+02,6.286666666666666965e-03,7.466145815166840265e-04
7.650000000000000000e+02,5.243333333333333353e-03,8.000208330620731285e-04
8.290000000000000000e+02,4.593333333333332949e-03,4.654388610046795928e-04
8.930000000000000000e+02,4.073333333333333320e-03,8.547124272720818495e-04
9.570000000000000000e+02,3.573333333333333309e-03,1.072862215446761290e-03
1.020000000000000000e+03,2.776666666666666866e-03,1.054529911066221610e-03
1.150000000000000000e+03,1.716666666666666688e-03,9.188217092196577238e-04
1.280000000000000000e+03,1.120666666666666729e-03,5.335928535253573217e-04
1.400000000000000000e+03,8.186666666666666528e-04,9.121586119383697313e-05
1.530000000000000000e+03,8.156666666666666883e-04,1.327566696378503657e-04
1.660000000000000000e+03,7.160000000000000565e-04,1.825897039813581080e-04
1.790000000000000000e+03,7.123333333333333730e-04,2.520601779998842776e-04
1.920000000000000000e+03,7.496666666666667103e-04,4.500914721846363997e-04
2.040000000000000000e+03,4.616666666666666488e-04,2.597331964407579219e-04
2.300000000000000000e+03,8.563333333333334038e-04,4.793561654274756012e-04
2.560000000000000000e+03,7.673333333333333004e-04,2.670137324808095403e-04
2.810000000000000000e+03,1.055666666666666776e-03,3.470249750858478161e-04
3.070000000000000000e+03,9.399999999999999719e-04,1.300000000000000157e-04
