Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.407777777777777350e-01,1.150845100108805440e-02
1.000000000000000000e+00,8.177777777777777146e-01,1.769730048466271882e-02
1.500000000000000000e+00,8.008888888888887614e-01,1.932902250790530241e-02
2.000000000000000000e+00,7.816666666666667318e-01,2.244437568746343939e-02
2.500000000000000000e+00,7.694444444444443754e-01,2.616825897490658581e-02
3.000000000000000000e+00,7.574444444444444757e-01,2.773585725694771575e-02
3.500000000000000000e+00,7.434444444444444633e-01,3.171399971271014750e-02
4.000000000000000000e+00,7.290000000000000924e-01,3.333541660156660175e-02
4.500000000000000000e+00,7.192222222222222072e-01,3.463660555603628038e-02
5.500000000000000000e+00,6.971111111111111258e-01,3.931426091269057260e-02
6.500000000000000000e+00,6.784444444444442945e-01,4.278466755483530809e-02
7.500000000000000000e+00,6.585555555555554497e-01,4.656208519576605920e-02
8.500000000000000000e+00,6.398888888888889515e-01,4.954150897087321315e-02
9.500000000000000000e+00,6.235555555555555296e-01,5.266666666666668106e-02
1.050000000000000000e+01,6.084444444444444544e-01,5.563072692116990958e-02
1.150000000000000000e+01,5.928888888888887987e-01,5.845606137186383500e-02
1.250000000000000000e+01,5.779999999999999583e-01,6.137589103222861053e-02
1.450000000000000000e+01,5.511111111111111072e-01,6.435535029126260298e-02
1.650000000000000000e+01,5.255555555555555536e-01,6.866241896247013421e-02
1.850000000000000000e+01,5.002222222222222348e-01,7.230452575354079370e-02
2.050000000000000000e+01,4.792222222222222161e-01,7.402326961465863220e-02
2.250000000000000000e+01,4.597777777777777852e-01,7.744639723347010452e-02
2.450000000000000000e+01,4.407777777777777128e-01,7.925240970749374003e-02
2.650000000000000000e+01,4.231111111111111045e-01,8.156813784261053579e-02
2.850000000000000000e+01,4.057777777777777373e-01,8.276137048432949395e-02
3.250000000000000000e+01,3.756666666666667043e-01,8.482776668049205049e-02
3.650000000000000000e+01,3.487777777777776866e-01,8.670175571719666852e-02
4.050000000000000000e+01,3.252222222222223014e-01,8.689617048204392735e-02
4.450000000000000000e+01,3.047777777777778141e-01,8.721636569156297758e-02
4.850000000000000000e+01,2.858888888888888591e-01,8.729181583121702059e-02
5.250000000000000000e+01,2.696666666666666101e-01,8.715073149434833522e-02
5.650000000000000000e+01,2.551111111111110663e-01,8.673298744486501732e-02
6.050000000000000000e+01,2.413333333333333441e-01,8.552046538694699218e-02
6.850000000000000000e+01,2.179999999999999993e-01,8.330666239863412925e-02
7.650000000000000000e+01,1.987777777777778032e-01,8.112456128968861813e-02
8.450000000000000000e+01,1.830444444444444541e-01,7.862849532947821518e-02
9.250000000000000000e+01,1.697555555555555484e-01,7.627173642823256716e-02
1.010000000000000000e+02,1.579999999999999738e-01,7.397344117992618595e-02
1.090000000000000000e+02,1.479111111111111321e-01,7.108945850905823427e-02
1.170000000000000000e+02,1.396999999999999909e-01,6.796377711693192547e-02
1.250000000000000000e+02,1.319777777777777772e-01,6.555113991720086519e-02
1.410000000000000000e+02,1.187555555555555586e-01,6.083533330045769877e-02
1.570000000000000000e+02,1.084888888888888847e-01,5.714261641814374904e-02
1.730000000000000000e+02,9.928888888888887099e-02,5.263932570912274733e-02
1.890000000000000000e+02,9.155555555555555669e-02,4.909964641194249080e-02
2.050000000000000000e+02,8.429999999999999993e-02,4.570842373129924835e-02
2.210000000000000000e+02,7.823333333333332140e-02,4.300218017728868469e-02
2.370000000000000000e+02,7.223333333333331607e-02,3.974273518518824794e-02
2.530000000000000000e+02,6.744444444444444575e-02,3.742616434765627664e-02
2.850000000000000000e+02,5.869999999999998830e-02,3.282023004185070925e-02
3.170000000000000000e+02,5.127777777777778323e-02,2.924345130870234163e-02
3.490000000000000000e+02,4.499999999999999833e-02,2.594470080767940015e-02
3.810000000000000000e+02,3.973333333333333578e-02,2.353747012743723221e-02
4.130000000000000000e+02,3.505555555555555508e-02,2.069445041014082720e-02
4.450000000000000000e+02,3.111111111111110675e-02,1.868772621565050265e-02
4.770000000000000000e+02,2.825555555555555112e-02,1.676850553203170294e-02
5.090000000000000000e+02,2.562222222222222678e-02,1.492939866318950155e-02
5.730000000000000000e+02,2.068777777777777716e-02,1.235400722213017208e-02
6.370000000000000000e+02,1.588666666666666699e-02,1.021468917784579440e-02
7.010000000000000000e+02,1.294222222222222302e-02,8.159305696224675511e-03
7.650000000000000000e+02,1.099444444444444210e-02,6.674202407612296953e-03
8.290000000000000000e+02,8.599888888888887820e-03,5.729979067248946491e-03
8.930000000000000000e+02,7.390222222222222505e-03,4.590222809891088794e-03
9.570000000000000000e+02,6.540666666666665983e-03,3.922899947742740714e-03
1.020000000000000000e+03,5.190111111111111487e-03,3.561066218299108275e-03
1.150000000000000000e+03,4.097777777777778310e-03,2.795683180269975358e-03
1.280000000000000000e+03,3.614444444444443998e-03,2.614288197153820815e-03
1.400000000000000000e+03,2.704444444444444214e-03,2.046839704954390819e-03
1.530000000000000000e+03,2.572222222222222705e-03,1.952631415409586098e-03
1.660000000000000000e+03,1.998999999999999909e-03,1.854406104390297688e-03
1.790000000000000000e+03,1.933333333333333128e-03,1.548187973083372040e-03
1.920000000000000000e+03,2.004199999999999818e-03,1.811533275984738905e-03
2.040000000000000000e+03,2.053888888888888518e-03,1.557613915933955427e-03
2.300000000000000000e+03,1.934555555555555464e-03,1.280689961613573928e-03
2.560000000000000000e+03,1.902111111111110930e-03,1.381545008717092451e-03
2.810000000000000000e+03,1.161666666666666750e-03,1.251582398406113870e-03
3.070000000000000000e+03,1.152777777777777742e-03,6.649033346618472796e-04
3.320000000000000000e+03,1.584000000000000121e-03,6.302802947895483386e-04
3.580000000000000000e+03,1.404666666666666694e-03,6.985429478564648877e-04
3.840000000000000000e+03,1.049333333333333541e-03,8.823019607821349980e-04
4.090000000000000000e+03,9.855555555555557071e-04,5.702499695552624591e-04
4.600000000000000000e+03,7.658777777777778240e-04,6.602439961441863717e-04
5.120000000000000000e+03,1.452555555555555458e-03,8.793328594893846419e-04
5.630000000000000000e+03,1.002566666666666840e-03,6.610768412219565930e-04
6.140000000000000000e+03,1.323333333333333479e-03,8.829309146246948608e-04
