Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.822222222222222632e-01,3.842127593462305035e-02
1.000000000000000000e+00,7.646666666666666057e-01,3.510341863693623027e-02
1.500000000000000000e+00,7.481111111111110601e-01,3.315284469108364246e-02
2.000000000000000000e+00,7.330000000000000959e-01,3.170961999141588133e-02
2.500000000000000000e+00,7.189999999999999725e-01,2.917618892179030948e-02
3.000000000000000000e+00,7.061111111111110228e-01,2.854577221080399976e-02
3.500000000000000000e+00,6.933333333333332460e-01,2.725802634087799714e-02
4.000000000000000000e+00,6.805555555555555802e-01,2.755953152319132529e-02
4.500000000000000000e+00,6.705555555555555713e-01,2.698198987802375576e-02
5.500000000000000000e+00,6.495555555555554417e-01,2.635389492613525800e-02
6.500000000000000000e+00,6.292222222222222383e-01,2.720191986688523522e-02
7.500000000000000000e+00,6.121111111111111613e-01,2.711754249763632940e-02
8.500000000000000000e+00,5.944444444444444420e-01,2.766817264977537369e-02
9.500000000000000000e+00,5.791111111111111320e-01,3.001434842056561678e-02
1.050000000000000000e+01,5.634444444444444144e-01,3.079005972351752871e-02
1.150000000000000000e+01,5.489999999999999325e-01,3.120496755325983043e-02
1.250000000000000000e+01,5.350000000000000311e-01,3.240756084619761390e-02
1.450000000000000000e+01,5.090000000000000080e-01,3.523492585489573781e-02
1.650000000000000000e+01,4.853333333333333943e-01,3.734300469967568453e-02
1.850000000000000000e+01,4.626666666666666150e-01,4.001874560752748805e-02
2.050000000000000000e+01,4.431111111111111223e-01,4.224169872425955624e-02
2.250000000000000000e+01,4.231111111111111600e-01,4.366475822801624274e-02
2.450000000000000000e+01,4.052222222222222614e-01,4.633782951805624772e-02
2.650000000000000000e+01,3.888888888888889506e-01,4.725580505198393594e-02
2.850000000000000000e+01,3.736666666666666470e-01,4.866723743957530185e-02
3.250000000000000000e+01,3.454444444444444429e-01,5.052749526522938572e-02
3.650000000000000000e+01,3.205555555555555380e-01,5.308980860558622922e-02
4.050000000000000000e+01,2.989999999999999880e-01,5.398147830506312000e-02
4.450000000000000000e+01,2.805555555555555580e-01,5.490016191030567400e-02
4.850000000000000000e+01,2.636666666666667158e-01,5.577633906953737009e-02
5.250000000000000000e+01,2.493333333333332957e-01,5.606246516163912452e-02
5.650000000000000000e+01,2.361111111111111049e-01,5.646778826119464023e-02
6.050000000000000000e+01,2.243333333333333568e-01,5.600892785976178956e-02
6.850000000000000000e+01,2.046666666666666357e-01,5.563946441151280953e-02
7.650000000000000000e+01,1.885555555555555318e-01,5.468571822494221885e-02
8.450000000000000000e+01,1.755555555555555758e-01,5.361928550230577600e-02
