Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.750000000000000000e-01,2.294340863951999793e-02
1.000000000000000000e+00,8.816666666666667096e-01,2.259793500890441148e-02
1.500000000000000000e+00,8.791666666666667629e-01,2.293832310058142865e-02
2.000000000000000000e+00,8.778333333333333544e-01,2.285971711694323796e-02
2.500000000000000000e+00,8.773333333333334094e-01,2.320057470552545562e-02
3.000000000000000000e+00,8.755000000000000560e-01,2.261636575579730260e-02
3.500000000000000000e+00,8.750000000000000000e-01,2.295212408471165519e-02
4.000000000000000000e+00,8.738333333333333508e-01,2.232860646495135951e-02
4.500000000000000000e+00,8.731666666666667576e-01,2.284221238555205272e-02
5.500000000000000000e+00,8.703333333333334032e-01,2.291433321453337918e-02
6.500000000000000000e+00,8.683333333333331794e-01,2.254477027309588141e-02
7.500000000000000000e+00,8.661666666666666403e-01,2.273690099082695260e-02
8.500000000000000000e+00,8.636666666666665826e-01,2.222311109333406295e-02
9.500000000000000000e+00,8.616666666666668029e-01,2.259793500890441148e-02
1.050000000000000000e+01,8.596666666666665790e-01,2.261562881431041644e-02
1.150000000000000000e+01,8.576666666666667993e-01,2.261562881431041644e-02
1.250000000000000000e+01,8.558333333333333348e-01,2.287720845441304149e-02
1.450000000000000000e+01,8.513333333333333863e-01,2.236664182810346388e-02
1.650000000000000000e+01,8.469999999999999751e-01,2.232487401980133915e-02
1.850000000000000000e+01,8.435000000000000275e-01,2.254550953072475758e-02
2.050000000000000000e+01,8.393333333333332646e-01,2.285315441392429814e-02
2.250000000000000000e+01,8.353333333333333721e-01,2.265980288234357987e-02
2.450000000000000000e+01,8.316666666666665542e-01,2.273909995287116959e-02
2.650000000000000000e+01,8.278333333333334210e-01,2.245365597551244111e-02
2.850000000000000000e+01,8.239999999999999547e-01,2.241428116179501606e-02
3.250000000000000000e+01,8.168333333333333002e-01,2.263993521781069648e-02
3.650000000000000000e+01,8.090000000000000524e-01,2.245885126180763303e-02
4.050000000000000000e+01,8.020000000000000462e-01,2.245885126180764343e-02
4.450000000000000000e+01,7.950000000000000400e-01,2.236962225876866842e-02
4.850000000000000000e+01,7.879999999999999227e-01,2.245885126180766425e-02
5.250000000000000000e+01,7.814999999999999725e-01,2.225982928955208551e-02
5.650000000000000000e+01,7.746666666666667256e-01,2.252702081205297177e-02
6.050000000000000000e+01,7.681666666666666643e-01,2.259572230902715667e-02
6.850000000000000000e+01,7.548333333333333561e-01,2.235546167420094862e-02
7.650000000000000000e+01,7.425000000000000488e-01,2.233159197191281545e-02
8.450000000000000000e+01,7.301666666666667416e-01,2.209449403509090512e-02
9.250000000000000000e+01,7.183333333333332682e-01,2.233084563259231728e-02
1.010000000000000000e+02,7.066666666666666652e-01,2.191498726138499040e-02
1.090000000000000000e+02,6.955000000000000071e-01,2.216979927739532591e-02
1.170000000000000000e+02,6.841666666666665897e-01,2.194006988746082312e-02
1.250000000000000000e+02,6.736666666666666359e-01,2.177766439879780941e-02
1.410000000000000000e+02,6.526666666666666172e-01,2.177766439879785451e-02
1.570000000000000000e+02,6.324999999999999512e-01,2.160324049766610202e-02
1.730000000000000000e+02,6.134999999999999343e-01,2.160324049766610202e-02
1.890000000000000000e+02,5.953333333333333810e-01,2.104914883473123915e-02
2.050000000000000000e+02,5.776666666666666616e-01,2.125715565795824324e-02
2.210000000000000000e+02,5.608333333333334059e-01,2.112265766106777645e-02
2.370000000000000000e+02,5.443333333333333357e-01,2.087742001940532527e-02
2.530000000000000000e+02,5.291666666666666741e-01,2.075010040136354011e-02
2.850000000000000000e+02,4.994999999999999996e-01,2.040343108401135308e-02
3.170000000000000000e+02,4.721666666666666234e-01,1.991398168791631840e-02
3.490000000000000000e+02,4.464999999999999525e-01,1.956271964732920338e-02
3.810000000000000000e+02,4.228333333333333388e-01,1.909362895488090836e-02
4.130000000000000000e+02,4.005000000000000226e-01,1.847971861257632561e-02
4.450000000000000000e+02,3.800000000000000600e-01,1.807761046156268481e-02
4.770000000000000000e+02,3.603333333333333388e-01,1.731665864613224359e-02
5.090000000000000000e+02,3.426666666666666750e-01,1.686020956769714724e-02
5.730000000000000000e+02,3.093333333333333490e-01,1.587030770548155181e-02
6.370000000000000000e+02,2.798333333333333228e-01,1.452469162036380129e-02
7.010000000000000000e+02,2.536666666666666514e-01,1.373559851869101366e-02
7.650000000000000000e+02,2.308333333333333348e-01,1.268726395511131193e-02
8.290000000000000000e+02,2.105000000000000204e-01,1.209545369136685346e-02
8.930000000000000000e+02,1.921666666666666246e-01,1.194012841918656864e-02
9.570000000000000000e+02,1.761666666666666659e-01,1.158303356926270074e-02
1.020000000000000000e+03,1.621666666666666812e-01,1.117884907611989623e-02
1.150000000000000000e+03,1.376666666666666872e-01,1.089342309224545537e-02
1.280000000000000000e+03,1.171666666666666551e-01,1.090718417680139503e-02
1.400000000000000000e+03,1.005333333333333218e-01,1.107965101736813410e-02
1.530000000000000000e+03,8.681666666666665311e-02,1.113775860156192635e-02
1.660000000000000000e+03,7.570000000000000340e-02,1.171375260110951722e-02
1.790000000000000000e+03,6.621666666666665979e-02,1.211584362174861554e-02
1.920000000000000000e+03,5.856666666666666271e-02,1.226730070825145583e-02
2.040000000000000000e+03,5.233333333333333587e-02,1.224772087641887511e-02
2.300000000000000000e+03,4.241666666666666502e-02,1.185333989501130732e-02
2.560000000000000000e+03,3.546666666666666717e-02,1.124289405209649186e-02
2.810000000000000000e+03,2.986666666666666636e-02,1.098574834349788990e-02
3.070000000000000000e+03,2.578333333333333519e-02,1.052490696712644024e-02
3.320000000000000000e+03,2.288333333333333539e-02,1.028482701199522585e-02
3.580000000000000000e+03,2.119999999999999662e-02,1.010643359449811020e-02
3.840000000000000000e+03,1.978666666666666421e-02,9.980073480023415877e-03
4.090000000000000000e+03,1.904166666666666854e-02,9.588035078506265685e-03
4.600000000000000000e+03,1.805666666666666878e-02,8.410283388011766115e-03
5.120000000000000000e+03,1.750333333333333255e-02,7.565875142154190013e-03
5.630000000000000000e+03,1.725833333333333386e-02,7.550126930500352003e-03
6.140000000000000000e+03,1.621833333333333460e-02,7.523431176442479246e-03
6.650000000000000000e+03,1.502333333333333472e-02,6.498235657981838928e-03
7.160000000000000000e+03,1.403666666666666778e-02,5.803911324845224644e-03
7.680000000000000000e+03,1.440333333333333223e-02,5.480017031603704250e-03
8.190000000000000000e+03,1.455000000000000217e-02,5.070601542223565628e-03
9.210000000000000000e+03,1.476833333333333297e-02,5.419817032582066769e-03
1.020000000000000000e+04,1.364999999999999721e-02,6.993925936124860583e-03
1.130000000000000000e+04,1.252999999999999947e-02,7.769115779804031292e-03
1.230000000000000000e+04,1.271166666666666799e-02,8.348653584061723615e-03
