Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.973333333333332051e-01,1.576916823001984005e-02
1.000000000000000000e+00,9.030000000000000249e-01,1.559487095169435553e-02
1.500000000000000000e+00,8.988333333333332620e-01,1.670229525145173338e-02
2.000000000000000000e+00,8.956666666666667220e-01,1.713086882404588410e-02
2.500000000000000000e+00,8.921666666666667744e-01,1.727908176572665044e-02
3.000000000000000000e+00,8.895000000000000684e-01,1.761533422901764151e-02
3.500000000000000000e+00,8.866666666666667140e-01,1.922151572240512335e-02
4.000000000000000000e+00,8.831666666666665444e-01,1.834575336874087748e-02
4.500000000000000000e+00,8.806666666666668197e-01,1.970448341537192963e-02
5.500000000000000000e+00,8.744999999999999440e-01,2.057911562725669649e-02
6.500000000000000000e+00,8.679999999999999938e-01,2.076535576386787443e-02
7.500000000000000000e+00,8.621666666666665257e-01,2.154452753407852181e-02
8.500000000000000000e+00,8.561666666666666314e-01,2.268406195253988220e-02
9.500000000000000000e+00,8.506666666666666821e-01,2.398054767236702800e-02
1.050000000000000000e+01,8.445000000000000284e-01,2.372972819060515520e-02
1.150000000000000000e+01,8.391666666666667274e-01,2.485491232466266118e-02
1.250000000000000000e+01,8.328333333333333144e-01,2.560013020800218017e-02
1.450000000000000000e+01,8.218333333333333046e-01,2.741836367595018586e-02
1.650000000000000000e+01,8.103333333333333499e-01,2.904938324072758524e-02
1.850000000000000000e+01,7.991666666666666918e-01,3.029466399659624248e-02
2.050000000000000000e+01,7.879999999999999227e-01,3.192491190277583352e-02
2.250000000000000000e+01,7.774999999999999689e-01,3.322499059443059788e-02
2.450000000000000000e+01,7.670000000000000151e-01,3.408225344662529910e-02
2.650000000000000000e+01,7.568333333333333579e-01,3.579059466768705344e-02
2.850000000000000000e+01,7.466666666666665897e-01,3.668605547979598980e-02
3.250000000000000000e+01,7.263333333333332753e-01,3.850541087518310340e-02
3.650000000000000000e+01,7.073333333333332584e-01,4.030715403829281812e-02
4.050000000000000000e+01,6.886666666666666492e-01,4.178835563487351412e-02
4.450000000000000000e+01,6.703333333333333366e-01,4.358287125312723664e-02
4.850000000000000000e+01,6.528333333333332655e-01,4.524341572722670457e-02
5.250000000000000000e+01,6.360000000000000098e-01,4.614758931948671067e-02
5.650000000000000000e+01,6.193333333333334023e-01,4.759271652959799759e-02
6.050000000000000000e+01,6.036666666666666847e-01,4.868538452828186092e-02
6.850000000000000000e+01,5.728333333333334165e-01,5.035639648214182418e-02
7.650000000000000000e+01,5.438333333333332797e-01,5.142535042823398461e-02
8.450000000000000000e+01,5.168333333333333668e-01,5.215905162737015377e-02
9.250000000000000000e+01,4.911666666666667513e-01,5.287500985027491357e-02
1.010000000000000000e+02,4.668333333333332669e-01,5.361871563798100565e-02
1.090000000000000000e+02,4.440000000000000058e-01,5.378103755042290546e-02
1.170000000000000000e+02,4.226666666666667460e-01,5.380954066582120665e-02
1.250000000000000000e+02,4.023333333333332651e-01,5.378351668184842838e-02
1.410000000000000000e+02,3.646666666666666390e-01,5.304966226722528100e-02
