Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.613333333333334174e-01,1.001665280087782155e-02
1.000000000000000000e+00,7.370000000000000995e-01,8.888194417315597312e-03
1.500000000000000000e+00,7.073333333333332584e-01,8.326663997864539035e-03
2.000000000000000000e+00,6.826666666666666439e-01,7.767453465153990530e-03
2.500000000000000000e+00,6.583333333333333259e-01,9.073771725877474020e-03
3.000000000000000000e+00,6.383333333333333082e-01,8.082903768654767229e-03
3.500000000000000000e+00,6.169999999999999929e-01,7.211102550927985140e-03
4.000000000000000000e+00,5.990000000000000879e-01,7.000000000000007085e-03
4.500000000000000000e+00,5.799999999999999600e-01,6.082762530298224841e-03
5.500000000000000000e+00,5.463333333333333375e-01,5.507570547286106885e-03
6.500000000000000000e+00,5.160000000000000142e-01,4.358898943540677820e-03
7.500000000000000000e+00,4.876666666666666927e-01,4.932882862316251803e-03
8.500000000000000000e+00,4.616666666666666696e-01,4.163331998932269518e-03
9.500000000000000000e+00,4.376666666666666483e-01,3.214550253664321365e-03
1.050000000000000000e+01,4.143333333333332757e-01,3.785938897200185650e-03
1.150000000000000000e+01,3.933333333333333681e-01,3.055050463303895809e-03
1.250000000000000000e+01,3.736666666666666470e-01,2.309401076758505356e-03
1.450000000000000000e+01,3.366666666666666696e-01,1.527525231651948121e-03
1.650000000000000000e+01,3.029999999999999916e-01,1.000000000000000888e-03
1.850000000000000000e+01,2.736666666666666692e-01,1.154700538379252678e-03
2.050000000000000000e+01,2.466666666666666730e-01,1.154700538379252678e-03
2.250000000000000000e+01,2.223333333333333550e-01,1.154700538379252678e-03
2.450000000000000000e+01,2.009999999999999842e-01,1.000000000000000888e-03
2.650000000000000000e+01,1.813333333333333464e-01,5.773502691896263391e-04
2.850000000000000000e+01,1.640000000000000069e-01,1.000000000000000888e-03
3.250000000000000000e+01,1.336666666666666836e-01,1.527525231651947904e-03
3.650000000000000000e+01,1.089999999999999997e-01,1.000000000000000888e-03
4.050000000000000000e+01,8.916666666666667185e-02,9.291573243177596135e-04
4.450000000000000000e+01,7.326666666666666050e-02,7.023769168568483627e-04
4.850000000000000000e+01,6.006666666666666404e-02,1.011599393699566616e-03
5.250000000000000000e+01,4.923333333333333034e-02,8.736894948054104880e-04
5.650000000000000000e+01,4.070000000000000007e-02,1.228820572744449349e-03
6.050000000000000000e+01,3.366666666666667113e-02,9.073771725877464046e-04
6.850000000000000000e+01,2.200000000000000219e-02,6.244997998398399072e-04
7.650000000000000000e+01,1.523333333333333484e-02,3.785938897200179687e-04
8.450000000000000000e+01,1.015333333333333192e-02,1.425669433400791886e-03
9.250000000000000000e+01,6.973333333333332253e-03,1.241222515640661621e-03
1.010000000000000000e+02,4.666666666666666186e-03,8.467782078757890270e-04
1.090000000000000000e+02,3.209999999999999746e-03,6.717886572427373250e-04
1.170000000000000000e+02,2.070000000000000225e-03,1.452583904633395287e-04
