Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.965555555555555722e-01,1.175915718824174436e-02
1.000000000000000000e+00,7.732222222222221442e-01,1.100883483591450114e-02
1.500000000000000000e+00,7.510000000000000009e-01,9.460443964212259318e-03
2.000000000000000000e+00,7.296666666666665746e-01,1.137980667674105308e-02
2.500000000000000000e+00,7.101111111111111374e-01,1.399503880348716527e-02
3.000000000000000000e+00,6.958888888888888902e-01,1.422536857558040491e-02
3.500000000000000000e+00,6.782222222222222818e-01,1.540111828551561819e-02
4.000000000000000000e+00,6.631111111111110956e-01,1.714237763879651252e-02
4.500000000000000000e+00,6.469999999999999085e-01,1.893409622876150375e-02
5.500000000000000000e+00,6.205555555555556380e-01,2.262250600127622274e-02
6.500000000000000000e+00,5.948888888888888005e-01,2.575094388777064702e-02
7.500000000000000000e+00,5.724444444444444224e-01,2.849171419514411746e-02
8.500000000000000000e+00,5.506666666666666377e-01,3.107651846652064939e-02
9.500000000000000000e+00,5.297777777777777919e-01,3.362580027961332291e-02
1.050000000000000000e+01,5.113333333333334174e-01,3.679334178897044477e-02
1.150000000000000000e+01,4.931111111111110556e-01,3.798830229308902684e-02
1.250000000000000000e+01,4.758888888888889168e-01,3.972859311769184887e-02
1.450000000000000000e+01,4.431111111111111778e-01,4.334583153096860375e-02
1.650000000000000000e+01,4.140000000000000902e-01,4.541200281863815025e-02
1.850000000000000000e+01,3.865555555555555411e-01,4.803933573414372049e-02
2.050000000000000000e+01,3.620000000000000440e-01,5.005996404313530629e-02
2.250000000000000000e+01,3.395555555555554439e-01,5.254786178121596818e-02
2.450000000000000000e+01,3.188888888888888329e-01,5.380623673061618595e-02
2.650000000000000000e+01,2.998888888888888715e-01,5.476642320903484656e-02
2.850000000000000000e+01,2.825555555555555598e-01,5.604487289465270167e-02
3.250000000000000000e+01,2.514444444444444149e-01,5.716885321377172813e-02
3.650000000000000000e+01,2.251111111111110952e-01,5.813227254383843134e-02
4.050000000000000000e+01,2.018888888888888677e-01,5.878869883839164118e-02
4.450000000000000000e+01,1.822222222222222299e-01,5.912651219583685974e-02
4.850000000000000000e+01,1.654444444444444218e-01,5.948342439518573832e-02
5.250000000000000000e+01,1.509444444444444366e-01,5.871352295491880785e-02
5.650000000000000000e+01,1.384444444444444533e-01,5.821735375107475047e-02
6.050000000000000000e+01,1.280666666666666620e-01,5.716080387818212732e-02
6.850000000000000000e+01,1.103666666666666546e-01,5.509553067173416502e-02
7.650000000000000000e+01,9.677777777777778201e-02,5.416760512007563755e-02
8.450000000000000000e+01,8.645555555555556326e-02,5.194875145542746792e-02
