Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,9.300000000000000488e-01,4.358898943540677820e-03
1.000000000000000000e+00,9.359999999999999432e-01,3.605551275463930987e-03
1.500000000000000000e+00,9.340000000000001634e-01,1.732050807568878692e-03
2.000000000000000000e+00,9.323333333333333472e-01,2.516611478423585232e-03
2.500000000000000000e+00,9.276666666666667505e-01,3.055050463303896242e-03
3.000000000000000000e+00,9.270000000000000462e-01,2.000000000000001776e-03
3.500000000000000000e+00,9.243333333333333401e-01,4.163331998932269518e-03
4.000000000000000000e+00,9.220000000000000417e-01,3.605551275463992570e-03
4.500000000000000000e+00,9.190000000000000391e-01,3.605551275463992570e-03
5.500000000000000000e+00,9.140000000000000346e-01,2.645751311064592926e-03
6.500000000000000000e+00,9.086666666666666226e-01,3.055050463303895809e-03
7.500000000000000000e+00,9.049999999999999156e-01,3.000000000000002665e-03
8.500000000000000000e+00,8.990000000000000213e-01,2.000000000000001776e-03
9.500000000000000000e+00,8.946666666666667211e-01,3.785938897200185650e-03
1.050000000000000000e+01,8.913333333333333108e-01,3.511884584284249728e-03
1.150000000000000000e+01,8.860000000000001208e-01,4.582575694955843930e-03
1.250000000000000000e+01,8.806666666666665977e-01,3.055050463303895809e-03
1.450000000000000000e+01,8.713333333333332931e-01,2.516611478423585232e-03
1.650000000000000000e+01,8.623333333333333961e-01,2.516611478423585666e-03
1.850000000000000000e+01,8.526666666666665728e-01,2.886751345948131587e-03
2.050000000000000000e+01,8.436666666666665648e-01,2.516611478423585666e-03
2.250000000000000000e+01,8.346666666666666679e-01,3.055050463303896242e-03
2.450000000000000000e+01,8.269999999999999574e-01,3.464101615137758251e-03
2.650000000000000000e+01,8.183333333333333570e-01,3.055050463303895809e-03
2.850000000000000000e+01,8.093333333333334600e-01,2.516611478423585666e-03
3.250000000000000000e+01,7.920000000000001483e-01,2.000000000000001776e-03
3.650000000000000000e+01,7.760000000000001341e-01,2.645751311064592926e-03
4.050000000000000000e+01,7.610000000000000098e-01,2.645751311064592926e-03
4.450000000000000000e+01,7.443333333333331803e-01,2.516611478423585232e-03
4.850000000000000000e+01,7.293333333333332780e-01,3.055050463303896242e-03
5.250000000000000000e+01,7.146666666666666723e-01,2.081665999466134759e-03
5.650000000000000000e+01,6.996666666666665479e-01,3.214550253664320931e-03
6.050000000000000000e+01,6.853333333333333499e-01,3.055050463303847670e-03
6.850000000000000000e+01,6.583333333333333259e-01,3.055050463303896242e-03
7.650000000000000000e+01,6.323333333333333028e-01,3.055050463303896242e-03
8.450000000000000000e+01,6.079999999999999849e-01,3.000000000000002665e-03
9.250000000000000000e+01,5.839999999999999636e-01,3.000000000000002665e-03
1.010000000000000000e+02,5.610000000000000542e-01,2.645751311064550859e-03
1.090000000000000000e+02,5.396666666666667389e-01,2.309401076758505356e-03
1.170000000000000000e+02,5.186666666666667203e-01,2.516611478423585232e-03
1.250000000000000000e+02,4.993333333333333512e-01,2.081665999466134759e-03
1.410000000000000000e+02,4.623333333333333184e-01,2.081665999466134759e-03
1.570000000000000000e+02,4.283333333333332882e-01,2.081665999466134759e-03
1.730000000000000000e+02,3.970000000000000195e-01,2.645751311064592926e-03
1.890000000000000000e+02,3.680000000000000493e-01,2.000000000000001776e-03
2.050000000000000000e+02,3.420000000000000262e-01,1.999999999999974021e-03
