Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.703333333333334032e-01,1.174734012447074122e-02
1.000000000000000000e+00,8.638888888888889284e-01,1.422536857558043960e-02
1.500000000000000000e+00,8.553333333333332789e-01,1.592168332809067166e-02
2.000000000000000000e+00,8.468888888888889133e-01,1.672904991657062426e-02
2.500000000000000000e+00,8.412222222222222046e-01,1.704976376506267197e-02
3.000000000000000000e+00,8.352222222222221992e-01,1.808160514015399664e-02
3.500000000000000000e+00,8.301111111111111329e-01,1.900292375165227310e-02
4.000000000000000000e+00,8.247777777777778319e-01,2.341355258059834091e-02
4.500000000000000000e+00,8.205555555555554825e-01,2.455662390838318776e-02
5.500000000000000000e+00,8.112222222222221779e-01,2.822134731802227597e-02
6.500000000000000000e+00,8.014444444444445148e-01,3.224946166648021834e-02
7.500000000000000000e+00,7.938888888888888662e-01,3.361712526542254276e-02
8.500000000000000000e+00,7.848888888888888582e-01,3.618854944745797386e-02
9.500000000000000000e+00,7.776666666666667282e-01,4.000624951179503064e-02
1.050000000000000000e+01,7.709999999999999076e-01,4.026474885057648029e-02
1.150000000000000000e+01,7.632222222222222463e-01,4.380290452064162371e-02
1.250000000000000000e+01,7.566666666666667096e-01,4.597553697348189666e-02
1.450000000000000000e+01,7.441111111111111676e-01,5.072337834875661339e-02
1.650000000000000000e+01,7.322222222222222188e-01,5.569734683487576055e-02
1.850000000000000000e+01,7.216666666666665675e-01,5.943694137487225138e-02
2.050000000000000000e+01,7.100000000000000755e-01,6.168873479007330740e-02
2.250000000000000000e+01,6.999999999999999556e-01,6.566582063752801623e-02
2.450000000000000000e+01,6.914444444444445281e-01,6.897302210123737454e-02
2.650000000000000000e+01,6.798888888888888760e-01,7.041740630775258913e-02
2.850000000000000000e+01,6.721111111111111036e-01,7.379438400793864039e-02
3.250000000000000000e+01,6.556666666666666199e-01,7.889550050541538351e-02
3.650000000000000000e+01,6.404444444444444828e-01,8.342078744400448220e-02
4.050000000000000000e+01,6.272222222222222365e-01,8.663108243837452926e-02
4.450000000000000000e+01,6.142222222222222250e-01,8.949410284730745235e-02
4.850000000000000000e+01,6.027777777777778567e-01,9.289211185264571735e-02
5.250000000000000000e+01,5.918888888888889088e-01,9.524238085595670977e-02
5.650000000000000000e+01,5.817777777777778381e-01,9.740094683546171583e-02
6.050000000000000000e+01,5.719999999999999529e-01,9.912618221237012861e-02
6.850000000000000000e+01,5.548888888888887649e-01,1.024749291832451753e-01
