Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.555000000000000382e-01,1.719524558092252672e-02
1.000000000000000000e+00,8.574999999999999289e-01,1.756751681538469556e-02
1.500000000000000000e+00,8.544444444444443398e-01,1.772078282105081504e-02
2.000000000000000000e+00,8.517222222222220473e-01,1.766620421148329401e-02
2.500000000000000000e+00,8.501111111111110397e-01,1.731333688192221096e-02
3.000000000000000000e+00,8.483888888888890811e-01,1.733116502274880538e-02
3.500000000000000000e+00,8.471111111111109260e-01,1.743859441478580463e-02
4.000000000000000000e+00,8.453888888888888564e-01,1.740567483149875819e-02
4.500000000000000000e+00,8.438333333333332131e-01,1.718155645897486913e-02
5.500000000000000000e+00,8.404444444444444384e-01,1.714375970235310076e-02
6.500000000000000000e+00,8.381111111111110290e-01,1.692505587405457312e-02
7.500000000000000000e+00,8.353888888888888475e-01,1.703677299217571176e-02
8.500000000000000000e+00,8.327222222222222525e-01,1.671844896955791346e-02
9.500000000000000000e+00,8.303888888888887321e-01,1.665617316718228172e-02
1.050000000000000000e+01,8.279999999999998472e-01,1.662740473541477262e-02
1.150000000000000000e+01,8.260000000000001785e-01,1.627701374548130853e-02
1.250000000000000000e+01,8.235000000000001208e-01,1.625983865052711697e-02
1.450000000000000000e+01,8.192777777777777715e-01,1.625099293095129405e-02
1.650000000000000000e+01,8.150555555555554221e-01,1.583544877508988313e-02
1.850000000000000000e+01,8.109999999999999432e-01,1.555256740673948562e-02
2.050000000000000000e+01,8.069444444444443532e-01,1.569365635131602515e-02
2.250000000000000000e+01,8.032222222222222818e-01,1.515238500176884114e-02
2.450000000000000000e+01,7.993333333333335622e-01,1.518513204730592356e-02
2.650000000000000000e+01,7.957222222222221086e-01,1.545317616526683570e-02
2.850000000000000000e+01,7.922777777777778585e-01,1.503253552076317702e-02
3.250000000000000000e+01,7.851666666666667904e-01,1.475386290393928233e-02
3.650000000000000000e+01,7.784444444444444944e-01,1.455707720430260421e-02
4.050000000000000000e+01,7.718888888888888467e-01,1.472847937076885751e-02
4.450000000000000000e+01,7.654999999999999583e-01,1.459754209769980639e-02
4.850000000000000000e+01,7.596111111111111258e-01,1.436965302658959470e-02
5.250000000000000000e+01,7.533333333333334103e-01,1.459250411925892138e-02
5.650000000000000000e+01,7.475000000000000533e-01,1.474588676447058030e-02
