Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.674444444444444624e-01,1.370320319406298851e-02
1.000000000000000000e+00,8.625555555555555198e-01,1.498425099155036716e-02
1.500000000000000000e+00,8.536666666666666847e-01,1.654539210777430935e-02
2.000000000000000000e+00,8.461111111111111471e-01,1.753171728927636203e-02
2.500000000000000000e+00,8.396666666666665613e-01,1.802082129094011512e-02
3.000000000000000000e+00,8.333333333333333703e-01,1.879494612921248087e-02
3.500000000000000000e+00,8.273333333333332540e-01,2.027313493271327635e-02
4.000000000000000000e+00,8.218888888888890021e-01,2.004647378246633346e-02
4.500000000000000000e+00,8.160000000000000586e-01,2.130727575266248841e-02
5.500000000000000000e+00,8.050000000000000488e-01,2.317326045251291364e-02
6.500000000000000000e+00,7.948888888888888671e-01,2.447674633424775162e-02
7.500000000000000000e+00,7.855555555555554514e-01,2.619690397313732128e-02
8.500000000000000000e+00,7.766666666666667274e-01,2.721672280051366105e-02
9.500000000000000000e+00,7.685555555555555474e-01,2.886655119299462099e-02
1.050000000000000000e+01,7.598888888888889470e-01,3.028796974231044020e-02
1.150000000000000000e+01,7.518888888888889399e-01,3.145808498798222802e-02
1.250000000000000000e+01,7.444444444444443532e-01,3.219515146381174420e-02
1.450000000000000000e+01,7.299999999999999822e-01,3.479942528261061735e-02
1.650000000000000000e+01,7.162222222222222046e-01,3.684012003840979321e-02
1.850000000000000000e+01,7.034444444444445388e-01,3.878502001775654962e-02
2.050000000000000000e+01,6.915555555555555900e-01,4.056818676965703863e-02
2.250000000000000000e+01,6.798888888888888760e-01,4.294311482777082162e-02
2.450000000000000000e+01,6.692222222222222738e-01,4.366284970595075976e-02
2.650000000000000000e+01,6.586666666666666226e-01,4.535691788470641583e-02
2.850000000000000000e+01,6.493333333333333179e-01,4.658862522118464855e-02
3.250000000000000000e+01,6.313333333333333020e-01,4.876217796612453137e-02
3.650000000000000000e+01,6.151111111111111640e-01,5.160291766083689030e-02
4.050000000000000000e+01,6.006666666666666821e-01,5.282281703960892139e-02
4.450000000000000000e+01,5.873333333333332629e-01,5.427476393315773529e-02
4.850000000000000000e+01,5.753333333333333632e-01,5.575840743780260261e-02
5.250000000000000000e+01,5.642222222222222916e-01,5.696002496878353749e-02
5.650000000000000000e+01,5.539999999999999369e-01,5.798275605729687893e-02
6.050000000000000000e+01,5.445555555555555705e-01,5.886023936221951303e-02
6.850000000000000000e+01,5.284444444444444944e-01,6.026630715232000196e-02
7.650000000000000000e+01,5.142222222222222472e-01,6.117960807691109892e-02
8.450000000000000000e+01,5.020000000000000018e-01,6.208059278067502851e-02
9.250000000000000000e+01,4.913333333333333997e-01,6.266179059043876232e-02
1.010000000000000000e+02,4.815555555555556255e-01,6.283930121968081539e-02
1.090000000000000000e+02,4.729999999999999760e-01,6.272160712226690360e-02
1.170000000000000000e+02,4.649999999999999689e-01,6.301388735826413123e-02
1.250000000000000000e+02,4.582222222222223085e-01,6.298765311110142429e-02
1.410000000000000000e+02,4.449999999999998956e-01,6.271363488110062723e-02
1.570000000000000000e+02,4.334444444444444655e-01,6.263208265559894183e-02
1.730000000000000000e+02,4.227777777777778079e-01,6.219280058370457026e-02
1.890000000000000000e+02,4.127777777777777435e-01,6.187442480091789876e-02
2.050000000000000000e+02,4.034444444444444389e-01,6.116189808841594050e-02
2.210000000000000000e+02,3.944444444444444309e-01,6.055186023383409000e-02
2.370000000000000000e+02,3.861111111111111271e-01,5.993213754832302925e-02
2.530000000000000000e+02,3.776666666666667060e-01,5.910583727517951941e-02
2.850000000000000000e+02,3.619999999999999885e-01,5.804093383121949196e-02
3.170000000000000000e+02,3.474444444444444446e-01,5.694319781833277055e-02
3.490000000000000000e+02,3.334444444444444877e-01,5.574968858906548252e-02
3.810000000000000000e+02,3.202222222222221859e-01,5.450407731944871548e-02
4.130000000000000000e+02,3.076666666666666994e-01,5.367494760127856923e-02
4.450000000000000000e+02,2.958888888888888680e-01,5.198423906446174997e-02
