Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.773333333333334316e-01,4.509249752822898534e-03
1.000000000000000000e+00,7.503333333333332966e-01,2.309401076758505356e-03
1.500000000000000000e+00,7.229999999999998650e-01,3.000000000000002665e-03
2.000000000000000000e+00,6.973333333333332495e-01,1.527525231651947904e-03
2.500000000000000000e+00,6.740000000000000435e-01,3.605551275463992570e-03
3.000000000000000000e+00,6.526666666666667282e-01,3.511884584284249728e-03
3.500000000000000000e+00,6.326666666666667105e-01,2.516611478423585232e-03
4.000000000000000000e+00,6.143333333333332869e-01,3.055050463303895809e-03
4.500000000000000000e+00,5.956666666666666776e-01,3.511884584284249728e-03
5.500000000000000000e+00,5.619999999999999440e-01,3.605551275463930554e-03
6.500000000000000000e+00,5.313333333333333242e-01,3.055050463303895809e-03
7.500000000000000000e+00,5.030000000000000027e-01,2.645751311064592926e-03
8.500000000000000000e+00,4.766666666666666274e-01,3.214550253664321365e-03
9.500000000000000000e+00,4.533333333333333659e-01,3.785938897200185650e-03
1.050000000000000000e+01,4.299999999999999933e-01,3.464101615137757818e-03
1.150000000000000000e+01,4.073333333333333250e-01,3.785938897200153992e-03
1.250000000000000000e+01,3.876666666666666594e-01,3.214550253664321365e-03
1.450000000000000000e+01,3.513333333333332753e-01,2.886751345948131587e-03
1.650000000000000000e+01,3.170000000000000040e-01,2.645751311064592926e-03
1.850000000000000000e+01,2.873333333333332740e-01,2.886751345948131587e-03
2.050000000000000000e+01,2.596666666666666567e-01,2.309401076758505356e-03
2.250000000000000000e+01,2.356666666666666632e-01,3.511884584284234983e-03
2.450000000000000000e+01,2.136666666666666714e-01,3.214550253664321365e-03
2.650000000000000000e+01,1.926666666666666805e-01,3.214550253664321365e-03
2.850000000000000000e+01,1.756666666666666377e-01,3.214550253664321365e-03
3.250000000000000000e+01,1.439999999999999891e-01,2.645751311064592926e-03
3.650000000000000000e+01,1.196666666666666573e-01,3.214550253664313125e-03
4.050000000000000000e+01,9.856666666666667742e-02,2.050203241957573343e-03
4.450000000000000000e+01,8.146666666666667334e-02,2.025668613898460712e-03
4.850000000000000000e+01,6.729999999999998483e-02,1.931320791582801953e-03
5.250000000000000000e+01,5.546666666666666412e-02,1.266227994214836087e-03
5.650000000000000000e+01,4.600000000000000616e-02,1.907878402833890381e-03
6.050000000000000000e+01,3.853333333333333610e-02,1.320353488022556416e-03
6.850000000000000000e+01,2.676666666666666430e-02,1.222020185321557022e-03
7.650000000000000000e+01,1.919999999999999832e-02,1.248999599679679381e-03
8.450000000000000000e+01,1.379999999999999977e-02,7.810249675906657477e-04
9.250000000000000000e+01,1.034666666666666547e-02,8.405553719614985942e-04
1.010000000000000000e+02,7.529999999999999367e-03,5.781868210189505895e-04
1.090000000000000000e+02,5.063333333333332881e-03,3.731398308051996266e-04
