Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.916666666666666297e-01,3.055050463303895809e-03
1.000000000000000000e+00,7.666666666666666075e-01,5.507570547286106885e-03
1.500000000000000000e+00,7.363333333333333952e-01,4.163331998932268650e-03
2.000000000000000000e+00,7.096666666666665568e-01,3.785938897200185650e-03
2.500000000000000000e+00,6.853333333333333499e-01,4.932882862316187618e-03
3.000000000000000000e+00,6.636666666666667380e-01,4.618802153517010713e-03
3.500000000000000000e+00,6.423333333333333117e-01,5.131601439446888992e-03
4.000000000000000000e+00,6.226666666666665906e-01,3.785938897200185650e-03
4.500000000000000000e+00,6.046666666666666856e-01,4.618802153517010713e-03
5.500000000000000000e+00,5.706666666666665444e-01,2.886751345948131587e-03
6.500000000000000000e+00,5.393333333333333313e-01,2.309401076758505356e-03
7.500000000000000000e+00,5.093333333333333046e-01,3.214550253664321365e-03
8.500000000000000000e+00,4.819999999999999840e-01,2.645751311064592926e-03
9.500000000000000000e+00,4.570000000000000173e-01,3.000000000000002665e-03
1.050000000000000000e+01,4.339999999999999969e-01,3.000000000000002665e-03
1.150000000000000000e+01,4.123333333333332740e-01,2.516611478423585232e-03
1.250000000000000000e+01,3.913333333333333108e-01,2.081665999466134759e-03
1.450000000000000000e+01,3.533333333333333326e-01,2.081665999466134759e-03
1.650000000000000000e+01,3.190000000000000058e-01,2.645751311064592926e-03
1.850000000000000000e+01,2.883333333333333304e-01,2.081665999466134759e-03
2.050000000000000000e+01,2.603333333333333610e-01,2.081665999466134759e-03
2.250000000000000000e+01,2.349999999999999867e-01,1.999999999999987899e-03
2.450000000000000000e+01,2.119999999999999940e-01,1.000000000000000888e-03
2.650000000000000000e+01,1.920000000000000318e-01,1.732050807568878909e-03
2.850000000000000000e+01,1.740000000000000158e-01,1.732050807568878909e-03
3.250000000000000000e+01,1.436666666666666370e-01,1.527525231651948121e-03
3.650000000000000000e+01,1.169999999999999929e-01,1.999999999999994837e-03
4.050000000000000000e+01,9.539999999999999869e-02,1.609347693943105574e-03
4.450000000000000000e+01,7.903333333333333044e-02,1.301281419729537854e-03
4.850000000000000000e+01,6.419999999999999318e-02,1.571623364550173759e-03
5.250000000000000000e+01,5.306666666666667170e-02,1.285820101465727549e-03
5.650000000000000000e+01,4.359999999999999987e-02,1.493318452306807449e-03
6.050000000000000000e+01,3.663333333333333025e-02,1.159022576714245590e-03
6.850000000000000000e+01,2.499999999999999792e-02,4.358898943540666761e-04
7.650000000000000000e+01,1.756666666666666446e-02,4.041451884327375808e-04
8.450000000000000000e+01,1.253333333333333383e-02,7.094598884597580870e-04
9.250000000000000000e+01,9.233333333333331241e-03,8.363213098644162484e-04
1.010000000000000000e+02,6.546666666666665912e-03,9.852072539995497882e-04
1.090000000000000000e+02,4.656666666666666593e-03,1.330200486142345912e-03
1.170000000000000000e+02,3.260000000000000311e-03,1.194529195959646893e-03
1.250000000000000000e+02,2.333333333333333526e-03,1.122556605848156613e-03
1.410000000000000000e+02,1.422333333333333392e-03,1.067668643977771632e-03
1.570000000000000000e+02,1.103333333333333553e-03,7.418148915553890140e-04
1.730000000000000000e+02,1.293333333333333184e-03,7.878028518184821685e-04
1.890000000000000000e+02,1.129333333333333318e-03,8.147983390590172320e-04
2.050000000000000000e+02,6.610000000000000207e-04,3.632533551118283027e-04
2.210000000000000000e+02,5.976666666666667019e-04,6.441865671785878839e-04
2.370000000000000000e+02,2.300000000000000341e-04,2.335786805339905346e-04
2.530000000000000000e+02,4.053333333333333376e-04,4.090260790381627844e-04
2.850000000000000000e+02,9.200000000000001362e-04,8.427211875822275804e-04
