Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,9.140000000000000346e-01,4.358898943540677820e-03
1.000000000000000000e+00,9.186666666666667425e-01,4.509249752822898534e-03
1.500000000000000000e+00,9.140000000000000346e-01,5.567764362830026660e-03
2.000000000000000000e+00,9.106666666666667354e-01,4.041451884327383615e-03
2.500000000000000000e+00,9.090000000000001412e-01,5.567764362830026660e-03
3.000000000000000000e+00,9.056666666666667309e-01,5.033222956847170464e-03
3.500000000000000000e+00,9.030000000000000249e-01,5.000000000000004441e-03
4.000000000000000000e+00,9.006666666666666154e-01,5.033222956847170464e-03
4.500000000000000000e+00,8.970000000000001306e-01,5.000000000000004441e-03
5.500000000000000000e+00,8.910000000000000142e-01,4.582575694955843930e-03
6.500000000000000000e+00,8.843333333333333046e-01,6.110100926607791617e-03
7.500000000000000000e+00,8.790000000000000036e-01,5.000000000000004441e-03
8.500000000000000000e+00,8.726666666666668126e-01,4.041451884327383615e-03
9.500000000000000000e+00,8.656666666666666954e-01,4.041451884327383615e-03
1.050000000000000000e+01,8.603333333333332833e-01,4.509249752822898534e-03
1.150000000000000000e+01,8.546666666666666856e-01,5.033222956847170464e-03
1.250000000000000000e+01,8.489999999999998659e-01,5.567764362830026660e-03
1.450000000000000000e+01,8.373333333333333739e-01,4.509249752822898534e-03
1.650000000000000000e+01,8.263333333333332531e-01,5.131601439446888992e-03
1.850000000000000000e+01,8.149999999999999467e-01,4.582575694955795358e-03
2.050000000000000000e+01,8.036666666666666403e-01,5.033222956847170464e-03
2.250000000000000000e+01,7.926666666666667416e-01,5.507570547286106885e-03
2.450000000000000000e+01,7.813333333333334352e-01,4.509249752822898534e-03
2.650000000000000000e+01,7.709999999999999076e-01,4.582575694955843930e-03
2.850000000000000000e+01,7.603333333333334165e-01,4.509249752822898534e-03
3.250000000000000000e+01,7.400000000000001021e-01,4.582575694955843930e-03
3.650000000000000000e+01,7.196666666666665657e-01,4.041451884327383615e-03
4.050000000000000000e+01,7.003333333333333632e-01,4.509249752822898534e-03
4.450000000000000000e+01,6.813333333333333464e-01,4.509249752822898534e-03
4.850000000000000000e+01,6.623333333333333295e-01,4.509249752822898534e-03
5.250000000000000000e+01,6.450000000000000178e-01,4.000000000000003553e-03
5.650000000000000000e+01,6.273333333333332984e-01,3.511884584284249728e-03
6.050000000000000000e+01,6.099999999999999867e-01,4.000000000000003553e-03
6.850000000000000000e+01,5.779999999999999583e-01,4.582575694955843930e-03
7.650000000000000000e+01,5.466666666666667451e-01,4.041451884327383615e-03
8.450000000000000000e+01,5.176666666666667194e-01,4.041451884327383615e-03
9.250000000000000000e+01,4.903333333333333433e-01,4.163331998932268650e-03
1.010000000000000000e+02,4.643333333333333202e-01,4.163331998932238293e-03
1.090000000000000000e+02,4.393333333333333535e-01,4.163331998932268650e-03
1.170000000000000000e+02,4.156666666666666288e-01,3.785938897200185650e-03
1.250000000000000000e+02,3.936666666666666647e-01,3.785938897200185650e-03
1.410000000000000000e+02,3.526666666666666283e-01,2.886751345948131153e-03
1.570000000000000000e+02,3.166666666666666519e-01,2.081665999466134759e-03
1.730000000000000000e+02,2.839999999999999747e-01,2.645751311064592926e-03
1.890000000000000000e+02,2.546666666666666523e-01,2.081665999466134759e-03
2.050000000000000000e+02,2.286666666666666847e-01,2.081665999466134325e-03
2.210000000000000000e+02,2.053333333333333399e-01,1.527525231651947904e-03
2.370000000000000000e+02,1.843333333333333213e-01,5.773502691896263391e-04
2.530000000000000000e+02,1.660000000000000087e-01,1.000000000000000888e-03
2.850000000000000000e+02,1.340000000000000080e-01,0.000000000000000000e+00
3.170000000000000000e+02,1.079999999999999988e-01,1.000000000000000888e-03
3.490000000000000000e+02,8.733333333333333226e-02,1.006644591369434440e-03
3.810000000000000000e+02,7.066666666666666929e-02,1.205542754668341258e-03
4.130000000000000000e+02,5.696666666666666545e-02,1.167618659209134586e-03
4.450000000000000000e+02,4.633333333333333748e-02,9.865765724632515749e-04
4.770000000000000000e+02,3.753333333333333521e-02,8.962886439832518917e-04
5.090000000000000000e+02,3.066666666666666499e-02,9.237604307033996272e-04
5.730000000000000000e+02,2.016666666666666607e-02,1.193035344544885303e-03
6.370000000000000000e+02,1.296666666666666627e-02,1.040832999733066295e-03
7.010000000000000000e+02,8.296666666666665732e-03,1.173641058132056901e-03
7.650000000000000000e+02,5.473333333333332655e-03,1.031229040191039776e-03
8.290000000000000000e+02,3.846666666666666637e-03,1.005103643080320795e-03
8.930000000000000000e+02,3.090000000000000299e-03,2.179449471770337446e-04
