Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.653333333333333710e-02,3.833018827677909385e-02
1.000000000000000000e+00,8.649999999999997968e-02,3.708652046229195948e-02
1.500000000000000000e+00,8.379999999999999949e-02,3.670204353983576306e-02
2.000000000000000000e+00,8.240000000000000102e-02,3.572282183702737285e-02
2.500000000000000000e+00,8.286666666666665793e-02,3.681648181634596811e-02
3.000000000000000000e+00,8.296666666666667467e-02,3.674538519778141471e-02
3.500000000000000000e+00,8.100000000000000255e-02,3.519602250254991183e-02
4.000000000000000000e+00,8.076666666666666716e-02,3.594945525781069462e-02
4.500000000000000000e+00,8.119999999999999440e-02,3.567450069727675505e-02
5.500000000000000000e+00,8.160000000000000586e-02,3.550084506036440407e-02
6.500000000000000000e+00,8.176666666666666805e-02,3.618153304288436456e-02
7.500000000000000000e+00,8.116666666666666474e-02,3.566403417076275534e-02
8.500000000000000000e+00,8.153333333333333266e-02,3.709586679582151797e-02
9.500000000000000000e+00,8.066666666666666430e-02,3.636060138849924600e-02
1.050000000000000000e+01,8.053333333333333177e-02,3.453365508215620189e-02
1.150000000000000000e+01,8.040000000000001312e-02,3.553322388976266205e-02
1.250000000000000000e+01,8.003333333333333133e-02,3.509876541038634695e-02
1.450000000000000000e+01,7.946666666666667156e-02,3.492425136396388324e-02
1.650000000000000000e+01,7.976666666666666627e-02,3.521368105343905541e-02
1.850000000000000000e+01,7.919999999999999263e-02,3.508689213937307011e-02
2.050000000000000000e+01,7.876666666666666539e-02,3.534831443411882296e-02
2.250000000000000000e+01,7.813333333333333242e-02,3.517105817761719683e-02
2.450000000000000000e+01,7.896666666666667111e-02,3.596113642994799853e-02
2.650000000000000000e+01,7.743333333333334012e-02,3.465693773739009220e-02
2.850000000000000000e+01,7.739999999999999658e-02,3.467145800222425772e-02
3.250000000000000000e+01,7.693333333333333968e-02,3.527964474499897113e-02
3.650000000000000000e+01,7.613333333333333064e-02,3.505714382737609019e-02
4.050000000000000000e+01,7.533333333333333548e-02,3.475375279496206726e-02
4.450000000000000000e+01,7.466666666666667285e-02,3.464236327581207697e-02
4.850000000000000000e+01,7.406666666666666954e-02,3.419727084627270652e-02
5.250000000000000000e+01,7.293333333333333612e-02,3.356327357891857044e-02
5.650000000000000000e+01,7.303333333333333899e-02,3.423891548126682671e-02
6.050000000000000000e+01,7.240000000000000602e-02,3.389218198936149590e-02
6.850000000000000000e+01,7.133333333333334580e-02,3.394765578553743390e-02
7.650000000000000000e+01,6.996666666666666312e-02,3.346346266203384379e-02
8.450000000000000000e+01,6.890000000000000291e-02,3.280868787379342955e-02
9.250000000000000000e+01,6.790000000000000202e-02,3.274858775581017400e-02
1.010000000000000000e+02,6.740000000000000158e-02,3.311842387554093242e-02
1.090000000000000000e+02,6.633333333333332749e-02,3.246664955509473427e-02
1.170000000000000000e+02,6.579999999999998350e-02,3.287613115924682000e-02
1.250000000000000000e+02,6.459999999999999076e-02,3.215524840519818489e-02
1.410000000000000000e+02,6.319999999999999230e-02,3.188667433270519352e-02
1.570000000000000000e+02,6.169999999999999790e-02,3.146474217278762142e-02
1.730000000000000000e+02,6.049999999999999822e-02,3.126387691889794679e-02
1.890000000000000000e+02,5.906666666666666315e-02,3.068425220423879815e-02
2.050000000000000000e+02,5.823333333333333833e-02,3.072528817331635076e-02
2.210000000000000000e+02,5.703333333333333172e-02,3.059498869640800076e-02
2.370000000000000000e+02,5.593333333333333490e-02,3.043096011192110428e-02
2.530000000000000000e+02,5.513333333333333280e-02,3.016891336016816819e-02
2.850000000000000000e+02,5.360000000000000181e-02,2.991788762596717804e-02
3.170000000000000000e+02,5.206666666666667082e-02,2.943846689848731227e-02
3.490000000000000000e+02,5.063333333333333575e-02,2.935069561924101220e-02
3.810000000000000000e+02,4.956666666666666859e-02,2.921067156594201256e-02
4.130000000000000000e+02,4.849999999999999450e-02,2.861398259592676935e-02
4.450000000000000000e+02,4.763333333333333308e-02,2.879658544573181211e-02
4.770000000000000000e+02,4.676666666666667166e-02,2.842680659752926456e-02
5.090000000000000000e+02,4.589999999999999636e-02,2.841689638225821865e-02
5.730000000000000000e+02,4.450000000000000483e-02,2.809199174141982849e-02
6.370000000000000000e+02,4.309999999999999942e-02,2.766893564993058718e-02
7.010000000000000000e+02,4.213333333333333514e-02,2.743471037451157904e-02
7.650000000000000000e+02,4.110000000000000459e-02,2.705790087941043615e-02
8.290000000000000000e+02,4.019999999999999268e-02,2.699555518969742884e-02
8.930000000000000000e+02,3.943333333333332719e-02,2.636841544980155286e-02
9.570000000000000000e+02,3.873333333333333489e-02,2.640574432454676282e-02
1.020000000000000000e+03,3.806666666666666532e-02,2.607725701321619849e-02
1.150000000000000000e+03,3.699999999999999817e-02,2.565092590921426788e-02
1.280000000000000000e+03,3.599999999999999728e-02,2.527211902472762187e-02
1.400000000000000000e+03,3.513333333333332892e-02,2.492976801603523709e-02
1.530000000000000000e+03,3.453333333333333949e-02,2.453188401516144188e-02
1.660000000000000000e+03,3.409999999999999837e-02,2.422168449963792505e-02
1.790000000000000000e+03,3.353333333333333860e-02,2.380133049502345527e-02
1.920000000000000000e+03,3.313333333333333408e-02,2.346110256005316808e-02
2.040000000000000000e+03,3.280000000000000276e-02,2.329291737846506810e-02
2.300000000000000000e+03,3.233333333333333198e-02,2.303135543847415964e-02
2.560000000000000000e+03,3.196666666666666407e-02,2.287014064961851931e-02
2.810000000000000000e+03,3.186666666666666814e-02,2.272758969475939181e-02
3.070000000000000000e+03,3.186666666666666814e-02,2.252827852574033896e-02
3.320000000000000000e+03,3.180000000000000188e-02,2.252354323813196210e-02
3.580000000000000000e+03,3.186666666666666814e-02,2.251451383737462439e-02
3.840000000000000000e+03,3.193333333333333440e-02,2.250607325442031612e-02
4.090000000000000000e+03,3.190000000000000474e-02,2.225466243284764112e-02
4.600000000000000000e+03,3.130000000000000143e-02,2.174419462753219776e-02
5.120000000000000000e+03,3.039000000000000035e-02,2.104025427603002998e-02
5.630000000000000000e+03,2.957666666666666777e-02,2.034113156472209041e-02
6.140000000000000000e+03,2.931666666666666796e-02,1.997588129052967065e-02
6.650000000000000000e+03,2.945000000000000048e-02,2.002617037778316525e-02
7.160000000000000000e+03,2.978333333333333180e-02,2.017934174677988440e-02
7.680000000000000000e+03,3.026666666666666741e-02,2.045246521408442333e-02
8.190000000000000000e+03,3.033333333333333368e-02,2.040204238142184767e-02
9.210000000000000000e+03,2.947333333333333402e-02,1.989140853065296186e-02
1.020000000000000000e+04,2.892333333333333215e-02,1.946501048890889735e-02
1.130000000000000000e+04,2.953000000000000069e-02,1.980531999236568794e-02
1.230000000000000000e+04,2.996666666666666923e-02,1.985052476216518993e-02
1.330000000000000000e+04,2.909999999999999740e-02,1.915176232099803297e-02
1.430000000000000000e+04,2.849666666666667014e-02,1.885518584722339214e-02
1.540000000000000000e+04,2.902333333333333501e-02,1.931702961982854558e-02
1.640000000000000000e+04,2.927333333333333523e-02,1.944057955240361193e-02
1.840000000000000000e+04,2.866000000000000145e-02,1.906050366595804513e-02
2.050000000000000000e+04,2.914999999999999883e-02,1.952888885728012655e-02
2.250000000000000000e+04,2.850666666666666973e-02,1.904022408831716751e-02
2.460000000000000000e+04,2.896999999999999922e-02,1.964761308658128161e-02
2.660000000000000000e+04,2.831666666666666707e-02,1.907841275718012708e-02
2.870000000000000000e+04,2.873333333333333295e-02,1.950546931845869095e-02
3.070000000000000000e+04,2.809000000000000039e-02,1.876668058021982791e-02
3.280000000000000000e+04,2.817666666666666930e-02,1.903561486617475276e-02
3.690000000000000000e+04,2.798000000000000140e-02,1.893064182747114521e-02
4.100000000000000000e+04,2.746999999999999789e-02,1.869646223219783437e-02
4.510000000000000000e+04,2.742666666666666517e-02,1.856367779652871516e-02
4.910000000000000000e+04,2.712000000000000174e-02,1.843055072427299962e-02
5.320000000000000000e+04,2.687999999999999765e-02,1.848938073597923212e-02
5.730000000000000000e+04,2.676666666666666430e-02,1.840905574257770821e-02
6.140000000000000000e+04,2.646000000000000088e-02,1.827185814305704384e-02
6.550000000000000000e+04,2.622999999999999984e-02,1.816922397902562963e-02
7.370000000000000000e+04,2.559666666666666687e-02,1.797178436698296591e-02
8.190000000000000000e+04,2.512000000000000344e-02,1.783780255524766017e-02
9.010000000000000000e+04,2.457666666666666333e-02,1.750984389802871452e-02
9.830000000000000000e+04,2.392333333333333464e-02,1.729747476752989052e-02
1.060000000000000000e+05,2.333333333333333440e-02,1.693940179974881208e-02
1.150000000000000000e+05,2.290999999999999981e-02,1.682935827653567890e-02
1.230000000000000000e+05,2.228333333333333555e-02,1.666810827098664377e-02
1.310000000000000000e+05,2.175000000000000197e-02,1.633026331692174690e-02
1.470000000000000000e+05,2.098666666666666736e-02,1.617845892949428335e-02
1.640000000000000000e+05,2.000333333333333130e-02,1.581395059222499844e-02
1.800000000000000000e+05,1.914000000000000076e-02,1.546359595954317594e-02
1.970000000000000000e+05,1.838333333333333486e-02,1.520364539619802231e-02
2.130000000000000000e+05,1.758000000000000188e-02,1.486940483005288333e-02
2.290000000000000000e+05,1.668333333333333127e-02,1.430859298929609315e-02
2.460000000000000000e+05,1.597000000000000156e-02,1.388973361875597660e-02
2.620000000000000000e+05,1.547666666666666635e-02,1.368187243520905400e-02
2.950000000000000000e+05,1.397000000000000151e-02,1.269868890870234739e-02
3.280000000000000000e+05,1.293333333333333314e-02,1.135884383787951098e-02
3.600000000000000000e+05,1.227666666666666663e-02,1.030168109258548792e-02
3.930000000000000000e+05,1.152000000000000073e-02,9.470015839479890146e-03
4.260000000000000000e+05,1.120666666666666512e-02,8.860368690598226585e-03
4.590000000000000000e+05,1.055999999999999994e-02,8.155905835650630042e-03
4.920000000000000000e+05,1.011333333333333355e-02,7.736312644492421634e-03
5.240000000000000000e+05,9.296666666666666620e-03,7.141290733007117468e-03
5.900000000000000000e+05,8.040000000000000271e-03,5.734352622572142129e-03
6.550000000000000000e+05,6.873333333333332858e-03,4.460452144495368962e-03
7.210000000000000000e+05,5.806666666666665706e-03,3.617683420827938045e-03
7.860000000000000000e+05,4.546666666666666738e-03,2.676290965745939388e-03
8.520000000000000000e+05,3.686666666666666651e-03,2.389023510418709570e-03
9.180000000000000000e+05,3.077666666666666485e-03,2.338667640630735962e-03
9.830000000000000000e+05,2.430333333333333391e-03,2.124431767163476818e-03
