Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.820000000000000062e-01,1.826472009092941495e-02
1.000000000000000000e+00,8.883333333333333082e-01,1.931493377329229419e-02
1.500000000000000000e+00,8.843333333333335267e-01,1.846799032560574386e-02
2.000000000000000000e+00,8.818333333333333579e-01,1.938470187200895187e-02
2.500000000000000000e+00,8.814999999999999503e-01,1.861988184710098096e-02
3.000000000000000000e+00,8.796666666666665968e-01,1.971463077682834505e-02
3.500000000000000000e+00,8.769999999999998908e-01,1.933907960581373112e-02
4.000000000000000000e+00,8.754999999999998339e-01,1.958315602756615856e-02
4.500000000000000000e+00,8.736666666666667025e-01,1.961292091114088393e-02
5.500000000000000000e+00,8.690000000000001057e-01,1.993990972898324748e-02
6.500000000000000000e+00,8.656666666666666954e-01,2.033387977407822081e-02
7.500000000000000000e+00,8.616666666666666918e-01,2.075250988836452662e-02
8.500000000000000000e+00,8.579999999999999849e-01,2.064945519862450979e-02
9.500000000000000000e+00,8.544999999999999263e-01,2.119197961493924851e-02
1.050000000000000000e+01,8.503333333333332744e-01,2.141650453894536690e-02
1.150000000000000000e+01,8.461666666666666226e-01,2.123597576441137863e-02
1.250000000000000000e+01,8.426666666666666750e-01,2.222311109333406295e-02
1.450000000000000000e+01,8.355000000000000204e-01,2.298477757125356319e-02
1.650000000000000000e+01,8.281666666666666066e-01,2.336164948514262915e-02
1.850000000000000000e+01,8.211666666666666003e-01,2.411154633503759248e-02
2.050000000000000000e+01,8.139999999999999458e-01,2.389142105442868327e-02
2.250000000000000000e+01,8.076666666666666439e-01,2.465495217327879143e-02
2.450000000000000000e+01,7.999999999999999334e-01,2.535350074447309879e-02
2.650000000000000000e+01,7.936666666666667425e-01,2.613554412417435843e-02
2.850000000000000000e+01,7.871666666666666812e-01,2.626340927348668960e-02
3.250000000000000000e+01,7.736666666666667247e-01,2.750757471437036833e-02
3.650000000000000000e+01,7.610000000000000098e-01,2.828427124746192567e-02
4.050000000000000000e+01,7.480000000000001092e-01,2.903101789465883584e-02
4.450000000000000000e+01,7.356666666666665799e-01,3.008432593006976630e-02
4.850000000000000000e+01,7.239999999999998659e-01,3.081558047481828058e-02
5.250000000000000000e+01,7.121666666666666146e-01,3.172013030658393101e-02
5.650000000000000000e+01,7.006666666666666599e-01,3.266598638747442857e-02
6.050000000000000000e+01,6.895000000000001128e-01,3.321294928186892953e-02
6.850000000000000000e+01,6.676666666666667416e-01,3.488074922742721851e-02
7.650000000000000000e+01,6.468333333333332602e-01,3.614092786117518996e-02
8.450000000000000000e+01,6.266666666666665941e-01,3.707110285204190392e-02
9.250000000000000000e+01,6.071666666666667433e-01,3.836882415017000419e-02
1.010000000000000000e+02,5.888333333333334307e-01,3.910711785169887489e-02
1.090000000000000000e+02,5.710000000000000631e-01,4.037325847637267956e-02
1.170000000000000000e+02,5.539999999999999369e-01,4.073818847224306566e-02
1.250000000000000000e+02,5.374999999999999778e-01,4.166893327168332689e-02
1.410000000000000000e+02,5.063333333333333020e-01,4.301472616054493464e-02
1.570000000000000000e+02,4.771666666666666834e-01,4.394731694502711922e-02
1.730000000000000000e+02,4.501666666666666594e-01,4.470980503946161283e-02
1.890000000000000000e+02,4.256666666666666377e-01,4.525336083283391236e-02
2.050000000000000000e+02,4.021666666666666168e-01,4.542429599527842560e-02
2.210000000000000000e+02,3.801666666666667083e-01,4.587555630907014931e-02
2.370000000000000000e+02,3.600000000000000422e-01,4.569026154444730259e-02
2.530000000000000000e+02,3.411666666666666181e-01,4.552545075742433361e-02
2.850000000000000000e+02,3.071666666666666434e-01,4.484826269396247067e-02
3.170000000000000000e+02,2.768333333333333202e-01,4.341159599308307832e-02
3.490000000000000000e+02,2.503333333333333521e-01,4.220742430742092238e-02
3.810000000000000000e+02,2.266666666666666552e-01,4.038646638004701056e-02
4.130000000000000000e+02,2.063333333333333408e-01,3.891357946355830655e-02
4.450000000000000000e+02,1.878333333333333244e-01,3.729566552116568567e-02
4.770000000000000000e+02,1.713333333333333375e-01,3.569126877356234434e-02
5.090000000000000000e+02,1.570000000000000007e-01,3.384080377296023318e-02
5.730000000000000000e+02,1.313666666666666871e-01,3.056283145696201201e-02
6.370000000000000000e+02,1.113000000000000100e-01,2.781380951973318541e-02
7.010000000000000000e+02,9.458333333333333870e-02,2.497954496516432976e-02
7.650000000000000000e+02,8.125000000000000278e-02,2.266060458151988172e-02
8.290000000000000000e+02,6.990000000000000380e-02,2.038116777812301605e-02
8.930000000000000000e+02,6.074999999999999845e-02,1.869425045301362220e-02
9.570000000000000000e+02,5.308333333333334347e-02,1.725774222390248636e-02
1.020000000000000000e+03,4.698333333333332834e-02,1.595636758998321067e-02
1.150000000000000000e+03,3.716666666666666730e-02,1.331670629948211726e-02
