Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.814444444444444193e-02,4.877002437745728280e-02
1.000000000000000000e+00,7.375555555555554643e-02,4.020183799004440478e-02
1.500000000000000000e+00,6.935555555555555918e-02,3.761346537847553434e-02
2.000000000000000000e+00,6.623333333333332462e-02,3.523584822308099135e-02
2.500000000000000000e+00,6.614444444444443627e-02,3.561520430627596046e-02
3.000000000000000000e+00,6.568888888888888000e-02,3.620067141796007304e-02
3.500000000000000000e+00,6.295555555555555627e-02,3.325101919908287490e-02
4.000000000000000000e+00,6.008888888888888613e-02,3.429469508701180058e-02
4.500000000000000000e+00,6.055555555555554997e-02,3.430364817009668582e-02
5.500000000000000000e+00,5.913333333333333636e-02,3.544358192959622122e-02
6.500000000000000000e+00,5.586666666666665476e-02,3.317985081340783099e-02
7.500000000000000000e+00,5.711111111111111249e-02,3.136656039656103567e-02
8.500000000000000000e+00,5.517777777777777004e-02,3.318496563874135524e-02
9.500000000000000000e+00,5.483333333333332421e-02,3.407245955313469715e-02
1.050000000000000000e+01,5.328888888888889258e-02,3.231994138471033090e-02
1.150000000000000000e+01,5.213333333333333708e-02,3.036091237100756179e-02
1.250000000000000000e+01,5.145555555555555993e-02,3.069809078391973547e-02
1.450000000000000000e+01,5.072999999999999732e-02,3.218784863888855818e-02
1.650000000000000000e+01,4.930999999999999273e-02,3.169920188269730044e-02
1.850000000000000000e+01,4.854666666666666852e-02,3.281323818217275756e-02
2.050000000000000000e+01,4.819666666666667237e-02,3.130450606542131697e-02
2.250000000000000000e+01,4.720222222222222180e-02,3.173840015571743195e-02
2.450000000000000000e+01,4.612888888888889982e-02,3.119582521926790239e-02
2.650000000000000000e+01,4.704777777777777170e-02,3.101525905815465806e-02
2.850000000000000000e+01,4.639222222222222358e-02,2.998955725655923221e-02
3.250000000000000000e+01,4.445666666666667211e-02,2.950083303908552362e-02
3.650000000000000000e+01,4.388555555555555265e-02,2.898949167849925596e-02
4.050000000000000000e+01,4.276333333333332681e-02,2.883574777944903494e-02
4.450000000000000000e+01,4.262444444444444397e-02,2.894646572170388177e-02
4.850000000000000000e+01,4.217555555555556335e-02,2.882735641327137041e-02
