Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.876666666666666039e-01,7.889866919029757397e-03
1.000000000000000000e+00,8.952222222222222525e-01,7.949493345141219608e-03
1.500000000000000000e+00,8.932222222222221397e-01,8.012143561147950371e-03
2.000000000000000000e+00,8.920000000000000151e-01,7.566372975210784550e-03
2.500000000000000000e+00,8.914444444444445947e-01,8.001735922771875675e-03
3.000000000000000000e+00,8.903333333333333099e-01,8.689073598491392145e-03
3.500000000000000000e+00,8.892222222222222472e-01,7.677528537520687986e-03
4.000000000000000000e+00,8.882222222222223573e-01,8.058811602491063042e-03
4.500000000000000000e+00,8.872222222222223564e-01,8.151346173758329192e-03
5.500000000000000000e+00,8.853333333333333055e-01,8.306623862918081566e-03
6.500000000000000000e+00,8.832222222222222419e-01,8.378212485037877383e-03
7.500000000000000000e+00,8.812222222222222401e-01,8.856886837057622447e-03
8.500000000000000000e+00,8.791111111111110654e-01,8.823894327966040271e-03
9.500000000000000000e+00,8.771111111111111747e-01,8.565110105019738476e-03
1.050000000000000000e+01,8.747777777777776542e-01,8.657045942147043038e-03
1.150000000000000000e+01,8.731111111111109491e-01,9.225568335398707034e-03
1.250000000000000000e+01,8.713333333333331820e-01,9.205976319760991386e-03
1.450000000000000000e+01,8.674444444444444624e-01,9.888264649460892092e-03
1.650000000000000000e+01,8.637777777777778665e-01,1.013382674237351538e-02
1.850000000000000000e+01,8.597777777777777519e-01,1.023203031878056057e-02
2.050000000000000000e+01,8.561111111111110450e-01,1.081023177878769233e-02
2.250000000000000000e+01,8.521111111111110414e-01,1.118530782370835523e-02
2.450000000000000000e+01,8.485555555555555074e-01,1.153376685119731314e-02
2.650000000000000000e+01,8.451111111111110352e-01,1.169876536695694906e-02
2.850000000000000000e+01,8.413333333333333774e-01,1.260952021291850307e-02
3.250000000000000000e+01,8.341111111111111365e-01,1.318564033754564095e-02
3.650000000000000000e+01,8.272222222222223031e-01,1.432460974841702657e-02
4.050000000000000000e+01,8.201111111111110130e-01,1.492015787822334634e-02
4.450000000000000000e+01,8.133333333333332416e-01,1.572418519351635388e-02
4.850000000000000000e+01,8.065555555555554701e-01,1.659149715299305938e-02
5.250000000000000000e+01,7.999999999999999334e-01,1.775528090456468186e-02
5.650000000000000000e+01,7.935555555555554585e-01,1.868897476529349580e-02
6.050000000000000000e+01,7.868888888888889710e-01,1.936778539511193123e-02
6.850000000000000000e+01,7.744444444444443798e-01,2.106603374576663384e-02
