Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.933333333333334458e-01,5.773502691896263391e-04
1.000000000000000000e+00,7.679999999999999050e-01,3.605551275463992570e-03
1.500000000000000000e+00,7.399999999999998801e-01,1.732050807568878692e-03
2.000000000000000000e+00,7.133333333333333748e-01,3.214550253664321365e-03
2.500000000000000000e+00,6.909999999999998366e-01,1.000000000000000888e-03
3.000000000000000000e+00,6.700000000000000400e-01,1.732050807568878909e-03
3.500000000000000000e+00,6.506666666666667265e-01,3.785938897200185650e-03
4.000000000000000000e+00,6.310000000000000053e-01,3.464101615137757818e-03
4.500000000000000000e+00,6.136666666666666936e-01,3.055050463303895809e-03
5.500000000000000000e+00,5.799999999999999600e-01,2.645751311064592926e-03
6.500000000000000000e+00,5.503333333333334521e-01,4.163331998932269518e-03
7.500000000000000000e+00,5.210000000000000187e-01,2.645751311064592926e-03
8.500000000000000000e+00,4.959999999999999964e-01,3.605551275463992570e-03
9.500000000000000000e+00,4.713333333333333264e-01,4.163331998932246966e-03
1.050000000000000000e+01,4.480000000000000093e-01,4.582575694955843930e-03
1.150000000000000000e+01,4.256666666666666377e-01,3.785938897200185650e-03
1.250000000000000000e+01,4.056666666666666754e-01,5.033222956847141841e-03
1.450000000000000000e+01,3.689999999999999947e-01,5.291502622129185852e-03
1.650000000000000000e+01,3.346666666666666679e-01,5.033222956847170464e-03
1.850000000000000000e+01,3.043333333333333446e-01,5.131601439446888992e-03
2.050000000000000000e+01,2.766666666666666718e-01,5.686240703077300764e-03
2.250000000000000000e+01,2.523333333333333539e-01,4.932882862316251803e-03
2.450000000000000000e+01,2.299999999999999822e-01,4.582575694955829185e-03
2.650000000000000000e+01,2.096666666666666679e-01,5.033222956847170464e-03
2.850000000000000000e+01,1.916666666666666519e-01,5.033222956847170464e-03
3.250000000000000000e+01,1.593333333333333268e-01,6.110100926607792485e-03
3.650000000000000000e+01,1.330000000000000071e-01,5.291502622129185852e-03
4.050000000000000000e+01,1.113333333333333258e-01,5.859465277082312289e-03
4.450000000000000000e+01,9.283333333333332327e-02,5.462905209989770902e-03
4.850000000000000000e+01,7.796666666666667023e-02,4.398105652816144268e-03
5.250000000000000000e+01,6.563333333333333519e-02,4.867579823005819227e-03
5.650000000000000000e+01,5.563333333333333325e-02,4.354690957270484705e-03
6.050000000000000000e+01,4.739999999999999769e-02,3.651027252705737244e-03
6.850000000000000000e+01,3.440000000000000002e-02,3.004995840263343168e-03
7.650000000000000000e+01,2.523333333333333331e-02,1.823001188516708412e-03
8.450000000000000000e+01,1.890000000000000013e-02,8.717797887081354122e-04
9.250000000000000000e+01,1.419999999999999908e-02,1.014889156509221971e-03
1.010000000000000000e+02,1.096666666666666623e-02,6.806859285554041090e-04
1.090000000000000000e+02,8.660000000000001030e-03,2.364318083507376922e-04
1.170000000000000000e+02,7.179999999999999750e-03,1.090000000000000257e-03
1.250000000000000000e+02,5.399999999999999419e-03,7.466592261534040495e-04
1.410000000000000000e+02,3.733333333333333295e-03,1.100378722682937745e-03
1.570000000000000000e+02,2.860000000000000129e-03,7.789094941005662810e-04
1.730000000000000000e+02,1.845999999999999768e-03,1.136058097105953390e-03
1.890000000000000000e+02,1.577000000000000060e-03,1.324955470949872906e-03
2.050000000000000000e+02,1.131333333333333366e-03,9.230521834291566816e-04
2.210000000000000000e+02,1.269000000000000163e-03,1.201541926026720129e-03
2.370000000000000000e+02,1.121666666666666645e-03,9.980141949558298843e-04
2.530000000000000000e+02,1.171666666666666560e-03,1.048686956786120013e-03
2.850000000000000000e+02,8.949999999999999623e-04,4.036396908134778894e-04
3.170000000000000000e+02,9.039999999999999642e-04,5.416751794202869300e-04
3.490000000000000000e+02,8.959999999999999866e-04,7.614151298733169487e-04
3.810000000000000000e+02,5.560000000000000706e-04,6.563291856987620151e-04
4.130000000000000000e+02,3.939999999999999817e-04,2.238928315065044422e-04
4.450000000000000000e+02,5.566666666666666811e-04,3.805789449422200261e-04
4.770000000000000000e+02,9.066666666666666234e-04,3.421948762523093564e-04
5.090000000000000000e+02,8.819999999999999715e-04,3.455835644240044975e-04
5.730000000000000000e+02,6.113333333333333033e-04,3.317247855276017165e-04
6.370000000000000000e+02,4.599999999999999597e-04,2.237587987096820326e-04
7.010000000000000000e+02,5.796666666666665897e-04,3.203440858410426832e-04
7.650000000000000000e+02,7.569999999999999689e-04,3.513303288929095556e-04
8.290000000000000000e+02,3.513333333333333260e-04,3.237164397019918192e-04
8.930000000000000000e+02,6.860000000000000863e-04,6.577446312969798979e-04
9.570000000000000000e+02,1.209999999999999921e-03,1.646207763315431921e-04
1.020000000000000000e+03,1.140000000000000171e-03,1.915724406066802250e-04
1.150000000000000000e+03,3.193333333333333072e-04,1.365662232520667289e-04
1.280000000000000000e+03,5.953333333333332396e-04,3.413053373935622252e-04
1.400000000000000000e+03,4.666666666666666619e-04,2.046712811640493106e-04
1.530000000000000000e+03,7.400000000000000978e-04,6.458327956987009854e-04
1.660000000000000000e+03,3.420000000000000188e-04,1.754964387103054985e-04
1.790000000000000000e+03,3.236333333333333575e-04,3.209847400318795955e-04
1.920000000000000000e+03,6.259999999999999289e-04,4.867812650462217733e-04
2.040000000000000000e+03,2.564333333333332961e-04,2.441777289871730253e-04
