Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.937777777777778043e-01,1.748411977894351668e-02
1.000000000000000000e+00,7.671111111111110770e-01,1.707662469901800179e-02
1.500000000000000000e+00,7.443333333333332913e-01,1.577181029558751696e-02
2.000000000000000000e+00,7.202222222222222081e-01,1.717394667641788594e-02
2.500000000000000000e+00,7.015555555555555989e-01,1.531429978085114413e-02
3.000000000000000000e+00,6.838888888888888795e-01,1.341123078285919382e-02
3.500000000000000000e+00,6.650000000000000355e-01,1.477328670269417027e-02
4.000000000000000000e+00,6.511111111111111960e-01,1.242421470802526802e-02
4.500000000000000000e+00,6.344444444444444775e-01,1.454399456056616399e-02
5.500000000000000000e+00,6.045555555555555127e-01,1.560537656635616749e-02
6.500000000000000000e+00,5.781111111111111311e-01,1.720061368414248920e-02
7.500000000000000000e+00,5.547777777777777031e-01,1.848497888677299097e-02
8.500000000000000000e+00,5.317777777777779047e-01,1.949216366759845206e-02
9.500000000000000000e+00,5.106666666666667131e-01,2.095232683975698298e-02
1.050000000000000000e+01,4.904444444444444051e-01,2.073108240728827739e-02
1.150000000000000000e+01,4.719999999999999196e-01,2.247220505424422574e-02
1.250000000000000000e+01,4.532222222222221930e-01,2.393625794572836613e-02
1.450000000000000000e+01,4.204444444444443985e-01,2.592349856361555321e-02
1.650000000000000000e+01,3.901111111111110752e-01,2.916095182107592346e-02
1.850000000000000000e+01,3.620000000000000995e-01,2.993325909419153330e-02
2.050000000000000000e+01,3.373333333333333184e-01,3.124099870362662124e-02
2.250000000000000000e+01,3.155555555555555336e-01,3.210962126493829838e-02
2.450000000000000000e+01,2.945555555555555705e-01,3.207066849596026253e-02
2.650000000000000000e+01,2.746666666666667256e-01,3.315870926317850825e-02
2.850000000000000000e+01,2.571111111111111236e-01,3.376553140572662037e-02
3.250000000000000000e+01,2.257777777777778272e-01,3.404694471526695937e-02
3.650000000000000000e+01,1.990000000000000102e-01,3.347013594235912631e-02
4.050000000000000000e+01,1.763333333333333419e-01,3.324154027718932009e-02
4.450000000000000000e+01,1.568888888888889110e-01,3.247862544984179978e-02
4.850000000000000000e+01,1.404666666666666563e-01,3.235598862652785263e-02
5.250000000000000000e+01,1.260555555555555596e-01,3.192636493210239401e-02
5.650000000000000000e+01,1.142777777777777698e-01,3.065443596682940891e-02
6.050000000000000000e+01,1.041111111111111126e-01,2.962618961512112833e-02
6.850000000000000000e+01,8.727777777777777357e-02,2.843535553574887825e-02
7.650000000000000000e+01,7.396666666666666667e-02,2.715041436147890702e-02
8.450000000000000000e+01,6.437777777777778376e-02,2.577575303350892327e-02
9.250000000000000000e+01,5.692222222222222128e-02,2.410527835235354299e-02
1.010000000000000000e+02,5.088888888888889322e-02,2.374823385245966242e-02
1.090000000000000000e+02,4.614444444444444626e-02,2.271057634182315627e-02
1.170000000000000000e+02,4.255555555555555480e-02,2.206026468059206838e-02
1.250000000000000000e+02,3.943333333333333413e-02,2.148470386111942659e-02
1.410000000000000000e+02,3.472222222222222376e-02,1.992810689564978449e-02
1.570000000000000000e+02,3.148888888888888571e-02,1.895945967350101333e-02
1.730000000000000000e+02,2.906777777777777919e-02,1.828158484498661890e-02
1.890000000000000000e+02,2.707777777777778047e-02,1.751106348696287660e-02
2.050000000000000000e+02,2.601777777777777856e-02,1.708244038316670058e-02
2.210000000000000000e+02,2.508888888888889321e-02,1.672736937211321065e-02
2.370000000000000000e+02,2.406222222222222096e-02,1.624861977044341280e-02
2.530000000000000000e+02,2.340666666666666590e-02,1.575096108178799387e-02
2.850000000000000000e+02,2.230444444444444618e-02,1.469649797665341026e-02
3.170000000000000000e+02,2.107555555555555571e-02,1.438551364316817752e-02
3.490000000000000000e+02,2.001666666666666872e-02,1.352021264625671675e-02
3.810000000000000000e+02,1.872666666666666230e-02,1.313185344877104525e-02
4.130000000000000000e+02,1.795555555555555793e-02,1.278225734280834247e-02
4.450000000000000000e+02,1.686777777777777668e-02,1.188568443315085078e-02
4.770000000000000000e+02,1.616555555555555801e-02,1.133060800565343675e-02
5.090000000000000000e+02,1.524777777777777676e-02,1.106358867838299655e-02
5.730000000000000000e+02,1.364555555555555660e-02,9.821110058327305742e-03
6.370000000000000000e+02,1.287666666666666647e-02,8.831951936010520171e-03
7.010000000000000000e+02,1.150444444444444561e-02,7.875931867263567462e-03
7.650000000000000000e+02,1.032111111111111076e-02,7.416034055417431228e-03
8.290000000000000000e+02,9.221111111111110481e-03,6.508088130250781062e-03
8.930000000000000000e+02,8.108888888888889437e-03,5.814162545982964891e-03
9.570000000000000000e+02,7.586555555555556454e-03,5.552246777456651405e-03
1.020000000000000000e+03,7.177777777777776848e-03,5.258212095802568958e-03
1.150000000000000000e+03,6.242444444444444560e-03,4.920623311916670281e-03
1.280000000000000000e+03,5.923333333333332534e-03,4.643385079874378686e-03
1.400000000000000000e+03,5.484555555555555885e-03,4.139093714544015909e-03
1.530000000000000000e+03,4.976666666666666565e-03,3.475651018154728329e-03
1.660000000000000000e+03,4.654444444444444558e-03,3.846430524236435153e-03
1.790000000000000000e+03,4.624777777777778001e-03,4.109144429737709298e-03
1.920000000000000000e+03,4.476666666666666988e-03,3.835759377228973102e-03
2.040000000000000000e+03,4.162777777777777397e-03,3.547124813767404180e-03
2.300000000000000000e+03,3.594888888888888353e-03,3.666998344847064405e-03
2.560000000000000000e+03,3.423888888888889075e-03,3.646428747570849144e-03
2.810000000000000000e+03,3.513444444444444037e-03,3.504769147572743548e-03
3.070000000000000000e+03,2.930333333333333401e-03,3.393907114226904671e-03
3.320000000000000000e+03,2.981111111111111028e-03,2.952390744991439681e-03
3.580000000000000000e+03,3.217888888888889055e-03,3.245964819758697609e-03
3.840000000000000000e+03,3.086666666666666378e-03,3.299503144414322586e-03
4.090000000000000000e+03,2.890555555555555500e-03,3.051778625290140195e-03
4.600000000000000000e+03,2.935555555555555401e-03,2.876591347024769121e-03
5.120000000000000000e+03,2.678888888888888639e-03,3.056867900500627195e-03
5.630000000000000000e+03,2.822555555555555581e-03,3.006940933536570142e-03
6.140000000000000000e+03,2.918777777777777950e-03,3.183300322690971618e-03
6.650000000000000000e+03,2.794111111111111361e-03,3.218554739492728977e-03
7.160000000000000000e+03,3.011777777777777717e-03,2.957215488334328721e-03
7.680000000000000000e+03,2.807555555555555325e-03,2.797381593164896801e-03
8.190000000000000000e+03,2.582333333333333182e-03,2.914926585696456154e-03
9.210000000000000000e+03,2.392888888888888843e-03,2.665377104859856499e-03
1.020000000000000000e+04,2.375333333333333463e-03,2.794497584540018773e-03
1.130000000000000000e+04,2.502222222222222087e-03,2.737902562993147285e-03
1.230000000000000000e+04,2.508111111111111565e-03,2.952436131588812452e-03
1.330000000000000000e+04,2.276222222222222449e-03,3.084137836485983594e-03
1.430000000000000000e+04,2.366666666666666658e-03,2.909117692703407781e-03
1.540000000000000000e+04,2.162666666666666470e-03,2.934118905225211946e-03
1.640000000000000000e+04,2.275222222222222316e-03,2.803996780391241218e-03
1.840000000000000000e+04,2.135777777777777674e-03,2.902207856864226238e-03
2.050000000000000000e+04,2.128000000000000117e-03,2.690361825108288606e-03
2.250000000000000000e+04,2.333666666666666615e-03,2.766470088397848977e-03
2.460000000000000000e+04,2.136666666666666922e-03,2.590259591237912933e-03
2.660000000000000000e+04,2.206444444444444469e-03,2.609471886757505459e-03
2.870000000000000000e+04,1.878566666666666449e-03,2.500952031727117757e-03
3.070000000000000000e+04,2.071888888888888738e-03,1.986470893597767125e-03
3.280000000000000000e+04,2.098555555555555764e-03,2.002287386410297153e-03
3.690000000000000000e+04,1.939999999999999884e-03,2.210754565753512285e-03
4.100000000000000000e+04,1.983555555555555679e-03,2.180399855021499748e-03
4.510000000000000000e+04,1.909111111111111425e-03,1.733439387781156608e-03
4.910000000000000000e+04,1.780666666666666943e-03,1.762812525483070138e-03
5.320000000000000000e+04,1.772222222222222124e-03,1.727122084406439509e-03
5.730000000000000000e+04,1.804444444444444455e-03,1.679232496641777737e-03
6.140000000000000000e+04,1.727333333333333325e-03,1.510540962701773437e-03
6.550000000000000000e+04,1.701555555555555764e-03,1.392772604475611296e-03
7.370000000000000000e+04,1.659888888888888699e-03,1.448324415008982223e-03
8.190000000000000000e+04,1.755333333333333355e-03,1.508341804764424220e-03
9.010000000000000000e+04,1.660555555555555743e-03,1.451082794942376271e-03
9.830000000000000000e+04,1.688333333333333353e-03,1.553578047604947231e-03
1.060000000000000000e+05,1.644111111111111164e-03,1.518594287856737425e-03
1.150000000000000000e+05,1.602111111111111227e-03,1.288397691363622104e-03
1.230000000000000000e+05,1.677444444444444512e-03,1.501240579580027891e-03
1.310000000000000000e+05,1.668777777777777924e-03,1.622506069154887667e-03
1.470000000000000000e+05,1.478333333333333235e-03,1.472311278228894153e-03
1.640000000000000000e+05,1.511777777777777686e-03,1.558719408503161279e-03
1.800000000000000000e+05,1.563111111111111255e-03,1.590689429496251663e-03
1.970000000000000000e+05,1.433555555555555538e-03,1.332617547452298037e-03
2.130000000000000000e+05,1.231555555555555615e-03,1.052388249543759376e-03
2.290000000000000000e+05,1.303555555555555414e-03,1.121414855340243126e-03
2.460000000000000000e+05,1.306555555555555378e-03,1.121821633673454263e-03
2.620000000000000000e+05,1.110222222222222296e-03,1.099699592818168025e-03
2.950000000000000000e+05,1.053888888888888931e-03,1.340932459563534771e-03
3.280000000000000000e+05,1.203999999999999775e-03,1.047551550044197120e-03
3.600000000000000000e+05,9.660000000000000617e-04,9.429102555386701225e-04
3.930000000000000000e+05,8.624444444444444345e-04,8.898012574602138071e-04
4.260000000000000000e+05,8.914444444444444889e-04,7.593250475111287508e-04
4.590000000000000000e+05,9.153333333333332116e-04,7.651934395955052376e-04
4.920000000000000000e+05,7.653333333333333603e-04,6.387841967362686488e-04
5.240000000000000000e+05,7.848888888888887888e-04,5.305724371950649694e-04
5.900000000000000000e+05,7.226666666666667046e-04,5.601834520940439637e-04
6.550000000000000000e+05,7.763333333333333024e-04,5.090987134142062201e-04
7.210000000000000000e+05,6.623888888888889012e-04,4.291986557657317481e-04
7.860000000000000000e+05,6.032222222222222239e-04,4.323102987952571314e-04
8.520000000000000000e+05,5.939444444444443591e-04,4.799759397905042587e-04
9.180000000000000000e+05,5.068777777777777084e-04,3.449329854398451730e-04
9.830000000000000000e+05,5.020000000000000590e-04,2.745286870256003213e-04
1.050000000000000000e+06,6.603333333333333017e-04,6.093587941434832353e-04
1.180000000000000000e+06,6.286666666666666965e-04,3.560326529968845335e-04
1.310000000000000000e+06,9.534444444444444781e-04,4.882796614418603680e-04
1.440000000000000000e+06,8.203399999999999147e-04,5.949075729892837209e-04
1.570000000000000000e+06,1.085999999999999943e-03,6.856192456458613414e-04
1.700000000000000000e+06,8.266666666666667388e-04,7.837911073749179213e-04
1.840000000000000000e+06,8.268888888888887255e-04,6.520708252261490619e-04
1.970000000000000000e+06,8.530555555555555764e-04,5.902800418257234333e-04
2.100000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
2.360000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
2.620000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
2.880000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.410000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.670000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.930000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
4.720000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.240000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.770000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.290000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.820000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.340000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.860000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
8.390000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.360000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.470000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.570000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.890000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.310000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.520000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.730000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.940000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.360000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
4.610000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
5.030000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
5.870000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
