Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.196666666666665657e-01,1.331665623695879770e-02
1.000000000000000000e+00,6.943333333333333579e-01,1.401189970465575689e-02
1.500000000000000000e+00,6.713333333333334485e-01,1.404753833713699891e-02
2.000000000000000000e+00,6.496666666666667256e-01,1.350308606701940833e-02
2.500000000000000000e+00,6.310000000000001164e-01,1.300000000000001155e-02
3.000000000000000000e+00,6.106666666666665799e-01,1.401189970465581414e-02
3.500000000000000000e+00,5.943333333333332691e-01,1.205542754668342646e-02
4.000000000000000000e+00,5.756666666666666599e-01,1.193035344544886474e-02
4.500000000000000000e+00,5.600000000000000533e-01,1.178982612255154508e-02
5.500000000000000000e+00,5.326666666666667327e-01,1.193035344544886474e-02
6.500000000000000000e+00,5.073333333333333028e-01,1.234233905438242296e-02
7.500000000000000000e+00,4.826666666666666328e-01,1.193035344544886474e-02
8.500000000000000000e+00,4.626666666666666150e-01,1.171893055416460896e-02
9.500000000000000000e+00,4.410000000000000031e-01,1.135781669160055782e-02
1.050000000000000000e+01,4.213333333333333375e-01,1.209683154108271395e-02
1.150000000000000000e+01,4.046666666666666745e-01,1.242309676905612933e-02
1.250000000000000000e+01,3.866666666666667140e-01,1.159022576714248409e-02
1.450000000000000000e+01,3.549999999999999822e-01,1.126942766958465361e-02
1.650000000000000000e+01,3.270000000000000129e-01,1.126942766958465361e-02
1.850000000000000000e+01,3.013333333333332864e-01,1.101514109457221377e-02
2.050000000000000000e+01,2.780000000000000249e-01,1.044030650891052819e-02
2.250000000000000000e+01,2.560000000000000053e-01,1.044030650891055942e-02
2.450000000000000000e+01,2.363333333333333675e-01,1.101514109457219816e-02
2.650000000000000000e+01,2.190000000000000002e-01,1.044030650891055942e-02
2.850000000000000000e+01,2.029999999999999860e-01,9.643650760992947615e-03
3.250000000000000000e+01,1.740000000000000158e-01,8.888194417315581700e-03
3.650000000000000000e+01,1.493333333333333179e-01,8.736894948054112903e-03
4.050000000000000000e+01,1.290000000000000036e-01,8.185352771872456482e-03
4.450000000000000000e+01,1.109999999999999876e-01,7.211102550927977334e-03
4.850000000000000000e+01,9.696666666666665935e-02,6.683063169934374236e-03
5.250000000000000000e+01,8.446666666666664824e-02,6.107645481962204609e-03
5.650000000000000000e+01,7.319999999999998730e-02,5.666568626602875788e-03
6.050000000000000000e+01,6.423333333333333672e-02,5.021288015373483356e-03
6.850000000000000000e+01,4.936666666666666980e-02,4.576388678131843024e-03
7.650000000000000000e+01,3.876666666666667149e-02,4.735328218121033841e-03
8.450000000000000000e+01,3.049999999999999933e-02,4.257933771208755047e-03
9.250000000000000000e+01,2.449999999999999747e-02,2.913760456866692963e-03
1.010000000000000000e+02,1.956666666666666624e-02,2.730079363925770001e-03
1.090000000000000000e+02,1.559999999999999755e-02,2.511971337416093325e-03
1.170000000000000000e+02,1.293333333333333314e-02,2.145538005567213143e-03
1.250000000000000000e+02,1.083333333333333370e-02,1.790791259006289634e-03
1.410000000000000000e+02,7.460000000000000485e-03,1.649818171799547406e-03
1.570000000000000000e+02,5.443333333333333877e-03,1.411004370416099477e-03
1.730000000000000000e+02,4.590000000000000330e-03,1.482801402750887499e-03
1.890000000000000000e+02,3.383333333333333245e-03,1.372090861908690758e-03
2.050000000000000000e+02,2.746666666666666787e-03,9.582449234581592477e-04
2.210000000000000000e+02,2.860000000000000129e-03,5.955669567731238997e-04
2.370000000000000000e+02,1.873333333333333404e-03,2.285461295522926305e-04
2.530000000000000000e+02,1.729999999999999984e-03,1.014889156509222459e-04
2.850000000000000000e+02,1.284000000000000202e-03,7.602289128940045845e-04
3.170000000000000000e+02,9.676666666666665882e-04,1.038699346939879952e-03
3.490000000000000000e+02,1.443333333333333577e-03,4.628534685333289913e-04
3.810000000000000000e+02,1.203333333333333382e-03,2.272296928953901687e-04
4.130000000000000000e+02,8.583333333333333440e-04,4.542117714605526583e-04
4.450000000000000000e+02,9.313333333333333837e-04,2.592784860595520298e-04
4.770000000000000000e+02,1.510000000000000057e-03,1.819340539866025385e-04
5.090000000000000000e+02,1.105333333333333385e-03,1.376420478390718368e-04
5.730000000000000000e+02,9.559999999999999271e-04,4.971026051028096812e-04
6.370000000000000000e+02,7.526666666666666748e-04,3.686520491375753768e-04
7.010000000000000000e+02,4.977666666666666047e-04,4.706048908939783901e-04
7.650000000000000000e+02,1.075333333333333306e-03,3.910311155564648593e-04
8.290000000000000000e+02,9.030000000000000483e-04,4.702967148513797894e-04
8.930000000000000000e+02,9.066666666666666234e-04,4.443020744193451870e-04
9.570000000000000000e+02,1.046333333333333360e-03,6.581719633449402071e-04
1.020000000000000000e+03,6.576666666666666425e-04,4.581597246958022578e-04
1.150000000000000000e+03,3.713333333333333243e-04,8.163536815212713786e-05
1.280000000000000000e+03,5.856666666666667355e-04,2.864128721502114203e-04
1.400000000000000000e+03,5.766666666666667336e-04,5.965176722724424210e-05
1.530000000000000000e+03,5.823333333333332489e-04,2.917693152703576087e-04
1.660000000000000000e+03,6.779999999999998918e-04,8.159160496031438300e-04
1.790000000000000000e+03,1.050666666666666546e-03,4.048719962325541405e-04
1.920000000000000000e+03,2.886000000000000219e-04,3.485304577795174169e-04
2.040000000000000000e+03,5.100000000000000366e-04,2.264773719381253929e-04
2.300000000000000000e+03,4.223333333333333171e-04,9.318977054019037443e-05
2.560000000000000000e+03,4.123333333333333451e-04,1.551203833586461435e-04
2.810000000000000000e+03,3.586666666666666931e-04,2.744181723817381300e-04
3.070000000000000000e+03,2.803333333333333350e-04,9.265167744478958721e-05
3.320000000000000000e+03,3.030000000000000466e-04,2.663212346021248092e-04
3.580000000000000000e+03,3.559999999999999797e-04,1.000599820107918959e-04
3.840000000000000000e+03,6.013333333333333855e-04,1.954106786573685034e-04
4.090000000000000000e+03,4.193333333333333526e-04,1.071089787708450310e-04
4.600000000000000000e+03,3.110000000000000243e-04,9.241753080449617520e-05
5.120000000000000000e+03,3.170000000000000075e-04,3.185105963700423097e-04
5.630000000000000000e+03,2.541666666666667009e-04,1.949361006415521313e-04
6.140000000000000000e+03,2.673333333333333442e-04,9.231648462400055867e-05
6.650000000000000000e+03,3.910000000000000172e-04,2.261570250953969484e-04
7.160000000000000000e+03,4.569999999999999952e-04,1.487380247280432465e-04
7.680000000000000000e+03,2.710333333333333258e-04,2.694689283263161845e-04
8.190000000000000000e+03,1.298333333333333360e-04,8.357226413908703253e-05
9.210000000000000000e+03,7.246666666666666176e-05,5.937990681479159377e-05
1.020000000000000000e+04,1.053333333333333503e-04,4.596219460962817444e-05
1.130000000000000000e+04,1.582666666666666738e-04,1.856874883596989795e-04
1.230000000000000000e+04,1.949999999999999965e-04,6.378871373526825452e-05
1.330000000000000000e+04,2.767333333333333559e-04,2.237078749917698669e-04
1.430000000000000000e+04,3.060000000000000111e-04,1.911962342725400104e-04
1.540000000000000000e+04,1.467333333333333131e-04,1.181728113117959633e-04
1.640000000000000000e+04,8.223333333333333092e-05,4.053817131215137854e-05
1.840000000000000000e+04,1.210666666666666640e-04,1.256395770978768181e-04
2.050000000000000000e+04,9.963333333333332018e-05,3.668655521213912954e-05
2.250000000000000000e+04,8.113333333333333129e-05,3.382459657310539616e-05
2.460000000000000000e+04,9.266666666666667843e-05,8.114390509048313022e-05
2.660000000000000000e+04,1.628666666666666500e-04,7.046597287580249854e-05
2.870000000000000000e+04,1.789999999999999870e-04,2.455605831561734632e-05
3.070000000000000000e+04,1.859333333333333443e-04,1.111036153027134265e-04
3.280000000000000000e+04,1.463333333333333576e-04,4.069807530256601072e-05
3.690000000000000000e+04,1.694666666666666750e-04,1.266643333118417150e-04
4.100000000000000000e+04,1.899999999999999834e-04,9.051519209502899407e-05
4.510000000000000000e+04,1.483333333333333249e-04,2.371356854910987923e-05
4.910000000000000000e+04,9.226666666666666870e-05,6.917776617767686391e-05
5.320000000000000000e+04,9.796666666666665817e-05,1.023210796137987062e-04
5.730000000000000000e+04,1.160999999999999896e-04,9.540822815669516160e-05
6.140000000000000000e+04,1.065666666666666504e-04,6.918571625222457290e-05
6.550000000000000000e+04,1.175666666666666738e-04,5.384387925598723833e-05
7.370000000000000000e+04,1.100666666666666677e-04,1.146536232891631491e-04
8.190000000000000000e+04,1.183333333333333410e-04,1.278840620770756143e-04
9.010000000000000000e+04,1.197666666666666731e-04,4.304838363206373681e-05
9.830000000000000000e+04,7.849999999999999719e-05,2.901189411258768653e-05
1.060000000000000000e+05,1.060433333333333350e-04,9.319010480374690568e-05
1.150000000000000000e+05,9.276666666666666730e-05,7.277749194176268729e-05
1.230000000000000000e+05,6.783333333333333326e-05,7.294918322595073763e-05
1.310000000000000000e+05,1.030999999999999988e-04,8.055699845451045531e-05
1.470000000000000000e+05,1.165333333333333244e-04,2.488881944434756500e-05
1.640000000000000000e+05,1.342999999999999847e-04,5.584594882352702204e-05
1.800000000000000000e+05,1.398999999999999853e-04,1.020829564618893476e-04
1.970000000000000000e+05,1.177500000000000161e-04,1.080818555540198118e-04
2.130000000000000000e+05,6.923333333333334019e-05,4.057145959086674890e-05
2.290000000000000000e+05,1.084333333333333308e-04,1.860815233528931637e-05
2.460000000000000000e+05,9.256666666666667600e-05,9.324303369868086448e-05
2.620000000000000000e+05,8.509999999999999498e-05,1.117636345149888031e-04
2.950000000000000000e+05,6.616666666666667126e-05,3.205375693009063410e-05
3.280000000000000000e+05,8.153333333333332746e-05,3.683711896081632230e-05
3.600000000000000000e+05,1.599999999999999860e-04,3.143246729100341799e-05
3.930000000000000000e+05,9.103333333333332798e-05,1.106063440012973958e-04
4.260000000000000000e+05,9.600000000000000243e-05,5.995631743194374034e-05
4.590000000000000000e+05,1.411333333333333396e-04,8.579191881135037339e-05
4.920000000000000000e+05,1.139000000000000038e-04,3.819253853830613599e-05
5.240000000000000000e+05,2.550000000000000183e-04,1.709151836438178981e-04
5.900000000000000000e+05,1.906666666666666753e-04,4.750087718488295367e-05
6.550000000000000000e+05,1.064666666666666750e-04,7.589079873959249953e-05
7.210000000000000000e+05,1.880333333333333412e-04,1.801468937654305950e-04
7.860000000000000000e+05,2.496666666666666457e-04,9.239227961974599672e-05
8.520000000000000000e+05,1.097999999999999991e-04,9.584007512517923411e-05
9.180000000000000000e+05,1.253999999999999852e-04,1.227808209778709586e-04
9.830000000000000000e+05,1.085666666666666719e-04,3.150338606139557957e-05
1.050000000000000000e+06,2.844333333333333262e-04,4.265964173939267197e-04
1.180000000000000000e+06,1.558333333333333445e-04,8.175012742089967277e-05
1.310000000000000000e+06,4.946666666666666920e-04,2.348708865171103511e-04
1.440000000000000000e+06,4.286666666666666598e-04,7.652668379939988057e-05
1.570000000000000000e+06,2.910000000000000260e-04,2.598249410660955177e-04
1.700000000000000000e+06,1.848999999999999949e-04,1.862856140446706701e-04
1.840000000000000000e+06,5.799999999999998950e-04,3.246428807166422338e-04
1.970000000000000000e+06,3.446666666666666780e-04,1.660732769994418374e-04
2.100000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
2.360000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
2.620000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
2.880000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.410000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.670000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.930000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
4.720000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.240000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
5.770000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.290000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
6.820000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.340000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
7.860000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
8.390000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.360000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.470000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.570000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
1.890000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.310000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.520000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.730000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
2.940000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.360000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
