Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.565555555555555367e-01,4.511682366676294381e-02
1.000000000000000000e+00,7.306666666666665755e-01,3.976807765029634345e-02
1.500000000000000000e+00,7.046666666666666634e-01,3.926194085880114343e-02
2.000000000000000000e+00,6.817777777777778159e-01,3.756586807787679755e-02
2.500000000000000000e+00,6.612222222222221557e-01,3.686386366680035470e-02
3.000000000000000000e+00,6.410000000000001252e-01,3.500714212842860606e-02
3.500000000000000000e+00,6.225555555555555287e-01,3.398569960700794507e-02
4.000000000000000000e+00,6.041111111111110432e-01,3.137452965561574741e-02
4.500000000000000000e+00,5.882222222222222019e-01,3.024391582524398742e-02
5.500000000000000000e+00,5.587777777777778176e-01,2.843315748284813704e-02
6.500000000000000000e+00,5.307777777777777928e-01,2.587845521750563316e-02
7.500000000000000000e+00,5.058888888888888324e-01,2.565367636638289303e-02
8.500000000000000000e+00,4.825555555555555709e-01,2.295708556802839376e-02
9.500000000000000000e+00,4.603333333333333166e-01,2.279802623035599718e-02
1.050000000000000000e+01,4.393333333333333535e-01,1.964051934140235642e-02
1.150000000000000000e+01,4.204444444444443985e-01,1.968572522864672075e-02
1.250000000000000000e+01,4.024444444444444935e-01,1.844661968431554264e-02
1.450000000000000000e+01,3.691111111111111120e-01,1.702530795936188154e-02
1.650000000000000000e+01,3.386666666666666714e-01,1.620185174601964512e-02
1.850000000000000000e+01,3.107777777777777639e-01,1.536861882032488670e-02
2.050000000000000000e+01,2.865555555555555634e-01,1.510058865666426969e-02
2.250000000000000000e+01,2.635555555555555429e-01,1.504253229272843259e-02
2.450000000000000000e+01,2.424444444444444346e-01,1.448370732160029345e-02
2.650000000000000000e+01,2.235555555555555629e-01,1.503422022513232516e-02
2.850000000000000000e+01,2.066666666666666652e-01,1.554027026792004912e-02
3.250000000000000000e+01,1.768888888888888733e-01,1.576740660702041427e-02
3.650000000000000000e+01,1.516666666666666996e-01,1.730606829987677356e-02
4.050000000000000000e+01,1.304444444444444740e-01,1.710344344796619134e-02
4.450000000000000000e+01,1.130666666666666764e-01,1.745128935064685013e-02
4.850000000000000000e+01,9.771111111111112357e-02,1.739356522140044284e-02
5.250000000000000000e+01,8.501111111111110674e-02,1.748824208178486814e-02
5.650000000000000000e+01,7.486666666666667858e-02,1.733558478967467398e-02
6.050000000000000000e+01,6.617777777777779369e-02,1.691100069317142546e-02
6.850000000000000000e+01,5.227777777777778412e-02,1.614510589759151835e-02
7.650000000000000000e+01,4.192222222222222183e-02,1.547463875004662266e-02
8.450000000000000000e+01,3.432222222222222618e-02,1.460229243798535914e-02
9.250000000000000000e+01,2.852222222222221965e-02,1.407646775453431746e-02
1.010000000000000000e+02,2.444444444444444572e-02,1.358051095422325473e-02
1.090000000000000000e+02,2.173666666666666455e-02,1.288065798008781668e-02
1.170000000000000000e+02,1.887000000000000136e-02,1.279473036058204755e-02
1.250000000000000000e+02,1.709222222222222046e-02,1.205548192501836209e-02
1.410000000000000000e+02,1.415333333333333200e-02,1.129645630275264746e-02
1.570000000000000000e+02,1.252555555555555540e-02,1.090951546943207638e-02
1.730000000000000000e+02,1.173333333333333173e-02,1.008674749361755316e-02
1.890000000000000000e+02,1.071222222222222367e-02,1.016682322283831395e-02
2.050000000000000000e+02,1.012444444444444286e-02,9.997813649882546574e-03
2.210000000000000000e+02,9.670888888888888590e-03,9.511599345594362945e-03
2.370000000000000000e+02,9.500222222222220667e-03,9.330721860844661333e-03
2.530000000000000000e+02,8.951222222222219790e-03,9.158784496014983970e-03
2.850000000000000000e+02,8.423333333333333020e-03,8.855879402972921186e-03
3.170000000000000000e+02,8.496555555555555805e-03,8.457728819120283181e-03
3.490000000000000000e+02,8.095777777777778128e-03,8.219846664898588715e-03
3.810000000000000000e+02,7.831333333333334243e-03,8.043436408028598050e-03
4.130000000000000000e+02,7.709555555555557167e-03,7.555958693493352793e-03
4.450000000000000000e+02,7.247222222222220872e-03,7.682965439493037382e-03
4.770000000000000000e+02,6.830555555555555859e-03,7.490105224746697321e-03
5.090000000000000000e+02,6.702555555555556217e-03,7.285498800890559228e-03
5.730000000000000000e+02,6.691555555555555625e-03,6.648196129611233518e-03
6.370000000000000000e+02,6.143888888888889704e-03,6.055638084554848706e-03
7.010000000000000000e+02,5.808777777777778158e-03,5.799224081240907623e-03
7.650000000000000000e+02,5.839111111111110891e-03,5.545875324158586715e-03
8.290000000000000000e+02,5.840555555555554564e-03,5.297444221299340943e-03
8.930000000000000000e+02,5.814888888888888538e-03,5.075216681198065419e-03
9.570000000000000000e+02,5.250111111111111645e-03,5.167722526520857756e-03
1.020000000000000000e+03,4.875555555555555719e-03,4.666619496785416078e-03
1.150000000000000000e+03,4.381444444444444752e-03,4.507314142344393329e-03
1.280000000000000000e+03,4.226666666666666766e-03,4.117799078391271017e-03
1.400000000000000000e+03,3.624944444444444525e-03,3.722958957976542013e-03
1.530000000000000000e+03,3.352888888888888759e-03,3.331268506306736196e-03
1.660000000000000000e+03,3.490888888888888861e-03,3.272902131306573963e-03
1.790000000000000000e+03,3.262222222222222346e-03,2.896919820161484270e-03
1.920000000000000000e+03,3.342422222222222235e-03,3.063321384452575603e-03
2.040000000000000000e+03,2.980777777777778373e-03,2.654494903827175293e-03
2.300000000000000000e+03,2.798511111111111251e-03,2.571514340055507629e-03
2.560000000000000000e+03,2.553888888888888528e-03,2.478425833288362169e-03
2.810000000000000000e+03,2.170222222222221824e-03,2.242484379977805614e-03
3.070000000000000000e+03,2.324888888888888491e-03,2.177140122066356740e-03
3.320000000000000000e+03,2.434444444444444373e-03,2.138271504691997144e-03
3.580000000000000000e+03,2.292233333333332582e-03,2.116674264028360185e-03
3.840000000000000000e+03,1.915255555555555158e-03,1.955182761988704093e-03
4.090000000000000000e+03,1.842666666666666932e-03,2.042148378546475990e-03
4.600000000000000000e+03,1.785444444444444535e-03,1.766938744772375298e-03
5.120000000000000000e+03,1.821000000000000136e-03,1.813458160531971177e-03
5.630000000000000000e+03,1.729666666666666679e-03,1.817087367189591015e-03
6.140000000000000000e+03,1.828666666666666808e-03,1.751504139304272192e-03
6.650000000000000000e+03,1.659477777777777861e-03,1.972527865315074330e-03
7.160000000000000000e+03,1.469511111111110931e-03,1.726157713278572790e-03
