Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.453333333333331590e-01,1.422146265332790462e-02
1.000000000000000000e+00,8.405555555555555003e-01,1.130388330520878948e-02
1.500000000000000000e+00,8.313333333333333686e-01,8.411301920630368315e-03
2.000000000000000000e+00,8.223333333333333606e-01,7.762087348130000501e-03
2.500000000000000000e+00,8.126666666666666483e-01,6.782329983125224594e-03
3.000000000000000000e+00,8.062222222222223955e-01,5.190803834132462664e-03
3.500000000000000000e+00,7.966666666666667451e-01,6.928203230275514768e-03
4.000000000000000000e+00,7.894444444444446152e-01,7.939003575876376131e-03
4.500000000000000000e+00,7.814444444444444970e-01,8.338331834232666495e-03
5.500000000000000000e+00,7.665555555555556566e-01,1.015025998572341784e-02
6.500000000000000000e+00,7.514444444444444704e-01,1.346394361908048384e-02
7.500000000000000000e+00,7.376666666666666927e-01,1.585086748414737262e-02
8.500000000000000000e+00,7.237777777777778532e-01,1.893262909488391613e-02
9.500000000000000000e+00,7.122222222222222010e-01,2.144631540485323826e-02
1.050000000000000000e+01,6.988888888888888928e-01,2.439489928470928853e-02
1.150000000000000000e+01,6.878888888888889941e-01,2.659626122429822881e-02
1.250000000000000000e+01,6.765555555555555767e-01,2.867538627076846036e-02
1.450000000000000000e+01,6.541111111111111986e-01,3.365428815338558644e-02
1.650000000000000000e+01,6.329999999999998961e-01,3.798025802966591841e-02
1.850000000000000000e+01,6.145555555555555216e-01,4.173760627752603342e-02
2.050000000000000000e+01,5.959999999999999742e-01,4.513590588434002182e-02
2.250000000000000000e+01,5.788888888888888973e-01,4.874537015051902400e-02
2.450000000000000000e+01,5.630000000000001670e-01,5.187002988238968715e-02
2.650000000000000000e+01,5.482222222222221664e-01,5.497903640883899240e-02
2.850000000000000000e+01,5.340000000000000302e-01,5.710078808562978059e-02
3.250000000000000000e+01,5.077777777777777724e-01,6.209826442376985972e-02
3.650000000000000000e+01,4.846666666666666901e-01,6.611542936410530480e-02
4.050000000000000000e+01,4.641111111111111409e-01,6.921965841515773099e-02
4.450000000000000000e+01,4.455555555555555380e-01,7.197240983722705265e-02
4.850000000000000000e+01,4.287777777777778132e-01,7.480270345678989574e-02
5.250000000000000000e+01,4.139999999999999791e-01,7.660287200882225089e-02
5.650000000000000000e+01,4.007777777777777883e-01,7.834503458703967471e-02
6.050000000000000000e+01,3.887777777777777222e-01,8.011987546448411102e-02
6.850000000000000000e+01,3.684444444444444633e-01,8.232118668834759179e-02
7.650000000000000000e+01,3.511111111111110961e-01,8.384873947240420455e-02
8.450000000000000000e+01,3.368888888888889044e-01,8.528400266820918008e-02
9.250000000000000000e+01,3.245555555555555971e-01,8.601033529627574725e-02
1.010000000000000000e+02,3.143333333333332980e-01,8.676404785393544705e-02
1.090000000000000000e+02,3.055555555555555802e-01,8.684772753375748222e-02
1.170000000000000000e+02,2.980000000000000426e-01,8.679285684893658925e-02
1.250000000000000000e+02,2.918888888888889199e-01,8.665224238939873980e-02
1.410000000000000000e+02,2.807777777777777928e-01,8.626670530653438029e-02
1.570000000000000000e+02,2.722222222222222543e-01,8.549090269990396174e-02
1.730000000000000000e+02,2.644444444444444264e-01,8.457409637576848715e-02
1.890000000000000000e+02,2.578888888888888897e-01,8.366069035760528849e-02
2.050000000000000000e+02,2.521111111111110636e-01,8.252339735560521028e-02
2.210000000000000000e+02,2.466666666666667007e-01,8.167159849054013432e-02
2.370000000000000000e+02,2.423333333333333450e-01,8.015141920140901599e-02
2.530000000000000000e+02,2.376666666666666927e-01,7.916596490917041096e-02
2.850000000000000000e+02,2.293333333333333335e-01,7.695128329014402913e-02
3.170000000000000000e+02,2.218888888888889133e-01,7.481384304466059953e-02
3.490000000000000000e+02,2.139999999999999958e-01,7.271175970914195430e-02
3.810000000000000000e+02,2.071111111111111347e-01,7.065133481478683142e-02
4.130000000000000000e+02,2.006666666666666599e-01,6.847992406537846410e-02
4.450000000000000000e+02,1.941111111111110676e-01,6.645758881505640925e-02
4.770000000000000000e+02,1.873333333333333517e-01,6.455617708631762597e-02
