Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.416666666666664520e-01,2.338090388900026465e-03
1.000000000000000000e+00,8.276666666666665506e-01,2.422120283277995507e-03
1.500000000000000000e+00,8.098333333333335160e-01,1.329160135825126991e-03
2.000000000000000000e+00,7.913333333333333330e-01,2.581988897471613423e-03
2.500000000000000000e+00,7.751666666666666705e-01,2.228601953392905614e-03
3.000000000000000000e+00,7.593333333333335267e-01,1.632993161855453637e-03
3.500000000000000000e+00,7.423333333333332895e-01,1.751190071541827709e-03
4.000000000000000000e+00,7.274999999999999245e-01,1.643167672515499951e-03
4.500000000000000000e+00,7.126666666666666705e-01,1.211060141638997754e-03
5.500000000000000000e+00,6.833333333333332371e-01,2.065591117977290565e-03
6.500000000000000000e+00,6.558333333333333792e-01,1.834847859269719958e-03
7.500000000000000000e+00,6.290000000000000036e-01,8.944271909999166681e-04
8.500000000000000000e+00,6.036666666666666847e-01,1.861898672502527259e-03
9.500000000000000000e+00,5.788333333333331998e-01,1.722401424368509874e-03
1.050000000000000000e+01,5.558333333333334014e-01,1.834847859269719524e-03
1.150000000000000000e+01,5.328333333333333810e-01,1.602081978759723434e-03
1.250000000000000000e+01,5.120000000000000107e-01,2.097617696340304833e-03
1.450000000000000000e+01,4.721666666666666234e-01,2.483277404291892379e-03
1.650000000000000000e+01,4.359999999999999987e-01,2.529822128134705684e-03
1.850000000000000000e+01,4.018333333333334312e-01,2.316606713852542316e-03
2.050000000000000000e+01,3.701666666666666994e-01,2.401388487243718856e-03
2.250000000000000000e+01,3.415000000000000813e-01,2.345207879911695350e-03
2.450000000000000000e+01,3.160000000000000031e-01,3.033150177620623153e-03
2.650000000000000000e+01,2.919999999999999818e-01,3.033150177620623153e-03
2.850000000000000000e+01,2.700000000000000178e-01,2.683281572999750113e-03
3.250000000000000000e+01,2.306666666666666587e-01,2.943920288775941571e-03
3.650000000000000000e+01,1.973333333333333606e-01,2.658320271650253981e-03
4.050000000000000000e+01,1.695000000000000118e-01,2.428991560298215512e-03
4.450000000000000000e+01,1.456666666666666665e-01,2.250925735484553009e-03
4.850000000000000000e+01,1.253333333333333244e-01,2.250925735484553009e-03
5.250000000000000000e+01,1.083333333333333370e-01,2.658320271650253981e-03
5.650000000000000000e+01,9.363333333333333230e-02,2.390536899248089150e-03
6.050000000000000000e+01,8.146666666666667334e-02,2.251814083503935089e-03
6.850000000000000000e+01,6.173333333333332756e-02,2.128536273279519990e-03
7.650000000000000000e+01,4.753333333333333716e-02,2.215099696778151123e-03
8.450000000000000000e+01,3.693333333333333190e-02,2.258022733868432757e-03
9.250000000000000000e+01,2.876666666666666608e-02,1.924231448310379910e-03
1.010000000000000000e+02,2.276666666666666769e-02,1.947990417498675960e-03
1.090000000000000000e+02,1.820000000000000090e-02,1.500666518584325981e-03
1.170000000000000000e+02,1.469999999999999779e-02,1.392838827718411582e-03
1.250000000000000000e+02,1.256666666666666869e-02,1.114749598190852486e-03
1.410000000000000000e+02,9.453333333333332686e-03,1.223497718292383078e-03
1.570000000000000000e+02,7.389999999999998133e-03,1.264341725958611357e-03
1.730000000000000000e+02,5.703333333333333692e-03,1.255478660378848152e-03
1.890000000000000000e+02,4.273333333333332977e-03,1.029051343066353982e-03
2.050000000000000000e+02,3.638333333333333697e-03,1.219990437120991103e-03
2.210000000000000000e+02,3.081666666666667016e-03,8.907618462118069031e-04
2.370000000000000000e+02,2.524999999999999901e-03,1.072319914950757699e-03
2.530000000000000000e+02,2.087833333333333468e-03,1.435233836929253283e-03
2.850000000000000000e+02,1.839833333333333295e-03,1.478984843284969876e-03
3.170000000000000000e+02,1.371200000000000153e-03,1.312423559678810303e-03
3.490000000000000000e+02,1.824833333333333472e-03,9.810966143386015692e-04
3.810000000000000000e+02,1.892500000000000085e-03,7.054342634150967102e-04
4.130000000000000000e+02,1.699666666666666817e-03,7.302113849199193219e-04
4.450000000000000000e+02,1.512333333333333411e-03,7.639271343961194158e-04
4.770000000000000000e+02,1.438499999999999892e-03,8.270631777560888799e-04
5.090000000000000000e+02,1.282166666666666698e-03,4.737047251892962307e-04
5.730000000000000000e+02,1.529666666666666805e-03,6.269359350576952407e-04
6.370000000000000000e+02,1.081333333333333235e-03,8.841908542089012887e-04
7.010000000000000000e+02,1.284333333333333290e-03,1.091960011477831815e-03
7.650000000000000000e+02,1.156833333333333281e-03,5.334830519019950323e-04
8.290000000000000000e+02,1.205666666666666735e-03,5.584813933039011608e-04
8.930000000000000000e+02,1.546166666666666826e-03,6.161527137542011610e-04
9.570000000000000000e+02,1.438166666666666803e-03,6.547703159632899768e-04
1.020000000000000000e+03,1.140333333333333476e-03,4.512235218455113556e-04
1.150000000000000000e+03,1.087000000000000076e-03,5.423585529887031687e-04
1.280000000000000000e+03,1.086833333333333098e-03,6.002041041734608885e-04
1.400000000000000000e+03,8.291666666666667454e-04,6.791578363434133637e-04
1.530000000000000000e+03,3.014499999999999819e-04,2.097880239670510860e-04
1.660000000000000000e+03,9.918333333333334990e-04,5.709929655141703347e-04
1.790000000000000000e+03,9.345333333333332446e-04,6.607352470291461303e-04
1.920000000000000000e+03,4.196666666666666579e-04,2.125150975028989914e-04
2.040000000000000000e+03,4.968166666666667172e-04,2.508956788521210578e-04
2.300000000000000000e+03,5.726666666666666364e-04,1.322658938149463544e-04
2.560000000000000000e+03,8.846666666666667391e-04,2.025217683772948093e-04
2.810000000000000000e+03,7.168000000000000760e-04,5.319803755778966222e-04
3.070000000000000000e+03,5.025166666666665847e-04,3.539480211368141753e-04
3.320000000000000000e+03,9.755000000000001300e-04,6.286031339406445307e-04
3.580000000000000000e+03,6.133333333333333519e-04,3.031367128321257572e-04
3.840000000000000000e+03,5.349999999999999938e-04,2.020643461870500369e-04
4.090000000000000000e+03,4.149333333333332999e-04,3.013468876007626622e-04
4.600000000000000000e+03,2.296166666666667004e-04,1.764332215504400858e-04
5.120000000000000000e+03,4.094566666666666320e-04,2.734055362765477480e-04
5.630000000000000000e+03,3.658333333333332990e-04,2.041434952837504818e-04
6.140000000000000000e+03,3.359833333333333595e-04,1.423345413688000861e-04
6.650000000000000000e+03,4.374000000000000609e-04,2.423250709274630621e-04
7.160000000000000000e+03,5.165000000000000320e-04,2.785043985289998962e-04
7.680000000000000000e+03,3.598333333333333700e-04,1.968932875104346090e-04
8.190000000000000000e+03,1.691466666666666780e-04,1.606479712497692043e-04
9.210000000000000000e+03,4.209999999999999875e-04,1.662852970048765147e-04
1.020000000000000000e+04,3.407333333333333394e-04,1.929790316761556188e-04
1.130000000000000000e+04,2.523333333333333049e-04,1.292836674397298700e-04
1.230000000000000000e+04,3.685000000000000667e-04,1.698101881513591597e-04
1.330000000000000000e+04,2.348333333333333403e-04,1.616792091354564518e-04
1.430000000000000000e+04,2.373333333333333198e-04,1.606258592713721964e-04
1.540000000000000000e+04,3.808999999999999886e-04,2.749422848526577624e-04
1.640000000000000000e+04,2.831666666666666468e-04,1.728541774637415733e-04
1.840000000000000000e+04,2.494999999999999931e-04,8.597383322848878111e-05
2.050000000000000000e+04,3.461666666666666603e-04,1.209866383807181708e-04
2.250000000000000000e+04,1.774000000000000023e-04,9.631946843707143763e-05
2.460000000000000000e+04,3.531666666666667220e-04,1.890845489897751157e-04
2.660000000000000000e+04,2.328333333333333459e-04,8.114041327641033938e-05
2.870000000000000000e+04,3.243333333333333203e-04,1.938346374275419981e-04
3.070000000000000000e+04,2.565000000000000006e-04,1.514631968499278883e-04
3.280000000000000000e+04,1.013216666666666828e-04,5.298000015729205755e-05
3.690000000000000000e+04,1.131666666666666482e-04,1.044636332254754787e-04
4.100000000000000000e+04,1.498499999999999832e-04,8.280129829900010697e-05
4.510000000000000000e+04,1.864166666666666804e-04,8.547529272641694919e-05
4.910000000000000000e+04,1.215500000000000001e-04,4.415163643626360566e-05
5.320000000000000000e+04,8.864999999999999996e-05,5.581575942330266522e-05
5.730000000000000000e+04,1.228783333333333322e-04,8.693254866082476763e-05
6.140000000000000000e+04,1.235666666666666977e-04,8.585684985291894028e-05
6.550000000000000000e+04,1.220611666666666695e-04,9.662770228131613043e-05
7.370000000000000000e+04,1.348999999999999993e-04,4.972866376648380963e-05
8.190000000000000000e+04,1.023166666666666690e-04,8.092763228135781096e-05
9.010000000000000000e+04,1.025499999999999855e-04,4.982375939248261972e-05
9.830000000000000000e+04,2.141666666666666502e-04,1.213415290272323291e-04
1.060000000000000000e+05,1.480999999999999949e-04,1.066001688554009776e-04
1.150000000000000000e+05,8.533333333333332495e-05,4.181667928789499760e-05
1.230000000000000000e+05,1.462499999999999770e-04,7.732962562950891053e-05
1.310000000000000000e+05,1.174500000000000088e-04,8.490262068982323644e-05
1.470000000000000000e+05,1.564666666666666571e-04,1.516471122925414289e-04
1.640000000000000000e+05,1.256666666666666674e-04,9.830293315393324289e-05
1.800000000000000000e+05,1.973833333333333516e-04,2.015499780864951282e-04
1.970000000000000000e+05,1.440000000000000036e-04,7.799230731296517686e-05
2.130000000000000000e+05,1.146166666666666563e-04,3.139352905722239787e-05
2.290000000000000000e+05,1.287833333333333375e-04,9.133320133810413544e-05
2.460000000000000000e+05,1.197333333333333344e-04,1.309445480601108020e-04
2.620000000000000000e+05,2.171166666666666677e-04,9.932533245183055237e-05
2.950000000000000000e+05,3.216666666666666611e-04,1.070339509999825424e-04
