Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.986666666666668579e-01,1.247998397434865563e-02
1.000000000000000000e+00,7.766666666666667274e-01,1.499166435056496424e-02
1.500000000000000000e+00,7.526666666666668171e-01,1.807622748252523531e-02
2.000000000000000000e+00,7.339999999999998748e-01,1.933261492918121952e-02
2.500000000000000000e+00,7.168888888888889088e-01,2.082333093218066006e-02
3.000000000000000000e+00,6.992222222222221895e-01,2.355725884827103087e-02
3.500000000000000000e+00,6.818888888888888777e-01,2.600213666434182669e-02
4.000000000000000000e+00,6.673333333333333339e-01,2.858321185591287256e-02
4.500000000000000000e+00,6.533333333333333215e-01,2.733130073743287800e-02
5.500000000000000000e+00,6.267777777777778780e-01,3.114393110133090170e-02
6.500000000000000000e+00,6.011111111111110406e-01,3.374701632901956627e-02
7.500000000000000000e+00,5.783333333333333659e-01,3.679334178897044477e-02
8.500000000000000000e+00,5.565555555555555811e-01,3.736680047552608241e-02
9.500000000000000000e+00,5.363333333333333286e-01,3.908964057138410858e-02
1.050000000000000000e+01,5.177777777777777812e-01,4.095051213897628328e-02
1.150000000000000000e+01,4.993333333333334068e-01,4.197618372363073197e-02
1.250000000000000000e+01,4.823333333333333361e-01,4.435651023243376151e-02
1.450000000000000000e+01,4.511111111111111849e-01,4.679862296169740032e-02
1.650000000000000000e+01,4.218888888888889244e-01,4.881199761442990559e-02
1.850000000000000000e+01,3.946666666666666101e-01,5.159699603659112510e-02
2.050000000000000000e+01,3.703333333333333477e-01,5.261178575186362116e-02
2.250000000000000000e+01,3.472222222222222099e-01,5.413127048614732595e-02
2.450000000000000000e+01,3.266666666666666052e-01,5.494997725204261302e-02
2.650000000000000000e+01,3.075555555555555265e-01,5.611174367080190573e-02
2.850000000000000000e+01,2.905555555555555114e-01,5.672545969648705444e-02
3.250000000000000000e+01,2.583333333333333592e-01,5.739337940912698360e-02
3.650000000000000000e+01,2.324444444444444535e-01,5.766738920549271258e-02
4.050000000000000000e+01,2.095555555555555505e-01,5.774969937391689206e-02
4.450000000000000000e+01,1.894444444444444153e-01,5.763052817541913092e-02
4.850000000000000000e+01,1.728888888888888697e-01,5.709519341513006468e-02
5.250000000000000000e+01,1.586666666666666781e-01,5.647344508704953830e-02
5.650000000000000000e+01,1.458888888888889013e-01,5.534086294151104729e-02
6.050000000000000000e+01,1.350222222222222379e-01,5.468694491781785766e-02
6.850000000000000000e+01,1.172444444444444567e-01,5.301101562673345147e-02
7.650000000000000000e+01,1.031555555555555420e-01,5.127443590891837127e-02
8.450000000000000000e+01,9.225555555555554899e-02,4.919616629146805753e-02
9.250000000000000000e+01,8.350000000000000477e-02,4.765419708693034023e-02
1.010000000000000000e+02,7.653333333333334210e-02,4.598255103841020902e-02
1.090000000000000000e+02,7.132222222222223129e-02,4.470225882933036993e-02
1.170000000000000000e+02,6.717777777777778070e-02,4.342320168348304255e-02
1.250000000000000000e+02,6.338888888888888351e-02,4.243237102862754823e-02
1.410000000000000000e+02,5.724444444444444502e-02,3.993789275585002407e-02
1.570000000000000000e+02,5.288888888888888806e-02,3.810854380727649038e-02
1.730000000000000000e+02,4.957777777777776923e-02,3.662430128267902402e-02
1.890000000000000000e+02,4.745555555555555638e-02,3.503195366772709346e-02
2.050000000000000000e+02,4.499666666666667092e-02,3.414091167499778284e-02
2.210000000000000000e+02,4.346666666666666734e-02,3.244857469905264996e-02
2.370000000000000000e+02,4.209999999999999853e-02,3.150845124724475921e-02
2.530000000000000000e+02,4.048777777777778225e-02,3.059158943965554003e-02
2.850000000000000000e+02,3.802222222222222114e-02,2.878331885735980339e-02
3.170000000000000000e+02,3.530555555555555530e-02,2.703657758995723498e-02
3.490000000000000000e+02,3.339000000000000301e-02,2.526623537450722184e-02
3.810000000000000000e+02,3.156222222222221374e-02,2.357906580940908464e-02
4.130000000000000000e+02,2.964888888888889129e-02,2.208860647734734589e-02
4.450000000000000000e+02,2.803222222222222226e-02,2.130561532658572024e-02
4.770000000000000000e+02,2.626888888888889023e-02,2.023534126500245445e-02
5.090000000000000000e+02,2.508555555555555192e-02,1.914452605257643478e-02
5.730000000000000000e+02,2.263333333333333863e-02,1.726414202907286186e-02
6.370000000000000000e+02,2.088666666666666449e-02,1.549156141258846778e-02
7.010000000000000000e+02,1.839666666666666534e-02,1.396665851232856831e-02
7.650000000000000000e+02,1.683333333333333209e-02,1.263677965306034788e-02
8.290000000000000000e+02,1.587111111111111014e-02,1.188748653463427181e-02
8.930000000000000000e+02,1.447333333333333111e-02,1.123565307403179107e-02
9.570000000000000000e+02,1.365666666666666591e-02,1.059148124673787127e-02
1.020000000000000000e+03,1.309222222222222384e-02,9.418618234350750740e-03
1.150000000000000000e+03,1.057555555555555679e-02,7.992703095810438016e-03
1.280000000000000000e+03,9.165555555555555262e-03,6.827556501251218733e-03
1.400000000000000000e+03,8.475555555555555620e-03,5.728104204514593983e-03
1.530000000000000000e+03,7.757777777777776634e-03,5.008928971790720976e-03
1.660000000000000000e+03,7.132222222222222088e-03,4.899499407535880778e-03
1.790000000000000000e+03,6.429999999999999952e-03,4.470528492247868857e-03
1.920000000000000000e+03,6.448888888888889420e-03,4.539717624600797703e-03
2.040000000000000000e+03,6.103222222222221688e-03,4.373081687373841023e-03
2.300000000000000000e+03,5.570666666666666475e-03,4.329319692515210850e-03
2.560000000000000000e+03,5.264444444444445724e-03,3.815930787865233053e-03
2.810000000000000000e+03,5.090000000000000774e-03,3.544996473905157215e-03
3.070000000000000000e+03,4.768888888888888483e-03,3.320299099646161628e-03
3.320000000000000000e+03,4.721888888888889184e-03,3.349631638122483723e-03
3.580000000000000000e+03,4.636666666666667408e-03,3.368430643489635223e-03
3.840000000000000000e+03,4.715555555555554432e-03,3.844489924265347830e-03
4.090000000000000000e+03,4.618666666666666754e-03,3.932504418306481328e-03
4.600000000000000000e+03,4.693444444444443663e-03,3.738967675412262302e-03
5.120000000000000000e+03,4.378777777777776575e-03,3.023428673616171836e-03
5.630000000000000000e+03,4.202777777777777501e-03,2.889914695011678789e-03
6.140000000000000000e+03,3.987777777777778455e-03,2.974826792343454162e-03
6.650000000000000000e+03,4.157888888888888052e-03,3.017370976713190482e-03
7.160000000000000000e+03,4.380555555555555938e-03,3.177231936415373173e-03
7.680000000000000000e+03,4.027111111111110649e-03,3.084815247484217014e-03
8.190000000000000000e+03,4.092555555555555877e-03,2.990537707131909161e-03
9.210000000000000000e+03,3.895555555555555750e-03,2.597687005352603343e-03
1.020000000000000000e+04,3.777222222222222613e-03,2.572172125742063203e-03
1.130000000000000000e+04,3.662333333333333846e-03,2.929523681419899522e-03
1.230000000000000000e+04,3.682888888888889191e-03,2.755803714184141759e-03
1.330000000000000000e+04,3.847777777777778088e-03,2.900080937567854275e-03
1.430000000000000000e+04,3.720444444444444623e-03,2.840722932244145113e-03
1.540000000000000000e+04,3.309555555555555167e-03,2.783887215347952224e-03
1.640000000000000000e+04,3.277777777777777894e-03,2.595957327161686062e-03
1.840000000000000000e+04,3.557888888888889080e-03,2.684647390461382486e-03
2.050000000000000000e+04,3.794000000000000497e-03,2.849895436678335277e-03
2.250000000000000000e+04,3.627333333333333538e-03,2.867716687540803992e-03
2.460000000000000000e+04,3.685555555555555200e-03,2.864738736390768595e-03
2.660000000000000000e+04,3.291666666666666699e-03,2.534506855386270234e-03
2.870000000000000000e+04,3.426888888888888606e-03,2.471683052317005889e-03
3.070000000000000000e+04,3.723333333333333269e-03,3.269715736879889433e-03
3.280000000000000000e+04,3.036333333333333159e-03,2.561307088187591858e-03
3.690000000000000000e+04,2.984888888888888921e-03,2.188911855491469747e-03
4.100000000000000000e+04,2.639555555555555579e-03,2.074761800250279290e-03
4.510000000000000000e+04,2.664222222222222339e-03,2.003594069277617965e-03
4.910000000000000000e+04,2.635000000000000189e-03,1.925227454094710459e-03
5.320000000000000000e+04,2.723444444444444133e-03,1.902839267457390356e-03
5.730000000000000000e+04,2.793666666666666087e-03,1.962353434017430082e-03
6.140000000000000000e+04,2.462333333333332867e-03,1.762373967125025268e-03
6.550000000000000000e+04,2.576777777777777226e-03,1.801454466381108505e-03
7.370000000000000000e+04,2.276111111111111130e-03,1.562319465125846423e-03
8.190000000000000000e+04,2.362444444444444357e-03,1.570305313554589332e-03
9.010000000000000000e+04,2.229000000000000078e-03,1.710308963316277452e-03
9.830000000000000000e+04,2.152111111111111152e-03,1.616765787339375596e-03
1.060000000000000000e+05,2.407555555555555577e-03,1.586464237787217754e-03
1.150000000000000000e+05,2.024777777777778121e-03,1.512666170853451796e-03
1.230000000000000000e+05,2.437777777777777426e-03,1.674339181421865977e-03
1.310000000000000000e+05,2.604666666666666588e-03,2.038704245348010261e-03
1.470000000000000000e+05,2.178666666666666859e-03,1.720271126886689303e-03
1.640000000000000000e+05,2.257666666666666936e-03,1.697770228859017379e-03
1.800000000000000000e+05,2.258222222222222228e-03,1.755064869013235260e-03
1.970000000000000000e+05,2.233888888888888556e-03,1.858962576576276985e-03
2.130000000000000000e+05,2.275555555555555838e-03,1.628044080416061112e-03
2.290000000000000000e+05,2.186111111111111328e-03,1.757182364215823444e-03
2.460000000000000000e+05,2.198555555555555593e-03,1.654117900204751974e-03
2.620000000000000000e+05,2.237866666666666563e-03,1.701958316175810303e-03
