Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,9.125555555555556753e-01,2.491039497434311550e-02
1.000000000000000000e+00,9.181111111111111001e-01,2.440002276865968489e-02
1.500000000000000000e+00,9.142222222222221584e-01,2.404047512934063061e-02
2.000000000000000000e+00,9.126666666666667371e-01,2.473358041206329128e-02
2.500000000000000000e+00,9.113333333333333286e-01,2.581666128685119327e-02
3.000000000000000000e+00,9.083333333333334370e-01,2.539685019840061050e-02
3.500000000000000000e+00,9.063333333333333242e-01,2.587469806587124402e-02
4.000000000000000000e+00,9.034444444444444944e-01,2.551034648486332976e-02
4.500000000000000000e+00,9.016666666666667274e-01,2.616772821625907089e-02
5.500000000000000000e+00,8.967777777777777848e-01,2.539575642591583929e-02
6.500000000000000000e+00,8.922222222222221388e-01,2.574285229815153134e-02
7.500000000000000000e+00,8.870000000000000107e-01,2.551470164434617091e-02
8.500000000000000000e+00,8.826666666666667105e-01,2.594224354214571746e-02
9.500000000000000000e+00,8.775555555555556442e-01,2.588972340095156005e-02
1.050000000000000000e+01,8.733333333333334059e-01,2.616295090390228020e-02
1.150000000000000000e+01,8.684444444444443523e-01,2.600053418254668833e-02
1.250000000000000000e+01,8.641111111111110521e-01,2.631275567307826344e-02
1.450000000000000000e+01,8.549999999999999822e-01,2.588918693199926055e-02
1.650000000000000000e+01,8.456666666666666776e-01,2.606242505984428248e-02
1.850000000000000000e+01,8.371111111111111391e-01,2.654451188308252704e-02
2.050000000000000000e+01,8.281111111111111311e-01,2.656334148993890268e-02
2.250000000000000000e+01,8.193333333333332469e-01,2.613426869074392950e-02
2.450000000000000000e+01,8.115555555555554745e-01,2.704677019124050730e-02
2.650000000000000000e+01,8.025555555555555776e-01,2.668384863129335746e-02
2.850000000000000000e+01,7.941111111111111009e-01,2.642179235235774665e-02
3.250000000000000000e+01,7.777777777777777901e-01,2.671973885434597226e-02
3.650000000000000000e+01,7.617777777777777759e-01,2.693871645874104659e-02
4.050000000000000000e+01,7.461111111111111693e-01,2.711293254355036028e-02
4.450000000000000000e+01,7.305555555555556246e-01,2.703752536342368326e-02
4.850000000000000000e+01,7.157777777777777350e-01,2.698970997332951829e-02
5.250000000000000000e+01,7.007777777777777217e-01,2.672909359563924517e-02
5.650000000000000000e+01,6.869999999999999440e-01,2.703701166919152132e-02
6.050000000000000000e+01,6.733333333333333393e-01,2.684213106293908274e-02
6.850000000000000000e+01,6.462222222222222534e-01,2.670101953941919626e-02
7.650000000000000000e+01,6.206666666666665888e-01,2.646223724479850742e-02
8.450000000000000000e+01,5.962222222222222090e-01,2.642336928638067822e-02
9.250000000000000000e+01,5.727777777777777191e-01,2.621439384087381405e-02
1.010000000000000000e+02,5.506666666666667487e-01,2.616295090390223857e-02
1.090000000000000000e+02,5.291111111111111986e-01,2.576065044037343862e-02
1.170000000000000000e+02,5.087777777777778843e-01,2.563092749871618767e-02
1.250000000000000000e+02,4.893333333333333979e-01,2.544110846641710333e-02
1.410000000000000000e+02,4.528888888888888409e-01,2.482158558817528643e-02
1.570000000000000000e+02,4.194444444444445086e-01,2.409414405571979820e-02
1.730000000000000000e+02,3.886666666666666603e-01,2.364318083507377377e-02
1.890000000000000000e+02,3.604444444444444007e-01,2.298973200752409130e-02
2.050000000000000000e+02,3.345555555555555505e-01,2.257272198423968673e-02
2.210000000000000000e+02,3.107777777777778194e-01,2.193614470330748981e-02
2.370000000000000000e+02,2.887777777777777444e-01,2.119420780412526600e-02
2.530000000000000000e+02,2.691111111111111343e-01,2.070292518247387331e-02
2.850000000000000000e+02,2.331111111111111023e-01,1.936778539511193817e-02
3.170000000000000000e+02,2.025555555555555443e-01,1.820790426649310928e-02
3.490000000000000000e+02,1.760000000000000175e-01,1.697792684634964744e-02
