Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,1.853333333333333499e-01,1.840289832245634721e-02
1.000000000000000000e+00,1.718333333333333657e-01,1.950811796833991016e-02
1.500000000000000000e+00,1.610000000000000042e-01,2.154994199528156504e-02
2.000000000000000000e+00,1.533333333333333215e-01,1.880070920648119551e-02
2.500000000000000000e+00,1.481666666666666687e-01,1.875544365422120510e-02
3.000000000000000000e+00,1.395000000000000129e-01,1.980656456834450907e-02
3.500000000000000000e+00,1.355000000000000093e-01,1.735223328566095485e-02
4.000000000000000000e+00,1.309333333333333460e-01,1.768464494036187107e-02
4.500000000000000000e+00,1.259000000000000119e-01,1.836246170860541399e-02
5.500000000000000000e+00,1.167166666666666491e-01,1.883193210126530084e-02
6.500000000000000000e+00,1.085999999999999882e-01,1.959591794226542630e-02
7.500000000000000000e+00,1.011500000000000038e-01,1.889801576885785303e-02
8.500000000000000000e+00,9.430000000000000882e-02,1.966621468407176582e-02
9.500000000000000000e+00,8.860000000000001208e-02,1.816843416478151202e-02
1.050000000000000000e+01,8.338333333333335096e-02,1.672918607304810235e-02
1.150000000000000000e+01,7.734999999999998821e-02,1.773220234488654887e-02
1.250000000000000000e+01,7.298333333333333062e-02,1.766866340917350522e-02
1.450000000000000000e+01,6.506666666666666154e-02,1.616312676021154984e-02
1.650000000000000000e+01,5.685000000000000470e-02,1.505214270461185944e-02
1.850000000000000000e+01,4.964999999999999969e-02,1.411237045999005728e-02
2.050000000000000000e+01,4.533333333333332965e-02,1.357198094113997409e-02
2.250000000000000000e+01,3.879999999999999422e-02,1.254814727360178787e-02
2.450000000000000000e+01,3.553333333333333344e-02,1.175868473370498581e-02
2.650000000000000000e+01,3.243333333333333485e-02,1.066652083233641211e-02
2.850000000000000000e+01,2.923333333333332992e-02,1.082749586315629592e-02
3.250000000000000000e+01,2.363166666666666541e-02,9.650078583445145797e-03
3.650000000000000000e+01,1.992666666666666545e-02,7.798068136831498402e-03
4.050000000000000000e+01,1.650833333333333319e-02,7.549729575730953178e-03
