Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,9.096666666666667345e-01,5.033222956847171331e-03
1.000000000000000000e+00,9.153333333333333321e-01,4.041451884327383615e-03
1.500000000000000000e+00,9.123333333333333295e-01,3.214550253664321365e-03
2.000000000000000000e+00,9.086666666666666226e-01,4.509249752822898534e-03
2.500000000000000000e+00,9.060000000000000275e-01,4.582575694955843930e-03
3.000000000000000000e+00,9.046666666666666190e-01,2.309401076758505356e-03
3.500000000000000000e+00,9.016666666666667274e-01,3.214550253664321365e-03
4.000000000000000000e+00,8.986666666666667247e-01,3.511884584284249728e-03
4.500000000000000000e+00,8.966666666666666119e-01,2.309401076758505356e-03
5.500000000000000000e+00,8.920000000000000151e-01,3.464101615137758251e-03
6.500000000000000000e+00,8.853333333333334165e-01,2.886751345948131587e-03
7.500000000000000000e+00,8.809999999999998943e-01,3.464101615137757384e-03
8.500000000000000000e+00,8.760000000000000009e-01,1.732050807568879126e-03
9.500000000000000000e+00,8.709999999999999964e-01,3.000000000000002665e-03
1.050000000000000000e+01,8.663333333333333997e-01,4.041451884327383615e-03
1.150000000000000000e+01,8.619999999999999885e-01,3.605551275463992570e-03
1.250000000000000000e+01,8.573333333333333917e-01,2.886751345948131587e-03
1.450000000000000000e+01,8.486666666666665693e-01,2.309401076758505356e-03
1.650000000000000000e+01,8.389999999999999680e-01,3.605551275463992570e-03
1.850000000000000000e+01,8.309999999999999609e-01,3.000000000000002665e-03
2.050000000000000000e+01,8.219999999999999529e-01,2.645751311064592926e-03
2.250000000000000000e+01,8.140000000000000568e-01,3.605551275463930987e-03
2.450000000000000000e+01,8.063333333333333464e-01,3.055050463303896242e-03
2.650000000000000000e+01,7.993333333333333401e-01,2.886751345948131587e-03
2.850000000000000000e+01,7.916666666666666297e-01,2.309401076758505356e-03
3.250000000000000000e+01,7.783333333333333215e-01,3.055050463303896242e-03
3.650000000000000000e+01,7.643333333333334201e-01,3.055050463303895809e-03
4.050000000000000000e+01,7.523333333333331874e-01,2.516611478423585232e-03
4.450000000000000000e+01,7.403333333333333988e-01,2.081665999466134325e-03
4.850000000000000000e+01,7.289999999999999813e-01,3.000000000000002665e-03
5.250000000000000000e+01,7.179999999999999716e-01,3.605551275463992570e-03
5.650000000000000000e+01,7.080000000000000737e-01,2.645751311064592926e-03
6.050000000000000000e+01,6.976666666666666572e-01,2.309401076758505356e-03
6.850000000000000000e+01,6.776666666666666394e-01,2.516611478423585666e-03
