Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,8.384444444444443256e-01,2.761843184863644815e-02
1.000000000000000000e+00,8.341111111111110255e-01,2.924655725228372111e-02
1.500000000000000000e+00,8.251111111111111285e-01,3.132668369156092758e-02
2.000000000000000000e+00,8.163333333333332442e-01,3.221024681681278895e-02
2.500000000000000000e+00,8.083333333333331261e-01,3.560547710675983357e-02
3.000000000000000000e+00,8.004444444444444029e-01,3.790485163904188520e-02
3.500000000000000000e+00,7.933333333333334458e-01,3.949999999999998651e-02
4.000000000000000000e+00,7.867777777777777981e-01,4.119095100194269943e-02
4.500000000000000000e+00,7.794444444444443842e-01,4.294796593294937515e-02
5.500000000000000000e+00,7.655555555555556557e-01,4.555521680090855730e-02
6.500000000000000000e+00,7.526666666666665950e-01,4.873397172404484584e-02
7.500000000000000000e+00,7.395555555555556326e-01,5.129354518628807119e-02
8.500000000000000000e+00,7.275555555555556220e-01,5.411587362112688787e-02
9.500000000000000000e+00,7.165555555555553902e-01,5.676070628328876849e-02
1.050000000000000000e+01,7.041111111111111320e-01,5.971901800189878540e-02
1.150000000000000000e+01,6.934444444444444189e-01,6.218744067557192834e-02
1.250000000000000000e+01,6.832222222222221752e-01,6.453831764498084433e-02
1.450000000000000000e+01,6.635555555555555651e-01,6.882606902749698052e-02
1.650000000000000000e+01,6.450000000000000178e-01,7.259476565152610250e-02
1.850000000000000000e+01,6.267777777777778780e-01,7.699314543804820776e-02
2.050000000000000000e+01,6.099999999999998757e-01,7.989680844689606154e-02
2.250000000000000000e+01,5.951111111111111462e-01,8.250067339792514776e-02
2.450000000000000000e+01,5.797777777777777253e-01,8.624641699482039903e-02
2.650000000000000000e+01,5.657777777777777128e-01,8.874370087191790768e-02
2.850000000000000000e+01,5.532222222222222818e-01,9.081681807046777799e-02
3.250000000000000000e+01,5.294444444444443842e-01,9.476564661193302708e-02
3.650000000000000000e+01,5.084444444444444766e-01,9.848871903816079632e-02
4.050000000000000000e+01,4.894444444444444597e-01,1.010137504391247498e-01
4.450000000000000000e+01,4.725555555555555620e-01,1.038401549391071571e-01
4.850000000000000000e+01,4.573333333333333139e-01,1.051689117562790154e-01
5.250000000000000000e+01,4.433333333333333570e-01,1.069252075050593637e-01
5.650000000000000000e+01,4.308888888888888768e-01,1.083125621112856624e-01
6.050000000000000000e+01,4.204444444444443985e-01,1.094807187489092865e-01
6.850000000000000000e+01,4.007777777777777883e-01,1.112236235897951925e-01
7.650000000000000000e+01,3.847777777777777741e-01,1.127284101034182334e-01
8.450000000000000000e+01,3.712222222222222312e-01,1.138011179402225598e-01
9.250000000000000000e+01,3.597777777777777519e-01,1.139723406991557803e-01
1.010000000000000000e+02,3.505555555555555092e-01,1.143198485731055092e-01
1.090000000000000000e+02,3.420000000000000262e-01,1.144006118864754895e-01
1.170000000000000000e+02,3.352222222222221992e-01,1.145619677050130208e-01
1.250000000000000000e+02,3.288888888888888973e-01,1.143038105712627234e-01
1.410000000000000000e+02,3.180000000000000049e-01,1.138913956363692970e-01
1.570000000000000000e+02,3.087777777777777621e-01,1.132483750190016875e-01
1.730000000000000000e+02,3.011111111111111072e-01,1.122379664423367590e-01
1.890000000000000000e+02,2.942222222222222738e-01,1.110999299929772283e-01
2.050000000000000000e+02,2.878888888888888609e-01,1.103658058961701771e-01
2.210000000000000000e+02,2.821111111111111458e-01,1.090670028519676038e-01
2.370000000000000000e+02,2.761111111111110850e-01,1.078302420989172700e-01
2.530000000000000000e+02,2.708888888888889568e-01,1.066963500364989659e-01
2.850000000000000000e+02,2.612222222222222445e-01,1.044782008097595721e-01
3.170000000000000000e+02,2.520000000000000018e-01,1.018123273479199092e-01
