Lag Time [us], Avg. Corr. [-], Std. Dev. Corr. [-]
5.000000000000000000e-01,7.423333333333332895e-01,5.773502691896263391e-04
1.000000000000000000e+00,7.200000000000000844e-01,1.732050807568878692e-03
1.500000000000000000e+00,6.936666666666665426e-01,2.081665999466134759e-03
2.000000000000000000e+00,6.680000000000000382e-01,2.000000000000001776e-03
2.500000000000000000e+00,6.486666666666667247e-01,4.041451884327383615e-03
3.000000000000000000e+00,6.293333333333333002e-01,2.309401076758505356e-03
3.500000000000000000e+00,6.113333333333333952e-01,4.163331998932269518e-03
4.000000000000000000e+00,5.939999999999999725e-01,5.000000000000004441e-03
4.500000000000000000e+00,5.790000000000000702e-01,5.567764362830026660e-03
5.500000000000000000e+00,5.490000000000000435e-01,5.567764362830026660e-03
6.500000000000000000e+00,5.230000000000000204e-01,5.291502622129185852e-03
7.500000000000000000e+00,4.993333333333333512e-01,7.023769168568499456e-03
8.500000000000000000e+00,4.766666666666666274e-01,6.506407098647717241e-03
9.500000000000000000e+00,4.556666666666666643e-01,7.094598884597593663e-03
1.050000000000000000e+01,4.369999999999999996e-01,8.000000000000007105e-03
1.150000000000000000e+01,4.189999999999999836e-01,7.000000000000006217e-03
1.250000000000000000e+01,4.019999999999999685e-01,6.999999999999978462e-03
1.450000000000000000e+01,3.706666666666666998e-01,7.023769168568499456e-03
1.650000000000000000e+01,3.413333333333333219e-01,9.018499505645769312e-03
1.850000000000000000e+01,3.150000000000000022e-01,9.000000000000007994e-03
2.050000000000000000e+01,2.906666666666666288e-01,1.001665280087779553e-02
2.250000000000000000e+01,2.693333333333333690e-01,9.504384952922178068e-03
2.450000000000000000e+01,2.486666666666666747e-01,9.504384952922176333e-03
2.650000000000000000e+01,2.299999999999999822e-01,8.999999999999994116e-03
2.850000000000000000e+01,2.143333333333333479e-01,9.504384952922178068e-03
3.250000000000000000e+01,1.840000000000000246e-01,9.539392014169464917e-03
3.650000000000000000e+01,1.596666666666666512e-01,8.504900548115389147e-03
4.050000000000000000e+01,1.383333333333333359e-01,8.082903768654753351e-03
4.450000000000000000e+01,1.193333333333333329e-01,8.082903768654760290e-03
4.850000000000000000e+01,1.042666666666666603e-01,7.849416114166288955e-03
5.250000000000000000e+01,9.153333333333334154e-02,6.932772413207674046e-03
5.650000000000000000e+01,8.020000000000000739e-02,6.157921727336258290e-03
6.050000000000000000e+01,7.076666666666665828e-02,5.937451754189949915e-03
6.850000000000000000e+01,5.536666666666666820e-02,5.229085324732550381e-03
7.650000000000000000e+01,4.369999999999999579e-02,4.355456348076513530e-03
8.450000000000000000e+01,3.506666666666666959e-02,3.043572462310258683e-03
9.250000000000000000e+01,2.860000000000000042e-02,2.722131517763239431e-03
1.010000000000000000e+02,2.363333333333332911e-02,2.640706976045114566e-03
1.090000000000000000e+02,2.009999999999999981e-02,2.193171219946130155e-03
1.170000000000000000e+02,1.703333333333333435e-02,1.955334583474995728e-03
1.250000000000000000e+02,1.469999999999999953e-02,1.824828759089465891e-03
1.410000000000000000e+02,1.122333333333333516e-02,1.572460916313449079e-03
1.570000000000000000e+02,9.176666666666666305e-03,1.001615361969520300e-03
1.730000000000000000e+02,7.593333333333333011e-03,1.540010822472794375e-03
1.890000000000000000e+02,6.223333333333333321e-03,9.412934363594239106e-04
2.050000000000000000e+02,5.130000000000000011e-03,5.026927491022722960e-04
2.210000000000000000e+02,4.530000000000000172e-03,5.615158056546584991e-04
2.370000000000000000e+02,4.310000000000000463e-03,2.861817604250837849e-04
2.530000000000000000e+02,4.376666666666666726e-03,4.856267428111156925e-04
2.850000000000000000e+02,4.033333333333333215e-03,9.535372742233696672e-04
3.170000000000000000e+02,3.873333333333333229e-03,1.113837211325485223e-03
3.490000000000000000e+02,3.230000000000000232e-03,9.079647570252935085e-04
3.810000000000000000e+02,2.699999999999999709e-03,5.461684721768549945e-04
4.130000000000000000e+02,2.483333333333333486e-03,5.879058881601146843e-04
4.450000000000000000e+02,2.956666666666666471e-03,6.406507108661733127e-04
4.770000000000000000e+02,2.443333333333333381e-03,4.162130864513192150e-04
5.090000000000000000e+02,2.713333333333333222e-03,3.458805188693536941e-04
5.730000000000000000e+02,1.933333333333333128e-03,5.490294466905516584e-04
6.370000000000000000e+02,1.553666666666666737e-03,8.489289330287510356e-04
7.010000000000000000e+02,1.389999999999999960e-03,8.746879443550137530e-04
7.650000000000000000e+02,1.129333333333333534e-03,4.794020581237979045e-04
8.290000000000000000e+02,9.383333333333332285e-04,2.213918095443761504e-04
8.930000000000000000e+02,1.355666666666666695e-03,7.535159808081933006e-04
9.570000000000000000e+02,1.379666666666666845e-03,1.065890394615381280e-03
1.020000000000000000e+03,1.169333333333333206e-03,2.527475684024147601e-04
1.150000000000000000e+03,9.753333333333332605e-04,2.444285853441313856e-04
1.280000000000000000e+03,1.482000000000000027e-03,6.771794444606245300e-04
1.400000000000000000e+03,1.020000000000000073e-03,5.567728441653741877e-04
1.530000000000000000e+03,5.949333333333333383e-04,4.723875668699731105e-04
1.660000000000000000e+03,6.421333333333332930e-04,6.977525731470528726e-04
1.790000000000000000e+03,8.850000000000000444e-04,4.316468463918159484e-04
1.920000000000000000e+03,3.166666666666666480e-04,2.506019419983279554e-04
2.040000000000000000e+03,3.453333333333333428e-04,2.090366793970219400e-04
2.300000000000000000e+03,3.092333333333333327e-04,3.577741792434626766e-04
2.560000000000000000e+03,5.193333333333333439e-04,2.305956056245073551e-04
2.810000000000000000e+03,3.169999999999999533e-04,2.696293752542552034e-04
3.070000000000000000e+03,4.076666666666666915e-04,1.906235382457615809e-04
3.320000000000000000e+03,5.516666666666667765e-04,4.983094754601133944e-04
3.580000000000000000e+03,4.076666666666666373e-04,8.673138609138754623e-05
3.840000000000000000e+03,3.090000000000000299e-04,1.060377291344925035e-04
4.090000000000000000e+03,2.993333333333333631e-04,2.086176726294618926e-04
4.600000000000000000e+03,3.293333333333333334e-04,1.169672318785621752e-04
5.120000000000000000e+03,4.929999999999999487e-04,3.649835612736551421e-04
5.630000000000000000e+03,5.663333333333332937e-04,2.411935598919120007e-04
6.140000000000000000e+03,2.889999999999999774e-04,1.021322671832951864e-04
6.650000000000000000e+03,3.809999999999999910e-04,3.461083645334218136e-04
7.160000000000000000e+03,5.133333333333334149e-04,2.280906252640238453e-04
7.680000000000000000e+03,2.049666666666666705e-04,1.648708686619116738e-04
8.190000000000000000e+03,1.890666666666666635e-04,1.752050608097075845e-04
9.210000000000000000e+03,2.509999999999999753e-04,8.606973916540006293e-05
1.020000000000000000e+04,2.939999999999999905e-04,8.560957890329796548e-05
1.130000000000000000e+04,2.126666666666666679e-04,6.625204399362585579e-05
1.230000000000000000e+04,3.436666666666666537e-04,2.310440073521348166e-04
1.330000000000000000e+04,2.666666666666666794e-04,7.379250187744911915e-05
1.430000000000000000e+04,1.673666666666666781e-04,1.174904393273483872e-04
1.540000000000000000e+04,1.226666666666666758e-04,1.323870587834525842e-04
1.640000000000000000e+04,1.558333333333333716e-04,1.083101257193127659e-04
1.840000000000000000e+04,1.260333333333333520e-04,5.488809828490447346e-05
2.050000000000000000e+04,1.392333333333333476e-04,7.488633609232950511e-05
