T[°C]	Scattering [mAU]	S.D.
20.00053	90.06523	
20.00066	89.72755	
20.00434	89.68201	
20.00668	89.81319	
20.01873	89.35651	
20.02344	89.57315	
20.04571	89.3428	
20.05219	89.53272	
20.07883	89.86852	
20.08758	89.24672	
20.12274	89.65495	
20.13255	89.73482	
20.1722	89.23064	
20.18419	90.14923	
20.23138	89.56336	
20.24467	89.43504	
20.29767	90.02893	
20.31257	89.42907	
20.37032	89.97417	
20.38681	89.73643	
20.44918	89.75079	
20.46652	90.10005	
20.5367	89.33227	
20.55559	89.70468	
20.62642	89.42522	
20.64652	89.09144	
20.72151	89.14059	
20.74206	89.31751	
20.82301	89.13861	
20.84507	89.27863	
20.92707	89.29103	
20.94893	89.39812	
21.03163	89.55013	
21.05372	89.28191	
21.14033	89.68475	
21.16353	89.28633	
21.24972	89.64345	
21.27265	89.44158	
21.35763	89.24367	
21.38094	89.74838	
21.46989	89.30854	
21.49365	89.24626	
21.5781	89.09602	
21.60104	88.7048	
21.6869	88.71754	
21.71236	89.21315	
21.79756	88.7626	
21.82082	88.95826	
21.90441	89.03419	
21.92737	89.00517	
22.01636	89.13721	
22.03998	88.65477	
22.12676	89.13322	
22.14922	88.75349	
22.23598	89.27228	
22.2594	89.61969	
22.34467	89.33136	
22.36794	89.35545	
22.45531	89.18623	
22.47938	88.95396	
22.56196	89.39197	
22.58488	88.93596	
22.67251	89.44167	
22.69522	88.61314	
22.78197	89.05255	
22.80519	88.84637	
22.89165	88.70701	
22.9143	89.21035	
23.00216	88.89733	
23.0258	89.62839	
23.11077	89.16962	
23.1331	89.36482	
23.22034	89.49602	
23.24444	89.01441	
23.33182	89.41492	
23.35453	89.13707	
23.43883	89.28732	
23.4622	89.37374	
23.5493	89.41296	
23.5724	89.15859	
23.65765	89.35217	
23.68069	88.82716	
23.76917	89.07743	
23.79261	88.58046	
23.87741	88.74489	
23.90108	89.08151	
23.98651	88.94196	
24.01105	89.39712	
24.09719	89.27982	
24.11998	89.13473	
24.2036	89.13475	
24.22686	88.89754	
24.31453	89.21747	
24.33756	88.79848	
24.42485	89.34651	
24.44791	89.19527	
24.53421	89.21304	
24.55696	89.14368	
24.64222	88.81287	
24.66619	88.64996	
24.75412	88.70446	
24.7772	88.52217	
24.86351	88.41594	
24.88728	88.77729	
24.97169	88.62422	
24.99515	88.62778	
25.0802	89.02525	
25.10532	88.81519	
25.19044	89.07162	
25.2162	88.60596	
25.29939	88.65395	
25.32277	88.68173	
25.40898	88.67683	
25.43433	89.25578	
25.51943	88.98253	
25.54272	88.42421	
25.62861	88.79534	
25.65275	88.43149	
25.73755	88.67594	
25.76166	88.48433	
25.84871	88.8763	
25.8712	88.70551	
25.95741	88.71817	
25.98043	88.54148	
26.06626	88.79031	
26.08931	88.82017	
26.17573	88.9667	
26.20016	89.33861	
26.28626	89.2596	
26.31061	88.59072	
26.39639	89.09234	
26.41991	89.14022	
26.50339	88.97997	
26.52591	89.16208	
26.61685	89.20226	
26.64307	89.09306	
26.73285	89.23284	
26.75611	88.82742	
26.83953	88.86536	
26.86312	88.63046	
26.94983	88.70585	
26.97299	88.88435	
27.06033	88.98379	
27.08359	89.43594	
27.16881	89.24939	
27.19132	89.25235	
27.2773	89.09686	
27.3008	88.96855	
27.38773	88.84664	
27.41095	89.07041	
27.49724	88.89101	
27.52005	89.15785	
27.60746	88.6782	
27.63109	88.68035	
27.71844	88.39155	
27.74195	88.88013	
27.82475	88.79563	
27.84836	88.50306	
27.93452	89.00595	
27.95778	88.74479	
28.04561	88.93747	
28.07064	89.25019	
28.15461	89.01541	
28.17769	89.36656	
28.26317	89.04469	
28.28613	88.85265	
28.37045	89.14008	
28.39449	88.69955	
28.48374	88.60512	
28.50798	88.69541	
28.59259	88.33766	
28.61508	88.70045	
28.70168	88.73938	
28.7247	88.49358	
28.81225	88.72133	
28.83663	87.86015	
28.92089	88.32603	
28.94368	88.253	
29.02931	88.51089	
29.05289	88.65733	
29.14044	88.59389	
29.16434	88.52297	
29.24912	88.44253	
29.27163	87.8575	
29.35704	88.59695	
29.3805	88.68835	
29.46822	88.85426	
29.49173	89.01014	
29.57956	88.89845	
29.60268	88.55658	
29.68728	88.33735	
29.71004	88.58041	
29.79532	88.44154	
29.81917	88.379	
29.90569	88.85516	
29.92901	88.19456	
30.01397	88.66071	
30.03693	88.77666	
30.12445	88.54494	
30.14795	88.76833	
30.23311	88.7362	
30.25579	88.92964	
30.34156	89.1885	
30.36479	89.26964	
30.45078	88.99056	
30.47534	89.19784	
30.56112	88.66882	
30.5843	89.26323	
30.6722	88.83932	
30.69592	89.04039	
30.78111	88.87959	
30.80476	88.81008	
30.8898	88.59986	
30.91416	88.54368	
30.99942	88.55153	
31.02284	88.66997	
